bill_id,session,session_year,primary_sponsor,all_sponsors,summary,keywords,bill_url
HB1216,2023-RS,2023,Representative Overweg (prime),"Representatives Overweg (prime), Auch, Aylward, Gross, Jensen (Kevin), Karr, Krohmer, Lems, May, Odenbach, Otten (Ernie), Perry, Sjaarda, and Soye",establish and revise requirements related to visitation policies and procedures for certain facilities.,Developmentally Disabled Persons; Health Care; Human Services; Nursing Homes; Public Health and Safety,http://sdlegislature.gov/Session/Bill/23579
HB1217,2023-RS,2023,Representative Odenbach (prime),"Representatives Odenbach (prime), Aylward, Callies, Hansen, Jensen (Kevin), Jensen (Phil), Lems, May, Moore, and Perry and Senators Pischke (prime), Beal, and Frye-Mueller",modify the requirements for eligibility to vote by absentee ballot.,Absentee Voting; Crimes; Voting,http://sdlegislature.gov/Session/Bill/23797
HB1218,2023-RS,2023,Representative Krohmer (prime),"Representatives Krohmer (prime), May, Mills, Overweg, and Perry and Senator Novstrup",amend documentation requirements for emotional support animals in a rental dwelling unit.,Leased Property; Property,http://sdlegislature.gov/Session/Bill/24259
HB1219,2023-RS,2023,Representative Jensen (Kevin) (prime),Representative Jensen (Kevin) (prime),appoint an advisory committee for use of force and qualifying handgun course development.,Firearms; Law Enforcement,http://sdlegislature.gov/Session/Bill/23662
HB1220,2023-RS,2023,Representative Reimer (prime),"Representatives Reimer (prime), Bartels, Chaffee, Deutsch, Gross, Hansen, Kull, May, Olson, Perry, and Stevens and Senators Castleberry (prime), Crabtree, Novstrup, and Tobin",provide that a female who undergoes an unlawful abortion may not be held criminally liable.,Abortion; Crimes,http://sdlegislature.gov/Session/Bill/24248
HB1221,2023-RS,2023,Representative Wittman (prime),"Representatives Wittman (prime), Duba, Emery, Healy, Lesmeister, Nelson, and Pourier and Senators Bordeaux, Larson, and Nesiba",provide free school lunches for students.,Education; Students,http://sdlegislature.gov/Session/Bill/23880
HB1222,2023-RS,2023,Representative Blare (prime),"Representatives Blare (prime), Jensen (Kevin), May, and Perry and Senators Wiik (prime), Kolbeck (Steve), and Stalzer",limit the liability of permit and certificate-issuing entities and certified use of force instructors.,Firearms; Law Enforcement; Liability,http://sdlegislature.gov/Session/Bill/23664
HB1223,2023-RS,2023,Representative Healy (prime),"Representatives Healy (prime), Drury, Emery, Lesmeister, Nelson, Pourier, Rehfeldt, and Wittman and Senators Davis (prime), Bordeaux, Larson, Nesiba, and Reed",authorize informed consent to certain procedures and medication by a pregnant minor.,Health Care; Minors; Parental Control; Professions and Occupations,http://sdlegislature.gov/Session/Bill/24329
HB1224,2023-RS,2023,Representative Lems (prime),"Representatives Lems (prime), Auch, Jensen (Kevin), Jensen (Phil), Krohmer, May, Perry, Randolph, Schaefbauer, Sjaarda, and Soye and Senators Bordeaux and Frye-Mueller",require verification of landowner permission prior to certain pipeline permitting actions.,Eminent Domain; Pipelines; Public Utilities and Carriers,http://sdlegislature.gov/Session/Bill/24338
HB1225,2023-RS,2023,Representative Healy (prime),"Representatives Healy (prime), Duba, Olson, Pourier, and Wittman and Senators Davis (prime), Larson, and Reed",clarify informed consent requirements for the provision of prenatal and postnatal care to minors.,Health Care; Minors; Parental Control,http://sdlegislature.gov/Session/Bill/24013
HB1226,2023-RS,2023,Representative Blare (prime),"Representatives Blare (prime), Emery, Lesmeister, Perry, and Wittman and Senators Davis (prime), Bordeaux, and Larson","regulate industrial hemp-derived delta-8 and delta-10 tetrahydrocannabinol products, and other hemp-derived psychoactive compounds, and to declare an emergency.",Hoghouse-Vehicle Bill,http://sdlegislature.gov/Session/Bill/24189
HB1227,2023-RS,2023,Representative Duba (prime),Representative Duba (prime),authorize the issuance of extreme risk protection orders.,Appropriation; Crimes; Delayed Effective Date; Firearms; Mentally Ill Persons; Protection Order,http://sdlegislature.gov/Session/Bill/24346
HB1228,2023-RS,2023,Representative Moore (prime),"Representatives Moore (prime), Lems, and Perry",revise Public Utilities Commission procedure regarding permits for energy conversion and transmission facilities.,Public Utilities and Carriers,http://sdlegislature.gov/Session/Bill/24330
HB1229,2023-RS,2023,Representative Pourier (prime),"Representatives Pourier (prime), Emery, Healy, Nelson, Perry, and Wittman and Senators Bordeaux, Larson, and Nesiba",identify child placement preferences.,Adoption; Domestic Relations; Indian Tribes; Minors,http://sdlegislature.gov/Session/Bill/24226
HB1230,2023-RS,2023,Representative Overweg (prime),"Representatives Overweg (prime), Auch, Jensen (Kevin), Krohmer, Kull, Lems, May, Moore, Mortenson, Schaefbauer, Sjaarda, and Stevens and Senator Tobin (prime)",clarify references to the court in a condemnation action.,Eminent Domain; Judicial Remedies,http://sdlegislature.gov/Session/Bill/23719
HB1231,2023-RS,2023,Representative Heermann (prime),"Representatives Heermann (prime), Duba, Emery, Fitzgerald, Krohmer, Mulder, Olson, Overweg, Perry, Pourier, Reimer, Tordsen, and Wittman and Senators Reed (prime), Davis, and Tobin",revise certain provisions related to the sealing of adoption records.,Adoption; Domestic Relations; Public Health and Safety; Public Records and Files,http://sdlegislature.gov/Session/Bill/24327
HB1232,2023-RS,2023,Representative Lems (prime),"Representatives Lems (prime), Auch, Jensen (Kevin), Jensen (Phil), Krohmer, May, Moore, Perry, and Sjaarda and Senator Frye-Mueller",revise provisions related to residency for voter registration.,Elections; Residency; Voting,http://sdlegislature.gov/Session/Bill/24344
HB1233,2023-RS,2023,Representative Odenbach (prime),"Representatives Odenbach (prime), Auch, Gross, Hansen, May, Perry, Pourier, and Soye and Senators Mehlhaff (prime), Castleberry, Hoffman, Novstrup, and Stalzer",expand the provision of online education through the South Dakota Virtual School.,Education; School Curriculum; School Districts,http://sdlegislature.gov/Session/Bill/24040
HB1234,2023-RS,2023,Representative Hansen (prime),"Representatives Hansen (prime), Auch, Gross, Jensen (Phil), May, Odenbach, Perry, Randolph, Sjaarda, and Soye and Senators Castleberry, Frye-Mueller, Hoffman, Novstrup, and Stalzer",provide a voucher for students enrolled in certain grade levels at accredited nonpublic schools.,Education; Students,http://sdlegislature.gov/Session/Bill/24220
HB1235,2023-RS,2023,Representative Hansen (prime),"Representatives Hansen (prime), Auch, Aylward, Deutsch, Gross, Jensen (Phil), Krohmer, Lems, May, Odenbach, Overweg, Perry, Randolph, Sjaarda, and Soye and Senators Frye-Mueller and Novstrup",provide a conscience exemption from a COVID-19 vaccination.,Immunization; Liability; Public Health and Safety,http://sdlegislature.gov/Session/Bill/24348
HB1236,2023-RS,2023,Representative Peterson (Sue) (prime),Representative Peterson (Sue) (prime),regulate tetrahydrocannabinol for medical use.,Industrial Hemp; Medical Cannabis; Promulgation of Rules,http://sdlegislature.gov/Session/Bill/24281
HB1237,2023-RS,2023,Representative Peterson (Sue) (prime),Representative Peterson (Sue) (prime),codify the fundamental right of a parent.,Parental Control; State Affairs and Government,http://sdlegislature.gov/Session/Bill/24333
HB1238,2023-RS,2023,Representative Randolph (prime),"Representatives Randolph (prime), Aylward, and Perry",revise certain provisions related to marriage certificates and divorce.,Domestic Abuse; Domestic Relations; Marriage; Protection Order,http://sdlegislature.gov/Session/Bill/24294
HB1239,2023-RS,2023,Representative Krohmer (prime),"Representatives Krohmer (prime), Aylward, Bahmuller, Callies, Kull, May, Mills, Moore, Overweg, Perry, Pinnow, Shorma, and Sjaarda and Senators Kolbeck (Steve) (prime), Frye-Mueller, Hoffman, and Novstrup",prohibit a ban of fuel gas appliances used by consumers.,Oil and Gas; Public Health and Safety; Public Utilities and Carriers,http://sdlegislature.gov/Session/Bill/24208
HB1240,2023-RS,2023,Representative Jamison (prime),Representatives Jamison (prime) and Mulder,amend provisions addressing guardianships and conservatorships.,Reports; Uniform Probate Code,http://sdlegislature.gov/Session/Bill/24057
HB1241,2023-RS,2023,The Committee on Transportation,The Committee on Transportation,waive the fee for nondriver identification cards for individuals who are homeless and to make an appropriation therefor.,Appropriation; Driver License; Motor Vehicles,http://sdlegislature.gov/Session/Bill/24358
HC8001,2023-RS,2023,Representative Tordsen (prime),Representative Tordsen (prime),"Honoring E. Royce Williams for his life, achievement, and heroism as he is awarded the Navy Cross.",House Commemoration,http://sdlegislature.gov/Session/Bill/24115
HC8002,2023-RS,2023,Representative Emery (prime),"Representatives Emery (prime), Blare, Duba, Healy, Kull, Moore, Mortenson, Nelson, Perry, Pinnow, Pourier, Reimer, Reisch, Tordsen, Venhuizen, and Wittman and Senators Larson, Nesiba, and Reed","Celebrating the life, legacy, and accomplishments of Lionel Bordeaux.",,http://sdlegislature.gov/Session/Bill/24152
HC8003,2023-RS,2023,Representative Shorma (prime),Representatives Shorma (prime) and Kassin and Senator Davis,Celebrating the Elk Point-Jefferson Huskies Football Team.,House Commemoration,http://sdlegislature.gov/Session/Bill/24157
HC8004,2023-RS,2023,Representative Duba (prime),Representative Duba (prime),"Recognizing South Dakota Infertility Awareness Day and families from South Dakota Surrogacy, Inc.",House Commemoration,http://sdlegislature.gov/Session/Bill/24172
HC8005,2023-RS,2023,Representative Reisch (prime),"Representatives Reisch (prime), Auch, Aylward, Bartels, Blare, Callies, Chase, Duba, Emery, Fitzgerald, Gross, Healy, Heermann, Koth, Krohmer, Kull, Mills, Moore, Mulder, Odenbach, Olson, Perry, Pinnow, Pourier, Stevens, Teunissen, Tordsen, and Venhuizen and Senators Stalzer (prime), Bolin, Bordeaux, Crabtree, Diedrich, Duhamel, Hunhoff, Nesiba, Novstrup, Otten (Herman), Pischke, Reed, Schoenbeck, Schoenfish, Tobin, Wiik, and Zikmund","Commending the South Dakota Air National Guard's 114th Fighter Wing for being awarded the Distinguished Flying Unit Plaque, the William W. Spruance Safety Award, the Winston P. Wilson Trophy, and the Major General John J. Pesch Flight Safety Trophy in training year 2022.",House Commemoration,http://sdlegislature.gov/Session/Bill/24098
HC8006,2023-RS,2023,Representative Reisch (prime),Representatives Reisch (prime) and Mills and Senator Crabtree,Recognizing the De Smet Bulldogs as the 2021 and 2022 boys basketball Class B state champions.,House Commemoration,http://sdlegislature.gov/Session/Bill/24280
HC8007,2023-RS,2023,Representative St. John (prime),Representative St. John (prime),Honoring the Bien Ranch as the 2022 Leopold Conservation Award recipient.,House Commemoration,http://sdlegislature.gov/Session/Bill/24351
HC8008,2023-RS,2023,Representative Venhuizen (prime),"Representatives Venhuizen (prime), Arlint, Bartels, Callies, Deutsch, Emery, Kassin, Krull, Mortenson, Perry, Peterson (Drew), Rehfeldt, Stevens, Tordsen, and Wittman and Senators Kolbeck (Jack) (prime), Crabtree, Davis, Duhamel, Kolbeck (Steve), Nesiba, Otten (Herman), Reed, and Wiik","Honoring Cynthia Mickelson, a member of the Sioux Falls School District Board of Education, on her selection as the Associated School Boards of South Dakota Outstanding School Board Member of South Dakota for 2022.",House Commemoration,http://sdlegislature.gov/Session/Bill/24235
HC8009,2023-RS,2023,Representative Nelson (prime),"Representatives Nelson (prime), Bartels, Duba, Kull, Lesmeister, Olson, and Wittman and Senator Duhamel",Honoring Jackie Kocak for receiving the Direct Care Worker of the Year Award by the National Association of Special Education Centers.,House Commemoration,http://sdlegislature.gov/Session/Bill/24359
HC8010,2023-RS,2023,Representative Nelson (prime),Representative Nelson (prime),Celebrating the LGBTQ+ and Two Spirit community in South Dakota.,House Commemoration,http://sdlegislature.gov/Session/Bill/24357
HC8011,2023-RS,2023,Representative Emery (prime),"Representatives Emery (prime), Bartels, Duba, Kull, Lesmeister, Nelson, Perry, Reisch, Schaefbauer, Stevens, Venhuizen, and Wittman and Senators Bordeaux (prime), Deibert, and Reed",Celebrating the 2022 Todd County Falcons Football Team for winning the All-Nations Class A Championship.,,http://sdlegislature.gov/Session/Bill/24088
HC8012,2023-RS,2023,Representative Bartels (prime),"Representatives Bartels (prime), Arlint, Auch, Aylward, Bahmuller, Blare, Callies, Cammack, Chaffee, Chase, DeGroot, Derby, Deutsch, Donnell, Drury, Duba, Duffy, Emery, Fitzgerald, Gross, Hansen, Healy, Heermann, Jamison, Jensen (Kevin), Jensen (Phil), Karr, Kassin, Koth, Krohmer, Krull, Kull, Ladner, Lems, Lesmeister, Massie, Moore, Mortenson, Mulally, Mulder, Nelson, Odenbach, Olson, Otten (Ernie), Overweg, Perry, Peterson (Drew), Peterson (Sue), Pinnow, Pourier, Randolph, Rehfeldt, Reimer, Reisch, Sauder, Schaefbauer, Schneider, Shorma, Sjaarda, Soye, St. John, Stevens, Teunissen, Tordsen, Venhuizen, Wangsness, Weisgram, and Wittman and Senators Schoenbeck (prime), Beal, Bolin, Bordeaux, Breitling, Castleberry, Crabtree, Davis, Deibert, Diedrich, Duhamel, Foster, Frye-Mueller, Hunhoff, Klumb, Kolbeck (Jack), Kolbeck (Steve), Larson, Maher, Mehlhaff, Nesiba, Novstrup, Otten (Herman), Pischke, Reed, Rohl, Schoenfish, Stalzer, Wheeler, Wiik, Wink, and Zikmund",Honoring the families who hosted the 2023 Legislative pages in their homes during the legislative session.,,http://sdlegislature.gov/Session/Bill/24367
