bill_id,session,session_year,primary_sponsor,all_sponsors,summary,keywords,bill_url
SB195,2024-RS,2024,Senator Otten (Herman) (prime),Senator Otten (Herman) (prime),modify provisions regarding the process to vacate certain highways.,"Highways, Roads, and Bridges; Hoghouse-Vehicle Bill; Section-Line Highways",http://sdlegislature.gov/Session/Bill/25286
SB196,2024-RS,2024,Senator Zikmund (prime),"Senators Zikmund (prime), Beal, Deibert, Diedrich, Duhamel, Larson, Pischke, and Schoenfish and Representatives Weisgram (prime), Callies, Duba, Emery, Krull, Ladner, Perry, Schneider, Shorma, Teunissen, Tordsen, and Venhuizen",clarify provisions regarding historical license plates.,Motor Vehicles; Specialty License Plates,http://sdlegislature.gov/Session/Bill/24655
SB197,2024-RS,2024,Senator Deibert (prime),"Senators Deibert (prime), Bolin, and Zikmund and Representatives Chase, Koth, Mills, and Perry",revise provisions regarding the alcohol beverage fund.,Alcoholic Beverages; Counties; Fund,http://sdlegislature.gov/Session/Bill/25274
SB198,2024-RS,2024,Senator Wiik (prime),Senators Wiik (prime) and Tobin and Representatives Sauder (prime) and Duba,authorize school districts and nonpublic schools to acquire and administer nasal glucagon.,Education; Health Care; School Districts; Students,http://sdlegislature.gov/Session/Bill/25241
SB199,2024-RS,2024,Senator Johnson (prime),Senator Johnson (prime) and Representative Perry,revise provisions pertaining to the consolidation or boundary changes of counties.,Counties; Petitions,http://sdlegislature.gov/Session/Bill/24564
SB200,2024-RS,2024,Senator Breitling (prime),Senators Breitling (prime) and Maher and Representatives Moore and Wangsness,make an appropriation for a grant to the city of Mobridge for purchasing modular holding cells.,Appropriation; Courts and Judiciary; Grants; Municipal Government,http://sdlegislature.gov/Session/Bill/25254
SB201,2024-RS,2024,Senator Crabtree (prime),Senator Crabtree (prime) and Representatives Mortenson (prime) and Peterson (Drew),"provide new statutory requirements for regulating linear transmission facilities, to allow counties to impose a surcharge on certain pipeline companies, and to establish a landowner bill of rights.",Administrative Procedure; Counties; Emergency Clause; Eminent Domain; Fund; Municipal Government; Pipelines; Promulgation of Rules; Public Utilities and Carriers; Utilities,http://sdlegislature.gov/Session/Bill/25010
SB202,2024-RS,2024,Senator Bordeaux (prime),Senator Bordeaux (prime),require active efforts in abuse and neglect proceedings that involve Indian children.,Child Abuse; Child Custody; Indian Tribes; Minors,http://sdlegislature.gov/Session/Bill/25217
SB203,2024-RS,2024,Senator Hoffman (prime),"Senators Hoffman (prime), Deibert, Klumb, Mehlhaff, Novstrup, Pischke, Stalzer, and Wiik and Representatives Jensen (Kevin) (prime), Aylward, Deutsch, Krohmer, Odenbach, Overweg, and Perry",expand certain privileges for individuals who hold an unrestricted enhanced concealed carry permit.,Education; Firearms; Law Enforcement; School Districts,http://sdlegislature.gov/Session/Bill/25032
SB204,2024-RS,2024,Senator Duhamel (prime),"Senators Duhamel (prime) and Zikmund and Representatives Drury, Kull, Massie, and Pourier",make an appropriation for a grant to the Douglas school district for the construction costs of a new school.,Appropriation; Education; Grants; Procurement of Public Improvements; School Districts,http://sdlegislature.gov/Session/Bill/25031
SB205,2024-RS,2024,Senator Reed (prime),Senator Reed (prime) and Representative Rehfeldt (prime),direct the Department of Social Services to modify administrative rules related to work requirements for the child care assistance program.,Child Care; Public Welfare and Assistance; Rule Change,http://sdlegislature.gov/Session/Bill/25273
SB206,2024-RS,2024,Senator Stalzer (prime),Senators Stalzer (prime) and Klumb,encourage sales of meat through the use of animal share agreements and the creation of a processor grant program.,Animals and Livestock; Contracts; Grants; Promulgation of Rules; Reports,http://sdlegislature.gov/Session/Bill/24898
SB207,2024-RS,2024,Senator Hoffman (prime),Senator Hoffman (prime),increase oversight of pool arrangements.,Insurance; Liability; State Affairs and Government,http://sdlegislature.gov/Session/Bill/24612
SB208,2024-RS,2024,Senator Maher (prime),Senator Maher (prime) and Representatives Karr and Odenbach,establish reporting requirements for future fund awards or grants and to make technical changes.,Economic Development; Fund; Hoghouse-Vehicle Bill; Reemployment Assistance,http://sdlegislature.gov/Session/Bill/25309
SB209,2024-RS,2024,Senator Davis (prime),Senator Davis (prime) and Representatives Heermann (prime) and Rehfeldt,make an appropriation for grants to assisted living centers and nursing facilities for costs related to telemedicine.,Appropriation; Grants; Health Care; Nursing Homes; Telecommunications,http://sdlegislature.gov/Session/Bill/25276
SB210,2024-RS,2024,Senator Nesiba (prime),"Senators Nesiba (prime) and Larson and Representatives Duba, Nelson, and Wittman","establish an individual's right to make autonomous decisions about the individual's reproductive health care, and to repeal provisions related to abortion.",Abortion; Health Care; Public Health and Safety; Reports,http://sdlegislature.gov/Session/Bill/25266
SB211,2024-RS,2024,Senator Wheeler (prime),"Senators Wheeler (prime), Wiik, and Zikmund and Representatives Chaffee, Duba, Perry, Stevens, and Venhuizen",revise notarial acts.,Counties; Oaths and Acknowledgments; Telecommunications,http://sdlegislature.gov/Session/Bill/25245
SB212,2024-RS,2024,Senator Schoenfish (prime),Senator Schoenfish (prime) and Representative DeGroot,allow for the payment of goods or services by a school district between school board meetings in certain circumstances.,"Education; Public Property, Purchases and Contracts; School Districts",http://sdlegislature.gov/Session/Bill/25129
SB213,2024-RS,2024,Senator Pischke (prime),"Senator Pischke (prime) and Representatives Aylward, Jensen (Phil), and Perry",provide for the disclosure of a cast vote record as a public record and make an appropriation therefor.,Appropriation; Counties; Election Verification; Elections; Public Records and Files,http://sdlegislature.gov/Session/Bill/24693
SB214,2024-RS,2024,Senator Pischke (prime),"Senators Pischke (prime) and Frye-Mueller and Representatives Jensen (Phil), Lems, and Perry",provide a rebuttable presumption in favor of joint physical custody of a minor child.,Child Custody; Domestic Relations; Hoghouse-Vehicle Bill,http://sdlegislature.gov/Session/Bill/24986
SB215,2024-RS,2024,Senator Pischke (prime),Senators Pischke (prime) and Frye-Mueller and Representatives Jensen (Phil) and Sjaarda,"prohibit the intentional release of polluting emissions into the atmosphere by cloud seeding, weather modification, excessive electromagnetic radio frequency and microwave radiation and providing enforcement and penalties for violations.",Counties; Environmental Protection,http://sdlegislature.gov/Session/Bill/25038
SB216,2024-RS,2024,Senator Nesiba (prime),"Senators Nesiba (prime) and Larson and Representatives Nelson (prime), Duba, Healy, and Wittman",modify provisions related to prohibited medical interventions on minors.,Minors; Parental Control; Public Health and Safety,http://sdlegislature.gov/Session/Bill/25062
SB217,2024-RS,2024,Senator Rohl (prime),"Senators Rohl (prime) and Stalzer and Representatives Duba (prime), Bartels, Moore, and Weisgram",require disclosure of certain information prior to the sale of property bound by a homeowners' association.,,http://sdlegislature.gov/Session/Bill/24585
SB218,2024-RS,2024,Senator Nesiba (prime),"Senators Nesiba (prime), Foster, and Larson",restrict the power of eminent domain to a utility used for a public purpose.,Eminent Domain; Public Utilities and Carriers; Utilities,http://sdlegislature.gov/Session/Bill/25268
SB219,2024-RS,2024,Senator Wheeler (prime),"Senators Wheeler (prime), Deibert, and Pischke and Representatives Jamison (prime) and Perry",modify provisions related to the control of counties and municipalities over medical marijuana establishments within their jurisdictions.,Counties; Medical Cannabis; Municipal Government,http://sdlegislature.gov/Session/Bill/25282
SB220,2024-RS,2024,Senator Larson (prime),Senators Larson (prime) and Nesiba and Representative Wittman,prohibit an employer from withholding compensation from an employee who quits without notice.,Labor and Employment,http://sdlegislature.gov/Session/Bill/25198
SC801,2024-RS,2024,Senator Schoenbeck (prime),"Senators Schoenbeck (prime), Bolin, Crabtree, Davis, Deibert, Duhamel, Hunhoff, Johnson, Maher, Mehlhaff, Nesiba, Reed, Rohl, Schoenfish, Stalzer, Tobin, Wheeler, and Zikmund and Representatives Drury (prime), Blare, Deutsch, Duba, Emery, Fitzgerald, Koth, Kull, Moore, Mortenson, Mulder, Otten (Ernie), Perry, Pinnow, Pourier, Reisch, St. John, Venhuizen, Weisgram, and Wittman",Recognizing and commending the National Conference of State Legislatures on its fiftieth anniversary in 2025.,Organization of the Legislature; Senate Commemoration,http://sdlegislature.gov/Session/Bill/24949
SC802,2024-RS,2024,Senator Schoenbeck (prime),"Senators Schoenbeck (prime), Bolin, Breitling, Crabtree, Duhamel, Hunhoff, Johnson, Klumb, Kolbeck (Steve), Larson, Maher, Novstrup, Otten (Herman), Pischke, Reed, Schoenfish, Stalzer, Tobin, Wiik, and Zikmund and Representatives Blare (prime), Deutsch, Duba, Emery, Heermann, Mills, Mortenson, Nelson, Otten (Ernie), Perry, Pourier, Reisch, Venhuizen, and Weisgram",Celebrating John and Laurie Stiegelmeier’s contributions to the State of South Dakota and South Dakota State University.,Higher Education; Senate Commemoration,http://sdlegislature.gov/Session/Bill/25107
SC803,2024-RS,2024,Senator Wheeler (prime),Senator Wheeler (prime) and Representatives Chase and Schneider,Honoring the outstanding military service of Major General Michael L. Place.,Military Affairs; Senate Commemoration,http://sdlegislature.gov/Session/Bill/25169
SC804,2024-RS,2024,Senator Schoenfish (prime),"Senators Schoenfish (prime), Bolin, Crabtree, Davis, Deibert, Hunhoff, Johnson, Kolbeck (Jack), Kolbeck (Steve), Larson, Nesiba, Novstrup, Otten (Herman), Reed, Schoenbeck, Stalzer, and Zikmund and Representatives Stevens (prime), Aylward, Bahmuller, Bartels, Blare, Callies, Cammack, Chaffee, Deutsch, Duba, Emery, Healy, Koth, Krull, Kull, Lesmeister, Massie, Moore, Mortenson, Odenbach, Otten (Ernie), Overweg, Peterson (Drew), Pinnow, Pourier, Reisch, St. John, Teunissen, Tordsen, and Venhuizen","Honoring the 2022-2023 Outstanding School Administrators of South Dakota: Dr. Jennifer Lowery, Tea School Superintendent; Darren Ellwein, Harrisburg Middle School Principal; Kathy Holter, Platte-Geddes School Business Official; Dr. Samantha Walder, Tea Elementary School Principal; Pete Wilson, Meade Secondary School Principal; Brady Sumners, Spearfish Assistant Middle School Principal; Ann Pettit, Douglas Curriculum Leader; and Mischelle Slaba, Wagner Director of Special Education.",Education; Senate Commemoration,http://sdlegislature.gov/Session/Bill/24857
SC805,2024-RS,2024,Senator Kolbeck (Steve) (prime),"Senators Kolbeck (Steve) (prime), Bolin, Crabtree, Deibert, Duhamel, Hoffman, Hunhoff, Larson, Otten (Herman), Pischke, Schoenbeck, Stalzer, and Zikmund and Representatives Bahmuller, Duba, Emery, Kull, Perry, Reisch, Sjaarda, Stevens, Tordsen, Venhuizen, and Weisgram",Honoring and remembering the life of Brandon Valley Middle School student Spencer Roger Thorsland.,Senate Commemoration,http://sdlegislature.gov/Session/Bill/25205
SC806,2024-RS,2024,Senator Pischke (prime),Senator Pischke (prime) and Representatives Gross and Hansen,"Celebrating the career and accomplishments of LeRoy Koopman, on the occasion of receiving the National Volunteer Fire Council Lifetime Achievement Award.",Firefighters; Senate Commemoration,http://sdlegislature.gov/Session/Bill/25112
SC807,2024-RS,2024,Senator Crabtree (prime),"Senators Crabtree (prime), Beal, Bolin, Bordeaux, Davis, Deibert, Duhamel, Foster, Frye-Mueller, Klumb, Kolbeck (Jack), Kolbeck (Steve), Maher, Mehlhaff, Nesiba, Otten (Herman), Pischke, Reed, Schoenbeck, Schoenfish, Stalzer, Tobin, Wheeler, Wiik, and Zikmund and Representatives Bahmuller (prime), Auch, Aylward, Bartels, Blare, Callies, Chaffee, Chase, DeGroot, Deutsch, Drury, Duba, Emery, Fitzgerald, Gross, Hansen, Heermann, Kassin, Koth, Krohmer, Kull, Ladner, Lems, Lesmeister, Massie, Mills, Moore, Mortenson, Mulder, Nelson, Perry, Peterson (Drew), Peterson (Sue), Pinnow, Reimer, Reisch, Sauder, Schaefbauer, Shorma, Sjaarda, Stevens, Teunissen, Venhuizen, Wangsness, Weisgram, and Wittman",Honoring the life of Kenneth Michael Prorok.,Law Enforcement; Senate Commemoration,http://sdlegislature.gov/Session/Bill/25316
SC808,2024-RS,2024,Senator Kolbeck (Jack) (prime),Senator Kolbeck (Jack) (prime),Recognizing the annual South Dakota Senior Games.,Senate Commemoration; Sports,http://sdlegislature.gov/Session/Bill/25275
SC809,2024-RS,2024,Senator Bolin (prime),"Senators Bolin (prime), Breitling, Davis, Deibert, Duhamel, Hunhoff, Novstrup, Schoenbeck, Stalzer, Walsh, Wheeler, Wiik, and Zikmund and Representatives Arlint, Bartels, Blare, Chaffee, Chase, Duba, Emery, Fitzgerald, Gross, Hansen, Jamison, Jensen (Kevin), Kassin, Krull, Kull, Ladner, Lems, Massie, Moore, Mortenson, Mulally, Mulder, Otten (Ernie), Perry, Pinnow, Reisch, Sauder, Schaefbauer, Schneider, Shorma, Sjaarda, Stevens, Teunissen, Venhuizen, Wangsness, and Weisgram",Honoring the life and service of Union County Sheriff Dan Limoges.,Law Enforcement; Senate Commemoration,http://sdlegislature.gov/Session/Bill/25325
