LD_num,paper_num,term,session,title,primary_sponsor,cosponsors,reference_comm,reference_date,status,chapter_num,bill_url,chamber_status_url
,HS0683,131,,Sentiment,Speaker Rachel TALBOT ROSS of Portland,"Representative Mana ABDI of Lewiston, Representative Jeffrey ADAMS of Lebanon, Representative Roger ALBERT of Madawaska, Representative John ANDREWS of Paris, Representative Daniel ANKELES of Brunswick, Representative Amy ARATA of New Gloucester, Representative Donald ARDELL of Monticello, Representative Poppy ARFORD of Brunswick, Representative Mark BABIN of Fort Fairfield, Representative Barbara BAGSHAW of Windham, Senator Donna BAILEY of York, Senator Joseph BALDACCI of Penobscot, Senator Pinny BEEBE-CENTER of Knox, Representative Arthur BELL of Yarmouth, Senator Richard BENNETT of Oxford, Senator Russell BLACK of Franklin, Representative Mark BLIER of Buxton, Representative David BOYER of Poland, Representative James BOYLE of Gorham, Representative Richard BRADSTREET of Vassalboro, Senator Eric BRAKEY of Androscoggin, Representative Michael BRENNAN of Portland, Senator Stacy BRENNER of Cumberland, Representative William BRIDGEO of Augusta, Representative Richard CAMPBELL of Orrington, Representative Nathan CARLOW of Buxton, Representative Meldon CARMICHAEL of Greenbush, Senator Anne CARNEY of Cumberland, Senator Benjamin CHIPMAN of Cumberland, Representative Kristen CLOUTIER of Lewiston, Representative Sally CLUCHEY of Bowdoinham, Representative Amanda COLLAMORE of Pittsfield, Representative Benjamin COLLINGS of Portland, Representative Lynn COPELAND of Saco, Representative Danny COSTAIN of Plymouth, Representative Lydia CRAFTS of Newcastle, Representative Margaret CRAVEN of Lewiston, Representative Dean CRAY of Palmyra, Representative W. CROCKETT of Portland, Senator Glenn CURRY of Waldo, Representative Scott CYRWAY of Albion, Representative Aaron DANA of the Passamaquoddy Tribe, Senator Matthea DAUGHTRY of Cumberland, Representative Kenneth DAVIS of East Machias, Representative Deqa DHALAC of South Portland, Representative James DILL of Old Town, Representative Janice DODGE of Belfast, Representative Victoria DOUDERA of Camden, Representative Gary DRINKWATER of Milford, Representative John DUCHARME of Madison, Representative Larry DUNPHY of Embden, Senator Jill DUSON of Cumberland, Representative Holly EATON of Deer Isle, Senator Bradlee FARRIN of Somerset, Representative Billy Bob FAULKINGHAM of Winter Harbor, Representative Jessica FAY of Raymond, Representative Steven FOSTER of Dexter, Representative Ann FREDERICKS of Sanford, Representative Joseph GALLETTA of Durham, Representative Drew GATTINE of Westbrook, Representative Valli GEIGER of Rockland, Representative Traci GERE of Kennebunkport, Representative Irene GIFFORD of Lincoln, Representative Cheryl GOLEK of Harpswell, Representative Anne GRAHAM of North Yarmouth, Representative Lori GRAMLICH of Old Orchard Beach, Representative Randall GREENWOOD of Wales, Representative Abigail GRIFFIN of Levant, Senator Nicole GROHOSKI of Hancock, Senator Stacey GUERIN of Penobscot, Representative Timothy GUERRETTE of Caribou, Representative David HAGGAN of Hampden, Representative Randall HALL of Wilton, Senator Matthew HARRINGTON of York, Representative Tavis HASENFUS of Readfield, Representative Rachel HENDERSON of Rumford, Representative Allison HEPLER of Woolwich, Senator Craig HICKMAN of Kennebec, Representative Daniel HOBBS of Wells, Representative Benjamin HYMES of Waldo, Senator Henry INGWERSEN of York, Representative Caldwell JACKSON of Oxford, President Troy JACKSON of Aroostook, Representative Rebecca JAUCH of Topsham, Representative Kathy JAVNER of Chester, Senator Lisa KEIM of Oxford, Representative Christopher KESSLER of South Portland, Representative Amy KUHN of Falmouth, Senator David LAFOUNTAIN of Kennebec, Representative Michel LAJOIE of Lewiston, Representative H. LANDRY of Farmington, Representative Lucas LANIGAN of Sanford, Representative Raegan LaROCHELLE of Augusta, Representative Thomas LAVIGNE of Berwick, Senator Mark LAWRENCE of York, Representative Adam LEE of Auburn, Representative Michael LEMELIN of Chelsea, Senator James LIBBY of Cumberland, Representative Laurel LIBBY of Auburn, Representative Grayson LOOKNER of Portland, Senator Peter LYFORD of Penobscot, Representative Sheila LYMAN of Livermore Falls, Representative Colleen MADIGAN of Waterville, Representative Marc MALON of Biddeford, Representative Richard MASON of Lisbon, Representative Anne-Marie MASTRACCIO of Sanford, Representative Kristi MATHIESON of Kittery, Representative Ann MATLACK of St. George, Representative Michele MEYER of Eliot, Representative H. MILLETT of Waterford, Representative Rebecca MILLETT of Cape Elizabeth, Representative Nina MILLIKEN of Blue Hill, Representative Karen MONTELL of Gardiner, Representative Matthew MOONEN of Portland, Senator Marianne MOORE of Washington, Representative Stephen MORIARTY of Cumberland, Representative Joshua MORRIS of Turner, Representative Kelly MURPHY of Scarborough, Senator Timothy NANGLE of Cumberland, Representative Caleb NESS of Fryeburg, Representative Daniel NEWMAN of Belgrade, Representative Robert NUTTING of Oakland, Representative Kevin O'CONNELL of Brewer, Representative Margaret O'NEIL of Saco, Representative Laurie OSHER of Orono, Representative Wayne PARRY of Arundel, Representative Reagan PAUL of Winterport, Representative Chad PERKINS of Dover-Foxcroft, Representative Anne PERRY of Calais, Representative Joseph PERRY of Bangor, Senator Teresa PIERCE of Cumberland, Representative William PLUECKER of Warren, Representative Jennifer POIRIER of Skowhegan, Representative Edward POLEWARCZYK of Wiscasset, Representative Kimberly POMERLEAU of Standish, Senator Matthew POULIOT of Kennebec, Representative Jane PRINGLE of Windham, Senator Joseph RAFFERTY of York, Representative Ambureen RANA of Bangor, Senator Cameron RENY of Lincoln, Representative Morgan RIELLY of Westbrook, Representative Walter RISEMAN of Harrison, Representative Tiffany ROBERTS of South Berwick, Representative Amy ROEDER of Bangor, Senator Margaret ROTUNDO of Androscoggin, Representative Shelley RUDNICKI of Fairfield, Representative Walter RUNTE of York, Representative Ronald RUSSELL of Verona Island, Representative Melanie SACHS of Freeport, Representative Suzanne SALISBURY of Westbrook, Representative Heidi SAMPSON of Alfred, Representative Holly SARGENT of York, Representative Daniel SAYRE of Kennebunk, Representative Tammy SCHMERSAL-BURGESS of Mexico, Representative Daniel SHAGOURY of Hallowell, Representative Kathy SHAW of Auburn, Representative Erin SHEEHAN of Biddeford, Representative Abden SIMMONS of Waldoboro, Representative Charles SKOLD of Portland, Representative Katrina SMITH of Palermo, Representative Michael SOBOLESKI of Phillips, Senator Harold STEWART of Aroostook, Representative Holly STOVER of Boothbay, Representative Tiffany STROUT of Harrington, Representative Laura SUPICA of Bangor, Representative Gregory SWALLOW of Houlton, Representative Maureen TERRY of Gorham, Representative Austin THERIAULT of Fort Kent, Representative James THORNE of Carmel, Senator Jeffrey TIMBERLAKE of Androscoggin, Senator Michael TIPPING of Penobscot, Representative Joseph UNDERWOOD of Presque Isle, Senator Eloise VITELLI of Sagadahoc, Representative Mark WALKER of Naples, Representative Sophia WARREN of Scarborough, Representative Bruce WHITE of Waterville, Representative James WHITE of Guilford, Representative Lynne WILLIAMS of Bar Harbor, Representative Stephen WOOD of Greene, Representative David WOODSOME of Waterboro, Representative J. WORTH of Ellsworth, Representative Samuel ZAGER of Portland, Representative Stanley ZEIGLER of Montville",,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HS683,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091089
,HS0684,131,,Sentiment,Representative Adam LEE of Auburn,"Senator Eric BRAKEY of Androscoggin, Representative Laurel LIBBY of Auburn, Senator Margaret ROTUNDO of Androscoggin, Representative Kathy SHAW of Auburn",,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HS684,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091090
,HS0685,131,,Sentiment,Representative Tiffany ROBERTS of South Berwick,Senator Mark LAWRENCE of York,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HS685,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091091
,HS0686,131,,Sentiment,Representative Shelley RUDNICKI of Fairfield,Senator Bradlee FARRIN of Somerset,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HS686,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091092
,HS0687,131,,Sentiment,Representative Shelley RUDNICKI of Fairfield,Senator David LAFOUNTAIN of Kennebec,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HS687,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091093
,HS0688,131,,Sentiment,Representative Jennifer POIRIER of Skowhegan,Senator Bradlee FARRIN of Somerset,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HS688,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091094
,HS0689,131,,Sentiment,Representative Robert NUTTING of Oakland,Senator Russell BLACK of Franklin,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HS689,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091095
,HS0690,131,,Sentiment,Representative Tavis HASENFUS of Readfield,Senator Craig HICKMAN of Kennebec,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HS690,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091106
,HS0691,131,,Sentiment,Representative Robert NUTTING of Oakland,Senator David LAFOUNTAIN of Kennebec,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HS691,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091107
,HS0692,131,,Sentiment,Representative Barbara BAGSHAW of Windham,"Senator Timothy NANGLE of Cumberland, Representative Jane PRINGLE of Windham",,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HS692,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091132
,HS0693,131,,Sentiment,Representative Melanie SACHS of Freeport,Senator Matthea DAUGHTRY of Cumberland,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HS693,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091133
,HS0694,131,,Sentiment,Representative Kimberly POMERLEAU of Standish,"Representative Mark BLIER of Buxton, Representative Nathan CARLOW of Buxton, Senator James LIBBY of Cumberland, Representative Mark WALKER of Naples",,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HS694,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091138
,HS0695,131,,Sentiment,Representative Kimberly POMERLEAU of Standish,"Representative Joseph GALLETTA of Durham, Representative Richard MASON of Lisbon, Senator Jeffrey TIMBERLAKE of Androscoggin",,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HS695,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091170
,HS0696,131,,Sentiment,Representative James THORNE of Carmel,Senator Peter LYFORD of Penobscot,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HS696,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091196
,HS0697,131,,Sentiment,Representative Austin THERIAULT of Fort Kent,President Troy JACKSON of Aroostook,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HS697,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091215
,HS0698,131,,Sentiment,Representative Shelley RUDNICKI of Fairfield,Senator David LAFOUNTAIN of Kennebec,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HS698,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091256
,HS0699,131,,Sentiment,Representative Amy KUHN of Falmouth,"Representative W. CROCKETT of Portland, Senator Teresa PIERCE of Cumberland",,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HS699,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091217
,HS0700,131,,Sentiment,Representative Tavis HASENFUS of Readfield,"Representative William BRIDGEO of Augusta, Representative Raegan LaROCHELLE of Augusta, Senator Matthew POULIOT of Kennebec",,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HS700,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091218
,HS0701,131,,Sentiment,Representative W. CROCKETT of Portland,"Representative Michael BRENNAN of Portland, Senator Benjamin CHIPMAN of Cumberland, Representative Benjamin COLLINGS of Portland, Senator Jill DUSON of Cumberland, Representative Grayson LOOKNER of Portland, Representative Matthew MOONEN of Portland, Representative Charles SKOLD of Portland, Speaker Rachel TALBOT ROSS of Portland, Representative Samuel ZAGER of Portland",,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HS701,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091225
,HS0702,131,,Sentiment,Representative Billy Bob FAULKINGHAM of Winter Harbor,Senator Marianne MOORE of Washington,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HS702,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091244
,HS0703,131,,Sentiment,Representative Jennifer POIRIER of Skowhegan,"Representative Scott CYRWAY of Albion, Senator David LAFOUNTAIN of Kennebec, Representative Colleen MADIGAN of Waterville",,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HS703,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091254
,HS0704,131,,Sentiment,Representative Jennifer POIRIER of Skowhegan,Senator Bradlee FARRIN of Somerset,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HS704,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091255
,HS0705,131,,Sentiment,Representative Lynne WILLIAMS of Bar Harbor,Senator Nicole GROHOSKI of Hancock,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HS705,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091257
,HS0706,131,,Sentiment,Representative Ambureen RANA of Bangor,"Senator Joseph BALDACCI of Penobscot, Representative Joseph PERRY of Bangor, Representative Amy ROEDER of Bangor, Representative Laura SUPICA of Bangor",,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HS706,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091261
,HS0707,131,,Sentiment,Representative Mark BABIN of Fort Fairfield,"Representative Timothy GUERRETTE of Caribou, President Troy JACKSON of Aroostook",,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HS707,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091262
,HS0708,131,,Sentiment,Representative Steven FOSTER of Dexter,"Senator Russell BLACK of Franklin, Representative Larry DUNPHY of Embden",,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HS708,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091301
,HS0709,131,,Sentiment,Representative Steven FOSTER of Dexter,Senator Stacey GUERIN of Penobscot,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HS709,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091302
,HS0710,131,,Sentiment,Representative Daniel SHAGOURY of Hallowell,Senator Craig HICKMAN of Kennebec,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HS710,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091303
,HS0711,131,,Sentiment,Representative Amanda COLLAMORE of Pittsfield,Senator Bradlee FARRIN of Somerset,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HS711,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091304
,HS0712,131,,Sentiment,Representative Amanda COLLAMORE of Pittsfield,Senator Bradlee FARRIN of Somerset,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HS712,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091305
,HS0713,131,,Sentiment,Representative Amanda COLLAMORE of Pittsfield,Senator Bradlee FARRIN of Somerset,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HS713,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091306
,HS0714,131,,Sentiment,Representative Amanda COLLAMORE of Pittsfield,Senator Bradlee FARRIN of Somerset,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HS714,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091307
,HS0715,131,,Sentiment,Representative Ann MATLACK of St. George,Senator Pinny BEEBE-CENTER of Knox,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HS715,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091338
,HS0716,131,,Sentiment,Representative Mark BLIER of Buxton,Senator James LIBBY of Cumberland,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HS716,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091351
,HS0717,131,,Sentiment,Representative Richard BRADSTREET of Vassalboro,"Representative Robert NUTTING of Oakland, Senator Matthew POULIOT of Kennebec",,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HS717,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091352
,HS0718,131,,Sentiment,Representative Billy Bob FAULKINGHAM of Winter Harbor,Senator Marianne MOORE of Washington,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HS718,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091354
,HS0719,131,,Sentiment,Representative Billy Bob FAULKINGHAM of Winter Harbor,Senator Marianne MOORE of Washington,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HS719,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091355
,HS0720,131,,Sentiment,Representative Kevin O'CONNELL of Brewer,"Senator Peter LYFORD of Penobscot, Representative Joseph PERRY of Bangor",,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HS720,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091358
,HS0721,131,,Sentiment,Representative Daniel SHAGOURY of Hallowell,Senator Craig HICKMAN of Kennebec,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HS721,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091394
,HS0722,131,,Sentiment,Representative Amanda COLLAMORE of Pittsfield,Senator Bradlee FARRIN of Somerset,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HS722,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091396
,HS0723,131,,Sentiment,Representative Anne-Marie MASTRACCIO of Sanford,"Representative Ann FREDERICKS of Sanford, Senator Matthew HARRINGTON of York, Representative Lucas LANIGAN of Sanford",,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HS723,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091397
,HS0724,131,,Sentiment,Speaker Rachel TALBOT ROSS of Portland,"Senator Anne CARNEY of Cumberland, Representative Deqa DHALAC of South Portland, Representative Christopher KESSLER of South Portland",,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HS724,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091432
,HS0725,131,,Sentiment,Representative Deqa DHALAC of South Portland,"Representative Amy ARATA of New Gloucester, Senator Eric BRAKEY of Androscoggin, Speaker Rachel TALBOT ROSS of Portland",,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HS725,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091433
,HS0726,131,,Sentiment,Representative Billy Bob FAULKINGHAM of Winter Harbor,Senator Marianne MOORE of Washington,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HS726,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091445
,HS0727,131,,Sentiment,Representative Caldwell JACKSON of Oxford,Senator Richard BENNETT of Oxford,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HS727,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091446
,HS0728,131,,Sentiment,Representative Caldwell JACKSON of Oxford,Senator Lisa KEIM of Oxford,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HS728,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091447
,HS0729,131,,Sentiment,Representative Ann MATLACK of St. George,Senator Pinny BEEBE-CENTER of Knox,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HS729,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091452
,HS0730,131,,Sentiment,Representative Heidi SAMPSON of Alfred,Senator Matthew HARRINGTON of York,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HS730,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091506
,HS0731,131,,Sentiment,Representative Poppy ARFORD of Brunswick,"Representative Daniel ANKELES of Brunswick, Senator Matthea DAUGHTRY of Cumberland, Representative Cheryl GOLEK of Harpswell",,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HS731,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091511
,HS0732,131,,Sentiment,Representative Anne-Marie MASTRACCIO of Sanford,"Representative Ann FREDERICKS of Sanford, Senator Matthew HARRINGTON of York, Representative Lucas LANIGAN of Sanford",,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HS732,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091579
,HS0733,131,,Sentiment,Representative James THORNE of Carmel,Senator Peter LYFORD of Penobscot,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HS733,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280091630
