bill_id,LD_num,term,session,title,commem
SP0562,LD1395,2023_2024,SS1,An Act to Increase Transparency Regarding Certain Drug Pricing Programs,0
SP0563,LD1396,2023_2024,SS1,An Act to Clarify the Laws Regarding Delegating Authority for Services Performed by Emergency Medical Services Personnel or Others as a Medical Assistant,0
HP0892,LD1397,2023_2024,SS1,An Act to Implement the Recommendations of the Right To Know Advisory Committee Concerning Records of Disciplinary Actions Against Public Employees,0
HP0893,LD1398,2023_2024,SS1,An Act to Increase Teacher Salaries,0
HP0894,LD1399,2023_2024,SS1,An Act to Improve State Oversight of Proposed Health Care Entity Transactions,0
HP0895,LD1400,2023_2024,SS1,An Act to Allow Certain Social Workers to Diagnose Organic Mental Illnesses,0
HP0896,LD1401,2023_2024,SS1,An Act to Protect Officials and Participants at Sporting Events,0
HP0897,LD1402,2023_2024,RS2,An Act Regarding Unobligated Balances from Amounts Appropriated for General Purpose Aid for Local Schools and to Require Annual Reports on School Demographics,0
HP0899,LD1403,2023_2024,SS1,An Act to Promote Minimum Wage Consistency by Limiting the Authority of Municipalities Regarding Minimum Hourly Pay,0
HP0900,LD1404,2023_2024,SS1,An Act Requiring Insurance Companies to Cover the Care of Expectant Mothers in Adoption Cases and Provide Notice of That Coverage to Pregnant Women,0
HP0901,LD1405,2023_2024,RS2,An Act to Change How Adult Use Cannabis Excise Tax Is Calculated,0
HP0902,LD1406,2023_2024,SS1,"Resolve, Establishing the Commission to Study MaineCare Estate Recovery",0
HP0903,LD1407,2023_2024,RS2,An Act to Amend the Maine Insurance Code Regarding Payments by Health Insurance Carriers to Providers,0
HP0904,LD1408,2023_2024,SS1,An Act to Reduce Maine's Dependence on Fossil Fuels and Carbon Footprint for Energy Production Using Waste Wood Fuel,0
HP0905,LD1409,2023_2024,RS2,"Resolve, to Establish a Task Force to Study Sharing the Costs of Training First Responders Among Governmental Entities",0
HP0906,LD1410,2023_2024,SS1,An Act to Hold School Employees Civilly Liable for Failure to Notify Parents Regarding Medical Issues of Students Under 18 Years of Age,0
HP0907,LD1411,2023_2024,SS1,An Act to Enhance Reporting by Certain Agencies Regarding Greenhouse Gas Emissions,0
HP0909,LD1413,2023_2024,SS1,An Act to Amend the Laws Establishing a Property Tax Stabilization Program for Senior Citizens,0
HP0910,LD1414,2023_2024,SS1,An Act to Ensure Involvement of Adopted Youth in the Determination of Continuing Financial Support Under the Adoption Assistance Program,0
HP0911,LD1415,2023_2024,SS1,An Act to Expand Access to School Construction Funding,0
HP0913,LD1417,2023_2024,SS1,"Resolve, to Ensure Efficiency and Effectiveness in Maine's Licensing and Certification of Behavioral Health Services",0
HP0914,LD1418,2023_2024,RS2,An Act Concerning Single-use Disposable Water Bottles and Water Refill Stations,0
HP0915,LD1419,2023_2024,SS1,An Act to Inform Fair Minimum Rates of Wages and Benefits in Bids for Public Contracts Using State and Federal Data,0
HP0916,LD1420,2023_2024,SS1,An Act to Strengthen Maine's Elementary and Secondary Education System by Clarifying Purposes and Procedures for Reviews of Schools,0
HP0917,LD1421,2023_2024,RS2,"Resolve, to Provide Funds to the Maine Indian Education School District",0
HP0918,LD1422,2023_2024,RS2,An Act to End Homelessness and Assist Students Who Are Homeless by Establishing a Rental Subsidy Program,0
HP0919,LD1423,2023_2024,SS1,An Act to Increase the Limits on Awards for Compensatory and Punitive Damages Under the Maine Human Rights Act,0
HP0920,LD1424,2023_2024,RS2,An Act to Establish a Special Retirement Plan for Department of Corrections Employees and Other Correctional Staff,0
HP0921,LD1425,2023_2024,SS1,An Act to Strengthen Freedom of Access Protections by Allowing Remote Meetings to Be Recorded,0
HP0922,LD1426,2023_2024,RS2,An Act to Secure Housing for the Most Vulnerable Maine Residents by Amending the Laws Governing Municipal General Assistance,0
HP0923,LD1427,2023_2024,SS1,An Act to Allow the Public Utilities Commission to Provide Financial Assistance to Low-income Households in Emergency Situations,0
HP0924,LD1428,2023_2024,SS1,An Act to Ensure Treatment for MaineCare Recipients with Serious Mental Illness by Prohibiting the Requirements for Prior Authorization and Step Therapy for Medications,0
HP0925,LD1429,2023_2024,SS1,An Act to Establish a Navigator Position in the Department of Health and Human Services for Families and Children Involved in the Foster Care System,0
HP0926,LD1430,2023_2024,SS1,"Resolve, to Amend the Funding Formula for Reimbursing Nursing Facilities Under the MaineCare Program",0
HP0927,LD1431,2023_2024,SS1,An Act Requiring the Public Utilities Commission to Adopt Rules Promoting Renewable Energy,0
HP0928,LD1432,2023_2024,RS2,An Act to Increase the Inclusion of Demographic Data from State Agencies in the Legislative Process,0
HP0929,LD1433,2023_2024,SS1,"An Act to Exclude Pegmatites from the Definition of ""Metallic Mineral""",0
HP0930,LD1434,2023_2024,SS1,An Act to Abolish the Maine Income Tax and Establish a Zero-based Budget,0
HP0931,LD1435,2023_2024,SS1,An Act to Reduce Commercial Sexual Exploitation,0
HP0932,LD1436,2023_2024,SS1,An Act to Provide Remedies for Survivors of Commercial Sexual Exploitation,0
HP0933,LD1437,2023_2024,SS1,An Act to Address Poverty by Increasing Access to Energy Efficiency and Weatherization Programs,0
HP0934,LD1438,2023_2024,SS1,An Act to Require Standard Procedures to Protect Stalking Victims and Access to Certain Criminal Complaints,0
HP0935,LD1439,2023_2024,SS1,An Act to Promote Family-centered Interventions for Substance Use Disorder Treatment,0
HP0936,LD1440,2023_2024,SS1,"Resolve, to Increase the Availability of Community Children's Behavioral Health Services by Providing Training and Career Opportunities for Behavioral Health Professionals",0
HP0937,LD1441,2023_2024,RS2,An Act to Enhance State Oversight of Water Use and Water Resources,0
HP0938,LD1442,2023_2024,RS2,An Act to Expand Health Insurance Options to Child Care Providers,0
HP0939,LD1443,2023_2024,SS1,An Act to Establish a Recall Process for Public School Board Members,0
HP0940,LD1444,2023_2024,SS1,An Act to Amend the Laws Governing Eligibility Restrictions for Commercial Menhaden Fishing Licenses,0
HP0941,LD1445,2023_2024,SS1,An Act to Enact a Seasonal Sales Tax to Provide Income Tax Relief to Maine Residents,0
SP0564,LD1446,2023_2024,SS1,"Resolve, to Establish the Task Force on Cannabis Hospitality Establishments",0
SP0565,LD1447,2023_2024,SS1,"Resolve, to Authorize the Training of Nursing Assistants by Certified Nursing Assistants",0
SP0566,LD1448,2023_2024,SS1,"An Act to Change the Temporary Assistance for Needy Families Program Requirements by Reducing Benefits Commensurate with a Recipient's Salary, Reducing the Special Housing Allowance and Limiting Eligibility for 2-parent Families",0
SP0567,LD1449,2023_2024,SS1,An Act to Amend the Laws Regarding Violations of Condition of Release,0
SP0568,LD1450,2023_2024,RS2,An Act to Fund the Recommendations of the Mountain Division Rail Use Advisory Council,0
SP0569,LD1451,2023_2024,SS1,An Act to Prohibit State and Local Enforcement of Federal Firearms Laws,0
SP0570,LD1452,2023_2024,SS1,An Act to Require the Commissioners of the Public Utilities Commission to Be Popularly Elected,0
SP0571,LD1453,2023_2024,SS1,An Act to Amend the Physical Therapist Practice Laws,0
SP0572,LD1454,2023_2024,RS2,An Act Regarding the Distribution of Revenue from the Real Estate Transfer Tax,0
SP0573,LD1455,2023_2024,RS2,An Act to Establish the Weighing Point Preclearance Program,0
SP0574,LD1456,2023_2024,SS1,"Resolve, to Study the Effect of Current Laws and Rules on the Expansion of Broadband",0
SP0575,LD1457,2023_2024,RS2,An Act to Authorize a General Fund Bond Issue for a Jail in Caribou,0
SP0576,LD1458,2023_2024,SS1,An Act to Increase Funding for the Maine School of Science and Mathematics,0
SP0577,LD1459,2023_2024,SS1,An Act to Reduce Abuse of the Civil Ex Parte Attachment and Trustee Processes,0
SP0578,LD1460,2023_2024,SS1,An Act to Amend the Laws Governing Certificates of Deposit,0
SP0579,LD1461,2023_2024,SS1,An Act to Prevent Dating Partner Abuse by Including Dating Partners in the Scope of Domestic Violence Crimes,0
SP0580,LD1462,2023_2024,SS1,An Act to Provide Financial Incentives for Attorneys to Provide Indigent Legal Services,0
SP0581,LD1463,2023_2024,SS1,"An Act to Amend the Definition of ""Farming"" Under the Motor Vehicle Laws to Include Equines Not Raised for Racing",0
SP0583,LD1464,2023_2024,RS2,An Act to Remove the Waiting Period for Benefits Under Maine's Unemployment Insurance System,0
SP0584,LD1465,2023_2024,RS2,An Act to Amend the Calculation of Tariff Rates and Billing Credits Under Net Energy Billing,0
SP0585,LD1466,2023_2024,SS1,An Act to Fund Adult Intellectual Disability and Autism Spectrum Disorder Services by Eliminating Certain Tax Funding from the Maine Clean Election Fund,0
SP0586,LD1467,2023_2024,SS1,An Act to Establish the Maine Cannabis Research Committee and Facilitate Research into Alternative Therapeutics,0
SP0587,LD1468,2023_2024,SS1,An Act to Ensure Equal Treatment by the Law Court by Requiring 7 Justices to Decide All Cases,0
SP0588,LD1469,2023_2024,SS1,"Resolve, to Sufficiently Staff Overnight Behavioral Health Crisis Facilities",0
SP0589,LD1470,2023_2024,SS1,An Act Regarding Transfers of Land in Resource Protection Areas,0
SP0590,LD1471,2023_2024,RS2,"Resolve, Regarding Legislative Review of Portions of Chapter 200:  Metallic Mineral Exploration, Advanced Exploration and Mining, a Late-filed Major Substantive Rule of the Department of Environmental Protection",0
SP0591,LD1472,2023_2024,SS1,"Resolve, Directing the Department of Education and the Maine Municipal Bond Bank to Amend Their Rules Regarding the Maine School Facilities Finance Program and the School Revolving Renovation Fund",0
SP0592,LD1473,2023_2024,SS1,An Act to Protect Certain Unfiltered Drinking Water Sources,0
SP0593,LD1474,2023_2024,SS1,"Resolve, Directing the Department of Health and Human Services to Expedite Reimbursement of Long-term Care Facilities",0
SP0595,LD1475,2023_2024,RS2,An Act to Establish a Grant Program to Promote Biomanufacturing and Biotechnology Development,0
SP0596,LD1476,2023_2024,SS1,"An Act to Amend the Definition of ""Metallic Mineral"" in the Maine Metallic Mineral Mining Act",0
SP0598,LD1478,2023_2024,RS2,An Act to Improve Women's Health and Economic Security by Funding Family Planning Services,0
SP0599,LD1479,2023_2024,SS1,"Resolve, Directing the Public Utilities Commission to Convene a Stakeholder Group Regarding Liquefied Propane Gas Systems and the So-called Dig Safe Law",0
SP0601,LD1480,2023_2024,RS2,An Act to Protect Union Wharf and Sustain Maine's Maritime Industries,0
SP0602,LD1481,2023_2024,SS1,An Act Regarding Clearance for Occupancy Under the Lead Poisoning Control Act,0
SP0603,LD1482,2023_2024,SS1,An Act to Impose a Moratorium on Open-pit Rock Quarry Excavation,0
SP0604,LD1483,2023_2024,RS2,An Act to Protect the Rights of Agricultural Workers,0
SP0605,LD1484,2023_2024,SS1,"Resolve, Regarding the Status of Federal Grant Applications or Money Secured for the Funding of a Sexual Assault Kit Tracking Pilot Program",0
SP0606,LD1485,2023_2024,SS1,An Act to Provide Funding for Hospital Security in Aroostook County,0
SP0607,LD1486,2023_2024,SS1,An Act to Exempt Tractor Trailer Trucks from the Excise Tax,0
SP0608,LD1487,2023_2024,RS2,An Act to Ensure That Residents of the State Have the Right to Repair Their Own Electronic Devices,0
HP0943,LD1488,2023_2024,RS2,An Act to Expand Testing for Perfluoroalkyl and Polyfluoroalkyl Substances to Private Drinking Water Wells,0
HP0944,LD1489,2023_2024,SS1,"Resolve, to Capitalize on Opportunities from Newly Revised Federal Renewable Fuels Standards by Studying the Environmental and Economic Benefits of Electric and Steam Generation Facilities Powered by Biomass",0
HP0945,LD1490,2023_2024,RS2,An Act to Reduce Rental Housing Costs by Limiting Additional Fees at or Prior to the Commencement of Tenancy,0
HP0946,LD1491,2023_2024,RS2,An Act to Establish a Teacher Shortage Coordinator,0
HP0947,LD1492,2023_2024,RS2,An Act to Increase the Transparency and Accountability of the Maine Information and Analysis Center,0
HP0948,LD1493,2023_2024,RS2,An Act to Increase Affordable Housing by Expanding Tax Increment Financing,0
HP0949,LD1494,2023_2024,RS2,An Act to Help Address the Worker Shortage in Behavioral Health Care Services by Allowing Provisional Licensure and Providing for Reimbursement for Out-of-state Licensees,0
HP0950,LD1495,2023_2024,SS1,"Resolve, Establishing the Commission to Study the Role of Critical Minerals as a Resource in the State",0
HP0951,LD1496,2023_2024,RS2,An Act to Restrict Noncompete Clauses,0
HP0952,LD1497,2023_2024,SS1,An Act to Strengthen Medicare by Preventing Providers from Adding Excess Charges,0
HP0953,LD1498,2023_2024,RS2,An Act to Create a Liaison Program and Complaint Process Within the Bureau of Insurance for Independent Health Care Providers,0
HP0954,LD1499,2023_2024,SS1,An Act Regarding Penalties for Early Retirement for Certain Members of the Maine Public Employees Retirement System,0
HP0955,LD1500,2023_2024,SS1,An Act to Strengthen Maine's Elections by Requiring Video Monitoring of Drop Boxes and Amending the Laws Regarding Voter Rolls and Absentee Voting Envelopes,0
HP0956,LD1501,2023_2024,SS1,An Act to Protect Maine Citizens from Discrimination by Including Vaccination Status as a Protected Class,0
HP0957,LD1502,2023_2024,SS1,An Act to Provide Consistency of Process for Maine's Electoral Votes by Prohibiting Enactment of the National Popular Vote Interstate Compact,0
HP0958,LD1503,2023_2024,SS1,An Act Regarding State Court Remedies for Violations of Legal or Constitutional Rights by Federal Employees,0
HP0959,LD1504,2023_2024,SS1,An Act to Exempt Broadband Equipment from the Sales and Use Tax,0
HP0960,LD1505,2023_2024,RS2,An Act to Amend the Maine Cooperative Affordable Housing Ownership Act,0
HP0961,LD1506,2023_2024,RS2,"Resolve, Directing the Department of Health and Human Services to Study the Scarcity of Licensed Clinical Behavioral Health Professionals Across the State",0
HP0962,LD1507,2023_2024,SS1,An Act to Ensure the Accuracy of Vital Records with Respect to Gender,0
HP0963,LD1508,2023_2024,SS1,An Act to Ensure a Strategic Approach to Maine's Energy Transition by Imposing a Moratorium on Lithium Mining,0
