bill_id,session,chamber,action_date,action,order,comm_order,vote
SB1532,2024R1,J,2024-02-26,JWMED Committee ~ Work Session: Heard and Reported Out,,3,
SB1532,2024R1,J,2024-02-28,JWM Committee ~ Work Session: Heard and Reported Out with Amendments,,4,
SB1532,2024R1,S,2024-02-05,Introduction and first reading. Referred to President's desk.,1,,
SB1532,2024R1,S,2024-02-05,"Referred to Education, then Ways and Means.",2,,
SB1532,2024R1,S,2024-02-06,Public Hearing held.,3,,
SB1532,2024R1,S,2024-02-13,Work Session held.,4,,
SB1532,2024R1,S,2024-02-16,Recommendation:  Do pass and be referred to Ways and Means by prior reference.,5,,
SB1532,2024R1,S,2024-02-16,Referred to Ways and Means by prior reference.,6,,
SB1532,2024R1,S,2024-02-20,Assigned to Subcommittee On Education.,7,,
SB1532,2024R1,S,2024-02-26,Returned to Full Committee.,8,,
SB1532,2024R1,S,2024-02-26,Work Session held.,9,,
SB1532,2024R1,S,2024-02-28,Work Session held.,10,,
SB1532,2024R1,S,2024-02-29,Recommendation: Do pass with amendments.  (Printed A-Eng.),11,,
SB1532,2024R1,S,2024-03-01,Second reading.,12,,
SB1532,2024R1,S,2024-03-04,"Third reading.  Carried by Dembrow, Jama.  Passed.",13,,"Ayes, 22; Nays, 8--Bonham, Boquist, Findley, Girod, Linthicum, Robinson, Smith DB, Thatcher."
SB1532,2024R1,H,2024-03-04,First reading. Referred to Speaker's desk.,14,,
SB1532,2024R1,H,2024-03-04,Referred to Ways and Means.,15,,
SB1532,2024R1,H,2024-03-05,Recommendation: Do pass.,16,,
SB1532,2024R1,H,2024-03-05,Second reading.,17,,
SB1532,2024R1,H,2024-03-06,Third reading. Carried by Nguyen H. Passed.,18,,"Ayes, 46; Nays, 11--Boice, Cate, Diehl, Goodwin, Hieb, Lewis, Osborne, Reschke, Scharf, Stout, Yunker; Excused, 3--Boshart Davis, Cramer, Owens."
SB1532,2024R1,S,2024-03-12,President signed.,19,,
SB1532,2024R1,H,2024-03-13,Speaker signed.,20,,
SB1532,2024R1,S,2024-04-04,Governor signed.,21,,
SB1532,2024R1,S,2024-04-11,"Chapter 93, 2024 Laws.",22,,
SB1532,2024R1,S,2024-04-11,"Effective date, January 1, 2025.",23,,
SB1533,2024R1,S,2024-02-13,SRULES Committee ~ Public Hearing: Heard,,1,
SB1533,2024R1,S,2024-02-15,SRULES Committee ~ Work Session: Heard and Reported Out,,2,
SB1533,2024R1,J,2024-02-26,JWMGG Committee ~ Work Session: Heard and Reported Out,,3,
SB1533,2024R1,J,2024-02-28,JWM Committee ~ Work Session: Heard and Reported Out,,4,
SB1533,2024R1,S,2024-02-05,Introduction and first reading. Referred to President's desk.,1,,
SB1533,2024R1,S,2024-02-05,"Referred to Rules, then Ways and Means.",2,,
SB1533,2024R1,S,2024-02-13,Public Hearing held.,3,,
SB1533,2024R1,S,2024-02-15,Work Session held.,4,,
SB1533,2024R1,S,2024-02-19,Recommendation:  Do pass and be referred to Ways and Means by prior reference.,5,,
SB1533,2024R1,S,2024-02-19,Referred to Ways and Means by prior reference.,6,,
SB1533,2024R1,S,2024-02-22,Assigned to Subcommittee On General Government.,7,,
SB1533,2024R1,S,2024-02-26,Returned to Full Committee.,8,,
SB1533,2024R1,S,2024-02-26,Work Session held.,9,,
SB1533,2024R1,S,2024-02-28,Work Session held.,10,,
SB1533,2024R1,S,2024-03-01,Recommendation: Do pass.,11,,
SB1533,2024R1,S,2024-03-01,Second reading.,12,,
SB1533,2024R1,S,2024-03-04,Third reading.  Carried by Jama.  Passed.,13,,"Ayes, 21; Nays, 9--Bonham, Boquist, Findley, Girod, Linthicum, Robinson, Smith DB, Thatcher, Weber."
SB1533,2024R1,H,2024-03-04,First reading. Referred to Speaker's desk.,14,,
SB1533,2024R1,H,2024-03-04,Referred to Ways and Means.,15,,
SB1533,2024R1,H,2024-03-05,Recommendation: Do pass.,16,,
SB1533,2024R1,H,2024-03-05,Second reading.,17,,
SB1533,2024R1,H,2024-03-06,Third reading. Carried by Pham K. Passed.,18,,"Ayes, 45; Nays, 9--Boice, Cate, Goodwin, Levy B, McIntire, Osborne, Reschke, Stout, Yunker; Excused, 3--Boshart Davis, Cramer, Owens; Excused for Business of the House, 3--Diehl, Hieb, Scharf."
SB1533,2024R1,S,2024-03-12,President signed.,19,,
SB1533,2024R1,H,2024-03-13,Speaker signed.,20,,
SB1533,2024R1,S,2024-03-27,Governor signed.,21,,
SB1533,2024R1,S,2024-03-28,"Chapter 55, 2024 Laws.",22,,
SB1533,2024R1,S,2024-03-28,"Effective date, January 1, 2025.",23,,
SB1534,2024R1,S,2024-02-15,SED Committee ~ Public Hearing: Heard,,1,
SB1534,2024R1,S,2024-02-05,Introduction and first reading. Referred to President's desk.,1,,
SB1534,2024R1,S,2024-02-05,Referred to Education.,2,,
SB1534,2024R1,S,2024-02-15,Public Hearing held.,3,,
SB1534,2024R1,S,2024-03-07,In committee upon adjournment.,4,,
SB1535,2024R1,S,2024-02-15,SED Committee ~ Public Hearing: Heard,,1,
SB1535,2024R1,S,2024-02-05,Introduction and first reading. Referred to President's desk.,1,,
SB1535,2024R1,S,2024-02-05,Referred to Education.,2,,
SB1535,2024R1,S,2024-02-15,Public Hearing held.,3,,
SB1535,2024R1,S,2024-03-07,In committee upon adjournment.,4,,
SB1536,2024R1,S,2024-02-05,Introduction and first reading. Referred to President's desk.,1,,
SB1536,2024R1,S,2024-02-05,Referred to Health Care.,2,,
SB1536,2024R1,S,2024-03-07,In committee upon adjournment.,3,,
SB1537,2024R1,S,2024-02-08,SHDEV Committee ~ Public Hearing: Heard,,1,
SB1537,2024R1,S,2024-02-13,SHDEV Committee ~ Work Session: Heard and Reported Out with Amendments,,2,
SB1537,2024R1,J,2024-02-27,JWMTR Committee ~ Work Session: Heard and Reported Out,,3,
SB1537,2024R1,J,2024-02-28,JWM Committee ~ Work Session: Heard and Reported Out with Amendments,,4,
SB1537,2024R1,S,2024-02-05,Introduction and first reading. Referred to President's desk.,1,,
SB1537,2024R1,S,2024-02-05,"Referred to Housing and Development, then Ways and Means.",2,,
SB1537,2024R1,S,2024-02-08,Public Hearing held.,3,,
SB1537,2024R1,S,2024-02-13,Work Session held.,4,,
SB1537,2024R1,S,2024-02-16,Recommendation: Do pass with amendments and be referred to Ways and Means by prior reference. (Printed A-Eng.),5,,
SB1537,2024R1,S,2024-02-16,Referred to Ways and Means by prior reference.,6,,
SB1537,2024R1,S,2024-02-24,Assigned to Subcommittee On Transportation and Economic Development.,7,,
SB1537,2024R1,S,2024-02-27,Returned to Full Committee.,8,,
SB1537,2024R1,S,2024-02-27,Work Session held.,9,,
SB1537,2024R1,S,2024-02-28,Work Session held.,10,,
SB1537,2024R1,S,2024-02-29,Recommendation: Do pass with amendments to the A-Eng. bill.  (Printed B-Eng.),11,,
SB1537,2024R1,S,2024-02-29,Rules suspended. Second reading.,12,,
SB1537,2024R1,S,2024-02-29,"Rules suspended. Third reading.  Carried by Jama, Anderson.  Passed.",13,,"Ayes, 21; Nays, 7--Bonham, Boquist, Linthicum, Manning Jr, Prozanski, Robinson, Thatcher; Excused, 2--Gorsek, Hansell."
SB1537,2024R1,S,2024-02-29,Knopp declared potential conflict of interest.,14,,
SB1537,2024R1,S,2024-02-29,"Vote explanation(s) filed by Boquist, Sollman.",15,,
SB1537,2024R1,H,2024-02-29,First reading. Referred to Speaker's desk.,16,,
SB1537,2024R1,H,2024-02-29,Referred to Ways and Means.,17,,
SB1537,2024R1,H,2024-03-01,Recommendation: Do pass.,18,,
SB1537,2024R1,H,2024-03-04,Second reading.,19,,
SB1537,2024R1,H,2024-03-04,"Rules suspended. Third reading. Carried by Dexter, Gomberg. Passed.",20,,"Ayes, 50; Nays, 6--Neron, Reschke, Scharf, Stout, Walters, Yunker; Excused, 3--Boshart Davis, Cramer, Hartman; Excused for Business of the House, 1--Hieb."
SB1537,2024R1,H,2024-03-04,"Potential conflict(s) of interest declared by Nguyen D, Pham H.",21,,
SB1537,2024R1,S,2024-03-05,President signed.,22,,
SB1537,2024R1,H,2024-03-05,Speaker signed.,23,,
SB1537,2024R1,H,2024-03-04,"Vote explanation(s) filed by Andersen, Yunker.",24,,
SB1537,2024R1,S,2024-04-17,Governor signed.,25,,
SB1537,2024R1,S,2024-04-18,"Chapter 110, 2024 Laws.",26,,
SB1537,2024R1,S,2024-04-18,"Effective date, June 6, 2024.",27,,
SB1538,2024R1,S,2024-02-13,SRULES Committee ~ Public Hearing: Heard,,1,
SB1538,2024R1,S,2024-02-15,SRULES Committee ~ Work Session: Heard and Reported Out with Amendments,,2,
SB1538,2024R1,H,2024-02-27,HRULES Committee ~ Public Hearing: Heard,,3,
SB1538,2024R1,H,2024-03-04,HRULES Committee ~ Work Session: Heard and Reported Out with Amendments,,4,
SB1538,2024R1,S,2024-02-05,Introduction and first reading. Referred to President's desk.,1,,
SB1538,2024R1,S,2024-02-05,Referred to Rules.,2,,
SB1538,2024R1,S,2024-02-13,Public Hearing held.,3,,
SB1538,2024R1,S,2024-02-15,Work Session held.,4,,
SB1538,2024R1,S,2024-02-19,Recommendation: Do pass with amendments.  (Printed A-Eng.),5,,
SB1538,2024R1,S,2024-02-20,Second reading.,6,,
SB1538,2024R1,S,2024-02-21,Third reading.  Carried by Lieber.  Passed.,7,,"Ayes, 20; Nays, 10--Bonham, Boquist, Findley, Girod, Hayden, Linthicum, Robinson, Smith DB, Thatcher, Weber."
SB1538,2024R1,H,2024-02-22,First reading. Referred to Speaker's desk.,8,,
SB1538,2024R1,H,2024-02-22,Referred to Rules.,9,,
SB1538,2024R1,H,2024-02-27,Public Hearing held.,10,,
SB1538,2024R1,H,2024-03-04,Work Session held.,11,,
SB1538,2024R1,H,2024-03-04,Recommendation: Do pass with amendments and be printed B-Engrossed.,12,,
SB1538,2024R1,H,2024-03-05,Second reading.,13,,
SB1538,2024R1,H,2024-03-05,Rules suspended. Third reading. Carried by Fahey. Passed.,14,,"Ayes, 45; Nays, 6--Boice, Cate, Diehl, Lewis, Osborne, Yunker; Excused, 4--Boshart Davis, Bynum, Cramer, Owens; Excused for Business of the House, 5--Chaichi, Hieb, Scharf, Sosa, Speaker Rayfield."
SB1538,2024R1,S,2024-03-06,Senate concurred in House amendments and repassed bill.,15,,"Ayes, 22; Nays, 7--Bonham, Boquist, Findley, Girod, Linthicum, Robinson, Smith DB; Excused, 1--Thatcher."
SB1538,2024R1,S,2024-03-07,President signed.,16,,
SB1538,2024R1,H,2024-03-07,Speaker signed.,17,,
SB1538,2024R1,S,2024-03-27,Governor signed.,18,,
SB1538,2024R1,S,2024-03-28,"Chapter 56, 2024 Laws.",19,,
SB1538,2024R1,S,2024-03-28,"Effective date, March 27, 2024.",20,,
SB1539,2024R1,S,2024-02-13,SRULES Committee ~ Public Hearing: Heard,,1,
SB1539,2024R1,S,2024-02-15,SRULES Committee ~ Work Session: Heard and Reported Out with Amendments,,2,
SB1539,2024R1,S,2024-02-05,Introduction and first reading. Referred to President's desk.,1,,
SB1539,2024R1,S,2024-02-05,"Referred to Rules, then Ways and Means.",2,,
SB1539,2024R1,S,2024-02-13,Public Hearing held.,3,,
SB1539,2024R1,S,2024-02-15,Work Session held.,4,,
SB1539,2024R1,S,2024-02-19,Recommendation: Do pass with amendments and be referred to Ways and Means by prior reference. (Printed A-Eng.),5,,
SB1539,2024R1,S,2024-02-19,Referred to Ways and Means by prior reference.,6,,
SB1539,2024R1,S,2024-03-07,In committee upon adjournment.,7,,
SB1540,2024R1,S,2024-02-05,Introduction and first reading. Referred to President's desk.,1,,
SB1540,2024R1,S,2024-02-05,"Referred to Rules, then Ways and Means.",2,,
SB1540,2024R1,S,2024-03-07,In committee upon adjournment.,3,,
SB1541,2024R1,S,2024-02-05,SJUD Committee ~ Informational Meeting: Heard,,1,
SB1541,2024R1,S,2024-02-06,SJUD Committee ~ Public Hearing: Heard,,2,
SB1541,2024R1,S,2024-02-08,SJUD Committee ~ Work Session: Heard and Reported Out,,3,
SB1541,2024R1,J,2024-02-29,JWMPS Committee ~ Work Session: Heard and Reported Out,,4,
SB1541,2024R1,J,2024-03-04,JWM Committee ~ Work Session: Heard and Reported Out with Amendments,,5,
SB1541,2024R1,S,2024-02-05,Introduction and first reading. Referred to President's desk.,1,,
SB1541,2024R1,S,2024-02-05,"Referred to Judiciary, then Ways and Means.",2,,
SB1541,2024R1,S,2024-02-05,Informational Meeting held.,3,,
SB1541,2024R1,S,2024-02-06,Public Hearing held.,4,,
SB1541,2024R1,S,2024-02-08,Work Session held.,5,,
SB1541,2024R1,S,2024-02-12,Recommendation:  Do pass and be referred to Ways and Means by prior reference.,6,,
SB1541,2024R1,S,2024-02-12,Referred to Ways and Means by prior reference.,7,,
SB1541,2024R1,S,2024-02-27,Assigned to Subcommittee On Public Safety.,8,,
SB1541,2024R1,S,2024-02-29,Returned to Full Committee.,9,,
SB1541,2024R1,S,2024-02-29,Work Session held.,10,,
SB1541,2024R1,S,2024-03-04,Work Session held.,11,,
SB1541,2024R1,S,2024-03-05,Recommendation: Do pass with amendments.  (Printed A-Eng.),12,,
SB1541,2024R1,S,2024-03-06,Second reading.,13,,
SB1541,2024R1,S,2024-03-06,Rules suspended. Third reading.  Carried by Sollman.  Passed.,14,,"Ayes, 19; Nays, 10--Anderson, Bonham, Boquist, Findley, Girod, Hansell, Linthicum, Robinson, Smith DB, Weber; Excused, 1--Thatcher."
SB1541,2024R1,H,2024-03-06,First reading. Referred to Speaker's desk.,15,,
SB1541,2024R1,H,2024-03-06,Referred to Ways and Means.,16,,
SB1541,2024R1,H,2024-03-07,Recommendation: Do pass.,17,,
SB1541,2024R1,H,2024-03-07,Second reading.,18,,
SB1541,2024R1,H,2024-03-07,Rules suspended. Third reading. Carried by Conrad. Passed.,19,,"Ayes, 48; Nays, 5--Cate, Goodwin, Stout, Wright, Yunker; Excused, 5--Andersen, Boshart Davis, Cramer, Javadi, Ruiz; Excused for Business of the House, 2--Dexter, Scharf."
SB1541,2024R1,S,2024-03-12,President signed.,20,,
SB1541,2024R1,H,2024-03-13,Speaker signed.,21,,
SB1541,2024R1,S,2024-03-27,Governor signed.,22,,
SB1541,2024R1,S,2024-03-28,"Chapter 57, 2024 Laws.",23,,
SB1541,2024R1,S,2024-03-28,"Effective date, July 1, 2024.",24,,
SB1542,2024R1,S,2024-02-12,SFR Committee ~ Public Hearing: Heard,,1,
SB1542,2024R1,S,2024-02-05,Introduction and first reading. Referred to President's desk.,1,,
SB1542,2024R1,S,2024-02-05,"Referred to Finance and Revenue, then Ways and Means.",2,,
SB1542,2024R1,S,2024-02-12,Public Hearing held.,3,,
SB1542,2024R1,S,2024-03-07,In committee upon adjournment.,4,,
SB1543,2024R1,J,2024-02-15,JCT Committee ~ Public Hearing: Not Heard,,1,
SB1543,2024R1,J,2024-02-20,JCT Committee ~ Public Hearing: Heard,,2,
SB1543,2024R1,S,2024-02-05,Introduction and first reading. Referred to President's desk.,1,,
SB1543,2024R1,S,2024-02-05,Referred to Transportation.,2,,
SB1543,2024R1,S,2024-02-20,Public Hearing held.,3,,
SB1543,2024R1,S,2024-03-07,In committee upon adjournment.,4,,
SB1544,2024R1,S,2024-02-15,SFR Committee ~ Public Hearing: Not Heard,,1,
SB1544,2024R1,S,2024-02-05,Introduction and first reading. Referred to President's desk.,1,,
SB1544,2024R1,S,2024-02-05,Referred to Finance and Revenue.,2,,
SB1544,2024R1,S,2024-03-07,In committee upon adjournment.,3,,
SB1545,2024R1,S,2024-02-15,SFR Committee ~ Public Hearing: Heard,,1,
SB1545,2024R1,S,2024-02-22,SFR Committee ~ Work Session: Heard,,2,
SB1545,2024R1,S,2024-02-26,SFR Committee ~ Work Session: Heard and Reported Out,,3,
SB1545,2024R1,H,2024-03-05,HREV Committee ~ Public Hearing and Work Session: Heard and Reported Out,,4,
SB1545,2024R1,S,2024-02-05,Introduction and first reading. Referred to President's desk.,1,,
SB1545,2024R1,S,2024-02-05,Referred to Finance and Revenue.,2,,
SB1545,2024R1,S,2024-02-15,Public Hearing held.,3,,
SB1545,2024R1,S,2024-02-22,Work Session held.,4,,
SB1545,2024R1,S,2024-02-26,Work Session held.,5,,
SB1545,2024R1,S,2024-02-28,Recommendation: Do pass with amendments.  (Printed A-Eng.),6,,
SB1545,2024R1,S,2024-02-29,Second reading.,7,,
SB1545,2024R1,S,2024-03-01,Third reading.  Carried by Girod.  Passed.,8,,"Ayes, 30."
SB1545,2024R1,S,2024-03-01,Girod declared potential conflict of interest.,9,,
SB1545,2024R1,H,2024-03-04,First reading. Referred to Speaker's desk.,10,,
SB1545,2024R1,H,2024-03-04,Referred to Revenue.,11,,
SB1545,2024R1,H,2024-03-05,Public Hearing and Work Session held.,12,,
SB1545,2024R1,H,2024-03-06,Recommendation: Do pass.,13,,
SB1545,2024R1,H,2024-03-06,Second reading.,14,,
SB1545,2024R1,H,2024-03-06,Rules suspended. Third reading. Carried by Cate. Passed.,15,,"Ayes, 54; Excused, 4--Boshart Davis, Bynum, Cramer, Owens; Excused for Business of the House, 2--Hieb, Javadi."
SB1545,2024R1,S,2024-03-12,President signed.,16,,
SB1545,2024R1,H,2024-03-13,Speaker signed.,17,,
SB1545,2024R1,S,2024-04-04,Governor signed.,18,,
SB1545,2024R1,S,2024-04-11,"Chapter 94, 2024 Laws.",19,,
SB1545,2024R1,S,2024-04-11,"Effective date, June 6, 2024.",20,,
SB1546,2024R1,J,2024-02-07,JLCIMT Committee ~ Public Hearing: Heard,,1,
SB1546,2024R1,J,2024-02-14,JLCIMT Committee ~ Work Session: Heard and Reported Out with Amendments,,2,
SB1546,2024R1,S,2024-02-05,Introduction and first reading. Referred to President's desk.,1,,
SB1546,2024R1,S,2024-02-05,Referred to Information Management and Technology.,2,,
SB1546,2024R1,S,2024-02-07,Public Hearing held.,3,,
SB1546,2024R1,S,2024-02-14,Work Session held.,4,,
SB1546,2024R1,S,2024-02-16,Recommendation: Do pass with amendments and be referred to Ways and Means. (Printed A-Eng.),5,,
SB1546,2024R1,S,2024-02-16,Referred to Ways and Means by order of the President.,6,,
SB1546,2024R1,S,2024-03-07,In committee upon adjournment.,7,,
SB1547,2024R1,S,2024-02-14,SHS Committee ~ Public Hearing: Heard,,1,
SB1547,2024R1,S,2024-02-19,SHS Committee ~ Public Hearing and Work Session: Heard and Reported Out with Amendments,,2,
SB1547,2024R1,S,2024-02-05,Introduction and first reading. Referred to President's desk.,1,,
SB1547,2024R1,S,2024-02-05,"Referred to Human Services, then Ways and Means.",2,,
SB1547,2024R1,S,2024-02-14,Public Hearing held.,3,,
SB1547,2024R1,S,2024-02-19,Public Hearing and Work Session held.,4,,
SB1547,2024R1,S,2024-02-23,Recommendation: Without recommendation as to passage but w/amendments and requesting referral to Rules and then Ways and Means by prior reference. (Printed A-Eng.),5,,
SB1547,2024R1,S,2024-02-23,Referred to Rules then to Ways and Means.,6,,
SB1547,2024R1,S,2024-03-07,In committee upon adjournment.,7,,
SB1548,2024R1,S,2024-02-06,SVEMFW Committee ~ Informational Meeting: Heard,,1,
SB1548,2024R1,S,2024-02-13,SVEMFW Committee ~ Public Hearing: Heard,,2,
SB1548,2024R1,S,2024-02-15,SVEMFW Committee ~ Work Session: Heard and Reported Out,,3,
SB1548,2024R1,S,2024-02-22,SRULES Committee ~ Public Hearing: Heard,,4,
SB1548,2024R1,S,2024-02-27,SRULES Committee ~ Work Session: Heard and Reported Out with Amendments,,5,
SB1548,2024R1,S,2024-02-05,Introduction and first reading. Referred to President's desk.,1,,
SB1548,2024R1,S,2024-02-05,"Referred to Veterans, Emergency Management, Federal and World Affairs.",2,,
SB1548,2024R1,S,2024-02-06,Informational Meeting held.,3,,
SB1548,2024R1,S,2024-02-13,Public Hearing held.,4,,
SB1548,2024R1,S,2024-02-15,Work Session held.,5,,
SB1548,2024R1,S,2024-02-19,Recommendation: Do pass.,6,,
SB1548,2024R1,S,2024-02-19,Second reading.,7,,
SB1548,2024R1,S,2024-02-20,Third reading.  Carried by Thatcher.  Bill failed.,8,,"Ayes, 14; Nays, 16--Campos, Dembrow, Frederick, Gelser Blouin, Golden, Gorsek, Hansell, Hayden, Jama, Knopp, Lieber, Manning Jr, Prozanski, Taylor, Thatcher, Woods."
SB1548,2024R1,S,2024-02-20,"Thatcher, changed from aye to nay and served notice of possible reconsideration.",9,,
SB1548,2024R1,S,2024-02-20,Motion to reconsider carried.,10,,"Ayes, 26; Nays, 3--Campos, Taylor, Woods; Excused, 1--Girod."
SB1548,2024R1,S,2024-02-20,Motion to refer to Committee on Rules carried.,11,,"Ayes, 28; Nays, 2--Campos, Taylor."
SB1548,2024R1,S,2024-02-22,Public Hearing held.,12,,
SB1548,2024R1,S,2024-02-27,Work Session held.,13,,
SB1548,2024R1,S,2024-02-28,Recommendation: Do pass with amendments.  (Printed A-Eng.),14,,
SB1548,2024R1,S,2024-02-29,Second reading.,15,,
SB1548,2024R1,S,2024-03-01,Carried over to 03-04 by unanimous consent.,16,,
SB1548,2024R1,S,2024-03-04,"Third reading.  Carried by Thatcher, Steiner.  Passed.",17,,"Ayes, 16; Nays, 14--Bonham, Campos, Findley, Gelser Blouin, Girod, Hayden, Jama, Knopp, Lieber, Manning Jr, Patterson, Smith DB, Taylor, Woods."
SB1548,2024R1,H,2024-03-04,First reading. Referred to Speaker's desk.,18,,
SB1548,2024R1,H,2024-03-04,"Referred to Emergency Management, General Government, and Veterans.",19,,
SB1548,2024R1,H,2024-03-07,In committee upon adjournment.,20,,
SB1549,2024R1,S,2024-02-08,SFR Committee ~ Public Hearing: Heard,,1,
SB1549,2024R1,S,2024-02-05,Introduction and first reading. Referred to President's desk.,1,,
SB1549,2024R1,S,2024-02-05,Referred to Finance and Revenue.,2,,
