bill_id,session,chamber,action_date,action,order,comm_order,vote
SB5519,2023R1,S,2023-02-15,Informational Meeting cancelled.,4,,
SB5519,2023R1,S,2023-02-16,Public Hearing Cancelled.,5,,
SB5519,2023R1,S,2023-04-10,Public Hearing Cancelled.,6,,
SB5519,2023R1,S,2023-04-04,Informational Meeting held.,7,,
SB5519,2023R1,S,2023-04-05,Informational Meeting held.,8,,
SB5519,2023R1,S,2023-04-06,Informational Meeting held.,9,,
SB5519,2023R1,S,2023-04-12,Public Hearing Cancelled.,10,,
SB5519,2023R1,S,2023-04-17,Public Hearing held.,11,,
SB5519,2023R1,S,2023-02-02,Assigned to Subcommittee On Transportation and Economic Development.,12,,
SB5519,2023R1,S,2023-05-08,Returned to Full Committee.,13,,
SB5519,2023R1,S,2023-05-08,Work Session held.,14,,
SB5519,2023R1,S,2023-05-12,Work Session held.,15,,
SB5519,2023R1,S,2023-05-15,Recommendation: Do pass with amendments.  (Printed A-Eng.),16,,
SB5519,2023R1,S,2023-06-15,Second reading.,17,,
SB5519,2023R1,S,2023-06-16,Third reading.  Carried by Meek.  Passed.,18,,"Ayes, 16; Nays, 7--Anderson, Findley, Girod, Knopp, Smith DB, Sollman, Weber; Absent, 6--Bonham, Boquist, Hayden, Linthicum, Robinson, Thatcher; Excused, 1--Woods."
SB5519,2023R1,H,2023-06-20,First reading. Referred to Speaker's desk.,19,,
SB5519,2023R1,H,2023-06-20,Referred to Ways and Means.,20,,
SB5519,2023R1,H,2023-06-20,Recommendation: Do pass.,21,,
SB5519,2023R1,H,2023-06-20,Rules suspended. Second reading.,22,,
SB5519,2023R1,H,2023-06-20,Rules suspended. Third reading. Carried by Mannix. Passed.,23,,"Ayes, 39; Nays, 12--Boice, Cate, Conrad, Helfrich, Hieb, Javadi, Lewis, McIntire, Osborne, Owens, Scharf, Stout; Excused, 6--Boshart Davis, Diehl, Elmer, Nelson, Reschke, Wright; Excused for Business of the House, 3--Breese-Iverson, Sosa, Speaker Rayfield."
SB5519,2023R1,S,2023-06-16,Vote explanation(s) filed by Anderson.,24,,
SB5519,2023R1,S,2023-06-22,President signed.,25,,
SB5519,2023R1,H,2023-06-22,Speaker signed.,26,,
SB5519,2023R1,S,2023-07-18,Governor signed.,27,,
SB5519,2023R1,S,2023-08-01,"Chapter 385, 2023 Laws.",28,,
SB5519,2023R1,S,2023-08-01,"Effective date, July 18, 2023.",29,,
SB5520,2023R1,J,2023-02-23,JWMHS Committee ~ Public Hearing: None,,1,
SB5520,2023R1,J,2023-03-06,JWMHS Committee ~ Public Hearing: Heard,,2,
SB5520,2023R1,J,2023-05-03,JWMHS Committee ~ Work Session: Heard and Reported Out with Amendments,,3,
SB5520,2023R1,J,2023-05-12,JWM Committee ~ Work Session: Heard and Reported Out with Amendments,,4,
SB5520,2023R1,S,2023-02-02,Introduction and first reading. Referred to President's desk.,1,,
SB5520,2023R1,S,2023-02-02,Referred to Ways and Means.,2,,
SB5520,2023R1,S,2023-02-23,Public Hearing Cancelled.,3,,
SB5520,2023R1,S,2023-03-06,Public Hearing held.,4,,
SB5520,2023R1,S,2023-02-02,Assigned to Subcommittee On Human Services.,5,,
SB5520,2023R1,S,2023-05-03,Returned to Full Committee.,6,,
SB5520,2023R1,S,2023-05-03,Work Session held.,7,,
SB5520,2023R1,S,2023-05-12,Work Session held.,8,,
SB5520,2023R1,S,2023-05-15,Recommendation: Do pass with amendments.  (Printed A-Eng.),9,,
SB5520,2023R1,S,2023-06-15,Second reading.,10,,
SB5520,2023R1,S,2023-06-16,Third reading.  Carried by Gelser Blouin.  Passed.,11,,"Ayes, 23; Absent, 6--Bonham, Boquist, Hayden, Linthicum, Robinson, Thatcher; Excused, 1--Woods."
SB5520,2023R1,H,2023-06-20,First reading. Referred to Speaker's desk.,12,,
SB5520,2023R1,H,2023-06-20,Referred to Ways and Means.,13,,
SB5520,2023R1,H,2023-06-20,Recommendation: Do pass.,14,,
SB5520,2023R1,H,2023-06-20,Rules suspended. Second reading.,15,,
SB5520,2023R1,H,2023-06-20,Rules suspended. Third reading. Carried by Pham H. Passed.,16,,"Ayes, 50; Nays, 1--Cate; Excused, 6--Boshart Davis, Diehl, Elmer, Nelson, Reschke, Wright; Excused for Business of the House, 3--Breese-Iverson, Sosa, Speaker Rayfield."
SB5520,2023R1,S,2023-06-16,Vote explanation(s) filed by Anderson.,17,,
SB5520,2023R1,S,2023-06-22,President signed.,18,,
SB5520,2023R1,H,2023-06-22,Speaker signed.,19,,
SB5520,2023R1,S,2023-07-27,Governor signed.,20,,
SB5520,2023R1,S,2023-08-03,"Chapter 472, 2023 Laws.",21,,
SB5520,2023R1,S,2023-08-03,"Effective date, July 27, 2023.",22,,
SB5521,2023R1,J,2023-02-27,JWMNR Committee ~ Public Hearing: Heard,,1,
SB5521,2023R1,J,2023-04-25,JWMNR Committee ~ Work Session: Heard and Reported Out,,2,
SB5521,2023R1,J,2023-05-05,JWM Committee ~ Work Session: Heard and Reported Out with Amendments,,3,
SB5521,2023R1,S,2023-02-02,Introduction and first reading. Referred to President's desk.,1,,
SB5521,2023R1,S,2023-02-02,Referred to Ways and Means.,2,,
SB5521,2023R1,S,2023-02-27,Public Hearing held.,3,,
SB5521,2023R1,S,2023-02-02,Assigned to Subcommittee On Natural Resources.,4,,
SB5521,2023R1,S,2023-04-25,Returned to Full Committee.,5,,
SB5521,2023R1,S,2023-04-25,Work Session held.,6,,
SB5521,2023R1,S,2023-05-05,Work Session held.,7,,
