bill_id,session,intro_date,H_author,S_author,coauthors,title,bill_url
HB2924,2023-RS,2023-04-24,Wallace (H),Thompson (Roger) (S),Martinez (H); Hall (S),Appropriations and Budget; Budget Implementation Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2924&Session=2300
HB2925,2023-RS,2023-04-24,Wallace (H),Thompson (Roger) (S),Martinez (H); Hall (S),Appropriations and Budget; Budget Implementation Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2925&Session=2300
HB2926,2023-RS,2023-04-24,Wallace (H),Thompson (Roger) (S),Martinez (H); Hall (S),Appropriations and Budget; Budget Implementation Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2926&Session=2300
HB2927,2023-RS,2023-04-24,Wallace (H),Thompson (Roger) (S),Martinez (H); Hall (S),Appropriations and Budget; Budget Implementation Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2927&Session=2300
HB2928,2023-RS,2023-04-24,Wallace (H),Thompson (Roger) (S),Martinez (H); Hall (S),Appropriations and Budget; Budget Implementation Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2928&Session=2300
HB2929,2023-RS,2023-04-24,Wallace (H),Thompson (Roger) (S),Martinez (H); Hall (S),Appropriations and Budget; Budget Implementation Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2929&Session=2300
HB2930,2023-RS,2023-04-24,Wallace (H),Thompson (Roger) (S),Martinez (H); Hall (S),Appropriations and Budget; Budget Implementation Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2930&Session=2300
HB2931,2023-RS,2023-04-24,Wallace (H),Thompson (Roger) (S),Martinez (H); Hall (S),Appropriations and Budget; Budget Implementation Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2931&Session=2300
HB2932,2023-RS,2023-04-24,Wallace (H),Thompson (Roger) (S),Martinez (H); Hall (S),Appropriations and Budget; Budget Implementation Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2932&Session=2300
HB2933,2023-RS,2023-04-24,Wallace (H),Thompson (Roger) (S),Martinez (H); Hall (S),Public finance; Public Finance Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2933&Session=2300
HB2934,2023-RS,2023-04-24,Wallace (H),Thompson (Roger) (S),Martinez (H); Hall (S),Public finance; Public Finance Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2934&Session=2300
HB2935,2023-RS,2023-04-24,Wallace (H),Thompson (Roger) (S),Martinez (H); Hall (S),Public finance; Public Finance Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2935&Session=2300
HB2936,2023-RS,2023-04-24,Wallace (H),Thompson (Roger) (S),Martinez (H); Hall (S),Public finance; Public Finance Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2936&Session=2300
HB2937,2023-RS,2023-04-24,Wallace (H),Thompson (Roger) (S),Martinez (H); Hall (S),Public finance; Public Finance Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2937&Session=2300
HB2938,2023-RS,2023-04-24,Wallace (H),Thompson (Roger) (S),Martinez (H); Hall (S),Public finance; Public Finance Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2938&Session=2300
HB2939,2023-RS,2023-04-24,Wallace (H),Thompson (Roger) (S),Martinez (H); Hall (S),Public finance; Public Finance Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2939&Session=2300
HB2940,2023-RS,2023-04-24,Wallace (H),Thompson (Roger) (S),McBride (H); Martinez (H); Hall (S),Public funds; creating the ARPA Administrative Costs Fund; establishing fund characteristics; limiting appropriations and transfer authority; deposits; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2940&Session=2300
HB2941,2023-RS,2023-04-24,Wallace (H),Thompson (Roger) (S),McBride (H); Baker (H); Blancett (H); Martinez (H); Deck (H); Rosecrants (H); Hall (S),Oklahoma Arts Council; making an appropriation; source; amount; account; funds; requirements; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2941&Session=2300
HB2942,2023-RS,2023-04-24,Wallace (H),Thompson (Roger) (S),McBride (H); Martinez (H); Hall (S),Oklahoma Water Resources Board; making appropriations; agreement; amount; purpose; creating special accounts; rules and procedures; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2942&Session=2300
HB2943,2023-RS,2023-04-24,Wallace (H),Thompson (Roger) (S),McBride (H); Martinez (H); Provenzano (H); Hall (S),State Department of Health; making appropriations; source; amount; creating special accounts; funds; rules and procedures; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2943&Session=2300
HB2944,2023-RS,2023-04-24,Wallace (H),Thompson (Roger) (S),McBride (H); Martinez (H); Hall (S),Office of Management and Enterprise Services; making appropriations; source; amount; purpose; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2944&Session=2300
HB2945,2023-RS,2023-04-24,Wallace (H),Thompson (Roger) (S),McBride (H); Martinez (H); Hall (S),Legislative Service Bureau; making appropriations; sources; amounts; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB2945&Session=2300
HB9984,2023-RS,2023-04-24,,,,Short Title for test,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB9984&Session=2300
HB9985,2023-RS,2023-04-24,,,,This is a testing for House user req.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB9985&Session=2300
HB9986,2023-RS,2023-04-24,,,,Short Title for test,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB9986&Session=2300
HB9988,2023-RS,2023-04-24,,,,Short Title for test,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB9988&Session=2300
HB9990,2023-RS,2023-04-24,,,,Short Title for test,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB9990&Session=2300
HB9992,2023-RS,2023-04-24,,,,Short Title for test,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB9992&Session=2300
HB9998,2023-RS,2023-04-24,,,,Short Title for test,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB9998&Session=2300
HB9999,2023-RS,2023-05-17,,,,Test HB9999. 2023 Session. Effective Date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB9999&Session=2300
HCR1001,2023-RS,2023-03-02,Steagall (H),,,Recognizing March 6 as Bob Wills Day at the Capitol; celebrating the life and legacy of Oklahoma's son; thanking the Oklahoma Historical Society and the Oklahoma Arts Council for their work; and directing distribution.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HCR1001&Session=2300
HCR1002,2023-RS,2023-03-06,Provenzano (H),Rader (S),Roe (H),Raising awareness and encouraging research for diffuse intrinsic pontine glioma and pediatric cancers; designating December 11 as Addie's Day.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HCR1002&Session=2300
HCR1003,2023-RS,2023-03-06,Kannady (H),Rosino (S),Provenzano (H); Stark (H),Mourning the loss of Oklahomans due to COVID-19; expressing condolences to those who have lost friends and family and asking for prayers on behalf of all Oklahomans impacted by the pandemic.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HCR1003&Session=2300
HCR1004,2023-RS,2023-03-23,Pae (H),Dossett (S),Pittman (H); Montgomery (S),Concurrent Resolution; Millennial Action Project; National Week of Action.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HCR1004&Session=2300
HCR1005,2023-RS,2023-04-03,Wallace (H),Paxton (S),Luttrell (H); McCall (H); McBride (H); Echols (H); Kannady (H); Lepak (H); Fetgatter (H); Gann (H); Kerbs (H); Lawson (H); Martinez (H); Newton (H); Osburn (H); West (Rick) (H); West (Josh) (H); West (Kevin) (H); West (Tammy) (H); Burns (H); Caldwell (Trey) (H); Conley (H); Cornwell (H); CrosswhiteHader (H); Grego (H); Hardin (H); Manger (H); May (H); Olsen (H); Patzkowsky (H); Randleman (H); Sims (H); Smith (H); Sterling (H); Talley (H); Tedford (H); Staires (H); Archer (H); Cantrell (H); George (H); Kane (H); Ford (H); Culver (H); Wolfley (H); Stinson (H); Roberts (H); Moore (H); Lowe (Dick) (H); Kendrix (H); Dobrinski (H); Bashore (H); Stephens (S),"Recognizing April 3, 2023, as National Rifle Association of America and Oklahoma Rifle Association Day; distribution.",http://www.oklegislature.gov/BillInfo.aspx?Bill=HCR1005&Session=2300
HCR1006,2023-RS,2023-04-24,Wallace (H),Pugh (S),Stephens (S),Concurrent Resolution; Israel; support.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HCR1006&Session=2300
HCR1007,2023-RS,2023-05-04,Munson (H),Floyd (S),Rosecrants (H); Fugate (H); Pae (H); Ranson (H); Waldron (H); Menz (H); Schreiber (H); Hefner (H),Concurrent Resolution; Asians/Pacific American Heritage Month.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HCR1007&Session=2300
HCR1008,2023-RS,2023-05-09,Boatman (H),Rader (S),Treat (S); Dahm (S); Standridge (S); Floyd (S); Jech (S); Thompson (Roger) (S); Matthews (S); Bergstrom (S); Daniels (S); Dugger (S); Kidd (S); McCortney (S); Newhouse (S); Paxton (S); Pederson (S); Pemberton (S); Pugh (S); Brooks (S); Rosino (S); Murdock (S); Boren (S); Bullard (S); Coleman (S); Hall (S); Haste (S); Hicks (S); Howard (S); Kirt (S); Montgomery (S); Stanley (S); Weaver (S); Young (S); Burns (S); Dossett (S); Garvin (S); Hamilton (S); Jett (S); Rogers (S); Stephens (S); Woods (S); Gollihare (S); Alvord (S); Stewart (S); Seifried (S); Thompson (Kristen) (S); Green (S); Prieto (S); ZTestSAuthorA (S); ZTestSAuthorB (S); ZTestSAuthorC (S),Raise awareness for Prader-Willi Syndrome; designating the month of May as Prader-Willi Syndrome Awareness Month.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HCR1008&Session=2300
HCR1009,2023-RS,2023-05-11,McEntire (H),Haste (S),,Designating Hypertrophic Cardiomyopathy Awareness Day and efforts to educate people about hypertrophic cardiomyopathy.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HCR1009&Session=2300
HCR9999,2023-RS,2023-05-05,,,,Concurrent Resolution; Israel; support.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HCR9999&Session=2300
HCR10109,2023-RS,2023-05-05,,,,Designating Hypertrophic Cardiomyopathy Awareness Day and efforts to educate people about hypertrophic cardiomyopathy.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HCR10109&Session=2300
HJR1001,2023-RS,2023-02-06,West (Rick) (H),,,Constitutional amendment; requiring certain vote of people to change compensation of members of the Legislature; ballot title; directing filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1001&Session=2300
HJR1002,2023-RS,2023-02-06,Talley (H),,,Constitutional amendment; allowing a member of the Legislature to be employed as a teacher upon completion of term; ballot title; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1002&Session=2300
HJR1003,2023-RS,2023-02-06,McCall (H),,,Oklahoma Constitution; Oklahoma Elections Reform Act of 2023; ballot title; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1003&Session=2300
HJR1004,2023-RS,2023-02-06,McCall (H),,,Oklahoma Constitution; Oklahoma Elections Reform Act of 2023; ballot title; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1004&Session=2300
HJR1005,2023-RS,2023-02-06,McCall (H),,Humphrey (H),Oklahoma Constitution; Oklahoma Elections Reform Act of 2023; ballot title; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1005&Session=2300
HJR1006,2023-RS,2023-02-06,McCall (H),,,Oklahoma Constitution; Oklahoma Education Law Act of 2023; ballot title; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1006&Session=2300
HJR1007,2023-RS,2023-02-06,McCall (H),,,Oklahoma Constitution; State Education Law Act of 2023; ballot title; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1007&Session=2300
HJR1008,2023-RS,2023-02-06,McCall (H),,,Oklahoma Constitution; Education Law Act of 2023; ballot title; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1008&Session=2300
HJR1009,2023-RS,2023-02-06,McCall (H),,,Joint Resolution; Oklahoma Tax Structure Amendments Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1009&Session=2300
HJR1010,2023-RS,2023-02-06,McCall (H),,,Joint Resolution; Oklahoma Tax Structure Amendments Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1010&Session=2300
HJR1011,2023-RS,2023-02-06,McCall (H),,,Joint Resolution; Oklahoma Revenue and Taxation Constitutional Review Act of 2023.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1011&Session=2300
HJR1012,2023-RS,2023-02-06,McCall (H),,,Oklahoma Constitution; Oklahoma Abortion Law Act of 2023; ballot title; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1012&Session=2300
HJR1013,2023-RS,2023-02-06,McCall (H),,,Oklahoma Constitution; Oklahoma Abortion Law Act of 2023; ballot title; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1013&Session=2300
HJR1014,2023-RS,2023-02-06,McCall (H),,,Oklahoma Constitution; Oklahoma Abortion Law Act of 2023; ballot title; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1014&Session=2300
HJR1015,2023-RS,2023-02-06,Fetgatter (H),,,Oklahoma Constitution; ad valorem taxation; exemptions; super majority; Legislature; ballot title; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1015&Session=2300
HJR1016,2023-RS,2023-02-06,Martinez (H),,,Constitutional amendment; Certificate of Merit Act of 2023; ballot title; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1016&Session=2300
HJR1017,2023-RS,2023-02-06,Lepak (H),Bergstrom (S),CrosswhiteHader (H); Maynard (H); Bullard (S),Oklahoma Constitution; Article V Constitutional Conventions; procedures; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1017&Session=2300
HJR1018,2023-RS,2023-02-06,Townley (H),,,Constitutional amendment; changing the percentage of legal voters from statewide to each congressional district of the state for certain petitions; ballot title; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1018&Session=2300
HJR1019,2023-RS,2023-02-06,Manger (H),,Wolfley (H); Roberts (H),Oklahoma Constitution; ad valorem; senior fair cash value limit; ballot title; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1019&Session=2300
HJR1020,2023-RS,2023-02-06,Williams (H),,,Oklahoma Constitution; ad valorem; senior fair cash value limit; ballot title; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1020&Session=2300
HJR1021,2023-RS,2023-02-06,Fugate (H),,,Oklahoma Constitution; Constitutional Reserve Fund; maximum balance; computation; ballot title; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1021&Session=2300
HJR1022,2023-RS,2023-02-06,Fugate (H),,,Constitutional amendment; prohibiting printing of party affiliation of any candidate on any ballot for General Election; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1022&Session=2300
HJR1023,2023-RS,2023-02-06,Dollens (H),,,Constitutional amendment; creating the Oklahoma Rank Choice Voting Act; created a method of casting and tabulating votes in order of preference; ballot title; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1023&Session=2300
HJR1024,2023-RS,2023-02-06,Dollens (H),,,Oklahoma Constitution; specifying power of redistricting; creating the Citizens' Independent Redistricting Commission; providing for duties of the Commission and the Secretary; ballot title; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1024&Session=2300
HJR1025,2023-RS,2023-02-06,Wolfley (H),,Roberts (H),Oklahoma Constitution; ad valorem taxation; homesteads; age; income; ballot title; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1025&Session=2300
HJR1026,2023-RS,2023-02-06,Roberts (H),,,Constitutional amendment; changing the percentage of legal voters from statewide to each congressional district of the state for certain petitions; ballot title; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1026&Session=2300
HJR1027,2023-RS,2023-02-06,Hardin (H),,,Constitutional amendment; changing percentage of legal voters from statewide to each county of the state for certain petitions; ballot title; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1027&Session=2300
HJR1028,2023-RS,2023-02-06,Roberts (H),,Steagall (H),Constitutional amendment; creating the Oklahoma Veterans Lottery Trust Fund; ballot title; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1028&Session=2300
HJR1029,2023-RS,2023-02-06,Caldwell (Chad) (H),,,Constitutional amendment; providing for the consideration of votes when determining results of certain elections; ballot title.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1029&Session=2300
