bill_id,session,intro_date,H_author,S_author,coauthors,title,bill_url
HCR1005,2024-RS,2023-04-03,Wallace (H),Paxton (S),Luttrell (H); McCall (H); McBride (H); Echols (H); Kannady (H); Lepak (H); Fetgatter (H); Gann (H); Kerbs (H); Lawson (H); Martinez (H); Newton (H); Osburn (H); West (Rick) (H); West (Josh) (H); West (Kevin) (H); West (Tammy) (H); Burns (H); Caldwell (Trey) (H); Conley (H); Cornwell (H); CrosswhiteHader (H); Grego (H); Hardin (H); Manger (H); May (H); Olsen (H); Patzkowsky (H); Randleman (H); Sims (H); Smith (H); Sterling (H); Talley (H); Tedford (H); Staires (H); Archer (H); Cantrell (H); George (H); Kane (H); Ford (H); Culver (H); Wolfley (H); Stinson (H); Roberts (H); Moore (H); Lowe (Dick) (H); Kendrix (H); Dobrinski (H); Bashore (H); Stephens (S),"Recognizing April 3, 2023, as National Rifle Association of America and Oklahoma Rifle Association Day; distribution.",http://www.oklegislature.gov/BillInfo.aspx?Bill=HCR1005&Session=2400
HCR1006,2024-RS,2023-04-24,Wallace (H),Pugh (S),Stephens (S),Concurrent Resolution; Israel; support.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HCR1006&Session=2400
HCR1007,2024-RS,2023-05-04,Munson (H),Floyd (S),Rosecrants (H); Fugate (H); Pae (H); Ranson (H); Waldron (H); Menz (H); Schreiber (H); Hefner (H),Concurrent Resolution; Asians/Pacific American Heritage Month.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HCR1007&Session=2400
HCR1008,2024-RS,2023-05-09,Boatman (H),Rader (S),Treat (S); Dahm (S); Standridge (S); Floyd (S); Jech (S); Thompson (Roger) (S); Matthews (S); Bergstrom (S); Daniels (S); Dugger (S); Kidd (S); McCortney (S); Newhouse (S); Paxton (S); Pederson (S); Pemberton (S); Pugh (S); Brooks (S); Rosino (S); Murdock (S); Boren (S); Bullard (S); Coleman (S); Hall (S); Haste (S); Hicks (S); Howard (S); Kirt (S); Montgomery (S); Stanley (S); Weaver (S); Young (S); Burns (S); Dossett (S); Garvin (S); Hamilton (S); Jett (S); Rogers (S); Stephens (S); Woods (S); Gollihare (S); Alvord (S); Stewart (S); Seifried (S); Thompson (Kristen) (S); Green (S); Prieto (S); ZTestSAuthorA (S); ZTestSAuthorB (S); ZTestSAuthorC (S),Raise awareness for Prader-Willi Syndrome; designating the month of May as Prader-Willi Syndrome Awareness Month.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HCR1008&Session=2400
HCR1009,2024-RS,2023-05-11,McEntire (H),Haste (S),,Designating Hypertrophic Cardiomyopathy Awareness Day and efforts to educate people about hypertrophic cardiomyopathy.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HCR1009&Session=2400
HCR1010,2024-RS,2024-02-05,West (Josh) (H),,,Concurrent Resolution; Native American Warrior.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HCR1010&Session=2400
HCR1011,2024-RS,2024-02-08,Echols (H),McCortney (S),,Concurrent Resolution; Joint Rules; deadlines; amendments.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HCR1011&Session=2400
HCR1012,2024-RS,2024-02-14,Pittman (H),Matthews (S),Stark (H),Concurrent Resolution; Tuskegee Airmen; recognition.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HCR1012&Session=2400
HCR1013,2024-RS,2024-02-29,Sneed (H),Pemberton (S),Roe (H),Raise awareness for kidney disease and kidney failure; designating March 2024 to be Kidney Month in Oklahoma.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HCR1013&Session=2400
HCR1014,2024-RS,2024-03-19,Kendrix (H),Howard (S),,Concurrent Resolution; Military Spouse Appreciation Day.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HCR1014&Session=2400
HCR1015,2024-RS,2024-04-15,Newton (H),Jech (S),,Recognize establishment of OSU Extension; impact on Oklahoma; designating the 16th of April as a celebration.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HCR1015&Session=2400
HCR1016,2024-RS,2024-04-23,Hilbert (H),Dugger (S),Burns (H); Fugate (H); Ranson (H); Bashore (H); Talley (H); Hall (S),Concurrent Resolution; Coach John Smith; recognition.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HCR1016&Session=2400
HCR1017,2024-RS,2024-04-23,Hilbert (H),Dugger (S),Burns (H); Ranson (H); Talley (H); Hall (S),Concurrent Resolution; mascot Pistol Pete; recognition.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HCR1017&Session=2400
HCR1018,2024-RS,2024-05-28,Hilbert (H),McCortney (S),,Establishing a legislative procedure schedule for the 60th Oklahoma Legislature.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HCR1018&Session=2400
HCR9999,2024-RS,2023-05-05,,,,Concurrent Resolution; Israel; support.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HCR9999&Session=2400
HJR1001,2024-RS,2023-02-06,West (Rick) (H),,,Constitutional amendment; requiring certain vote of people to change compensation of members of the Legislature; ballot title; directing filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1001&Session=2400
HJR1002,2024-RS,2023-02-06,Talley (H),Hicks (S),Munson (H),Constitutional amendment; allowing a member of the Legislature to be employed as a teacher upon completion of term; ballot title; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1002&Session=2400
HJR1003,2024-RS,2023-02-06,McCall (H),,,Oklahoma Constitution; Oklahoma Elections Reform Act of 2023; ballot title; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1003&Session=2400
HJR1004,2024-RS,2023-02-06,McCall (H),,,Oklahoma Constitution; Oklahoma Elections Reform Act of 2023; ballot title; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1004&Session=2400
HJR1005,2024-RS,2023-02-06,McCall (H),,Humphrey (H),Oklahoma Constitution; Oklahoma Elections Reform Act of 2023; ballot title; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1005&Session=2400
HJR1006,2024-RS,2023-02-06,McCall (H),,,Oklahoma Constitution; Oklahoma Education Law Act of 2023; ballot title; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1006&Session=2400
HJR1007,2024-RS,2023-02-06,McCall (H),,,Oklahoma Constitution; State Education Law Act of 2023; ballot title; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1007&Session=2400
HJR1008,2024-RS,2023-02-06,McCall (H),,,Oklahoma Constitution; Education Law Act of 2023; ballot title; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1008&Session=2400
HJR1009,2024-RS,2023-02-06,McCall (H),,,Joint Resolution; Oklahoma Tax Structure Amendments Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1009&Session=2400
HJR1010,2024-RS,2023-02-06,McCall (H),,,Joint Resolution; Oklahoma Tax Structure Amendments Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1010&Session=2400
HJR1011,2024-RS,2023-02-06,McCall (H),,,Joint Resolution; Oklahoma Revenue and Taxation Constitutional Review Act of 2023.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1011&Session=2400
HJR1012,2024-RS,2023-02-06,McCall (H),,,Oklahoma Constitution; Oklahoma Abortion Law Act of 2023; ballot title; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1012&Session=2400
HJR1013,2024-RS,2023-02-06,McCall (H),,,Oklahoma Constitution; Oklahoma Abortion Law Act of 2023; ballot title; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1013&Session=2400
HJR1014,2024-RS,2023-02-06,McCall (H),,,Oklahoma Constitution; Oklahoma Abortion Law Act of 2023; ballot title; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1014&Session=2400
HJR1015,2024-RS,2023-02-06,Fetgatter (H),,,Oklahoma Constitution; ad valorem taxation; exemptions; super majority; Legislature; ballot title; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1015&Session=2400
HJR1016,2024-RS,2023-02-06,Martinez (H),,,Constitutional amendment; Certificate of Merit Act of 2023; ballot title; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1016&Session=2400
HJR1017,2024-RS,2023-02-06,Lepak (H),Bergstrom (S),CrosswhiteHader (H); Maynard (H); Bullard (S),Oklahoma Constitution; Article V Constitutional Conventions; procedures; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1017&Session=2400
HJR1018,2024-RS,2023-02-06,Townley (H),,,Constitutional amendment; changing the percentage of legal voters from statewide to each congressional district of the state for certain petitions; ballot title; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1018&Session=2400
HJR1019,2024-RS,2023-02-06,Manger (H),,Roberts (H); Wolfley (H),Oklahoma Constitution; ad valorem; senior fair cash value limit; ballot title; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1019&Session=2400
HJR1020,2024-RS,2023-02-06,Williams (H),,,Oklahoma Constitution; ad valorem; senior fair cash value limit; ballot title; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1020&Session=2400
HJR1021,2024-RS,2023-02-06,Fugate (H),,,Oklahoma Constitution; Constitutional Reserve Fund; maximum balance; computation; ballot title; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1021&Session=2400
HJR1022,2024-RS,2023-02-06,Fugate (H),,,Constitutional amendment; prohibiting printing of party affiliation of any candidate on any ballot for General Election; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1022&Session=2400
HJR1023,2024-RS,2023-02-06,Dollens (H),,,Constitutional amendment; creating the Oklahoma Rank Choice Voting Act; created a method of casting and tabulating votes in order of preference; ballot title; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1023&Session=2400
HJR1024,2024-RS,2023-02-06,Dollens (H),,,Oklahoma Constitution; specifying power of redistricting; creating the Citizens' Independent Redistricting Commission; providing for duties of the Commission and the Secretary; ballot title; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1024&Session=2400
HJR1025,2024-RS,2023-02-06,Wolfley (H),Bullard (S),Manger (H); Roberts (H),Oklahoma Constitution; ad valorem taxation; homesteads; age; income; ballot title; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1025&Session=2400
HJR1026,2024-RS,2023-02-06,Roberts (H),,,Constitutional amendment; changing the percentage of legal voters from statewide to each congressional district of the state for certain petitions; ballot title; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1026&Session=2400
HJR1027,2024-RS,2023-02-06,Hardin (H),,,Constitutional amendment; changing percentage of legal voters from statewide to each county of the state for certain petitions; ballot title; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1027&Session=2400
HJR1028,2024-RS,2023-02-06,Roberts (H),Rogers (S),Steagall (H),Constitutional amendment; creating the Oklahoma Veterans Lottery Trust Fund; ballot title; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1028&Session=2400
HJR1029,2024-RS,2023-02-06,Caldwell (Chad) (H),,,Constitutional amendment; providing for the consideration of votes when determining results of certain elections; ballot title.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1029&Session=2400
HJR1030,2024-RS,2023-02-06,Caldwell (Chad) (H),,,Constitutional amendment; making the office of Superintendent of Public Instruction an appointed office; ballot title; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1030&Session=2400
HJR1031,2024-RS,2023-02-06,Caldwell (Chad) (H),,,Oklahoma Constitution; expenditure increases; state government; initiative petitions; referenda; required ballot title; ballot title; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1031&Session=2400
HJR1032,2024-RS,2023-02-06,Echols (H),Bergstrom (S),Williams (H); Caldwell (Chad) (H); Lepak (H); Dollens (H); Humphrey (H); Lawson (H); Martinez (H); West (Rick) (H); CrosswhiteHader (H); Alonso-Sandoval (H); George (H); Maynard (H); Boles (H); Stinson (H); Dobrinski (H); Sims (H); Hardin (H); Boatman (H); West (Kevin) (H); Daniels (S); Hamilton (S); Prieto (S); Stephens (S); Rogers (S); Burns (S); Newhouse (S); Pederson (S); Pemberton (S); Bullard (S),Joint Resolution; Article V United States Constitution; Congress; term limits; application; distribution.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1032&Session=2400
HJR1033,2024-RS,2023-02-06,George (H),,,Oklahoma Constitution; ad valorem taxation; disabled veterans; disability percentage; ballot title; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1033&Session=2400
HJR1034,2024-RS,2023-02-06,McCall (H),Bullard (S),Luttrell (H); Echols (H); Lepak (H); Fetgatter (H); Hilbert (H); West (Rick) (H); West (Kevin) (H); West (Josh) (H); CrosswhiteHader (H); Steagall (H); Sneed (H); Smith (H); Sims (H); Patzkowsky (H); May (H); Hardin (H); Grego (H); Cantrell (H); Duel (H); Banning (H); Maynard (H); Hays (H); Kane (H); Boles (H); Wolfley (H); Roberts (H); Kendrix (H); Conley (H); McDugle (H); Gann (H); Pfeiffer (H); Dahm (S); Deevers (S); Jett (S); Bergstrom (S); Burns (S); Prieto (S); Alvord (S); Hamilton (S); Newhouse (S),Joint Resolution; expanding rights of citizens to keep and bear arms; ballot title; directing filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1034&Session=2400
HJR1035,2024-RS,2023-02-06,Lowe (Dick) (H),Weaver (S),Echols (H),Workers' compensation; approving certain fee schedule; effective date; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1035&Session=2400
HJR1036,2024-RS,2023-02-06,Lowe (Dick) (H),,,Joint Resolution; Oklahoma Workers' Compensation Medical Fee Policy Act of 2023.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1036&Session=2400
HJR1037,2024-RS,2023-02-06,Echols (H),,Olsen (H),Schools; legislative referendum; enacting the School Choice Act of 2023; ballot title; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1037&Session=2400
HJR1038,2024-RS,2023-02-06,Echols (H),,,Oklahoma Constitution; Oklahoma Higher Education Law Act of 2023; ballot title; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1038&Session=2400
HJR1039,2024-RS,2023-02-06,Steagall (H),,,Oklahoma Constitution; disabled veterans; homestead exemption; ballot title; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1039&Session=2400
HJR1040,2024-RS,2023-02-06,Echols (H),,,Constitutional Amendment; creating the Oklahoma Alcoholic Beverages Modernization Act of 2023; ballot title; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1040&Session=2400
HJR1041,2024-RS,2023-02-06,Lepak (H),,,Oklahoma Constitution; Judicial Nominating Commission; justices; appointments; ballot title; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1041&Session=2400
HJR1042,2024-RS,2023-02-06,Hays (H),,,Oklahoma Constitution; ad valorem tax; homesteads; seniors; valuation; ballot title; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1042&Session=2400
HJR1043,2024-RS,2023-02-06,Kendrix (H),,,Constitutional amendment; requiring State Auditor and Inspector to have three years of experience as a certified public accountant; ballot title; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1043&Session=2400
HJR1044,2024-RS,2023-02-06,Munson (H),,,Constitutional amendment; reproductive freedom; definitions; severability; ballot title; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1044&Session=2400
HJR1045,2024-RS,2023-05-08,Kendrix (H),Bergstrom (S),CrosswhiteHader (H),Approving and disapproving certain proposed permanent rules of state agencies; disapproving certain rules; distribution.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1045&Session=2400
HJR1046,2024-RS,2024-02-05,Olsen (H),,,Constitutional amendment; definitions; ballot title; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1046&Session=2400
HJR1047,2024-RS,2024-02-05,Gann (H),,,Constitutional amendment; requiring certain vote of people to change compensation of members of the Legislature; ballot title; directing filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1047&Session=2400
HJR1048,2024-RS,2024-02-05,Roberts (H),Daniels (S),Hill (H); Jett (S),Oklahoma Constitution; elections; voting; methods; initiative; referendum; ballot title; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1048&Session=2400
HJR1049,2024-RS,2024-02-05,Nichols (H),,,Oklahoma Constitution; millage levies; school districts; ballot title; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1049&Session=2400
HJR1050,2024-RS,2024-02-05,Fugate (H),,,Oklahoma Constitution; measures; final passage; five-day period; computations; public comments; procedures; ballot title; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1050&Session=2400
HJR1051,2024-RS,2024-02-05,Marti (H),,,Constitutional amendment; allowing a member of the Legislature to be employed as a certified school teacher while serving or upon completion of term in office; ballot title; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1051&Session=2400
HJR1052,2024-RS,2024-02-05,McCall (H),,,Oklahoma Constitution; Oklahoma Property Tax Relief Policy Act of 2024; ballot title; filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1052&Session=2400
HJR1053,2024-RS,2024-02-05,Goodwin (H),Jech (S),Echols (H); Fugate (H); Deck (H); Hefner (H),Joint Resolution; clarifying voting procedures of the Pardon and Parole Board; ballot title; directing filing.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HJR1053&Session=2400
