bill_number,session_year,session_type,chamber,action_date,action,journal_page,order
HB4645,2024,RS,H,2024-01-12,To Judiciary,,2
HB4645,2024,RS,H,2024-01-12,Filed for introduction,,1
HB4646,2024,RS,H,2024-01-12,To House Judiciary,,4
HB4646,2024,RS,H,2024-01-12,Introduced in House,,3
HB4646,2024,RS,H,2024-01-12,To Judiciary,,2
HB4646,2024,RS,H,2024-01-12,Filed for introduction,,1
HB4647,2024,RS,H,2024-01-12,To House Health and Human Resources,,4
HB4647,2024,RS,H,2024-01-12,Introduced in House,,3
HB4647,2024,RS,H,2024-01-12,To Health and Human Resources then Judiciary,,2
HB4647,2024,RS,H,2024-01-12,Filed for introduction,,1
HB4648,2024,RS,H,2024-01-12,To House Judiciary,,4
HB4648,2024,RS,H,2024-01-12,Introduced in House,,3
HB4648,2024,RS,H,2024-01-12,To Judiciary then Finance,,2
HB4648,2024,RS,H,2024-01-12,Filed for introduction,,1
HB4649,2024,RS,H,2024-01-12,To House Education,,4
HB4649,2024,RS,H,2024-01-12,Introduced in House,,3
HB4649,2024,RS,H,2024-01-12,To Education then Finance,,2
HB4649,2024,RS,H,2024-01-12,Filed for introduction,,1
HB4650,2024,RS,H,2024-01-12,To House Education,,4
HB4650,2024,RS,H,2024-01-12,Introduced in House,,3
HB4650,2024,RS,H,2024-01-12,To Education,,2
HB4650,2024,RS,H,2024-01-12,Filed for introduction,,1
HB4651,2024,RS,H,2024-01-12,To House Judiciary,,4
HB4651,2024,RS,H,2024-01-12,Introduced in House,,3
HB4651,2024,RS,H,2024-01-11,To Judiciary,,2
HB4651,2024,RS,H,2024-01-12,Filed for introduction,,1
HB4652,2024,RS,H,2024-01-12,To House Energy and Manufacturing,,4
HB4652,2024,RS,H,2024-01-12,Introduced in House,,3
HB4652,2024,RS,H,2024-01-12,To Energy and Manufacturing then Government Organization,,2
HB4652,2024,RS,H,2024-01-12,Filed for introduction,,1
HB4653,2024,RS,H,2024-01-12,To House Judiciary,,4
HB4653,2024,RS,H,2024-01-12,Introduced in House,,3
HB4653,2024,RS,H,2024-01-12,To Judiciary,,2
HB4653,2024,RS,H,2024-01-12,Filed for introduction,,1
HB4654,2024,RS,S,2024-02-20,To Judiciary,2,20
HB4654,2024,RS,S,2024-02-20,To Judiciary,,19
HB4654,2024,RS,S,2024-02-20,Introduced in Senate,2,18
HB4654,2024,RS,H,2024-02-16,Communicated to Senate,,17
HB4654,2024,RS,H,2024-02-16,Title amendment adopted (Voice vote),,16
HB4654,2024,RS,H,2024-02-16,Passed House (Roll No. 201),,15
HB4654,2024,RS,H,2024-02-16,Read 3rd time,,14
HB4654,2024,RS,H,2024-02-16,Amendment rejected (Voice vote),,13
HB4654,2024,RS,H,2024-02-16,Amendment reported by the Clerk,,12
HB4654,2024,RS,H,2024-02-16,"On 3rd reading, Special Calendar",,11
HB4654,2024,RS,H,2024-02-15,"On 3rd reading with right to amend, Special Calendar",,10
HB4654,2024,RS,H,2024-02-15,Read 2nd time,,9
HB4654,2024,RS,H,2024-02-15,"On 2nd reading, Special Calendar",,8
HB4654,2024,RS,H,2024-02-14,Read 1st time,,7
HB4654,2024,RS,H,2024-02-14,"On 1st reading, Special Calendar",,6
HB4654,2024,RS,H,2024-02-13,Do pass,,5
HB4654,2024,RS,H,2024-01-12,To House Judiciary,,4
HB4654,2024,RS,H,2024-01-12,Introduced in House,,3
HB4654,2024,RS,H,2024-01-01,To Judiciary,,2
HB4654,2024,RS,H,2024-01-12,Filed for introduction,,1
HB4655,2024,RS,H,2024-01-12,To House Agriculture and Natural Resources,,4
HB4655,2024,RS,H,2024-01-12,Introduced in House,,3
HB4655,2024,RS,H,2024-01-12,To Agriculture and Natural Resources then Judiciary,,2
HB4655,2024,RS,H,2024-01-12,Filed for introduction,,1
HB4656,2024,RS,H,2024-01-12,To House Energy and Manufacturing,,4
HB4656,2024,RS,H,2024-01-12,Introduced in House,,3
HB4656,2024,RS,H,2024-01-12,To Energy and Manufacturing,,2
HB4656,2024,RS,H,2024-01-12,Filed for introduction,,1
HB4657,2024,RS,H,2024-01-12,To House Finance,,4
HB4657,2024,RS,H,2024-01-12,Introduced in House,,3
HB4657,2024,RS,H,2024-01-12,To Finance,,2
HB4657,2024,RS,H,2024-01-12,Filed for introduction,,1
HB4658,2024,RS,H,2024-01-12,To House Jails and Prisons,,4
HB4658,2024,RS,H,2024-01-12,Introduced in House,,3
HB4658,2024,RS,H,2024-01-12,To Jails and Prisons then Judiciary,,2
HB4658,2024,RS,H,2024-01-12,Filed for introduction,,1
HB4659,2024,RS,H,2024-01-12,To House Judiciary,,4
HB4659,2024,RS,H,2024-01-12,Introduced in House,,3
HB4659,2024,RS,H,2024-01-12,To Judiciary,,2
HB4659,2024,RS,H,2024-01-12,Filed for introduction,,1
HB4660,2024,RS,H,2024-01-12,To House Judiciary,,4
HB4660,2024,RS,H,2024-01-12,Introduced in House,,3
HB4660,2024,RS,H,2024-01-12,To Judiciary,,2
HB4660,2024,RS,H,2024-01-12,Filed for introduction,,1
HB4661,2024,RS,H,2024-01-12,To House Technology and Infrastructure,,4
HB4661,2024,RS,H,2024-01-12,Introduced in House,,3
HB4661,2024,RS,H,2024-01-12,To Technology and Infrastructure then Finance,,2
HB4661,2024,RS,H,2024-01-12,Filed for introduction,,1
HB4662,2024,RS,H,2024-01-12,To House Finance,,4
HB4662,2024,RS,H,2024-01-12,Introduced in House,,3
HB4662,2024,RS,H,2024-01-12,To Finance,,2
HB4662,2024,RS,H,2024-01-12,Filed for introduction,,1
HB4663,2024,RS,H,2024-01-12,To House Education,,4
HB4663,2024,RS,H,2024-01-12,Introduced in House,,3
HB4663,2024,RS,H,2024-01-12,To Education then Finance,,2
HB4663,2024,RS,H,2024-01-12,Filed for introduction,,1
HB4664,2024,RS,H,2024-01-12,To House Political Subdivisions,,4
HB4664,2024,RS,H,2024-01-12,Introduced in House,,3
HB4664,2024,RS,H,2024-01-12,To Political Subdivisions then Judiciary,,2
HB4664,2024,RS,H,2024-01-12,Filed for introduction,,1
HB4665,2024,RS,H,2024-01-12,To House Technology and Infrastructure,,4
HB4665,2024,RS,H,2024-01-12,Introduced in House,,3
HB4665,2024,RS,H,2024-01-12,To Technology and Infrastructure,,2
HB4665,2024,RS,H,2024-01-12,Filed for introduction,,1
HB4666,2024,RS,S,2024-01-25,To Judiciary,2,18
HB4666,2024,RS,S,2024-01-25,To Judiciary,,17
HB4666,2024,RS,S,2024-01-25,Introduced in Senate,2,16
HB4666,2024,RS,H,2024-01-24,Communicated to Senate,,15
HB4666,2024,RS,H,2024-01-24,Passed House (Roll No. 27 ),,14
HB4666,2024,RS,H,2024-01-24,Read 3rd time,,13
HB4666,2024,RS,H,2024-01-24,"On 3rd reading, Special Calendar",,12
HB4666,2024,RS,H,2024-01-23,Read 2nd time,,11
HB4666,2024,RS,H,2024-01-23,"On 2nd reading, Special Calendar",,10
HB4666,2024,RS,H,2024-01-22,Read 1st time,,9
HB4666,2024,RS,H,2024-01-22,"On 1st reading, Special Calendar",,8
HB4666,2024,RS,H,2024-01-19,"Postponed on 1st reading, Special Calendar, until 1/22/2024",,7
HB4666,2024,RS,H,2024-01-19,"On 1st reading, Special Calendar",,6
HB4666,2024,RS,H,2024-01-18,"By substitute, do pass",,5
HB4666,2024,RS,H,2024-01-12,To House Judiciary,,4
HB4666,2024,RS,H,2024-01-12,Introduced in House,,3
HB4666,2024,RS,H,2024-01-12,To Judiciary,,2
HB4666,2024,RS,H,2024-01-12,Filed for introduction,,1
HB4667,2024,RS,H,2024-04-22,"Chapter 220, Acts, Regular Session, 2024",,37
HB4667,2024,RS,H,2024-03-09,Approved by Governor 3/22/2024 - House Journal,,36
HB4667,2024,RS,H,2024-03-22,Approved by Governor 3/22/2024,,35
HB4667,2024,RS,S,2024-03-09,Approved by Governor 3/22/2024 - Senate Journal,616,34
HB4667,2024,RS,S,2024-03-09,To Governor 3/13/2024 - Senate Journal,592,33
HB4667,2024,RS,H,2024-03-09,To Governor 3/13/2024 - House Journal,,32
HB4667,2024,RS,H,2024-03-13,To Governor 3/13/2024,,31
HB4667,2024,RS,H,2024-03-05,House received Senate message,,30
HB4667,2024,RS,S,2024-03-04,Completed legislative action,,29
HB4667,2024,RS,S,2024-03-04,Communicated to House,7,28
HB4667,2024,RS,S,2024-03-04,Passed Senate (Roll No. 334),7,27
HB4667,2024,RS,S,2024-03-04,Read 3rd time,7,26
HB4667,2024,RS,S,2024-03-04,On 3rd reading,,25
HB4667,2024,RS,S,2024-03-01,Read 2nd time,8,24
HB4667,2024,RS,S,2024-03-01,On 2nd reading,,23
HB4667,2024,RS,S,2024-02-29,Read 1st time,34,22
HB4667,2024,RS,S,2024-02-29,Immediate consideration,34,21
HB4667,2024,RS,S,2024-02-29,Reported do pass,34,20
HB4667,2024,RS,S,2024-02-28,To Health and Human Resources,2,19
HB4667,2024,RS,S,2024-02-28,To Health and Human Resources,,18
HB4667,2024,RS,S,2024-02-28,Introduced in Senate,2,17
HB4667,2024,RS,H,2024-02-27,Communicated to Senate,,16
HB4667,2024,RS,H,2024-02-27,Passed House (Roll No. 310),,15
HB4667,2024,RS,H,2024-02-27,Read 3rd time,,14
HB4667,2024,RS,H,2024-02-27,"On 3rd reading, Special Calendar",,13
HB4667,2024,RS,H,2024-02-26,Read 2nd time,,12
HB4667,2024,RS,H,2024-02-26,"On 2nd reading, Special Calendar",,11
HB4667,2024,RS,H,2024-02-23,Read 1st time,,10
HB4667,2024,RS,H,2024-02-23,"On 1st reading, Special Calendar",,9
HB4667,2024,RS,H,2024-02-22,"By substitute, do pass",,8
HB4667,2024,RS,H,2024-02-22,To House Judiciary,,7
HB4667,2024,RS,H,2024-02-08,"With amendment, do pass, but first to Judiciary",,6
HB4667,2024,RS,H,2024-01-12,To House Prevention and Treatment of Substance Abuse,,5
HB4667,2024,RS,H,2024-01-12,Introduced in House,,4
HB4667,2024,RS,H,2024-01-12,To Prevention and Treatment of Substance Abuse then Judiciary,,3
HB4667,2024,RS,H,2024-01-12,Filed for introduction,,2
HB4668,2024,RS,H,2024-02-16,To House Finance,,6
HB4668,2024,RS,H,2024-02-16,"With amendment, do pass, but first to Finance",,5
HB4668,2024,RS,H,2024-01-12,To House Jails and Prisons,,4
HB4668,2024,RS,H,2024-01-12,Introduced in House,,3
HB4668,2024,RS,H,2024-01-12,To Jails and Prisons then Finance,,2
HB4668,2024,RS,H,2024-01-12,Filed for introduction,,1
HB4669,2024,RS,H,2024-01-12,To House Health and Human Resources,,4
HB4669,2024,RS,H,2024-01-12,Introduced in House,,3
HB4669,2024,RS,H,2024-01-12,To Health and Human Resources,,2
HB4669,2024,RS,H,2024-01-12,Filed for introduction,,1
HB4670,2024,RS,H,2024-01-12,To House Education,,4
HB4670,2024,RS,H,2024-01-12,Introduced in House,,3
HB4670,2024,RS,H,2024-01-12,To Education then Finance,,2
HB4670,2024,RS,H,2024-01-12,Filed for introduction,,1
HB4671,2024,RS,H,2024-01-12,To House Jails and Prisons,,4
HB4671,2024,RS,H,2024-01-12,Introduced in House,,3
HB4671,2024,RS,H,2024-01-12,To Jails and Prisons then Judiciary,,2
HB4671,2024,RS,H,2024-01-12,Filed for introduction,,1
HB4672,2024,RS,H,2024-01-12,To House Technology and Infrastructure,,4
HB4672,2024,RS,H,2024-01-12,Introduced in House,,3
HB4672,2024,RS,H,2024-01-12,To Technology and Infrastructure then Finance,,2
HB4672,2024,RS,H,2024-01-12,Filed for introduction,,1
HB4673,2024,RS,H,2024-01-12,To House Economic Development and Tourism,,4
HB4673,2024,RS,H,2024-01-12,Introduced in House,,3
HB4673,2024,RS,H,2024-01-12,To Economic Development and Tourism,,2
HB4673,2024,RS,H,2024-01-12,Filed for introduction,,1
HB4674,2024,RS,H,2024-01-12,To House Political Subdivisions,,4
HB4674,2024,RS,H,2024-01-12,Introduced in House,,3
HB4674,2024,RS,H,2024-01-12,To Political Subdivisions then Government Organization,,2
HB4674,2024,RS,H,2024-01-12,Filed for introduction,,1
HB4675,2024,RS,H,2024-01-12,To House Judiciary,,4
HB4675,2024,RS,H,2024-01-12,Introduced in House,,3
HB4675,2024,RS,H,2024-01-12,To Judiciary,,2
HB4675,2024,RS,H,2024-01-12,Filed for introduction,,1
HB4676,2024,RS,H,2024-01-12,To House Government Organization,,4
HB4676,2024,RS,H,2024-01-12,Introduced in House,,3
HB4676,2024,RS,H,2024-01-12,To Government Organization then Judiciary,,2
HB4676,2024,RS,H,2024-01-12,Filed for introduction,,1
HB4677,2024,RS,H,2024-01-12,To House Judiciary,,4
HB4677,2024,RS,H,2024-01-12,Introduced in House,,3
HB4677,2024,RS,H,2024-01-12,To Judiciary then Finance,,2
HB4677,2024,RS,H,2024-01-12,Filed for introduction,,1
HB4678,2024,RS,H,2024-01-12,To House Finance,,4
HB4678,2024,RS,H,2024-01-12,Introduced in House,,3
HB4678,2024,RS,H,2024-01-12,To Finance,,2
HB4678,2024,RS,H,2024-01-12,Filed for introduction,,1
HB4679,2024,RS,H,2024-01-12,To House Health and Human Resources,,4
HB4679,2024,RS,H,2024-01-12,Introduced in House,,3
HB4679,2024,RS,H,2024-01-12,To Health and Human Resources then Judiciary,,2
HB4679,2024,RS,H,2024-01-12,Filed for introduction,,1
HB4680,2024,RS,H,2024-01-12,To House Veterans' Affairs and Homeland Security,,4
HB4680,2024,RS,H,2024-01-12,Introduced in House,,3
HB4680,2024,RS,H,2024-01-12,To Veterans' Affairs and Homeland Security then Finance,,2
HB4680,2024,RS,H,2024-01-12,Filed for introduction,,1
HB4681,2024,RS,H,2024-01-12,To House Government Organization,,4
HB4681,2024,RS,H,2024-01-12,Introduced in House,,3
HB4681,2024,RS,H,2024-01-12,To Government Organization,,2
HB4681,2024,RS,H,2024-01-12,Filed for introduction,,1
HB4682,2024,RS,H,2024-01-12,To House Government Organization,,4
HB4682,2024,RS,H,2024-01-12,Introduced in House,,3
HB4682,2024,RS,H,2024-01-12,To Government Organization,,2
HB4682,2024,RS,H,2024-01-12,Filed for introduction,,1
HB4683,2024,RS,S,2024-01-26,To Judiciary,2,20
HB4683,2024,RS,S,2024-01-26,To Judiciary,,19
HB4683,2024,RS,S,2024-01-26,Introduced in Senate,2,18
HB4683,2024,RS,H,2024-01-24,Communicated to Senate,,17
HB4683,2024,RS,H,2024-01-24,Title amendment adopted (Voice vote),,16
HB4683,2024,RS,H,2024-01-24,Passed House (Roll No. 28),,15
HB4683,2024,RS,H,2024-01-24,Read 3rd time,,14
HB4683,2024,RS,H,2024-01-24,"On 3rd reading, Special Calendar",,13
HB4683,2024,RS,H,2024-01-23,Amendment adopted (Voice vote),,12
HB4683,2024,RS,H,2024-01-23,Read 2nd time,,11
HB4683,2024,RS,H,2024-01-23,"On 2nd reading, Special Calendar",,10
HB4683,2024,RS,H,2024-01-22,Read 1st time,,9
HB4683,2024,RS,H,2024-01-22,"On 1st reading, Special Calendar",,8
HB4683,2024,RS,H,2024-01-19,"Postponed on 1st reading, Special Calendar, until 1/22/2024",,7
HB4683,2024,RS,H,2024-01-19,"On 1st reading, Special Calendar",,6
HB4683,2024,RS,H,2024-01-18,"By substitute, do pass",,5
HB4683,2024,RS,H,2024-01-12,To House Judiciary,,4
HB4683,2024,RS,H,2024-01-12,Introduced in House,,3
HB4683,2024,RS,H,2024-01-12,To Judiciary,,2
HB4683,2024,RS,H,2024-01-12,Filed for introduction,,1
HB4684,2024,RS,H,2024-01-12,To House Health and Human Resources,,4
HB4684,2024,RS,H,2024-01-12,Introduced in House,,3
HB4684,2024,RS,H,2024-01-12,To Health and Human Resources then Judiciary,,2
HB4684,2024,RS,H,2024-01-12,Filed for introduction,,1
HB4685,2024,RS,H,2024-01-12,To House Finance,,4
HB4685,2024,RS,H,2024-01-12,Introduced in House,,3
HB4685,2024,RS,H,2024-01-12,To Finance,,2
HB4685,2024,RS,H,2024-01-12,Filed for introduction,,1
HB4686,2024,RS,H,2024-01-12,To House Agriculture and Natural Resources,,4
HB4686,2024,RS,H,2024-01-12,Introduced in House,,3
HB4686,2024,RS,H,2024-01-12,To Agriculture and Natural Resources then Judiciary,,2
HB4686,2024,RS,H,2024-01-12,Filed for introduction,,1
HB4687,2024,RS,H,2024-01-12,To House Workforce Development,,4
HB4687,2024,RS,H,2024-01-12,Introduced in House,,3
HB4687,2024,RS,H,2024-01-12,To Workforce Development then Judiciary,,2
HB4687,2024,RS,H,2024-01-12,Filed for introduction,,1
HB4688,2024,RS,H,2024-01-12,To House Political Subdivisions,,4
HB4688,2024,RS,H,2024-01-12,Introduced in House,,3
HB4688,2024,RS,H,2024-01-12,To Political Subdivisions then Judiciary,,2
HB4688,2024,RS,H,2024-01-12,Filed for introduction,,1
HB4689,2024,RS,H,2024-01-12,To House Workforce Development,,4
HB4689,2024,RS,H,2024-01-12,Introduced in House,,3
HB4689,2024,RS,H,2024-01-12,To Workforce Development then Government Organization,,2
HB4689,2024,RS,H,2024-01-12,Filed for introduction,,1
HB4690,2024,RS,H,2024-01-12,To House Government Organization,,4
HB4690,2024,RS,H,2024-01-12,Introduced in House,,3
HB4690,2024,RS,H,2024-01-12,To Government Organization,,2
HB4690,2024,RS,H,2024-01-12,Filed for introduction,,1
HB4691,2024,RS,H,2024-01-12,To House Judiciary,,4
HB4691,2024,RS,H,2024-01-12,Introduced in House,,3
HB4691,2024,RS,H,2024-01-12,To Judiciary,,2
HB4691,2024,RS,H,2024-01-12,Filed for introduction,,1
HB4692,2024,RS,H,2024-01-12,To House Agriculture and Natural Resources,,4
HB4692,2024,RS,H,2024-01-12,Introduced in House,,3
HB4692,2024,RS,H,2024-01-12,To Agriculture and Natural Resources then Judiciary,,2
HB4692,2024,RS,H,2024-01-12,Filed for introduction,,1
HB4693,2024,RS,H,2024-01-15,To House Education,,4
HB4693,2024,RS,H,2024-01-15,Introduced in House,,3
HB4693,2024,RS,H,2024-01-15,To Education then Finance,,2
HB4693,2024,RS,H,2024-01-15,Filed for introduction,,1
HB4694,2024,RS,H,2024-01-15,To House Technology and Infrastructure,,5
HB4694,2024,RS,H,2024-01-15,To Technology and Infrastructure,,4
HB4694,2024,RS,H,2024-01-15,Introduced in House,,3
HB4694,2024,RS,H,2024-01-15,To Technology and Infrastructure then Finance,,2
HB4694,2024,RS,H,2024-01-15,Filed for introduction,,1
HB4695,2024,RS,H,2024-01-15,To House Judiciary,,4
HB4695,2024,RS,H,2024-01-15,Introduced in House,,3
HB4695,2024,RS,H,2024-01-15,To Judiciary,,2
HB4695,2024,RS,H,2024-01-15,Filed for introduction,,1
HB4696,2024,RS,H,2024-02-08,To House Finance,,6
HB4696,2024,RS,H,2024-01-18,"With amendment, do pass, but first to Finance",,5
HB4696,2024,RS,H,2024-01-15,To House Government Organization,,4
HB4696,2024,RS,H,2024-01-15,Introduced in House,,3
HB4696,2024,RS,H,2024-01-15,To Government Organization then Finance,,2
HB4696,2024,RS,H,2024-01-15,Filed for introduction,,1
HB4697,2024,RS,S,2024-01-30,To Transportation and Infrastructure,2,15
HB4697,2024,RS,S,2024-01-30,To Transportation and Infrastructure,,14
HB4697,2024,RS,S,2024-01-30,Introduced in Senate,2,13
HB4697,2024,RS,H,2024-01-29,Communicated to Senate,,12
HB4697,2024,RS,H,2024-01-29,Passed House (Roll No. 54),,11
HB4697,2024,RS,H,2024-01-29,Read 3rd time,,10
HB4697,2024,RS,H,2024-01-29,"On 3rd reading, Special Calendar",,9
HB4697,2024,RS,H,2024-01-26,"On 2nd reading, Special Calendar",,8
HB4697,2024,RS,H,2024-01-25,Read 1st time,,7
HB4697,2024,RS,H,2024-01-25,"On 1st reading, Special Calendar",,6
HB4697,2024,RS,H,2024-01-24,Do pass,,5
HB4697,2024,RS,H,2024-01-15,To House Technology and Infrastructure,,4
HB4697,2024,RS,H,2024-01-15,Introduced in House,,3
HB4697,2024,RS,H,2024-01-15,To Technology and Infrastructure,,2
HB4697,2024,RS,H,2024-01-15,Filed for introduction,,1
HB4698,2024,RS,H,2024-02-16,To House Finance,,8
HB4698,2024,RS,H,2024-02-16,"With amendment, do pass, but first to Finance",,7
HB4698,2024,RS,H,2024-02-09,To House Health and Human Resources,,6
HB4698,2024,RS,H,2024-02-09,"With amendment, do pass, but first to Health and Human Resources and then to Finance",,5
HB4698,2024,RS,H,2024-01-15,To House Fire Departments and Emergency Medical Services,,4
HB4698,2024,RS,H,2024-01-15,Introduced in House,,3
HB4698,2024,RS,H,2024-01-15,To Fire Departments and Emergency Medical Services then Health and Human Resources then Finance,,2
HB4698,2024,RS,H,2024-01-15,Filed for introduction,,1
HB4699,2024,RS,H,2024-01-15,To House Judiciary,,4
HB4699,2024,RS,H,2024-01-15,Introduced in House,,3
HB4699,2024,RS,H,2024-01-15,To Judiciary,,2
HB4699,2024,RS,H,2024-01-15,Filed for introduction,,1
HB4700,2024,RS,H,2024-04-22,"Chapter 139, Acts, Regular Session, 2024",,52
HB4700,2024,RS,H,2024-03-09,Approved by Governor 3/27/24 - House Journal,,51
HB4700,2024,RS,H,2024-03-27,Approved by Governor 3/27/24,,50
HB4700,2024,RS,S,2024-03-09,Approved by Governor 3/27/2024 - Senate Journal,640,49
HB4700,2024,RS,H,2024-03-09,To Governor 3/21/2024 - House Journal,,48
HB4700,2024,RS,H,2024-03-21,To Governor 3/21/2024,,47
HB4700,2024,RS,S,2024-03-09,To Governor 3/21/2024 - Senate Journal,601,46
HB4700,2024,RS,S,2024-03-09,House Message received,13,45
HB4700,2024,RS,H,2024-03-08,Completed legislative action,,44
HB4700,2024,RS,H,2024-03-08,Communicated to Senate,,43
HB4700,2024,RS,H,2024-03-08,House concurred in Senate amendment and passed bill (Roll No. 703),,42
HB4700,2024,RS,H,2024-03-08,House received Senate message,,41
HB4700,2024,RS,S,2024-03-08,Senate requests House to concur,36,40
HB4700,2024,RS,S,2024-03-08,Passed Senate with amended title (Roll No. 435),35,39
HB4700,2024,RS,S,2024-03-08,Read 3rd time,35,38
HB4700,2024,RS,S,2024-03-08,On 3rd reading,,37
HB4700,2024,RS,S,2024-03-07,Committee amendment adopted (Voice vote),62-65,36
HB4700,2024,RS,S,2024-03-07,Read 2nd time,62,35
HB4700,2024,RS,S,2024-03-07,On 2nd reading,,34
HB4700,2024,RS,S,2024-03-06,Read 1st time,151,33
HB4700,2024,RS,S,2024-03-06,Immediate consideration,151,32
HB4700,2024,RS,S,2024-03-06,"Reported do pass, with amendment and title amendment",150,31
HB4700,2024,RS,S,2024-02-29,To Judiciary,18,30
HB4700,2024,RS,S,2024-02-29,To Judiciary,,29
