bill_number,session,action_date,chamber,action,voteid,order
SF0100,2023-RS,2023-02-22,House,H COW:Passed,,15
SF0100,2023-RS,2023-02-16,House,H Placed on General File,,14
SF0100,2023-RS,2023-02-16,House,H03 - Revenue:Recommend Amend and Do Pass 9-0-0-0-0,-737,13
SF0100,2023-RS,2023-02-09,House,H Introduced and Referred to H03 - Revenue,,12
SF0100,2023-RS,2023-01-25,House,H Received for Introduction,,11
SF0100,2023-RS,2023-01-25,Senate,S 3rd Reading:Passed 24-7-0-0-0,422,10
SF0100,2023-RS,2023-01-24,Senate,S 2nd Reading:Passed,,9
SF0100,2023-RS,2023-01-20,Senate,S 2nd Reading:Laid Back,,8
SF0100,2023-RS,2023-01-19,Senate,S 2nd Reading:Laid Back,,7
SF0100,2023-RS,2023-01-18,Senate,S COW:Passed,,6
SF0100,2023-RS,2023-01-18,Senate,S Placed on General File,,5
SF0100,2023-RS,2023-01-18,Senate,S01 - Judiciary:Recommend Do Pass 5-0-0-0-0,-126,4
SF0100,2023-RS,2023-01-11,Senate,S Introduced and Referred to S01 - Judiciary,,3
SF0100,2023-RS,2023-01-11,Senate,S Received for Introduction,,2
SF0100,2023-RS,2023-01-11,LSO,Bill Number Assigned,,1
SF0101,2023-RS,2023-03-01,House,H 3rd Reading:Failed 6-55-1-0-0,5613,15
SF0101,2023-RS,2023-02-28,House,H 2nd Reading:Passed,,14
SF0101,2023-RS,2023-02-27,House,H COW:Passed,,13
SF0101,2023-RS,2023-02-24,House,H Placed on General File,,12
SF0101,2023-RS,2023-02-24,House,H03 - Revenue:Recommend Amend and Do Pass 9-0-0-0-0,-819,11
SF0101,2023-RS,2023-02-10,House,H Introduced and Referred to H03 - Revenue,,10
SF0101,2023-RS,2023-02-02,House,H Received for Introduction,,9
SF0101,2023-RS,2023-02-02,Senate,S 3rd Reading:Passed 16-15-0-0-0,624,8
SF0101,2023-RS,2023-02-01,Senate,S 2nd Reading:Passed,,7
SF0101,2023-RS,2023-01-31,Senate,S COW:Passed,,6
SF0101,2023-RS,2023-01-26,Senate,S Placed on General File,,5
SF0101,2023-RS,2023-01-26,Senate,S03 - Revenue:Recommend Do Pass 4-1-0-0-0,-318,4
SF0101,2023-RS,2023-01-13,Senate,S Introduced and Referred to S03 - Revenue,,3
SF0101,2023-RS,2023-01-12,Senate,S Received for Introduction,,2
SF0101,2023-RS,2023-01-12,LSO,Bill Number Assigned,,1
SF0102,2023-RS,2023-02-27,LSO,Assigned Chapter Number 96,,23
SF0102,2023-RS,2023-02-27,Governor,Governor Signed SEA No. 0051,,22
SF0102,2023-RS,2023-02-22,House,H Speaker Signed SEA No. 0051,,21
SF0102,2023-RS,2023-02-22,Senate,S President Signed SEA No. 0051,,20
SF0102,2023-RS,2023-02-22,LSO,Assigned Number SEA No. 0051,,19
SF0102,2023-RS,2023-02-22,Senate,S Concur:Passed 30-1-0-0-0,1059,18
SF0102,2023-RS,2023-02-22,Senate,S Received for Concurrence,,17
SF0102,2023-RS,2023-02-21,House,H 3rd Reading:Passed 62-0-0-0-0,5516,16
SF0102,2023-RS,2023-02-17,House,H 2nd Reading:Passed,,15
SF0102,2023-RS,2023-02-16,House,H COW:Passed,,14
SF0102,2023-RS,2023-02-15,House,H COW:Laid Back,,13
SF0102,2023-RS,2023-02-14,House,H Placed on General File,,12
SF0102,2023-RS,2023-02-14,House,H05 - Agriculture:Recommend Amend and Do Pass 9-0-0-0-0,-664,11
SF0102,2023-RS,2023-02-09,House,H Introduced and Referred to H05 - Agriculture,,10
SF0102,2023-RS,2023-01-25,House,H Received for Introduction,,9
SF0102,2023-RS,2023-01-25,Senate,S 3rd Reading:Passed 30-1-0-0-0,423,8
SF0102,2023-RS,2023-01-24,Senate,S 2nd Reading:Passed,,7
SF0102,2023-RS,2023-01-20,Senate,S COW:Passed,,6
SF0102,2023-RS,2023-01-20,Senate,S Placed on General File,,5
SF0102,2023-RS,2023-01-20,Senate,S05 - Agriculture:Recommend Amend and Do Pass 5-0-0-0-0,-204,4
SF0102,2023-RS,2023-01-13,Senate,S Introduced and Referred to S05 - Agriculture,,3
SF0102,2023-RS,2023-01-12,Senate,S Received for Introduction,,2
SF0102,2023-RS,2023-01-12,LSO,Bill Number Assigned,,1
SF0103,2023-RS,2023-01-18,Senate,S COW:Failed 7-23-1-0-0,295,6
SF0103,2023-RS,2023-01-18,Senate,S Placed on General File,,5
SF0103,2023-RS,2023-01-18,Senate,S03 - Revenue:Recommend Amend and Do Pass 4-1-0-0-0,-118,4
SF0103,2023-RS,2023-01-13,Senate,S Introduced and Referred to S03 - Revenue,,3
SF0103,2023-RS,2023-01-12,Senate,S Received for Introduction,,2
SF0103,2023-RS,2023-01-12,LSO,Bill Number Assigned,,1
SF0104,2023-RS,2023-02-07,Senate,S:Died in Committee Returned Bill Pursuant to SR 5-4,,5
SF0104,2023-RS,2023-02-06,Senate,S No report prior to CoW Cutoff,,4
SF0104,2023-RS,2023-01-13,Senate,S Introduced and Referred to S03 - Revenue,,3
SF0104,2023-RS,2023-01-12,Senate,S Received for Introduction,,2
SF0104,2023-RS,2023-01-12,LSO,Bill Number Assigned,,1
SF0105,2023-RS,2023-02-07,Senate,S:Died in Committee Returned Bill Pursuant to SR 5-4,,6
SF0105,2023-RS,2023-02-06,Senate,S No report prior to CoW Cutoff,,5
SF0105,2023-RS,2023-01-24,Senate,S07 - Corporations:Do Pass Failed 2-3-0-0-0,-244,4
SF0105,2023-RS,2023-01-13,Senate,S Introduced and Referred to S07 - Corporations,,3
SF0105,2023-RS,2023-01-12,Senate,S Received for Introduction,,2
SF0105,2023-RS,2023-01-12,LSO,Bill Number Assigned,,1
SF0106,2023-RS,2023-02-27,LSO,Assigned Chapter Number 105,,23
SF0106,2023-RS,2023-02-27,Governor,Governor Signed SEA No. 0050,,22
SF0106,2023-RS,2023-02-22,House,H Speaker Signed SEA No. 0050,,21
SF0106,2023-RS,2023-02-22,Senate,S President Signed SEA No. 0050,,20
SF0106,2023-RS,2023-02-21,LSO,Assigned Number SEA No. 0050,,19
SF0106,2023-RS,2023-02-21,House,H 3rd Reading:Passed 50-12-0-0-0,5515,18
SF0106,2023-RS,2023-02-17,House,H 3rd Reading:Laid Back,,17
SF0106,2023-RS,2023-02-16,House,H 2nd Reading:Passed,,16
SF0106,2023-RS,2023-02-15,House,H COW:Passed,,15
SF0106,2023-RS,2023-02-14,House,H Placed on General File,,14
SF0106,2023-RS,2023-02-14,House,H06 - Travel:Recommend Do Pass 9-0-0-0-0,-672,13
SF0106,2023-RS,2023-02-09,House,H Introduced and Referred to H06 - Travel,,12
SF0106,2023-RS,2023-01-25,House,H Received for Introduction,,11
SF0106,2023-RS,2023-01-25,Senate,S 3rd Reading:Passed 21-10-0-0-0,433,10
SF0106,2023-RS,2023-01-25,Senate,S 3rd Reading:S Bill Reconsideration Motion Passed by Roll Call 21-10-0-0-0,432,9
SF0106,2023-RS,2023-01-25,Senate,S 3rd Reading:Failed 15-16-0-0-0,424,8
SF0106,2023-RS,2023-01-24,Senate,S 2nd Reading:Passed,,7
SF0106,2023-RS,2023-01-20,Senate,S COW:Passed,,6
SF0106,2023-RS,2023-01-20,Senate,S Placed on General File,,5
SF0106,2023-RS,2023-01-20,Senate,S06 - Travel:Recommend Amend and Do Pass 4-0-1-0-0,-176,4
SF0106,2023-RS,2023-01-13,Senate,S Introduced and Referred to S06 - Travel,,3
SF0106,2023-RS,2023-01-12,Senate,S Received for Introduction,,2
SF0106,2023-RS,2023-01-12,LSO,Bill Number Assigned,,1
SF0107,2023-RS,2023-03-01,House,H 3rd Reading:Failed 2-59-1-0-0,5614,20
SF0107,2023-RS,2023-02-28,House,H 3rd Reading:Laid Back,,19
SF0107,2023-RS,2023-02-27,House,H 3rd Reading:Laid Back,,18
SF0107,2023-RS,2023-02-24,House,H 3rd Reading:Laid Back,,17
SF0107,2023-RS,2023-02-23,House,H 2nd Reading:Passed,,16
SF0107,2023-RS,2023-02-22,House,H COW:Passed,,15
SF0107,2023-RS,2023-02-16,House,H Placed on General File,,14
SF0107,2023-RS,2023-02-16,House,H05 - Agriculture:Recommend Amend and Do Pass 5-3-1-0-0,-719,13
SF0107,2023-RS,2023-02-10,House,H Introduced and Referred to H05 - Agriculture,,12
SF0107,2023-RS,2023-02-08,House,H Received for Introduction,,11
SF0107,2023-RS,2023-02-08,Senate,S 3rd Reading:Passed 30-1-0-0-0,811,10
SF0107,2023-RS,2023-02-07,Senate,S 2nd Reading:Passed,,9
SF0107,2023-RS,2023-02-06,Senate,S COW:Passed,,8
SF0107,2023-RS,2023-02-02,Senate,S Placed on General File,,7
SF0107,2023-RS,2023-02-02,Senate,S02 - Appropriations:Recommend Do Pass 3-0-2-0-0,-455,6
SF0107,2023-RS,2023-02-01,Senate,:Rerefer to S02 - Appropriations,,5
SF0107,2023-RS,2023-02-01,Senate,S05 - Agriculture:Recommend Amend and Do Pass 5-0-0-0-0,-411,4
SF0107,2023-RS,2023-01-26,Senate,S Introduced and Referred to S05 - Agriculture,,3
SF0107,2023-RS,2023-01-12,Senate,S Received for Introduction,,2
SF0107,2023-RS,2023-01-12,LSO,Bill Number Assigned,,1
SF0108,2023-RS,2023-03-02,LSO,Assigned Chapter Number 148,,20
SF0108,2023-RS,2023-03-02,Governor,Governor Signed SEA No. 0074,,19
SF0108,2023-RS,2023-02-28,House,H Speaker Signed SEA No. 0074,,18
SF0108,2023-RS,2023-02-28,Senate,S President Signed SEA No. 0074,,17
SF0108,2023-RS,2023-02-28,LSO,Assigned Number SEA No. 0074,,16
SF0108,2023-RS,2023-02-28,House,H 3rd Reading:Passed 46-12-4-0-0,5581,15
SF0108,2023-RS,2023-02-27,House,H 2nd Reading:Passed,,14
SF0108,2023-RS,2023-02-24,House,H COW:Passed,,13
SF0108,2023-RS,2023-02-22,House,H Placed on General File,,12
SF0108,2023-RS,2023-02-22,House,H01 - Judiciary:Recommend Do Pass 8-1-0-0-0,-801,11
SF0108,2023-RS,2023-02-13,House,H Introduced and Referred to H01 - Judiciary,,10
SF0108,2023-RS,2023-01-26,House,H Received for Introduction,,9
SF0108,2023-RS,2023-01-26,Senate,S 3rd Reading:Passed 31-0-0-0-0,460,8
SF0108,2023-RS,2023-01-25,Senate,S 2nd Reading:Passed,,7
SF0108,2023-RS,2023-01-24,Senate,S COW:Passed,,6
SF0108,2023-RS,2023-01-20,Senate,S Placed on General File,,5
SF0108,2023-RS,2023-01-20,Senate,S01 - Judiciary:Recommend Amend and Do Pass 5-0-0-0-0,-219,4
SF0108,2023-RS,2023-01-16,Senate,S Introduced and Referred to S01 - Judiciary,,3
SF0108,2023-RS,2023-01-16,Senate,S Received for Introduction,,2
SF0108,2023-RS,2023-01-12,LSO,Bill Number Assigned,,1
SF0109,2023-RS,2023-03-17,LSO,Assigned Chapter Number 190,,22
SF0109,2023-RS,2023-03-17,Governor,Governor Signed SEA No. 0093,,21
SF0109,2023-RS,2023-03-03,House,H Speaker Signed SEA No. 0093,,20
SF0109,2023-RS,2023-03-03,Senate,S President Signed SEA No. 0093,,19
SF0109,2023-RS,2023-03-02,LSO,Assigned Number SEA No. 0093,,18
SF0109,2023-RS,2023-03-02,Senate,S Concur:Passed 26-4-1-0-0,1228,17
SF0109,2023-RS,2023-03-01,Senate,S Received for Concurrence,,16
SF0109,2023-RS,2023-03-01,House,H 3rd Reading:Passed 56-5-1-0-0,5615,15
SF0109,2023-RS,2023-02-28,House,H 2nd Reading:Passed,,14
SF0109,2023-RS,2023-02-27,House,H COW:Passed,,13
SF0109,2023-RS,2023-02-24,House,H Placed on General File,,12
SF0109,2023-RS,2023-02-24,House,H03 - Revenue:Recommend Amend and Do Pass 7-2-0-0-0,-821,11
SF0109,2023-RS,2023-02-16,House,H Introduced and Referred to H03 - Revenue,,10
SF0109,2023-RS,2023-01-27,House,H Received for Introduction,,9
SF0109,2023-RS,2023-01-27,Senate,S 3rd Reading:Passed 23-6-2-0-0,503,8
SF0109,2023-RS,2023-01-26,Senate,S 2nd Reading:Passed,,7
SF0109,2023-RS,2023-01-25,Senate,S COW:Passed,,6
SF0109,2023-RS,2023-01-25,Senate,S Placed on General File,,5
SF0109,2023-RS,2023-01-25,Senate,S10 - Labor:Recommend Do Pass 4-1-0-0-0,-277,4
SF0109,2023-RS,2023-01-16,Senate,S Introduced and Referred to S10 - Labor,,3
SF0109,2023-RS,2023-01-16,Senate,S Received for Introduction,,2
SF0109,2023-RS,2023-01-12,LSO,Bill Number Assigned,,1
SF0110,2023-RS,2023-02-06,Senate,S 3rd Reading:Failed 14-17-0-0-0,694,8
SF0110,2023-RS,2023-02-03,Senate,S 2nd Reading:Passed,,7
SF0110,2023-RS,2023-02-02,Senate,S COW:Passed,,6
SF0110,2023-RS,2023-01-27,Senate,S Placed on General File,,5
SF0110,2023-RS,2023-01-27,Senate,S03 - Revenue:Recommend Amend and Do Pass 5-0-0-0-0,-317,4
SF0110,2023-RS,2023-01-16,Senate,S Introduced and Referred to S03 - Revenue,,3
SF0110,2023-RS,2023-01-16,Senate,S Received for Introduction,,2
SF0110,2023-RS,2023-01-12,LSO,Bill Number Assigned,,1
SF0111,2023-RS,2023-02-24,House,H Did not Consider for Introduction,,10
SF0111,2023-RS,2023-02-02,House,H Received for Introduction,,9
SF0111,2023-RS,2023-02-02,Senate,S 3rd Reading:Passed 22-9-0-0-0,625,8
SF0111,2023-RS,2023-02-01,Senate,S 2nd Reading:Passed,,7
SF0111,2023-RS,2023-01-31,Senate,S COW:Passed,,6
SF0111,2023-RS,2023-01-30,Senate,S Placed on General File,,5
SF0111,2023-RS,2023-01-30,Senate,S10 - Labor:Recommend Do Pass 3-2-0-0-0,-337,4
SF0111,2023-RS,2023-01-16,Senate,S Introduced and Referred to S10 - Labor,,3
SF0111,2023-RS,2023-01-16,Senate,S Received for Introduction,,2
SF0111,2023-RS,2023-01-12,LSO,Bill Number Assigned,,1
SF0112,2023-RS,2023-03-02,LSO,Assigned Chapter Number 149,,20
SF0112,2023-RS,2023-03-02,Governor,Governor Signed SEA No. 0075,,19
SF0112,2023-RS,2023-02-28,House,H Speaker Signed SEA No. 0075,,18
SF0112,2023-RS,2023-02-28,Senate,S President Signed SEA No. 0075,,17
SF0112,2023-RS,2023-02-28,LSO,Assigned Number SEA No. 0075,,16
SF0112,2023-RS,2023-02-28,House,H 3rd Reading:Passed 58-1-3-0-0,5582,15
SF0112,2023-RS,2023-02-27,House,H 2nd Reading:Passed,,14
SF0112,2023-RS,2023-02-24,House,H COW:Passed,,13
SF0112,2023-RS,2023-02-22,House,H Placed on General File,,12
SF0112,2023-RS,2023-02-22,House,H03 - Revenue:Recommend Do Pass 9-0-0-0-0,-738,11
SF0112,2023-RS,2023-02-13,House,H Introduced and Referred to H03 - Revenue,,10
SF0112,2023-RS,2023-01-26,House,H Received for Introduction,,9
SF0112,2023-RS,2023-01-26,Senate,S 3rd Reading:Passed 31-0-0-0-0,464,8
SF0112,2023-RS,2023-01-25,Senate,S 2nd Reading:Passed,,7
SF0112,2023-RS,2023-01-24,Senate,S COW:Passed,,6
SF0112,2023-RS,2023-01-20,Senate,S Placed on General File,,5
SF0112,2023-RS,2023-01-20,Senate,S01 - Judiciary:Recommend Do Pass 5-0-0-0-0,-215,4
SF0112,2023-RS,2023-01-16,Senate,S Introduced and Referred to S01 - Judiciary,,3
SF0112,2023-RS,2023-01-16,Senate,S Received for Introduction,,2
SF0112,2023-RS,2023-01-13,LSO,Bill Number Assigned,,1
SF0113,2023-RS,2023-02-27,LSO,Assigned Chapter Number 115,,20
SF0113,2023-RS,2023-02-27,Governor,Governor Signed SEA No. 0063,,19
SF0113,2023-RS,2023-02-24,House,H Speaker Signed SEA No. 0063,,18
SF0113,2023-RS,2023-02-24,Senate,S President Signed SEA No. 0063,,17
SF0113,2023-RS,2023-02-24,LSO,Assigned Number SEA No. 0063,,16
SF0113,2023-RS,2023-02-24,House,H 3rd Reading:Passed 55-7-0-0-0,5554,15
SF0113,2023-RS,2023-02-23,House,H 2nd Reading:Passed,,14
SF0113,2023-RS,2023-02-22,House,H COW:Passed,,13
SF0113,2023-RS,2023-02-21,House,H Placed on General File,,12
SF0113,2023-RS,2023-02-21,House,H07 - Corporations:Recommend Do Pass 9-0-0-0-0,-771,11
SF0113,2023-RS,2023-02-13,House,H Introduced and Referred to H07 - Corporations,,10
SF0113,2023-RS,2023-01-27,House,H Received for Introduction,,9
SF0113,2023-RS,2023-01-27,Senate,S 3rd Reading:Passed 30-0-1-0-0,499,8
SF0113,2023-RS,2023-01-26,Senate,S 2nd Reading:Passed,,7
SF0113,2023-RS,2023-01-25,Senate,S COW:Passed,,6
SF0113,2023-RS,2023-01-24,Senate,S Placed on General File,,5
SF0113,2023-RS,2023-01-24,Senate,S06 - Travel:Recommend Amend and Do Pass 5-0-0-0-0,-241,4
SF0113,2023-RS,2023-01-16,Senate,S Introduced and Referred to S06 - Travel,,3
SF0113,2023-RS,2023-01-16,Senate,S Received for Introduction,,2
SF0113,2023-RS,2023-01-13,LSO,Bill Number Assigned,,1
SF0114,2023-RS,2023-01-26,Senate,S 3rd Reading:S Bill Reconsideration Motion Failed by Roll Call 14-17-0-0-0,469,9
SF0114,2023-RS,2023-01-26,Senate,S 3rd Reading:Failed 15-16-0-0-0,466,8
SF0114,2023-RS,2023-01-25,Senate,S 2nd Reading:Passed,,7
SF0114,2023-RS,2023-01-24,Senate,S COW:Passed,,6
SF0114,2023-RS,2023-01-20,Senate,S Placed on General File,,5
SF0114,2023-RS,2023-01-20,Senate,S04 - Education:Recommend Amend and Do Pass 4-1-0-0-0,-227,4
SF0114,2023-RS,2023-01-16,Senate,S Introduced and Referred to S04 - Education,,3
SF0114,2023-RS,2023-01-16,Senate,S Received for Introduction,,2
SF0114,2023-RS,2023-01-13,LSO,Bill Number Assigned,,1
SF0115,2023-RS,2023-02-07,Senate,S:Died in Committee Returned Bill Pursuant to SR 5-4,,5
SF0115,2023-RS,2023-02-06,Senate,S No report prior to CoW Cutoff,,4
SF0115,2023-RS,2023-01-16,Senate,S Introduced and Referred to S07 - Corporations,,3
SF0115,2023-RS,2023-01-16,Senate,S Received for Introduction,,2
SF0115,2023-RS,2023-01-13,LSO,Bill Number Assigned,,1
SF0116,2023-RS,2023-03-02,LSO,Assigned Chapter Number 141,,22
SF0116,2023-RS,2023-03-02,Governor,Governor Signed SEA No. 0071,,21
SF0116,2023-RS,2023-02-27,House,H Speaker Signed SEA No. 0071,,20
SF0116,2023-RS,2023-02-27,Senate,S President Signed SEA No. 0071,,19
SF0116,2023-RS,2023-02-27,LSO,Assigned Number SEA No. 0071,,18
SF0116,2023-RS,2023-02-27,Senate,S Concur:Passed 30-1-0-0-0,1149,17
SF0116,2023-RS,2023-02-24,Senate,S Received for Concurrence,,16
SF0116,2023-RS,2023-02-24,House,H 3rd Reading:Passed 62-0-0-0-0,5560,15
SF0116,2023-RS,2023-02-23,House,H 2nd Reading:Passed,,14
SF0116,2023-RS,2023-02-22,House,H COW:Passed,,13
SF0116,2023-RS,2023-02-15,House,H Placed on General File,,12
SF0116,2023-RS,2023-02-15,House,H09 - Minerals:Recommend Do Pass 9-0-0-0-0,-698,11
SF0116,2023-RS,2023-02-09,House,H Introduced and Referred to H09 - Minerals,,10
SF0116,2023-RS,2023-01-26,House,H Received for Introduction,,9
SF0116,2023-RS,2023-01-26,Senate,S 3rd Reading:Passed 29-2-0-0-0,461,8
SF0116,2023-RS,2023-01-25,Senate,S 2nd Reading:Passed,,7
SF0116,2023-RS,2023-01-24,Senate,S COW:Passed,,6
SF0116,2023-RS,2023-01-20,Senate,S Placed on General File,,5
SF0116,2023-RS,2023-01-20,Senate,S01 - Judiciary:Recommend Do Pass 5-0-0-0-0,-216,4
SF0116,2023-RS,2023-01-16,Senate,S Introduced and Referred to S01 - Judiciary,,3
SF0116,2023-RS,2023-01-16,Senate,S Received for Introduction,,2
SF0116,2023-RS,2023-01-13,LSO,Bill Number Assigned,,1
SF0117,2023-RS,2023-02-24,House,H Did not Consider for Introduction,,11
SF0117,2023-RS,2023-02-21,House,H Pursuant to HR 4-7(b) Suspension of Rules Failed by Roll Call 27-34-1-0-0,5517,10
SF0117,2023-RS,2023-01-27,House,H Received for Introduction,,9
SF0117,2023-RS,2023-01-27,Senate,S 3rd Reading:Passed 18-12-1-0-0,500,8
SF0117,2023-RS,2023-01-26,Senate,S 2nd Reading:Passed,,7
SF0117,2023-RS,2023-01-25,Senate,S COW:Passed,,6
SF0117,2023-RS,2023-01-24,Senate,S Placed on General File,,5
SF0117,2023-RS,2023-01-24,Senate,S04 - Education:Recommend Amend and Do Pass 4-1-0-0-0,-236,4
SF0117,2023-RS,2023-01-16,Senate,S Introduced and Referred to S04 - Education,,3
SF0117,2023-RS,2023-01-16,Senate,S Received for Introduction,,2
SF0117,2023-RS,2023-01-13,LSO,Bill Number Assigned,,1
SF0118,2023-RS,2023-02-15,LSO,Assigned Chapter Number 23,,20
SF0118,2023-RS,2023-02-15,Governor,Governor Signed SEA No. 0008,,19
SF0118,2023-RS,2023-02-14,House,H Speaker Signed SEA No. 0008,,18
SF0118,2023-RS,2023-02-13,Senate,S President Signed SEA No. 0008,,17
SF0118,2023-RS,2023-02-13,LSO,Assigned Number SEA No. 0008,,16
SF0118,2023-RS,2023-02-13,House,H 3rd Reading:Passed 62-0-0-0-0,5432,15
SF0118,2023-RS,2023-02-10,House,H 2nd Reading:Passed,,14
SF0118,2023-RS,2023-02-09,House,H COW:Passed,,13
SF0118,2023-RS,2023-02-08,House,H Placed on General File,,12
SF0118,2023-RS,2023-02-08,House,H02 - Appropriations:Recommend Do Pass 7-0-0-0-0,-590,11
SF0118,2023-RS,2023-02-07,House,H Introduced and Referred to H02 - Appropriations,,10
SF0118,2023-RS,2023-01-24,House,H Received for Introduction,,9
SF0118,2023-RS,2023-01-24,Senate,S 3rd Reading:Passed 30-0-1-0-0,368,8
SF0118,2023-RS,2023-01-20,Senate,S 2nd Reading:Passed,,7
SF0118,2023-RS,2023-01-19,Senate,S COW:Passed,,6
SF0118,2023-RS,2023-01-18,Senate,S Placed on General File,,5
SF0118,2023-RS,2023-01-18,Senate,S02 - Appropriations:Recommend Do Pass 5-0-0-0-0,-152,4
SF0118,2023-RS,2023-01-16,Senate,S Introduced and Referred to S02 - Appropriations,,3
SF0118,2023-RS,2023-01-16,Senate,S Received for Introduction,,2
SF0118,2023-RS,2023-01-15,LSO,Bill Number Assigned,,1
SF0119,2023-RS,2023-02-07,Senate,S:Died in Committee Returned Bill Pursuant to SR 5-4,,6
SF0119,2023-RS,2023-02-06,Senate,S No report prior to CoW Cutoff,,5
SF0119,2023-RS,2023-01-31,Senate,S08 - Transportation:Do Pass Failed 0-5-0-0-0,-378,4
SF0119,2023-RS,2023-01-17,Senate,S Introduced and Referred to S08 - Transportation,,3
SF0119,2023-RS,2023-01-17,Senate,S Received for Introduction,,2
SF0119,2023-RS,2023-01-16,LSO,Bill Number Assigned,,1
SF0120,2023-RS,2023-03-17,LSO,Assigned Chapter Number 181,,29
SF0120,2023-RS,2023-03-17,Governor,Governor Signed SEA No. 0094,,28
SF0120,2023-RS,2023-03-03,House,H Speaker Signed SEA No. 0094,,27
SF0120,2023-RS,2023-03-03,Senate,S President Signed SEA No. 0094,,26
SF0120,2023-RS,2023-03-03,LSO,Assigned Number SEA No. 0094,,25
SF0120,2023-RS,2023-03-02,House,H Appointed JCC01 Members,,24
SF0120,2023-RS,2023-03-02,Senate,S Appointed JCC01 Members,,23
SF0120,2023-RS,2023-03-02,Senate,S Concur:Failed 5-25-1-0-0,1231,22
SF0120,2023-RS,2023-03-01,Senate,S Received for Concurrence,,21
SF0120,2023-RS,2023-03-01,House,H 3rd Reading:Passed 34-27-1-0-0,5616,20
SF0120,2023-RS,2023-02-28,House,H 2nd Reading:Passed,,19
SF0120,2023-RS,2023-02-27,House,H COW:Passed,,18
SF0120,2023-RS,2023-02-23,House,H Placed on General File,,17
SF0120,2023-RS,2023-02-23,House,H02 - Appropriations:Recommend Do Pass 7-0-0-0-0,-808,16
SF0120,2023-RS,2023-02-22,House,H COW:Rerefer to H02 - Appropriations,,15
SF0120,2023-RS,2023-02-21,House,H Placed on General File,,14
SF0120,2023-RS,2023-02-21,House,H01 - Judiciary:Recommend Amend and Do Pass 9-0-0-0-0,-769,13
SF0120,2023-RS,2023-02-08,House,H Introduced and Referred to H01 - Judiciary,,12
SF0120,2023-RS,2023-02-02,House,H Received for Introduction,,11
SF0120,2023-RS,2023-02-02,Senate,S 3rd Reading:Passed 24-7-0-0-0,611,10
SF0120,2023-RS,2023-02-01,Senate,S 2nd Reading:Passed,,9
SF0120,2023-RS,2023-01-31,Senate,S COW:Passed,,8
SF0120,2023-RS,2023-01-31,Senate,S Placed on General File,,7
SF0120,2023-RS,2023-01-31,Senate,S02 - Appropriations:Recommend Do Pass 4-0-1-0-0,-383,6
SF0120,2023-RS,2023-01-30,Senate,Rerefer to S02 - Appropriations,,5
SF0120,2023-RS,2023-01-30,Senate,S01 - Judiciary:Recommend Amend and Do Pass 4-0-1-0-0,-330,4
SF0120,2023-RS,2023-01-17,Senate,S Introduced and Referred to S01 - Judiciary,,3
