bill_id,session,primary_sponsor,floor_sponsor,drafting_attorney,chapter_num,last_action,title,description,comm_note,bill_url
H.C.R. 9,2023-RS,"Rep. Schultz, Mike","Sen. Vickers, Evan J.",Scott Elder,,"14 Mar 2023, Governor Signed",Concurrent Resolution Concerning the Shutdown of Utah's Power by the Federal Government,"This resolution highlights the state's need to protect and defend against federal government regulations that jeopardize the state's right to an affordable, reliable, and sustainable energy supply.",,https://le.utah.gov/~2023/bills/static/HCR009.html
H.C.R. 10,2023-RS,"Rep. Ballard, Melissa G.","Sen. Hinkins, David P.",Jeff Van Hulten,,"14 Mar 2023, Governor Signed",Concurrent Resolution Regarding the Pledge of Allegiance in Schools,"This resolution emphasizes the inspired ideas, principles, and values espoused in the Pledge of Allegiance.",,https://le.utah.gov/~2023/bills/static/HCR010.html
H.J.R. 1,2023-RS,"Rep. Welton, Douglas R.","Sen. Pitcher, Stephanie",Mike Curtis,,"3 Mar 2023, House/ filed",Joint Resolution Designating National Speech and Debate Education Day,"This resolution recognizes National Speech and Debate Education Day on March 3, 2023.",,https://le.utah.gov/~2023/bills/static/HJR001.html
H.J.R. 2,2023-RS,"Rep. Brammer, Brady","Sen. McCay, Daniel",Jacqueline Carlton,,"17 Feb 2023, House/ to Lieutenant Governor",Joint Resolution Amending Rules of Civil Procedure on Injunctions,"This joint resolution amends the Utah Rules of Civil Procedure, Rule 65A, regarding injunctions.",,https://le.utah.gov/~2023/bills/static/HJR002.html
H.J.R. 3,2023-RS,"Rep. Burton, Jefferson S.","Sen. Millner, Ann",Rhonda Bailey,,"13 Mar 2023, House/ to Lieutenant Governor",Joint Resolution Recognizing School Teachers,This resolution recognizes Utah's public school educators for their extraordinary efforts to educate students during a public health crisis.,,https://le.utah.gov/~2023/bills/static/HJR003.html
H.J.R. 4,2023-RS,"Rep. Romero, Angela","Sen. Escamilla, Luz",Thomas R. Vaughn,,"13 Mar 2023, House/ to Lieutenant Governor",Joint Resolution Honoring the Sikh Community,This joint resolution honors the Sikh community.,,https://le.utah.gov/~2023/bills/static/HJR004.html
H.J.R. 5,2023-RS,"Rep. Hayes, Sahara", ,Christopher Williams,,"3 Mar 2023, House/ filed",Joint Resolution for Gender Reassignment Surgical Health Benefits,This resolution directs the Public Employees' Benefit and Insurance Program (PEHP) to provide gender reassignment surgical benefits to state employees and beneficiaries.,,https://le.utah.gov/~2023/bills/static/HJR005.html
H.J.R. 6,2023-RS,"Rep. Schultz, Mike","Sen. Vickers, Evan J.",Robert H. Rees,,"13 Mar 2023, House/ to Lieutenant Governor",Joint Resolution Authorizing Pay of In-session Employees,This joint resolution of the Legislature sets the compensation for Senate and House of Representatives in-session employees for 2023.,,https://le.utah.gov/~2023/bills/static/HJR006.html
H.J.R. 7,2023-RS,"Rep. Ivory, Ken", ,Eric N. Weeks,,"3 Mar 2023, House/ filed",Proposal to Amend Utah Constitution - Legislative Power Relating to Civil Action for Child Sexual Abuse,This joint resolution of the Legislature proposes to amend the Utah Constitution to address legislative power relating to causes of action for child sexual abuse.,,https://le.utah.gov/~2023/bills/static/HJR007.html
H.J.R. 8,2023-RS,"Rep. Ward, Raymond P.","Sen. McKell, Michael K.",Christopher Williams,,"13 Mar 2023, House/ to Lieutenant Governor",Joint Resolution for Fertility Preservation Coverage,This resolution directs the Public Employees' Benefit and Insurance Program (PEHP) to provide fertility preservation coverage.,,https://le.utah.gov/~2023/bills/static/HJR008.html
H.J.R. 9,2023-RS,"Rep. Ivory, Ken", ,Thomas R. Vaughn,,"3 Mar 2023, House/ filed",Joint Resolution - Congressional Term Limits,This joint resolution of the Legislature applies to Congress to call a convention for proposing amendments to the United States Constitution.,,https://le.utah.gov/~2023/bills/static/HJR009.html
H.J.R. 10,2023-RS,"Rep. Wilson, Brad R.","Sen. Adams, J. Stuart",Eric N. Weeks,,"13 Mar 2023, House/ to Lieutenant Governor",Proposal to Amend Utah Constitution - Election of County Sheriffs,This joint resolution of the Legislature proposes to amend the Utah Constitution to provide the position and term of county sheriff.,,https://le.utah.gov/~2023/bills/static/HJR010.html
H.J.R. 11,2023-RS,"Rep. Dailey-Provost, Jennifer", ,Patricia Owen,,"3 Mar 2023, House/ filed",Joint Resolution for Establishing a State Social Cost of Carbon,This resolution addresses a state social cost of carbon.,,https://le.utah.gov/~2023/bills/static/HJR011.html
H.J.R. 12,2023-RS,"Rep. Ballard, Melissa G.","Sen. Vickers, Evan J.",Christine R. Gilbert,,"13 Mar 2023, House/ to Lieutenant Governor",Joint Rules Resolution - Budget Efficiency Modifications,This joint rules resolution addresses budget reporting and evaluation requirements.,,https://le.utah.gov/~2023/bills/static/HJR012.html
H.J.R. 13,2023-RS,"Rep. Ward, Raymond P.", ,Christine R. Gilbert,,"3 Mar 2023, House/ filed",Joint Rules Resolution - Special and Veto Override Sessions,This resolution modifies joint legislative rules related to convening the Legislature into session.,,https://le.utah.gov/~2023/bills/static/HJR013.html
H.J.R. 14,2023-RS,"Rep. Peterson, Val L.", ,Christine R. Gilbert,,"3 Mar 2023, House/ filed",Joint Rules Resolution - Budget Process Amendments,This resolution modifies joint legislative rules related to budget process.,,https://le.utah.gov/~2023/bills/static/HJR014.html
H.J.R. 15,2023-RS,"Rep. Dunnigan, James A.","Sen. Fillmore, Lincoln",Christine R. Gilbert,,"3 Mar 2023, House/ filed",Joint Rules Resolution - Legislative Process Amendments,This resolution enacts joint legislative rules related to conduct at a legislative committee meeting.,,https://le.utah.gov/~2023/bills/static/HJR015.html
H.J.R. 16,2023-RS,"Rep. Wilcox, Ryan D.","Sen. Johnson, John D.",Kurt P. Gasser,,"13 Mar 2023, House/ to Lieutenant Governor",Joint Resolution to Review Railroad Authority,This resolution calls on Congress to review federal railroad laws.,,https://le.utah.gov/~2023/bills/static/HJR016.html
H.J.R. 17,2023-RS,"Rep. Kyle, Jason B.","Sen. Fillmore, Lincoln",Robert H. Rees,,"3 Mar 2023, House/ filed",Proposal to Amend Utah Constitution -- Statewide Initiatives,This joint resolution of the Legislature proposes to amend the Utah Constitution to modify a provision relating to statewide initiatives.,,https://le.utah.gov/~2023/bills/static/HJR017.html
H.J.R. 18,2023-RS,"Rep. Moss, Jefferson","Sen. Millner, Ann",Robert H. Rees,,"13 Mar 2023, House/ to Lieutenant Governor",Proposal to Amend Utah Constitution - State School Fund,This joint resolution of the Legislature proposes to amend the Utah Constitution relating to the State School Fund.,,https://le.utah.gov/~2023/bills/static/HJR018.html
H.J.R. 19,2023-RS,"Rep. Wilcox, Ryan D.","Sen. Cullimore, Kirk A.",Christine R. Gilbert,,"3 Mar 2023, House/ filed",Joint Rules Resolution - Public Comment Amendments,This resolution modifies requirements for the public comment phase of a legislative committee meeting.,,https://le.utah.gov/~2023/bills/static/HJR019.html
H.J.R. 20,2023-RS,"Rep. Welton, Douglas R.","Sen. Fillmore, Lincoln",Rhonda Bailey,,"3 Mar 2023, House/ filed",Joint Resolution Regarding Higher Education Accreditation,This resolution calls on the federal government to return full oversight of the accreditation process for public higher education institutions to the states.,,https://le.utah.gov/~2023/bills/static/HJR020.html
H.J.R. 21,2023-RS,"Rep. Ivory, Ken","Sen. Kennedy, Michael S.",Gus Harb,,"13 Mar 2023, House/ to Lieutenant Governor",Joint Resolution Honoring the Hispanic Community,This joint resolution honors the state of Utah's Hispanic community.,,https://le.utah.gov/~2023/bills/static/HJR021.html
H.J.R. 22,2023-RS,"Rep. Lyman, Phil", ,Eric N. Weeks,,"3 Mar 2023, House/ filed",Proposal to Amend Utah Constitution - Inherent and Inalienable Rights,This resolution modifies the inherent and inalienable rights provision in the Utah constitution.,,https://le.utah.gov/~2023/bills/static/HJR022.html
H.J.R. 23,2023-RS,"Rep. Ivory, Ken","Sen. Hinkins, David P.",Anikka Hoidal,,"3 Mar 2023, House/ filed",Joint Resolution Regarding Federal Funds for National Park Reopening,"This resolution addresses funds used by the state of Utah to keep national parks, national monuments, and national recreation areas within Utah open.",,https://le.utah.gov/~2023/bills/static/HJR023.html
H.J.R. 24,2023-RS,"Rep. Ivory, Ken","Sen. Hinkins, David P.",Gus Harb,,"3 Mar 2023, House/ filed",Joint Resolution Encouraging Support for the Houses Act,This resolution proclaims the Legislature of the state of Utah supports the enactment of the HOUSES Act by the United States Congress.,,https://le.utah.gov/~2023/bills/static/HJR024.html
H.J.R. 25,2023-RS,"Rep. Ivory, Ken","Sen. Owens, Derrin R.",Scott Elder,,"3 Mar 2023, House/ filed",Joint Resolution Highlighting the Hazards of Net-zero Energy,"This resolution recognizes the threat that net-zero energy policies pose to affordable, reliable, dispatchable, and secure energy for the state.",,https://le.utah.gov/~2023/bills/static/HJR025.html
H.J.R. 26,2023-RS,"Rep. Cutler, Paul A.","Sen. Riebe, Kathleen A.",Jackie Rogers,,"13 Mar 2023, House/ to Lieutenant Governor",Joint Resolution on Transit Operator Safety Awareness,This resolution recognizes the importance of transit operators and highlights the need to protect transit operators from assaults.,,https://le.utah.gov/~2023/bills/static/HJR026.html
H.J.R. 27,2023-RS,"Rep. Teuscher, Jordan D.", ,Christine R. Gilbert,,"3 Mar 2023, House/ filed",Joint Rules Resolution - Legislative Ethics,This resolution modifies provisions related to legislative ethics committees.,,https://le.utah.gov/~2023/bills/static/HJR027.html
H.J.R. 28,2023-RS,"Rep. Briscoe, Joel K.", ,Anikka Hoidal,,"3 Mar 2023, House/ filed",Joint Resolution Concerning Recycling,This resolution recognizes the potential for improved recycling systems throughout the state.,,https://le.utah.gov/~2023/bills/static/HJR028.html
H.R. 1,2023-RS,"Rep. Dunnigan, James A.", ,Christine R. Gilbert,,"13 Mar 2023, House/ to Lieutenant Governor",House Rules Resolution - House Committee Security,This resolution enacts House rules related to conduct at a House committee meeting.,,https://le.utah.gov/~2023/bills/static/HR0001.html
H.R. 2,2023-RS,"Rep. Wilcox, Ryan D.", ,Christine R. Gilbert,,"13 Mar 2023, House/ to Lieutenant Governor",House Rules Resolution - Public Comment Amendments,This resolution modifies requirements for the public comment phase of a standing committee meeting.,,https://le.utah.gov/~2023/bills/static/HR0002.html
H.R. 3,2023-RS,"Rep. Eliason, Steve", ,Kurt P. Gasser,,"3 Mar 2023, House/ filed",House Resolution Concerning Ski Season Transportation,This resolution calls on the Utah Transit Authority to take immediate action to address the driver shortage that has severely impacted ski season transportation.,,https://le.utah.gov/~2023/bills/static/HR0003.html
H.R. 4,2023-RS,"Rep. Dunnigan, James A.", ,Christine R. Gilbert,,"13 Mar 2023, House/ to Lieutenant Governor",House Rules Resolution - Amendments to House Rules,This resolution modifies legislative rules governing the House of Representatives.,,https://le.utah.gov/~2023/bills/static/HR0004.html
S.B. 1,2023-RS,"Sen. Fillmore, Lincoln","Rep. Pulsipher, Susan",Mike Curtis,007,"9 Feb 2023, Senate/ to Governor",Public Education Base Budget Amendments,,,https://le.utah.gov/~2023/bills/static/SB0001.html
S.B. 2,2023-RS,"Sen. Stevenson, Jerry W.","Rep. Peterson, Val L.",Eric N. Weeks,485,"23 Mar 2023, Governor Signed",New Fiscal Year Supplemental Appropriations Act,"This bill supplements or reduces appropriations otherwise provided for the support and operation of state government for the fiscal year beginning July 1, 2023 and ending June 30, 2024.",,https://le.utah.gov/~2023/bills/static/SB0002.html
S.B. 3,2023-RS,"Sen. Stevenson, Jerry W.","Rep. Peterson, Val L.",Eric N. Weeks,486,"23 Mar 2023, Governor Line Item Veto",Appropriations Adjustments,"This bill supplements or reduces appropriations otherwise provided for the support and operation of state government for the fiscal year beginning July 1, 2022 and ending June 30, 2023 and for the fiscal year beginning July 1, 2023 and ending June 30, 2024.",,https://le.utah.gov/~2023/bills/static/SB0003.html
S.B. 5,2023-RS,"Sen. Sandall, Scott D.","Rep. Barlow, Stewart E.",Eric N. Weeks,008,"9 Feb 2023, Senate/ to Governor","Natural Resources, Agriculture, and Environmental Quality Base Budget","This bill supplements or reduces appropriations otherwise provided for the support and operation of state government for the fiscal year beginning July 1, 2022 and ending June 30, 2023 and appropriates funds for the support and operation of state government for the fiscal year beginning July 1, 2023 and ending June 30, 2024.",,https://le.utah.gov/~2023/bills/static/SB0005.html
S.B. 6,2023-RS,"Sen. Owens, Derrin R.","Rep. Burton, Jefferson S.",Eric N. Weeks,009,"9 Feb 2023, Senate/ to Governor",Executive Offices and Criminal Justice Base Budget,"This bill supplements or reduces appropriations otherwise provided for the support and operation of state government for the fiscal year beginning July 1, 2022 and ending June 30, 2023 and appropriates funds for the support and operation of state government for the fiscal year beginning July 1, 2023 and ending June 30, 2024.",,https://le.utah.gov/~2023/bills/static/SB0006.html
S.B. 7,2023-RS,"Sen. Anderegg, Jacob L.","Rep. Ward, Raymond P.",Eric N. Weeks,010,"9 Feb 2023, Senate/ to Governor",Social Services Base Budget,"This bill supplements or reduces appropriations otherwise provided for the support and operation of state government for the fiscal year beginning July 1, 2022 and ending June 30, 2023 and appropriates funds for the support and operation of state government for the fiscal year beginning July 1, 2023 and ending June 30, 2024.",,https://le.utah.gov/~2023/bills/static/SB0007.html
S.B. 8,2023-RS,"Sen. Ipson, Don L.","Rep. Spendlove, Robert M.",Eric N. Weeks,487,"23 Mar 2023, Governor Signed",State Agency Fees and Internal Service Fund Rate Authorization and Appropriations,"This bill supplements or reduces appropriations otherwise provided for the support and operation of state government for the fiscal year beginning July 1, 2022 and ending June 30, 2023 and for the fiscal year beginning July 1, 2023 and ending June 30, 2024.",,https://le.utah.gov/~2023/bills/static/SB0008.html
S.B. 9,2023-RS,"Sen. Sandall, Scott D.","Rep. Stratton, Keven J.",Anikka Hoidal,210,"14 Mar 2023, Governor Signed",Agricultural Advisory Board Sunset Extension,This bill addresses the sunset date of the Agricultural Advisory Board.,"The Natural Resources, Agriculture, and Environment Interim Committee recommended this bill. (12-0-6)",https://le.utah.gov/~2023/bills/static/SB0009.html
S.B. 10,2023-RS,"Sen. Sandall, Scott D.","Rep. Stratton, Keven J.",Patricia Owen,211,"14 Mar 2023, Governor Signed",Wildlife Sunset Related Amendments,"This bill modifies provisions related to a board, committee, or council created under Title 23, Wildlife Resources Code of Utah.",,https://le.utah.gov/~2023/bills/static/SB0010.html
S.B. 11,2023-RS,"Sen. Fillmore, Lincoln","Rep. Brooks, Walt",Christine R. Gilbert,430,"20 Mar 2023, Governor Signed",Retirement Fiscal Note Requirements,This bill modifies the duties of the Office of the Legislative Fiscal Analyst.,The Retirement and Independent Entities Interim Committee recommended this bill. (8-0-7),https://le.utah.gov/~2023/bills/static/SB0011.html
S.B. 12,2023-RS,"Sen. Bramble, Curtis S.","Rep. Maloy, A. Cory",Ericka A. Evans,303,"15 Mar 2023, Governor Signed",Hearing Instrument Specialist Licensing Amendments,This bill addresses hearing instrument specialist licensing requirements.,The Business and Labor Interim Committee recommended this bill. (13-0-7),https://le.utah.gov/~2023/bills/static/SB0012.html
