bill_id,session,primary_sponsor,floor_sponsor,drafting_attorney,chapter_num,last_action,title,description,comm_note,bill_url
S.B. 236,2024-RS,"Sen. Hinkins, David P.","Rep. Kohler, Mike L.",Kami Orton,,"19 Mar 2024, Governor Signed",Highway Designation Amendments,This bill creates a highway and a rest stop designation.,,https://le.utah.gov/~2024/bills/static/SB0236.html
S.B. 237,2024-RS,"Sen. McKell, Michael K.","Rep. Gwynn, Matthew H.",Kami Orton,,"18 Mar 2024, Governor Signed",Towing Modifications,This bill makes changes regarding what information can be shared when a vehicle is towed.,,https://le.utah.gov/~2024/bills/static/SB0237.html
S.B. 238,2024-RS,"Sen. Johnson, John D.", ,Andrea Valenti Arthur,,"1 Mar 2024, Senate/ filed",Independent Contractor Benefits Tax Credit Amendments,This bill enacts an income tax credit for the purchase of insurance benefits.,,https://le.utah.gov/~2024/bills/static/SB0238.html
S.B. 239,2024-RS,"Sen. Bramble, Curtis S.", ,Christopher Williams,,"1 Mar 2024, Senate/ filed",Nurse Anesthetist Prescribing Amendments,This bill modifies provisions related to nurse anesthetists.,,https://le.utah.gov/~2024/bills/static/SB0239.html
S.B. 240,2024-RS,"Sen. Bramble, Curtis S.","Rep. Brammer, Brady",Robert H. Rees,,"28 Feb 2024, Governor Signed",Government Records Access and Management Act Amendments,This bill modifies a provision of the Government Records Access and Management Act related to the awarding of an attorney fee and costs in a judicial review.,,https://le.utah.gov/~2024/bills/static/SB0240.html
S.B. 241,2024-RS,"Sen. Ipson, Don L.","Rep. Spendlove, Robert M.",Christine R. Gilbert,,"14 Mar 2024, Governor Signed",State Funding Amendments,This bill modifies provisions related to state funds and accounts.,,https://le.utah.gov/~2024/bills/static/SB0241.html
S.B. 242,2024-RS,"Sen. McKell, Michael K.","Rep. Brammer, Brady",Patricia Owen,,"13 Mar 2024, Governor Signed",Utah Lake Modifications,This bill addresses Utah Lake.,,https://le.utah.gov/~2024/bills/static/SB0242.html
S.B. 243,2024-RS,"Sen. Bramble, Curtis S.","Rep. Musselman, Calvin R.",Gus Harb,,"14 Mar 2024, Governor Signed",Aircraft Property Tax Modifications,This bill modifies provisions related to property tax assessment for aircrafts.,,https://le.utah.gov/~2024/bills/static/SB0243.html
S.B. 244,2024-RS,"Sen. Kwan, Karen","Rep. Brooks, Walt",Tyler Moore,,"21 Mar 2024, Governor Vetoed",Professional Licensing Modifications,This bill modifies the Division of Professional Licensing Act.,,https://le.utah.gov/~2024/bills/static/SB0244.html
S.B. 245,2024-RS,"Sen. Fillmore, Lincoln","Rep. Teuscher, Jordan D.",Andrea Valenti Arthur,,"14 Mar 2024, Governor Signed",County Sales and Use Tax Amendments,"This bill modifies distribution provisions of the County Option Funding for Botanical, Cultural, Recreational, and Zoological Organizations or Facilities.",,https://le.utah.gov/~2024/bills/static/SB0245.html
S.B. 246,2024-RS,"Sen. Escamilla, Luz","Rep. Clancy, Tyler",Jeff Van Hulten,,"21 Mar 2024, Governor Signed",Juvenile Justice Modifications,This bill addresses a notification to a school from a juvenile court..,,https://le.utah.gov/~2024/bills/static/SB0246.html
S.B. 247,2024-RS,"Sen. Vickers, Evan J.","Rep. Moss, Jefferson",RuthAnne Oakey-Frost,,"18 Mar 2024, Governor Signed",Revisor's Technical Corrections to Utah Code,This bill makes technical changes to provisions of the Utah Code.,,https://le.utah.gov/~2024/bills/static/SB0247.html
S.B. 248,2024-RS,"Sen. Kwan, Karen","Rep. Dunnigan, James A.",Austin Weenig,,"13 Mar 2024, Governor Signed",Permitted Occupations for Minors Amendments,This bill amends provisions related to employment of minors.,,https://le.utah.gov/~2024/bills/static/SB0248.html
S.B. 249,2024-RS,"Sen. Blouin, Nate", ,Scott Elder,,"1 Mar 2024, Senate/ filed",Public Utility Expenditures Amendments,"This bill prohibits a qualified utility from recovering in rates expenses related to advertising, lobbying, and political activities.",,https://le.utah.gov/~2024/bills/static/SB0249.html
S.B. 250,2024-RS,"Sen. Weiler, Todd D.","Rep. Eliason, Steve",Gus Harb,,"14 Mar 2024, Governor Signed",Property Tax Income Requirements,This bill modifies provisions of the Property Tax Act.,,https://le.utah.gov/~2024/bills/static/SB0250.html
S.B. 251,2024-RS,"Sen. Hinkins, David P.", ,Austin Weenig,,"1 Mar 2024, Senate/ filed",Life Coaching Requirements,This bill establishes a registration process for a life coach.,,https://le.utah.gov/~2024/bills/static/SB0251.html
S.B. 252,2024-RS,"Sen. McCay, Daniel","Rep. Dunnigan, James A.",Robert H. Rees,,"1 Mar 2024, Senate/ filed",Municipal Incorporation Revisions,This bill modifies provisions relating to a feasibility study for a proposed municipal incorporation.,,https://le.utah.gov/~2024/bills/static/SB0252.html
S.B. 253,2024-RS,"Sen. McCay, Daniel", ,Andrea Valenti Arthur,,"1 Mar 2024, Senate/ filed",Property Assessment Amendments,This bill requires an accounting of risk related to changes in value of property the State Tax Commission assesses.,,https://le.utah.gov/~2024/bills/static/SB0253.html
S.B. 254,2024-RS,"Sen. McCay, Daniel","Rep. Musselman, Calvin R.",Michael Cipriano,,"21 Mar 2024, Governor Signed",Boards and Commissions Amendments,This bill modifies provisions related to executive boards.,,https://le.utah.gov/~2024/bills/static/SB0254.html
S.B. 255,2024-RS,"Sen. Cullimore, Kirk A.","Rep. Musselman, Calvin R.",Tyler Moore,,"13 Mar 2024, Governor Signed",Trespassing of a Long-term Guest Amendments,This bill modifies criminal trespass by long-term guest to a residence.,,https://le.utah.gov/~2024/bills/static/SB0255.html
S.B. 256,2024-RS,"Sen. Vickers, Evan J.", ,Christopher Williams,,"1 Mar 2024, Senate/ filed",Medication Amendments,This bill amends provisions related to pharmaceutical drugs.,,https://le.utah.gov/~2024/bills/static/SB0256.html
S.B. 257,2024-RS,"Sen. Blouin, Nate", ,Scott Elder,,"1 Mar 2024, Senate/ filed",Geothermal Energy Production Amendments,This bill enacts provisions related to the development and use of geothermal energy resources in the state.,,https://le.utah.gov/~2024/bills/static/SB0257.html
S.B. 258,2024-RS,"Sen. Bramble, Curtis S.","Rep. Dunnigan, James A.",Thomas R. Vaughn,,"21 Mar 2024, Governor Signed",Municipal Incorporation Amendments,This bill amends the Utah Municipal Code to provide for the incorporation of a preliminary municipality.,,https://le.utah.gov/~2024/bills/static/SB0258.html
S.B. 259,2024-RS,"Sen. Cullimore, Kirk A.","Rep. Lisonbee, Karianne",Robert H. Rees,,"18 Mar 2024, Governor Signed",Requirements for Districts Providing Services,This bill modifies provisions relating to local government districts that provide services.,,https://le.utah.gov/~2024/bills/static/SB0259.html
S.B. 260,2024-RS,"Sen. Kwan, Karen", ,Rhonda Bailey,,"1 Mar 2024, Senate/ filed",School Events Amendments,This bill directs the State Board of Education to make rules clarifying that school principals and local education agency administration have authority to remove a spectator or participant from a school-sponsored activity for certain disruptive behavior under certain circumstances.,,https://le.utah.gov/~2024/bills/static/SB0260.html
S.B. 261,2024-RS,"Sen. Plumb, Jen","Rep. Ward, Raymond P.",Greg Gunn,,"14 Mar 2024, Governor Signed",Opioid Settlement Proceeds Amendments,This bill addresses the Opioid Litigation Proceeds Restricted Account.,,https://le.utah.gov/~2024/bills/static/SB0261.html
S.B. 262,2024-RS,"Sen. McKell, Michael K.","Rep. Pierucci, Candice B.",Alan Houston,,"14 Mar 2024, Governor Signed",Organ Transplant Amendments,This bill addresses forced organ harvesting.,,https://le.utah.gov/~2024/bills/static/SB0262.html
S.B. 263,2024-RS,"Sen. Escamilla, Luz", ,Ryan C. Williams,,"1 Mar 2024, Senate/ filed",Diesel Emissions Reduction Amendments,This bill creates a registration requirement for owners of non-road vehicles under the Motor Vehicle Act.,,https://le.utah.gov/~2024/bills/static/SB0263.html
S.B. 264,2024-RS,"Sen. Stevenson, Jerry W.","Rep. Moss, Jefferson",Robert H. Rees,,"21 Mar 2024, Governor Signed",Inland Port Authority Amendments,This bill modifies provisions relating to the Utah Inland Port Authority.,,https://le.utah.gov/~2024/bills/static/SB0264.html
S.B. 265,2024-RS,"Sen. Cullimore, Kirk A.","Rep. Dunnigan, James A.",Tyler Moore,,"18 Mar 2024, Governor Signed",Self-service Storage Amendments,This bill modifies requirements for self-service storage facilities.,,https://le.utah.gov/~2024/bills/static/SB0265.html
S.B. 266,2024-RS,"Sen. Cullimore, Kirk A.","Rep. Dunnigan, James A.",Christopher Williams,,"21 Mar 2024, Became Law w/o Governor Signature",Medical Amendments,This bill creates a pilot program.,,https://le.utah.gov/~2024/bills/static/SB0266.html
S.B. 267,2024-RS,"Sen. Weiler, Todd D.","Rep. Lisonbee, Karianne",Alan Houston,,"21 Mar 2024, Governor Signed",Respite Care Amendments,This bill addresses respite care services for families of individuals with disabilities.,,https://le.utah.gov/~2024/bills/static/SB0267.html
S.B. 268,2024-RS,"Sen. Harper, Wayne A.","Rep. Musselman, Calvin R.",Kurt P. Gasser,,"21 Mar 2024, Governor Signed",First Home Investment Zone Act,This bill enacts the First Home Investment Zone Act.,,https://le.utah.gov/~2024/bills/static/SB0268.html
S.B. 269,2024-RS,"Sen. Plumb, Jen", ,Tyler Moore,,"1 Mar 2024, Senate/ filed",Farming Equipment Amendments,"This bill creates a new chapter in Title 70, Commerce and Trade, which establishes the right to repair agricultural equipment.",,https://le.utah.gov/~2024/bills/static/SB0269.html
S.B. 270,2024-RS,"Sen. Bramble, Curtis S.","Rep. Stratton, Keven J.",Patricia Owen,,"18 Mar 2024, Governor Signed",Utah Lake and Great Salt Lake Study Amendments,This bill addresses the study of Utah Lake.,,https://le.utah.gov/~2024/bills/static/SB0270.html
S.B. 271,2024-RS,"Sen. Weiler, Todd D.", ,Jacqueline Carlton,,"1 Mar 2024, Senate/ filed",Expungement Changes,This bill amends provisions related to expungement.,,https://le.utah.gov/~2024/bills/static/SB0271.html
S.B. 272,2024-RS,"Sen. McCay, Daniel","Rep. Hawkins, Jon",Eric N. Weeks,,"19 Mar 2024, Governor Signed",Capital City Revitalization Zone,This bill enacts provisions to establish a sports and entertainment project area.,,https://le.utah.gov/~2024/bills/static/SB0272.html
S.B. 273,2024-RS,"Sen. Stevenson, Jerry W.","Rep. Lisonbee, Karianne",Robert H. Rees,,"21 Mar 2024, Governor Signed",Amendments Relating to District Attorney in County of the First Class,This bill requires the district attorney in counties of the first class to collect and report specified information.,,https://le.utah.gov/~2024/bills/static/SB0273.html
S.B. 274,2024-RS,"Sen. Weiler, Todd D.","Rep. Abbott, Nelson T.",Eric N. Weeks,,"21 Mar 2024, Governor Vetoed",Administrative Law Judge Amendments,This bill modifies provisions relating to administrative law judges.,,https://le.utah.gov/~2024/bills/static/SB0274.html
S.B. 275,2024-RS,"Sen. Plumb, Jen","Rep. Spendlove, Robert M.",Christopher Williams,,"1 Mar 2024, Senate/ filed",Medical Preauthorization Amendments,This bill enacts provisions related to authorization requests.,,https://le.utah.gov/~2024/bills/static/SB0275.html
S.B. 276,2024-RS,"Sen. Vickers, Evan J.","Rep. Moss, Jefferson",Mike Curtis,,"18 Mar 2024, Governor Signed",Sunset and Repeal Date Code Corrections,This bill non-substantively amends codified sunset and repeal date provisions to introduce a standardized format.,,https://le.utah.gov/~2024/bills/static/SB0276.html
S.B. 277,2024-RS,"Sen. Blouin, Nate", ,Austin Weenig,,"1 Mar 2024, Senate/ filed",Family Leave Requirements Amendments,This bill deals with family leave insurance.,,https://le.utah.gov/~2024/bills/static/SB0277.html
S.C.R. 1,2024-RS,"Sen. Fillmore, Lincoln","Rep. Thurston, Norman K",Jeff Van Hulten,,"16 Feb 2024, Governor Signed",Concurrent Resolution Recognizing School Support Staff,This resolution acknowledges the contributions of school support staff and commits to celebrating their work.,,https://le.utah.gov/~2024/bills/static/SCR001.html
S.C.R. 2,2024-RS,"Sen. Vickers, Evan J.","Rep. Moss, Jefferson",Robert H. Rees,,"18 Mar 2024, Governor Signed",Concurrent Resolution Honoring the 100th Year Anniversary of the Utah Association of Counties,"This resolution commemorates the 100th anniversary of the Utah Association of Counties, recognizing its significant contributions to effective county governance in Utah.",,https://le.utah.gov/~2024/bills/static/SCR002.html
S.C.R. 3,2024-RS,"Sen. Fillmore, Lincoln","Rep. Hollins, Sandra",Kurt P. Gasser,,"7 Feb 2024, Governor Signed",Concurrent Resolution Supporting Major League Baseball in Utah,"This resolution recognizes Utah as an amazing state for sports, and supports efforts to bring a Major League Baseball franchise to Utah.",,https://le.utah.gov/~2024/bills/static/SCR003.html
S.C.R. 4,2024-RS,"Sen. Harper, Wayne A.","Rep. Hawkins, Jon",Christine R. Gilbert,,"16 Feb 2024, Governor Signed",Concurrent Resolution Urging Changes to Ada Website Accessibility,This resolution calls on Congress to review federal public accommodation laws pertaining to website accessibility.,,https://le.utah.gov/~2024/bills/static/SCR004.html
S.C.R. 5,2024-RS,"Sen. Escamilla, Luz","Rep. Peterson, Thomas W.",RuthAnne Oakey-Frost,,"1 Mar 2024, Senate/ filed",Concurrent Resolution Honoring Ballet West,"This resolution honors the 80th anniversary of Ballet West's ""The Nutcracker.""",,https://le.utah.gov/~2024/bills/static/SCR005.html
S.C.R. 6,2024-RS,"Sen. Sandall, Scott D.","Rep. Peterson, Thomas W.",Ryan C. Williams,,"13 Mar 2024, Governor Signed",Concurrent Resolution Creating the Golden Spike State Monument,This concurrent resolution creates the Golden Spike State Monument.,,https://le.utah.gov/~2024/bills/static/SCR006.html
S.J.R. 1,2024-RS,"Sen. Adams, J. Stuart","Rep. Schultz, Mike",Victoria Ashby,,"12 Mar 2024, Senate/ to Lieutenant Governor",Joint Resolution Reappointing John Q. Cannon as Director of the Office of Legislative Research and General Counsel,This resolution approves the reappointment of John Q. Cannon as director of the Office of Legislative Research and General Counsel.,The Legislative Management Committee recommended this bill. (13-0-3),https://le.utah.gov/~2024/bills/static/SJR001.html
S.J.R. 2,2024-RS,"Sen. McCay, Daniel","Rep. Eliason, Steve",Andrea Valenti Arthur,,"1 Mar 2024, Senate/ filed",Proposal to Amend Utah Constitution - Prohibition on Real Estate Transfer Tax,This joint resolution of the Legislature proposes to amend the Utah Constitution related to taxes and fees.,The Revenue and Taxation Interim Committee recommended this bill. (12-0-6),https://le.utah.gov/~2024/bills/static/SJR002.html
S.J.R. 3,2024-RS,"Sen. Fillmore, Lincoln","Rep. Clancy, Tyler",Rhonda Bailey,,"12 Mar 2024, Senate/ to Lieutenant Governor",Joint Resolution Concerning the Success Sequence,"This resolution acknowledges the value of the Success Sequence for youth and young adults, which emphasizes education, work, and marriage before having children, and encourages the State Board of Education and local education agencies to identify areas to incorporate instruction on the Success Sequence for students in grades 6-12.",,https://le.utah.gov/~2024/bills/static/SJR003.html
S.J.R. 4,2024-RS,"Sen. Fillmore, Lincoln","Rep. Brammer, Brady",Robert H. Rees,,"1 Mar 2024, Senate/ filed",Proposal to Amend Utah Constitution -- Effective Dates of Legislation,This joint resolution of the Legislature proposes to amend the Utah Constitution to modify provisions related to the effective date of bills passed by the Legislature.,,https://le.utah.gov/~2024/bills/static/SJR004.html
S.J.R. 5,2024-RS,"Sen. Kennedy, Michael S.","Rep. Lee, Trevor ",Thomas R. Vaughn,,"12 Mar 2024, Senate/ to Lieutenant Governor",Joint Resolution Condemning Communism and Socialism,This resolution condemns communism and socialism.,,https://le.utah.gov/~2024/bills/static/SJR005.html
S.J.R. 6,2024-RS,"Sen. Vickers, Evan J.","Rep. Moss, Jefferson",Robert H. Rees,,"12 Mar 2024, Senate/ to Lieutenant Governor",Joint Resolution Authorizing Pay of In-session Employees,This joint resolution of the Legislature sets the compensation for Senate and House of Representatives in-session employees for 2024.,,https://le.utah.gov/~2024/bills/static/SJR006.html
