bill_id,session,chamber,location,action_date,action,vote,vote_url,order
S.B. 9,2023-RS,Senate,Senate 2nd Reading Calendar,2023-01-17,Senate/ circled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=11&house=S,10
S.B. 9,2023-RS,Senate,Senate 2nd Reading Calendar,2023-01-20,Senate/ uncircled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=48&house=S,11
S.B. 9,2023-RS,Senate,Clerk of the House,2023-01-20,Senate/ passed 2nd & 3rd readings/ suspension,27 0 2,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=49&house=S,12
S.B. 9,2023-RS,Senate,Clerk of the House,2023-01-20,Senate/ to House,,,13
S.B. 9,2023-RS,House,Clerk of the House,2023-01-23,House/ received from Senate,,,14
S.B. 9,2023-RS,House,House Rules Committee,2023-01-23,House/ 1st reading (Introduced),,,15
S.B. 9,2023-RS,House,"House Natural Resources, Agriculture, and Environment Committee",2023-01-24,House/ to standing committee,,,16
S.B. 9,2023-RS,,"House Natural Resources, Agriculture, and Environment Committee",2023-01-25,House Comm - Favorable Recommendation,11 0 3,https://le.utah.gov/mtgvotes.jsp?voteid=25949,17
S.B. 9,2023-RS,House,"House Natural Resources, Agriculture, and Environment Committee",2023-01-26,House/ committee report favorable,,,18
S.B. 9,2023-RS,House,House 3rd Reading Calendar for Senate bills,2023-01-26,House/ 2nd reading,,,19
S.B. 9,2023-RS,House,House 3rd Reading Calendar for Senate bills,2023-02-01,House/ 3rd reading,,,20
S.B. 9,2023-RS,House,House Speaker,2023-02-01,House/ passed 3rd reading,70 0 5,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=197&house=H,21
S.B. 9,2023-RS,House,Senate President,2023-02-01,House/ signed by Speaker/ returned to Senate,,,22
S.B. 9,2023-RS,House,Senate President,2023-02-01,House/ to Senate,,,23
S.B. 9,2023-RS,Senate,Senate President,2023-02-01,Senate/ received from House,,,24
S.B. 9,2023-RS,Senate,Legislative Research and General Counsel / Enrolling,2023-02-01,Senate/ signed by President/ sent for enrolling,,,25
S.B. 9,2023-RS,,Legislative Research and General Counsel / Enrolling,2023-02-14,Bill Received from Senate for Enrolling,,,26
S.B. 9,2023-RS,,Legislative Research and General Counsel / Enrolling,2023-02-14,Draft of Enrolled Bill Prepared,,,27
S.B. 9,2023-RS,,Senate Secretary,2023-03-09,Enrolled Bill Returned to House or Senate,,,28
S.B. 9,2023-RS,Senate,Senate Secretary,2023-03-09,Senate/ enrolled bill to Printing,,,29
S.B. 9,2023-RS,Senate,Senate Secretary,2023-03-13,Senate/ received enrolled bill from Printing,,,30
S.B. 9,2023-RS,Senate,Executive Branch - Governor,2023-03-13,Senate/ to Governor,,,31
S.B. 9,2023-RS,,Lieutenant Governor's office for filing,2023-03-14,Governor Signed,,,32
S.B. 10,2023-RS,,Legislative Research and General Counsel,2022-12-16,Bill Numbered but not Distributed,,,1
S.B. 10,2023-RS,,Legislative Research and General Counsel,2022-12-19,Numbered Bill Publicly Distributed,,,2
S.B. 10,2023-RS,Senate,Waiting for Introduction in the Senate,2023-01-11,Senate/ received bill from Legislative Research,,,3
S.B. 10,2023-RS,Senate,Waiting for Introduction in the Senate,2023-01-11,Senate/ received fiscal note from Fiscal Analyst,,,4
S.B. 10,2023-RS,Senate,Senate Rules Committee,2023-01-17,Senate/ 1st reading (Introduced),,,5
S.B. 10,2023-RS,Senate,Senate 2nd Reading Calendar,2023-01-17,Senate/ placed on 2nd Reading Calendar,,,6
S.B. 10,2023-RS,Senate,Senate 2nd Reading Calendar,2023-01-17,Senate/ 2nd & 3rd readings/ suspension,,,7
S.B. 10,2023-RS,Senate,Senate 2nd Reading Calendar,2023-01-17,Senate/ circled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=12&house=S,8
S.B. 10,2023-RS,Senate,Senate 2nd Reading Calendar,2023-01-18,Senate/ to Printing with fiscal note,,,9
S.B. 10,2023-RS,Senate,Senate 2nd Reading Calendar,2023-01-20,Senate/ uncircled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=50&house=S,10
S.B. 10,2023-RS,Senate,Senate 2nd Reading Calendar,2023-01-20,Senate/ substituted from # 0 to # 1,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=51&house=S,11
S.B. 10,2023-RS,Senate,Clerk of the House,2023-01-20,Senate/ passed 2nd & 3rd readings/ suspension,27 0 2,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=52&house=S,12
S.B. 10,2023-RS,Senate,Clerk of the House,2023-01-20,Senate/ to House,,,13
S.B. 10,2023-RS,House,Clerk of the House,2023-01-23,House/ received from Senate,,,14
S.B. 10,2023-RS,House,House Rules Committee,2023-01-23,House/ 1st reading (Introduced),,,15
S.B. 10,2023-RS,House,"House Natural Resources, Agriculture, and Environment Committee",2023-01-24,House/ to standing committee,,,16
S.B. 10,2023-RS,,"House Natural Resources, Agriculture, and Environment Committee",2023-01-25,House Comm - Favorable Recommendation,11 0 3,https://le.utah.gov/mtgvotes.jsp?voteid=25955,17
S.B. 10,2023-RS,House,"House Natural Resources, Agriculture, and Environment Committee",2023-01-26,House/ committee report favorable,,,18
S.B. 10,2023-RS,House,House 3rd Reading Calendar for Senate bills,2023-01-26,House/ 2nd reading,,,19
S.B. 10,2023-RS,House,House 3rd Reading Calendar for Senate bills,2023-02-01,House/ 3rd reading,,,20
S.B. 10,2023-RS,House,House Speaker,2023-02-01,House/ passed 3rd reading,69 0 6,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=198&house=H,21
S.B. 10,2023-RS,House,Senate President,2023-02-01,House/ signed by Speaker/ returned to Senate,,,22
S.B. 10,2023-RS,House,Senate President,2023-02-01,House/ to Senate,,,23
S.B. 10,2023-RS,Senate,Senate President,2023-02-01,Senate/ received from House,,,24
S.B. 10,2023-RS,Senate,Legislative Research and General Counsel / Enrolling,2023-02-01,Senate/ signed by President/ sent for enrolling,,,25
S.B. 10,2023-RS,,Legislative Research and General Counsel / Enrolling,2023-02-14,Bill Received from Senate for Enrolling,,,26
S.B. 10,2023-RS,,Legislative Research and General Counsel / Enrolling,2023-02-14,Draft of Enrolled Bill Prepared,,,27
S.B. 10,2023-RS,,Senate Secretary,2023-03-09,Enrolled Bill Returned to House or Senate,,,28
S.B. 10,2023-RS,Senate,Senate Secretary,2023-03-09,Senate/ enrolled bill to Printing,,,29
S.B. 10,2023-RS,Senate,Senate Secretary,2023-03-13,Senate/ received enrolled bill from Printing,,,30
S.B. 10,2023-RS,Senate,Executive Branch - Governor,2023-03-13,Senate/ to Governor,,,31
S.B. 10,2023-RS,,Lieutenant Governor's office for filing,2023-03-14,Governor Signed,,,32
S.B. 11,2023-RS,,Legislative Research and General Counsel,2022-12-16,Bill Numbered but not Distributed,,,1
S.B. 11,2023-RS,,Legislative Research and General Counsel,2022-12-19,Numbered Bill Publicly Distributed,,,2
S.B. 11,2023-RS,Fiscal,Legislative Research and General Counsel,2022-12-19,LFA/ bill sent to agencies for fiscal input,,,3
S.B. 11,2023-RS,Fiscal,Legislative Research and General Counsel,2022-12-19,LFA/ fiscal note publicly available,,,4
S.B. 11,2023-RS,Senate,Waiting for Introduction in the Senate,2023-01-11,Senate/ received bill from Legislative Research,,,5
S.B. 11,2023-RS,Senate,Waiting for Introduction in the Senate,2023-01-11,Senate/ received fiscal note from Fiscal Analyst,,,6
S.B. 11,2023-RS,Senate,Senate Rules Committee,2023-01-17,Senate/ 1st reading (Introduced),,,7
S.B. 11,2023-RS,Senate,Senate 2nd Reading Calendar,2023-01-17,Senate/ placed on 2nd Reading Calendar,,,8
S.B. 11,2023-RS,Senate,Senate 2nd Reading Calendar,2023-01-17,Senate/ 2nd & 3rd readings/ suspension,,,9
S.B. 11,2023-RS,Senate,Clerk of the House,2023-01-17,Senate/ passed 2nd & 3rd readings/ suspension,25 0 4,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=13&house=S,10
S.B. 11,2023-RS,Senate,Clerk of the House,2023-01-17,Senate/ to House,,,11
S.B. 11,2023-RS,House,Clerk of the House,2023-01-18,House/ received from Senate,,,12
S.B. 11,2023-RS,House,House Rules Committee,2023-01-18,House/ 1st reading (Introduced),,,13
S.B. 11,2023-RS,House,House Government Operations Committee,2023-01-26,House/ to standing committee,,,14
S.B. 11,2023-RS,,House Government Operations Committee,2023-02-03,House Comm - Favorable Recommendation,8 0 4,https://le.utah.gov/mtgvotes.jsp?voteid=26470,15
S.B. 11,2023-RS,House,House Government Operations Committee,2023-02-06,House/ committee report favorable,,,16
S.B. 11,2023-RS,House,House 3rd Reading Calendar for Senate bills,2023-02-06,House/ 2nd reading,,,17
S.B. 11,2023-RS,House,House 3rd Reading Calendar for Senate bills,2023-02-08,House/ 3rd reading,,,18
S.B. 11,2023-RS,House,House 3rd Reading Calendar for Senate bills,2023-02-08,House/ circled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=356&house=H,19
S.B. 11,2023-RS,House,House 3rd Reading Calendar for Senate bills,2023-02-08,House/ uncircled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=360&house=H,20
S.B. 11,2023-RS,House,House Speaker,2023-02-08,House/ passed 3rd reading,67 0 8,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=361&house=H,21
S.B. 11,2023-RS,House,Senate President,2023-02-08,House/ signed by Speaker/ returned to Senate,,,22
S.B. 11,2023-RS,House,Senate President,2023-02-08,House/ to Senate,,,23
S.B. 11,2023-RS,Senate,Senate President,2023-02-09,Senate/ received from House,,,24
S.B. 11,2023-RS,Senate,Legislative Research and General Counsel / Enrolling,2023-02-09,Senate/ signed by President/ sent for enrolling,,,25
S.B. 11,2023-RS,,Legislative Research and General Counsel / Enrolling,2023-02-14,Bill Received from Senate for Enrolling,,,26
S.B. 11,2023-RS,,Legislative Research and General Counsel / Enrolling,2023-02-14,Draft of Enrolled Bill Prepared,,,27
S.B. 11,2023-RS,,Senate Secretary,2023-03-09,Enrolled Bill Returned to House or Senate,,,28
S.B. 11,2023-RS,Senate,Senate Secretary,2023-03-09,Senate/ enrolled bill to Printing,,,29
S.B. 11,2023-RS,Senate,Senate Secretary,2023-03-13,Senate/ received enrolled bill from Printing,,,30
S.B. 11,2023-RS,Senate,Executive Branch - Governor,2023-03-13,Senate/ to Governor,,,31
S.B. 11,2023-RS,,Lieutenant Governor's office for filing,2023-03-20,Governor Signed,,,32
S.B. 12,2023-RS,,Legislative Research and General Counsel,2022-12-19,Bill Numbered but not Distributed,,,1
S.B. 12,2023-RS,,Legislative Research and General Counsel,2022-12-19,Numbered Bill Publicly Distributed,,,2
S.B. 12,2023-RS,Fiscal,Legislative Research and General Counsel,2022-12-19,LFA/ fiscal note sent to sponsor,,,3
S.B. 12,2023-RS,Fiscal,Legislative Research and General Counsel,2022-12-19,LFA/ bill sent to agencies for fiscal input,,,4
S.B. 12,2023-RS,Senate,Waiting for Introduction in the Senate,2023-01-11,Senate/ received bill from Legislative Research,,,5
S.B. 12,2023-RS,Fiscal,Waiting for Introduction in the Senate,2023-01-12,LFA/ fiscal note publicly available,,,6
S.B. 12,2023-RS,Senate,Waiting for Introduction in the Senate,2023-01-16,Senate/ received fiscal note from Fiscal Analyst,,,7
S.B. 12,2023-RS,Senate,Senate Rules Committee,2023-01-17,Senate/ 1st reading (Introduced),,,8
S.B. 12,2023-RS,Senate,Senate 2nd Reading Calendar,2023-01-17,Senate/ placed on 2nd Reading Calendar,,,9
S.B. 12,2023-RS,Senate,Senate 2nd Reading Calendar,2023-01-17,Senate/ 2nd & 3rd readings/ suspension,,,10
S.B. 12,2023-RS,Senate,Clerk of the House,2023-01-17,Senate/ passed 2nd & 3rd readings/ suspension,25 0 4,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=15&house=S,11
S.B. 12,2023-RS,Senate,Clerk of the House,2023-01-17,Senate/ to House,,,12
S.B. 12,2023-RS,House,Clerk of the House,2023-01-18,House/ received from Senate,,,13
S.B. 12,2023-RS,House,House Rules Committee,2023-01-18,House/ 1st reading (Introduced),,,14
S.B. 12,2023-RS,House,House Business and Labor Committee,2023-01-19,House/ to standing committee,,,15
S.B. 12,2023-RS,,House Business and Labor Committee,2023-01-24,House Comm - Favorable Recommendation,12 0 3,https://le.utah.gov/mtgvotes.jsp?voteid=25851,16
S.B. 12,2023-RS,House,House Business and Labor Committee,2023-01-25,House/ committee report favorable,,,17
S.B. 12,2023-RS,House,House 3rd Reading Calendar for Senate bills,2023-01-25,House/ 2nd reading,,,18
S.B. 12,2023-RS,House,House 3rd Reading Calendar for Senate bills,2023-02-01,House/ 3rd reading,,,19
S.B. 12,2023-RS,House,House Speaker,2023-02-01,House/ passed 3rd reading,69 0 6,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=194&house=H,20
S.B. 12,2023-RS,House,Senate President,2023-02-01,House/ signed by Speaker/ returned to Senate,,,21
S.B. 12,2023-RS,House,Senate President,2023-02-01,House/ to Senate,,,22
S.B. 12,2023-RS,Senate,Senate President,2023-02-01,Senate/ received from House,,,23
S.B. 12,2023-RS,Senate,Legislative Research and General Counsel / Enrolling,2023-02-01,Senate/ signed by President/ sent for enrolling,,,24
S.B. 12,2023-RS,,Legislative Research and General Counsel / Enrolling,2023-02-14,Bill Received from Senate for Enrolling,,,25
S.B. 12,2023-RS,,Legislative Research and General Counsel / Enrolling,2023-02-14,Draft of Enrolled Bill Prepared,,,26
S.B. 12,2023-RS,,Senate Secretary,2023-03-09,Enrolled Bill Returned to House or Senate,,,27
S.B. 12,2023-RS,Senate,Senate Secretary,2023-03-09,Senate/ enrolled bill to Printing,,,28
S.B. 12,2023-RS,Senate,Senate Secretary,2023-03-13,Senate/ received enrolled bill from Printing,,,29
S.B. 12,2023-RS,Senate,Executive Branch - Governor,2023-03-13,Senate/ to Governor,,,30
S.B. 12,2023-RS,,Lieutenant Governor's office for filing,2023-03-15,Governor Signed,,,31
S.B. 13,2023-RS,,Legislative Research and General Counsel,2022-12-19,Bill Numbered but not Distributed,,,1
S.B. 13,2023-RS,,Legislative Research and General Counsel,2022-12-19,Numbered Bill Publicly Distributed,,,2
S.B. 13,2023-RS,Fiscal,Legislative Research and General Counsel,2022-12-19,LFA/ fiscal note sent to sponsor,,,3
S.B. 13,2023-RS,Fiscal,Legislative Research and General Counsel,2022-12-19,LFA/ bill sent to agencies for fiscal input,,,4
S.B. 13,2023-RS,Fiscal,Legislative Research and General Counsel,2022-12-19,LFA/ fiscal note publicly available,,,5
S.B. 13,2023-RS,Senate,Waiting for Introduction in the Senate,2023-01-11,Senate/ received bill from Legislative Research,,,6
S.B. 13,2023-RS,Senate,Waiting for Introduction in the Senate,2023-01-11,Senate/ received fiscal note from Fiscal Analyst,,,7
S.B. 13,2023-RS,Senate,Senate Rules Committee,2023-01-17,Senate/ 1st reading (Introduced),,,8
S.B. 13,2023-RS,Senate,Senate 2nd Reading Calendar,2023-01-17,Senate/ placed on 2nd Reading Calendar,,,9
S.B. 13,2023-RS,Senate,Senate 2nd Reading Calendar,2023-01-17,Senate/ 2nd & 3rd readings/ suspension,,,10
S.B. 13,2023-RS,Senate,Clerk of the House,2023-01-17,Senate/ passed 2nd & 3rd readings/ suspension,26 0 3,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=16&house=S,11
S.B. 13,2023-RS,Senate,Clerk of the House,2023-01-17,Senate/ to House,,,12
S.B. 13,2023-RS,House,Clerk of the House,2023-01-18,House/ received from Senate,,,13
S.B. 13,2023-RS,House,House Rules Committee,2023-01-18,House/ 1st reading (Introduced),,,14
S.B. 13,2023-RS,House,House Transportation Committee,2023-01-27,House/ to standing committee,,,15
S.B. 13,2023-RS,,House Transportation Committee,2023-01-30,House Comm - Favorable Recommendation,9 0 3,https://le.utah.gov/mtgvotes.jsp?voteid=26168,16
S.B. 13,2023-RS,House,House Transportation Committee,2023-01-31,House/ committee report favorable,,,17
S.B. 13,2023-RS,House,House 3rd Reading Calendar for Senate bills,2023-01-31,House/ 2nd reading,,,18
S.B. 13,2023-RS,House,House 3rd Reading Calendar for Senate bills,2023-02-01,House/ 3rd reading,,,19
S.B. 13,2023-RS,House,House Speaker,2023-02-01,House/ passed 3rd reading,64 0 11,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=208&house=H,20
S.B. 13,2023-RS,House,Senate President,2023-02-01,House/ signed by Speaker/ returned to Senate,,,21
S.B. 13,2023-RS,House,Senate President,2023-02-01,House/ to Senate,,,22
S.B. 13,2023-RS,Senate,Senate President,2023-02-02,Senate/ received from House,,,23
S.B. 13,2023-RS,Senate,Legislative Research and General Counsel / Enrolling,2023-02-02,Senate/ signed by President/ sent for enrolling,,,24
S.B. 13,2023-RS,,Legislative Research and General Counsel / Enrolling,2023-02-14,Bill Received from Senate for Enrolling,,,25
S.B. 13,2023-RS,,Legislative Research and General Counsel / Enrolling,2023-02-14,Draft of Enrolled Bill Prepared,,,26
S.B. 13,2023-RS,,Senate Secretary,2023-03-09,Enrolled Bill Returned to House or Senate,,,27
S.B. 13,2023-RS,Senate,Senate Secretary,2023-03-09,Senate/ enrolled bill to Printing,,,28
S.B. 13,2023-RS,Senate,Senate Secretary,2023-03-13,Senate/ received enrolled bill from Printing,,,29
S.B. 13,2023-RS,Senate,Executive Branch - Governor,2023-03-13,Senate/ to Governor,,,30
S.B. 13,2023-RS,,Lieutenant Governor's office for filing,2023-03-14,Governor Signed,,,31
S.B. 14,2023-RS,,Legislative Research and General Counsel,2022-12-19,Bill Numbered but not Distributed,,,1
S.B. 14,2023-RS,,Legislative Research and General Counsel,2022-12-19,Numbered Bill Publicly Distributed,,,2
S.B. 14,2023-RS,Fiscal,Legislative Research and General Counsel,2022-12-19,LFA/ bill sent to agencies for fiscal input,,,3
S.B. 14,2023-RS,Senate,Waiting for Introduction in the Senate,2023-01-11,Senate/ received bill from Legislative Research,,,4
S.B. 14,2023-RS,Fiscal,Waiting for Introduction in the Senate,2023-01-12,LFA/ fiscal note publicly available,,,5
S.B. 14,2023-RS,Senate,Waiting for Introduction in the Senate,2023-01-16,Senate/ received fiscal note from Fiscal Analyst,,,6
S.B. 14,2023-RS,Senate,Senate Rules Committee,2023-01-17,Senate/ 1st reading (Introduced),,,7
S.B. 14,2023-RS,Senate,Senate 2nd Reading Calendar,2023-01-17,Senate/ placed on 2nd Reading Calendar,,,8
S.B. 14,2023-RS,Senate,Senate 2nd Reading Calendar,2023-01-17,Senate/ 2nd & 3rd readings/ suspension,,,9
S.B. 14,2023-RS,Senate,Clerk of the House,2023-01-17,Senate/ passed 2nd & 3rd readings/ suspension,26 0 3,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=17&house=S,10
S.B. 14,2023-RS,Senate,Clerk of the House,2023-01-17,Senate/ to House,,,11
S.B. 14,2023-RS,House,Clerk of the House,2023-01-18,House/ received from Senate,,,12
S.B. 14,2023-RS,House,House Rules Committee,2023-01-18,House/ 1st reading (Introduced),,,13
S.B. 14,2023-RS,House,House Revenue and Taxation Committee,2023-01-23,House/ to standing committee,,,14
S.B. 14,2023-RS,,House Revenue and Taxation Committee,2023-01-31,House Comm - Favorable Recommendation,9 0 4,https://le.utah.gov/mtgvotes.jsp?voteid=26269,15
S.B. 14,2023-RS,House,House Revenue and Taxation Committee,2023-02-01,House/ committee report favorable,,,16
S.B. 14,2023-RS,House,House 3rd Reading Calendar for Senate bills,2023-02-01,House/ 2nd reading,,,17
S.B. 14,2023-RS,House,House 3rd Reading Calendar for Senate bills,2023-02-02,House/ 3rd reading,,,18
S.B. 14,2023-RS,House,House Speaker,2023-02-02,House/ passed 3rd reading,72 0 3,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=236&house=H,19
S.B. 14,2023-RS,House,Senate President,2023-02-02,House/ signed by Speaker/ returned to Senate,,,20
