bill_id,session,chamber,location,action_date,action,vote,vote_url,order
H.B. 69,2024-RS,Senate,"Senate Judiciary, Law Enforcement, and Criminal Justice Committee",2024-02-12,Senate/ to standing committee,,,19
H.B. 69,2024-RS,,"Senate Judiciary, Law Enforcement, and Criminal Justice Committee",2024-02-13,Senate Comm - Favorable Recommendation,4 0 2,https://le.utah.gov/mtgvotes.jsp?voteid=31661,20
H.B. 69,2024-RS,Senate,"Senate Judiciary, Law Enforcement, and Criminal Justice Committee",2024-02-14,Senate/ committee report favorable,,,21
H.B. 69,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-14,Senate/ placed on 2nd Reading Calendar,,,22
H.B. 69,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-22,Senate/ 2nd reading,,,23
H.B. 69,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-22,Senate/ circled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1361&house=S,24
H.B. 69,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-27,Senate/ uncircled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1622&house=S,25
H.B. 69,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-27,Senate/ substituted from # 2 to # 5,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1623&house=S,26
H.B. 69,2024-RS,Senate,Senate 3rd Reading Calendar,2024-02-27,Senate/ passed 2nd reading,21 0 8,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1624&house=S,27
H.B. 69,2024-RS,Senate,Senate 3rd Reading Calendar,2024-02-27,Senate/ 3rd reading,,,28
H.B. 69,2024-RS,Senate,Senate 3rd Reading Calendar Table,2024-02-27,Senate/ placed on 3rd Reading Calendar table,,,29
H.B. 69,2024-RS,Fiscal,Senate 3rd Reading Calendar Table,2024-02-27,LFA/ fiscal note sent to sponsor,,,30
H.B. 69,2024-RS,Senate,Senate Rules Committee,2024-02-27,Senate/ 3nd Reading Calendar to Rules,,,31
H.B. 69,2024-RS,Fiscal,Senate Rules Committee,2024-02-27,LFA/ fiscal note publicly available,,,32
H.B. 69,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-29,Senate/ Rules to 2nd Reading Calendar,,,33
H.B. 69,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-29,Senate/ placed on 2nd Reading Calendar,,,34
H.B. 69,2024-RS,Senate,Clerk of the House,2024-02-29,Senate/ passed 2nd & 3rd readings/ suspension,25 0 4,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=2023&house=S,35
H.B. 69,2024-RS,Senate,Clerk of the House,2024-02-29,Senate/ to House with amendments,,,36
H.B. 69,2024-RS,House,Clerk of the House,2024-03-01,House/ received from Senate,,,37
H.B. 69,2024-RS,House,House Concurrence Calendar,2024-03-01,House/ placed on Concurrence Calendar,,,38
H.B. 69,2024-RS,House,Senate President,2024-03-01,House/ concurs with Senate amendment,65 0 10,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1439&house=H,39
H.B. 69,2024-RS,House,Senate President,2024-03-01,House/ to Senate,,,40
H.B. 69,2024-RS,Senate,Senate President,2024-03-01,Senate/ received from House,,,41
H.B. 69,2024-RS,Senate,House Speaker,2024-03-01,Senate/ signed by President/ returned to House,,,42
H.B. 69,2024-RS,Senate,House Speaker,2024-03-01,Senate/ to House,,,43
H.B. 69,2024-RS,House,House Speaker,2024-03-01,House/ received from Senate,,,44
H.B. 69,2024-RS,House,Legislative Research and General Counsel / Enrolling,2024-03-01,House/ signed by Speaker/ sent for enrolling,,,45
H.B. 69,2024-RS,,Legislative Research and General Counsel / Enrolling,2024-03-01,Bill Received from House for Enrolling,,,46
H.B. 69,2024-RS,,Legislative Research and General Counsel / Enrolling,2024-03-01,Draft of Enrolled Bill Prepared,,,47
H.B. 69,2024-RS,,Clerk of the House,2024-03-07,Enrolled Bill Returned to House or Senate,,,48
H.B. 69,2024-RS,House,Clerk of the House,2024-03-07,House/ enrolled bill to Printing,,,49
H.B. 69,2024-RS,House,Clerk of the House,2024-03-08,House/ received enrolled bill from Printing,,,50
H.B. 69,2024-RS,House,Executive Branch - Governor,2024-03-08,House/ to Governor,,,51
H.B. 69,2024-RS,,Lieutenant Governor's office for filing,2024-03-13,Governor Signed,,,52
H.B. 70,2024-RS,,Legislative Research and General Counsel,2023-12-26,Bill Numbered but not Distributed,,,1
H.B. 70,2024-RS,,Legislative Research and General Counsel,2023-12-26,Numbered Bill Publicly Distributed,,,2
H.B. 70,2024-RS,House,Clerk of the House,2024-01-10,House/ received bill from Legislative Research,,,3
H.B. 70,2024-RS,House,Clerk of the House,2024-01-16,House/ received fiscal note from Fiscal Analyst,,,4
H.B. 70,2024-RS,House,House Rules Committee,2024-01-16,House/ 1st reading (Introduced),,,5
H.B. 70,2024-RS,House,House 3rd Reading Calendar for House bills,2024-01-17,House/ Rules to 3rd Reading Calendar,,,6
H.B. 70,2024-RS,House,House 3rd Reading Calendar for House bills,2024-01-17,House/ 2nd reading,,,7
H.B. 70,2024-RS,House,House 3rd Reading Calendar for House bills,2024-01-18,House/ 3rd reading,,,8
H.B. 70,2024-RS,House,House 3rd Reading Calendar for House bills,2024-01-18,House/ circled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=34&house=H,9
H.B. 70,2024-RS,House,House 3rd Reading Calendar for House bills,2024-01-22,House/ uncircled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=53&house=H,10
H.B. 70,2024-RS,House,House 3rd Reading Calendar for House bills,2024-01-22,House/ floor amendment # 1,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=54&house=H,11
H.B. 70,2024-RS,House,Senate Secretary,2024-01-22,House/ passed 3rd reading,70 0 5,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=55&house=H,12
H.B. 70,2024-RS,House,Senate Secretary,2024-01-22,House/ to Senate,,,13
H.B. 70,2024-RS,Senate,Waiting for Introduction in the Senate,2024-01-22,Senate/ received from House,,,14
H.B. 70,2024-RS,Senate,Senate Rules Committee,2024-01-23,Senate/ 1st reading (Introduced),,,15
H.B. 70,2024-RS,Senate,Senate Health and Human Services Committee,2024-01-24,Senate/ to standing committee,,,16
H.B. 70,2024-RS,House,Senate Health and Human Services Committee,2024-01-25,House/ to Printing with fiscal note,,,17
H.B. 70,2024-RS,,Senate Health and Human Services Committee,2024-01-25,Senate Comm - Substitute Recommendation from # 0 to # 1,7 0 0,https://le.utah.gov/mtgvotes.jsp?voteid=30247,18
H.B. 70,2024-RS,,Senate Health and Human Services Committee,2024-01-25,Senate Comm - Favorable Recommendation,7 0 0,https://le.utah.gov/mtgvotes.jsp?voteid=30248,19
H.B. 70,2024-RS,Senate,Senate Health and Human Services Committee,2024-01-26,Senate/ comm rpt/ substituted,,,20
H.B. 70,2024-RS,Senate,Senate 2nd Reading Calendar,2024-01-26,Senate/ placed on 2nd Reading Calendar,,,21
H.B. 70,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-01,Senate/ 2nd reading,,,22
H.B. 70,2024-RS,Senate,Senate 3rd Reading Calendar,2024-02-01,Senate/ passed 2nd reading,24 0 5,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=316&house=S,23
H.B. 70,2024-RS,Senate,Senate 3rd Reading Calendar,2024-02-02,Senate/ 3rd reading,,,24
H.B. 70,2024-RS,Senate,Clerk of the House,2024-02-02,Senate/ passed 3rd reading,26 0 3,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=349&house=S,25
H.B. 70,2024-RS,Senate,Clerk of the House,2024-02-02,Senate/ to House with amendments,,,26
H.B. 70,2024-RS,House,Clerk of the House,2024-02-02,House/ received from Senate,,,27
H.B. 70,2024-RS,House,House Concurrence Calendar,2024-02-02,House/ placed on Concurrence Calendar,,,28
H.B. 70,2024-RS,House,Senate President,2024-02-05,House/ concurs with Senate amendment,68 0 7,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=303&house=H,29
H.B. 70,2024-RS,House,Senate President,2024-02-05,House/ to Senate,,,30
H.B. 70,2024-RS,Senate,Senate President,2024-02-06,Senate/ received from House,,,31
H.B. 70,2024-RS,Senate,House Speaker,2024-02-06,Senate/ signed by President/ returned to House,,,32
H.B. 70,2024-RS,Senate,House Speaker,2024-02-06,Senate/ to House,,,33
H.B. 70,2024-RS,House,House Speaker,2024-02-06,House/ received from Senate,,,34
H.B. 70,2024-RS,House,Legislative Research and General Counsel / Enrolling,2024-02-06,House/ signed by Speaker/ sent for enrolling,,,35
H.B. 70,2024-RS,,Legislative Research and General Counsel / Enrolling,2024-02-07,Bill Received from House for Enrolling,,,36
H.B. 70,2024-RS,,Legislative Research and General Counsel / Enrolling,2024-02-07,Draft of Enrolled Bill Prepared,,,37
H.B. 70,2024-RS,,Clerk of the House,2024-03-07,Enrolled Bill Returned to House or Senate,,,38
H.B. 70,2024-RS,House,Clerk of the House,2024-03-07,House/ enrolled bill to Printing,,,39
H.B. 70,2024-RS,House,Clerk of the House,2024-03-08,House/ received enrolled bill from Printing,,,40
H.B. 70,2024-RS,House,Executive Branch - Governor,2024-03-08,House/ to Governor,,,41
H.B. 70,2024-RS,,Lieutenant Governor's office for filing,2024-03-14,Governor Signed,,,42
H.B. 71,2024-RS,,Legislative Research and General Counsel,2023-12-26,Bill Numbered but not Distributed,,,1
H.B. 71,2024-RS,,Legislative Research and General Counsel,2023-12-26,Numbered Bill Publicly Distributed,,,2
H.B. 71,2024-RS,House,Clerk of the House,2024-01-10,House/ received bill from Legislative Research,,,3
H.B. 71,2024-RS,House,House Rules Committee,2024-01-16,House/ 1st reading (Introduced),,,4
H.B. 71,2024-RS,House,House Health and Human Services Committee,2024-01-22,House/ to standing committee,,,5
H.B. 71,2024-RS,,House Health and Human Services Committee,2024-01-23,House Comm - Favorable Recommendation,12 0 2,https://le.utah.gov/mtgvotes.jsp?voteid=30032,6
H.B. 71,2024-RS,House,House Health and Human Services Committee,2024-01-24,House/ committee report favorable,,,7
H.B. 71,2024-RS,House,House 3rd Reading Calendar for House bills,2024-01-24,House/ 2nd reading,,,8
H.B. 71,2024-RS,House,House 3rd Reading Calendar for House bills,2024-01-30,House/ received fiscal note from Fiscal Analyst,,,9
H.B. 71,2024-RS,House,House 3rd Reading Calendar for House bills,2024-02-01,House/ 3rd reading,,,10
H.B. 71,2024-RS,House,Senate Secretary,2024-02-01,House/ passed 3rd reading,69 0 6,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=218&house=H,11
H.B. 71,2024-RS,House,Senate Secretary,2024-02-01,House/ to Senate,,,12
H.B. 71,2024-RS,Senate,Waiting for Introduction in the Senate,2024-02-01,Senate/ received from House,,,13
H.B. 71,2024-RS,Senate,Senate Rules Committee,2024-02-01,Senate/ 1st reading (Introduced),,,14
H.B. 71,2024-RS,Senate,Senate Health and Human Services Committee,2024-02-02,Senate/ to standing committee,,,15
H.B. 71,2024-RS,,Senate Health and Human Services Committee,2024-02-08,Senate Comm - Favorable Recommendation,6 0 1,https://le.utah.gov/mtgvotes.jsp?voteid=31190,16
H.B. 71,2024-RS,Senate,Senate Health and Human Services Committee,2024-02-08,Senate/ committee report favorable,,,17
H.B. 71,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-08,Senate/ placed on 2nd Reading Calendar,,,18
H.B. 71,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-14,Senate/ 2nd reading,,,19
H.B. 71,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-14,Senate/ circled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=861&house=S,20
H.B. 71,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-14,Senate/ uncircled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=868&house=S,21
H.B. 71,2024-RS,Senate,Senate 3rd Reading Calendar,2024-02-14,Senate/ passed 2nd reading,23 0 6,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=869&house=S,22
H.B. 71,2024-RS,Senate,Senate 3rd Reading Calendar,2024-02-14,Senate/ 3rd reading,,,23
H.B. 71,2024-RS,Senate,Senate 3rd Reading Calendar Table,2024-02-14,Senate/ placed on 3rd Reading Calendar table,,,24
H.B. 71,2024-RS,Senate,Senate Rules Committee,2024-02-27,Senate/ 3nd Reading Calendar to Rules,,,25
H.B. 71,2024-RS,Fiscal,Senate Rules Committee,2024-02-29,LFA/ fiscal note sent to sponsor,,,26
H.B. 71,2024-RS,House,Senate 2nd Reading Calendar,2024-03-01,House/ to Printing with fiscal note,,,27
H.B. 71,2024-RS,Senate,Senate 2nd Reading Calendar,2024-03-01,Senate/ Rules to 2nd Reading Calendar,,,28
H.B. 71,2024-RS,Senate,Senate 2nd Reading Calendar,2024-03-01,Senate/ placed on 2nd Reading Calendar,,,29
H.B. 71,2024-RS,Senate,Senate 2nd Reading Calendar,2024-03-01,Senate/ substituted from # 0 to # 2,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=2167&house=S,30
H.B. 71,2024-RS,Senate,Clerk of the House,2024-03-01,Senate/ passed 2nd & 3rd readings/ suspension,24 0 5,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=2168&house=S,31
H.B. 71,2024-RS,Senate,Clerk of the House,2024-03-01,Senate/ to House with amendments,,,32
H.B. 71,2024-RS,House,Clerk of the House,2024-03-01,House/ received from Senate,,,33
H.B. 71,2024-RS,House,House Concurrence Calendar,2024-03-01,House/ placed on Concurrence Calendar,,,34
H.B. 71,2024-RS,House,Senate President,2024-03-01,House/ concurs with Senate amendment,67 0 8,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1551&house=H,35
H.B. 71,2024-RS,House,Senate President,2024-03-01,House/ to Senate,,,36
H.B. 71,2024-RS,Senate,Senate President,2024-03-01,Senate/ received from House,,,37
H.B. 71,2024-RS,Senate,House Speaker,2024-03-01,Senate/ signed by President/ returned to House,,,38
H.B. 71,2024-RS,Senate,House Speaker,2024-03-01,Senate/ to House,,,39
H.B. 71,2024-RS,House,House Speaker,2024-03-01,House/ received from Senate,,,40
H.B. 71,2024-RS,House,Legislative Research and General Counsel / Enrolling,2024-03-01,House/ signed by Speaker/ sent for enrolling,,,41
H.B. 71,2024-RS,,Legislative Research and General Counsel / Enrolling,2024-03-02,Bill Received from House for Enrolling,,,42
H.B. 71,2024-RS,,Legislative Research and General Counsel / Enrolling,2024-03-02,Draft of Enrolled Bill Prepared,,,43
H.B. 71,2024-RS,,Clerk of the House,2024-03-08,Enrolled Bill Returned to House or Senate,,,44
H.B. 71,2024-RS,House,Clerk of the House,2024-03-08,House/ enrolled bill to Printing,,,45
H.B. 71,2024-RS,House,Clerk of the House,2024-03-11,House/ received enrolled bill from Printing,,,46
H.B. 71,2024-RS,House,Executive Branch - Governor,2024-03-11,House/ to Governor,,,47
H.B. 71,2024-RS,,Lieutenant Governor's office for filing,2024-03-21,Governor Signed,,,48
H.B. 72,2024-RS,,Legislative Research and General Counsel,2023-12-26,Bill Numbered but not Distributed,,,1
H.B. 72,2024-RS,,Legislative Research and General Counsel,2023-12-26,Numbered Bill Publicly Distributed,,,2
H.B. 72,2024-RS,House,Clerk of the House,2024-01-10,House/ received bill from Legislative Research,,,3
H.B. 72,2024-RS,House,House Rules Committee,2024-01-16,House/ 1st reading (Introduced),,,4
H.B. 72,2024-RS,House,House Rules Committee,2024-01-16,House/ to Printing with fiscal note,,,5
H.B. 72,2024-RS,,House Rules Committee,2024-01-24,Bill Substituted by Sponsor in House Rules Comm from # 0 to # 1,,,6
H.B. 72,2024-RS,House,House Government Operations Committee,2024-01-24,House/ to standing committee,,,7
H.B. 72,2024-RS,,House Government Operations Committee,2024-01-25,House Comm - Favorable Recommendation,6 0 7,https://le.utah.gov/mtgvotes.jsp?voteid=30212,8
H.B. 72,2024-RS,House,House Government Operations Committee,2024-01-26,House/ committee report favorable,,,9
H.B. 72,2024-RS,House,House 3rd Reading Calendar for House bills,2024-01-26,House/ 2nd reading,,,10
H.B. 72,2024-RS,House,House 3rd Reading Calendar for House bills,2024-02-02,House/ 3rd reading,,,11
H.B. 72,2024-RS,House,House 3rd Reading Calendar for House bills,2024-02-02,House/ substituted from # 1 to # 2,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=270&house=H,12
H.B. 72,2024-RS,House,Senate Secretary,2024-02-02,House/ passed 3rd reading,69 0 6,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=271&house=H,13
H.B. 72,2024-RS,House,Senate Secretary,2024-02-02,House/ to Senate,,,14
H.B. 72,2024-RS,Fiscal,Senate Secretary,2024-02-04,LFA/ fiscal note sent to sponsor,,,15
H.B. 72,2024-RS,Senate,Waiting for Introduction in the Senate,2024-02-05,Senate/ received from House,,,16
H.B. 72,2024-RS,Fiscal,Waiting for Introduction in the Senate,2024-02-05,LFA/ fiscal note publicly available,,,17
H.B. 72,2024-RS,Senate,Senate Rules Committee,2024-02-05,Senate/ 1st reading (Introduced),,,18
H.B. 72,2024-RS,Senate,Senate Government Operations and Political Subdivisions Committee,2024-02-05,Senate/ to standing committee,,,19
H.B. 72,2024-RS,,Senate Government Operations and Political Subdivisions Committee,2024-02-07,Senate Comm - Favorable Recommendation,3 0 5,https://le.utah.gov/mtgvotes.jsp?voteid=31032,20
H.B. 72,2024-RS,Senate,Senate Government Operations and Political Subdivisions Committee,2024-02-08,Senate/ committee report favorable,,,21
H.B. 72,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-08,Senate/ placed on 2nd Reading Calendar,,,22
H.B. 72,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-14,Senate/ 2nd reading,,,23
H.B. 72,2024-RS,Senate,Senate 3rd Reading Calendar,2024-02-14,Senate/ passed 2nd reading,24 0 5,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=847&house=S,24
H.B. 72,2024-RS,Senate,Senate 3rd Reading Calendar,2024-02-15,Senate/ 3rd reading,,,25
H.B. 72,2024-RS,Senate,Senate 3rd Reading Calendar,2024-02-15,Senate/ circled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=895&house=S,26
H.B. 72,2024-RS,Senate,Senate 3rd Reading Calendar,2024-02-15,Senate/ uncircled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=906&house=S,27
H.B. 72,2024-RS,Senate,Senate President,2024-02-15,Senate/ passed 3rd reading,24 0 5,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=907&house=S,28
H.B. 72,2024-RS,Senate,House Speaker,2024-02-15,Senate/ signed by President/ returned to House,,,29
H.B. 72,2024-RS,Senate,House Speaker,2024-02-15,Senate/ to House,,,30
H.B. 72,2024-RS,House,House Speaker,2024-02-15,House/ received from Senate,,,31
H.B. 72,2024-RS,House,Legislative Research and General Counsel / Enrolling,2024-02-15,House/ signed by Speaker/ sent for enrolling,,,32
H.B. 72,2024-RS,,Legislative Research and General Counsel / Enrolling,2024-02-16,Bill Received from House for Enrolling,,,33
H.B. 72,2024-RS,,Legislative Research and General Counsel / Enrolling,2024-02-16,Draft of Enrolled Bill Prepared,,,34
H.B. 72,2024-RS,,Clerk of the House,2024-03-07,Enrolled Bill Returned to House or Senate,,,35
H.B. 72,2024-RS,House,Clerk of the House,2024-03-07,House/ enrolled bill to Printing,,,36
H.B. 72,2024-RS,House,Clerk of the House,2024-03-08,House/ received enrolled bill from Printing,,,37
H.B. 72,2024-RS,House,Executive Branch - Governor,2024-03-08,House/ to Governor,,,38
H.B. 72,2024-RS,,Lieutenant Governor's office for filing,2024-03-19,Governor Signed,,,39
