bill_number,session_year,session_type,sponsors,title,status,comm_reports,bill_url
HB0440,2023,RS,Larry R. Scott; Randall T. Pettigrew; James G. Townsend; Cathrynn N. Brown,ALL CITIES & COUNTIES FUND & GROSS RECEIPTS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=440&year=23
HB0441,2023,RS,Jenifer Jones; Tanya Mirabal Moya; Mark Duncan; James G. Townsend; Cathrynn N. Brown,MEDICAL CARE FOR ALL INFANTS BORN ALIVE,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=441&year=23
HB0442,2023,RS,Jenifer Jones; Gail Armstrong; Micaela Lara Cadena; Joshua Hernandez,UNPAID CHILD SUPPORT COURT FEES,Died (API.),HHHC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=442&year=23
HB0443,2023,RS,Alan T. Martinez,NO DRIVER'S LICENSES FOR CERTAIN PEOPLE,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=443&year=23
HB0444,2023,RS,"Elizabeth ""Liz"" Thomson",DIETICIAN & NUTRITIONIST LICENSURE,Died (API.),HHHC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=444&year=23
HB0445,2023,RS,"Elizabeth ""Liz"" Thomson; Susan K. Herrera",HUMAN TRAFFICKING & SEX OFFENDERS,Died (API.),HCPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=445&year=23
HB0446,2023,RS,Linda Serrato,LONG-TERM CARE FACILITY DEMENTIA TRAINING,Chaptered,HCPAC Committee Report; HHHC Committee Report; SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=446&year=23
HB0447,2023,RS,Art De La Cruz,GRADUATE STUDENT LOAN ACT,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=447&year=23
HB0448,2023,RS,Christine Trujillo; Yanira Gurrola; Pamelya Herndon; D. Wonda Johnson; Debra M. Sariñana,DROPOUT RECOVERY ACT,Died (API.),HEC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=448&year=23
HB0449,2023,RS,Anthony Allison; Mark Duncan; Rod Montoya; T. Ryan Lane,DISPLACED WORKER ELIGIBILITY,Chaptered,HCEDC Committee Report; HAFC Committee Report; STBTC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=449&year=23
HB0450,2023,RS,Joseph L. Sanchez; George K. Muñoz,OIL & GAS RE-STIMULATION WELL TAX CREDIT,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=450&year=23
HB0451,2023,RS,Gail Armstrong,MEDICAID PRGM DISPENSING FEE REIMBURSEMENT,Died (API.),HHHC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=451&year=23
HB0452,2023,RS,Joanne J. Ferrary; Susan K. Herrera; Micaela Lara Cadena; Doreen Y. Gallegos,VETERINARIAN AS HEALTH CARE PRACTITIONER,Died (API.),HAAWC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=452&year=23
HB0453,2023,RS,Susan K. Herrera; Andrea Romero; Ambrose Castellano; Derrick J. Lente; Christine Chandler,EMERGENCY DRINKING WATER FUND,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=453&year=23
HB0454,2023,RS,Randall T. Pettigrew; Cathrynn N. Brown; Rod Montoya,PROHIBIT CERTAIN BUDGET ADJUSTMENT REQUESTS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=454&year=23
HB0455,2023,RS,Pamelya Herndon,WORKERS' COMPENSATION CHANGES,Died (API.),HLVMC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=455&year=23
HB0456,2023,RS,Kathleen Cates; Tara Jaramillo; Eleanor Chávez; Debra M. Sariñana,EDUCATIONAL BROADCAST TELEVISION,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=456&year=23
HB0457,2023,RS,Tara Jaramillo; Eleanor Chávez,DOMESTIC VIOLENCE VICTIM SUPPORT SERVICES,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=457&year=23
HB0458,2023,RS,"William ""Bill"" R. Rehm; Luis M. Terrazas",FELONS & FIREARMS PENALTIES,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=458&year=23
HB0459,2023,RS,Patricia A. Lundstrom; Joseph L. Sanchez; Ambrose Castellano; Tara Jaramillo; Candy Spence Ezzell,HORSE BREEDER FEE DISTRIBUTIONS,Chaptered,HAAWC Committee Report; HCEDC Committee Report; STBTC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=459&year=23
HB0460,2023,RS,Tara Jaramillo; Tanya Mirabal Moya; Christine Trujillo; Yanira Gurrola; Joy Garratt,HIGHER EDUCATION PREP & COLLEGES OF ED.,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=460&year=23
HB0461,2023,RS,Gail Chasey; Reena Szczepanski,CHILDREN'S & FAMILIES' RIGHTS ACT,Died (API.),HHHC Committee Report; HAFC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=461&year=23
HB0462,2023,RS,Gail Chasey; Charlotte Little; Pamelya Herndon; Joy Garratt,NUISANCE PENALTIES & PROCEDURES,Chaptered,HGEIC Committee Report; HJC Committee Report; SJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=462&year=23
HB0463,2023,RS,Brian G. Baca; Joseph L. Sanchez; Raymundo Lara; Ambrose Castellano,DISPOSITION OF DECEASED NEXT OF KIN,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=463&year=23
HB0464,2023,RS,Yanira Gurrola; G. Andres Romero; Christine Trujillo; Derrick J. Lente; Javier Martínez,IMPROVE EDUCATIONAL OUTCOMES,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=464&year=23
HB0465,2023,RS,Rod Montoya; Stefani Lord; John Block; Andrea Reeb,MEDICAL MALPRACTICE CHANGES,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=465&year=23
HB0466,2023,RS,Greg Nibert; Andrea Romero,ETHICS COMMISSION JURISDICTION,Chaptered,HGEIC Committee Report; HJC Committee Report; SRC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=466&year=23
HB0467,2023,RS,Rod Montoya,EDUCATION  EMPLOYEE PENSION SOLVENCY,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=467&year=23
HB0468,2023,RS,Rod Montoya; Andrea Reeb; Luis M. Terrazas; Stefani Lord,BORN ALIVE ACT,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=468&year=23
HB0469,2023,RS,Rod Montoya; T. Ryan Lane; Greg Nibert,DISTRICT ATTORNEY SALARIES,Died (API.),HGEIC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=469&year=23
HB0470,2023,RS,Tara L. Lujan; D. Wonda Johnson; Daniel A. Ivey-Soto,DWI ACT,Died (API.),HCPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=470&year=23
HB0471,2023,RS,Joy Garratt; Natalie Figueroa,ALZHEIMER'S DISEASE & OTHER DEMENTIA COUNCIL,Pocket Veto,HHHC Committee Report; HGEIC Committee Report; SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=471&year=23
HB0472,2023,RS,Pamelya Herndon,CAREER TECH. EDUCATOR COMMUNITY ED. ACT,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=472&year=23
HB0473,2023,RS,Art De La Cruz,SW ALBUQUERQUE ROAD REPAIRS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=473&year=23
HB0474,2023,RS,Gail Armstrong,VETERINARY LOAN REPAYMENT ACT,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=474&year=23
HB0475,2023,RS,Gail Armstrong,TRANSFER OUTDOOR RECREATION DIVISION,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=475&year=23
HB0476,2023,RS,"Joanne J. Ferrary; Elizabeth ""Liz"" Thomson; Kathleen Cates; Reena Szczepanski",PHYSICIAN ASSISTANTS CERTIFYING DEATHS,Died (API.),HHHC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=476&year=23
HB0477,2023,RS,Stefani Lord; Jenifer Jones,PRENATAL SUBSTANCE EXPOSURE SCREENING TOOL,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=477&year=23
HB0478,2023,RS,Raymundo Lara,CLEAN FUEL STANDARD ACT,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=478&year=23
HB0479,2023,RS,Marian Matthews,STATE AGENCY WEBSITE INFO,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=479&year=23
HB0480,2023,RS,T. Ryan Lane; James G. Townsend; Luis M. Terrazas; Alan T. Martinez; Mark Duncan,EDUCATION FREEDOM ACCOUNT ACT,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=480&year=23
HB0481,2023,RS,T. Ryan Lane,ALIGN SCHOOL READING MATERIALS,Chaptered,HEC Committee Report; HAFC Committee Report; SEC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=481&year=23
HB0482,2023,RS,Jason C. Harper; Craig W. Brandt,HOMEOWNER ASSOCIATION GOVERNING DOCUMENTS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=482&year=23
HB0483,2023,RS,Christine Trujillo; Reena Szczepanski; Raymundo Lara; Susan K. Herrera; Debra M. Sariñana,SCHOOL GIFTED EDUCATION REQUIREMENTS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=483&year=23
HB0484,2023,RS,"William ""Bill"" R. Rehm",DWI WITH CONTROLLED SUBSTANCES,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=484&year=23
HB0485,2023,RS,"Andrea Reeb; Ambrose Castellano; William ""Bill"" R. Rehm; Rod Montoya",CHILD SEX OFFENSE PENALTIES,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=485&year=23
HB0486,2023,RS,Matthew McQueen; Nathan P. Small,GAME & FISH DEPT. MISSION & FEES,Died (API.),HGEIC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=486&year=23
HB0487,2023,RS,Rod Montoya; Martin R. Zamora; Tanya Mirabal Moya; Alan T. Martinez; John Block,NO TEACHING OF CRITICAL RAZA THEORY,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=487&year=23
HB0488,2023,RS,"Andrea Romero; Elizabeth ""Liz"" Thomson",DISSEMINATION OF CERTAIN HEALTH DATA,Died (API.),HHHC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=488&year=23
HB0489,2023,RS,Andrea Romero,STATE ENGINEER QUALIFICATIONS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=489&year=23
HB0490,2023,RS,John Block; Rod Montoya; Harlan Vincent; Alan T. Martinez; James G. Townsend,PARENTAL CONSENT FOR GENDER PROCEDURES,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=490&year=23
HB0491,2023,RS,Cynthia Borrego; Joseph L. Sanchez; Art De La Cruz,PENALTIES FOR VEHICLE THEFTS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=491&year=23
HB0492,2023,RS,Rod Montoya; John Block; Alan T. Martinez; Harlan Vincent; Mark Duncan,WOMEN'S SPORTS PROTECTION ACT,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=492&year=23
HB0493,2023,RS,Tara L. Lujan; Debra M. Sariñana; Kathleen Cates; Tara Jaramillo; Raymundo Lara,CANNABIS SEED-TO-SALE TRACKING SYSTEM,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=493&year=23
HB0494,2023,RS,Ambrose Castellano; Joshua Hernandez,18-YEAR OLDS DELIVERING & STOCKING LIQUOR,Died (API.),HCEDC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=494&year=23
HB0495,2023,RS,Tara L. Lujan; Joshua Hernandez; Cynthia Borrego; Janelle Anyanonu; Bill B. O'Neill,FIREFIGHTER HEALTHCARE COSTS,Died (API.),HLVMC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=495&year=23
HB0496,2023,RS,Ambrose Castellano,EXPUNGEMENT OF CERTAIN FELONY RECORDS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=496&year=23
HB0497,2023,RS,Janelle Anyanonu,BLIGHTED HOME & RESIDENTIAL BLDG. IMPROVEMENT,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=497&year=23
HB0498,2023,RS,Jason C. Harper; Crystal R. Brantley; Joseph Cervantes,WATER RIGHTS DE NOVO REVIEW,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=498&year=23
HB0499,2023,RS,Jason C. Harper; Crystal R. Brantley; Joseph Cervantes,ENSURE PRIOR ADMINISTRATION OF WATER,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=499&year=23
HB0500,2023,RS,Dayan Hochman-Vigil,MEDICAL MALPRACTICE PREMIUM ASSISTANCE,Died (API.),HHHC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=500&year=23
HB0501,2023,RS,Dayan Hochman-Vigil,END-OF-LIFE OPTIONS ACT CHANGES,Died (API.),HHHC Committee Report; HJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=501&year=23
HB0502,2023,RS,Reena Szczepanski; Eliseo Lee Alcon,PUBLIC EMPLOYEE PROBATION PERIOD,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=502&year=23
HB0503,2023,RS,Patricia Roybal Caballero; Pamelya Herndon,INDEPENDENT REVIEW OF FORCE ACT,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=503&year=23
HB0504,2023,RS,Christine Trujillo,FREE DIAPER PROGRAM,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=504&year=23
HB0505,2023,RS,Derrick J. Lente,CAPITAL OUTLAY PROJECTS,Chaptered,HTRC Committee Report; SFC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=505&year=23
HB0506,2023,RS,Patricia Roybal Caballero,ETHNIC STUDIES STANDARDS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=506&year=23
HB0507,2023,RS,Jason C. Harper; Crystal R. Brantley,CREATE DISTRICT WATER COURT,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=507&year=23
HB0508,2023,RS,Cynthia Borrego; Tara L. Lujan,FIRST RESPONDER CHILD IN-STATE TUITION,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=508&year=23
HB0509,2023,RS,"William ""Bill"" R. Rehm; Andrea Reeb; Marian Matthews; Art De La Cruz",PRETRIAL DETENTION PRESUMPTION,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=509&year=23
HB0510,2023,RS,Andrea Romero; T. Ryan Lane; Javier Martínez; Greg Nibert,STATE CHILE SONG,Died (API.),HRDLC Committee Report; HGEIC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=510&year=23
HB0511,2023,RS,Rod Montoya; Jenifer Jones; Luis M. Terrazas; Tanya Mirabal Moya; John Block,STANDARDS OF WOMENS' HEALTH CARE,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=511&year=23
HB0512,2023,RS,Raymundo Lara,PUBLIC PROPERTY SALES & COUNTIES,Vetoed,HGEIC Committee Report; SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=512&year=23
HB0513,2023,RS,Jenifer Jones; Tanya Mirabal Moya; Luis M. Terrazas; Rod Montoya; Stefani Lord,ABORTION CLINIC LICENSING,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=513&year=23
HB0514,2023,RS,"Jenifer Jones; Andrea Reeb; William ""Bill"" R. Rehm; Luis M. Terrazas",FIREARMS & UNDOCUMENTED PERSONS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=514&year=23
HB0515,2023,RS,Gail Chasey,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=515&year=23
HB0516,2023,RS,Reena Szczepanski,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=516&year=23
HB0517,2023,RS,Reena Szczepanski,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=517&year=23
HB0518,2023,RS,Reena Szczepanski,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=518&year=23
HB0519,2023,RS,T. Ryan Lane,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=519&year=23
HB0520,2023,RS,T. Ryan Lane,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=520&year=23
HB0521,2023,RS,T. Ryan Lane,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=521&year=23
HB0522,2023,RS,James G. Townsend; Greg Nibert; Kathleen Cates,PROHIBIT CERTAIN LOBBYING ACTIVITIES,Died (API.),HGEIC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=522&year=23
HB0523,2023,RS,Greg Nibert,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=523&year=23
HB0524,2023,RS,Greg Nibert,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=524&year=23
HB0525,2023,RS,Susan K. Herrera; Candy Spence Ezzell,WATER PROJECT FUND PROJECTS,Chaptered,HAAWC Committee Report; SCONC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=525&year=23
HB0526,2023,RS,Susan K. Herrera,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=526&year=23
HB0527,2023,RS,Tara L. Lujan; Pamelya Herndon,OPIOID SETTLEMENT RESTRICTED FUND,Chaptered,HHHC Committee Report; HAFC Committee Report; SFC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=527&year=23
HB0528,2023,RS,Nathan P. Small,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=528&year=23
HB0529,2023,RS,Doreen Y. Gallegos,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=529&year=23
HB0530,2023,RS,Doreen Y. Gallegos,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=530&year=23
HB0531,2023,RS,Joanne J. Ferrary,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=531&year=23
HB0532,2023,RS,Joanne J. Ferrary,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=532&year=23
HB0533,2023,RS,Raymundo Lara; Natalie Figueroa,SCHOOL GROUP INSURANCE CONTRIBUTIONS,Chaptered,HAFC Committee Report; SEC Committee Report; SFC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=533&year=23
HB0534,2023,RS,G. Andres Romero,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=534&year=23
HB0535,2023,RS,Matthew McQueen,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=535&year=23
HB0536,2023,RS,Matthew McQueen,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=536&year=23
HB0537,2023,RS,D. Wonda Johnson,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=537&year=23
HB0538,2023,RS,Janelle Anyanonu,LEGISLATIVE VACANCIES,Died (API.),HGEIC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=538&year=23
HB0539,2023,RS,Eleanor Chávez,CHILD WELFARE CASELOAD ANALYSIS,Died (API.),HHHC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=539&year=23
HB0540,2023,RS,"Elizabeth ""Liz"" Thomson",FEDERAL 340B DRUG PGM,Died (API.),HHHC Committee Report; HJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=540&year=23
HB0541,2023,RS,Christine Chandler,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=541&year=23
