bill_number,session_year,session_type,action_date,legislative_day,action,order
SB0078,2024,RS,2024-01-17,LD: 1,Sent to SCC - Referrals: SCC/SHPAC/SFC,1
SB0078,2024,RS,2024-01-18,LD: 2,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0078,2024,RS,2024-01-25,LD: 2,SHPAC: Reported by committee with Do Pass recommendation,3
SB0078,2024,RS,,,Action Postponed Indefinitely,4
SB0079,2024,RS,2024-01-17,LD: 1,Sent to SCC - Referrals: SCC/SCONC/SFC,1
SB0079,2024,RS,2024-01-18,LD: 2,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0079,2024,RS,2024-01-25,LD: 2,SCONC: Reported by committee with Do Pass recommendation,3
SB0079,2024,RS,,,Action Postponed Indefinitely,4
SB0080,2024,RS,2024-01-17,LD: 1,Sent to SCC - Referrals: SCC/STBTC/SJC,1
SB0080,2024,RS,,,Action Postponed Indefinitely,2
SB0081,2024,RS,2024-01-17,LD: 1,Sent to SCC - Referrals: SCC/STBTC/SFC,1
SB0081,2024,RS,2024-01-18,LD: 2,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0081,2024,RS,,,Action Postponed Indefinitely,3
SB0082,2024,RS,2024-01-17,LD: 1,Sent to SCC - Referrals: SCC/SHPAC/SJC,1
SB0082,2024,RS,,,Action Postponed Indefinitely,2
SB0083,2024,RS,2024-01-17,LD: 1,Sent to SCC - Referrals: SCC/SHPAC/SJC,1
SB0083,2024,RS,,,Action Postponed Indefinitely,2
SB0084,2024,RS,2024-01-17,LD: 1,Sent to SCC - Referrals: SCC/SCONC/SFC,1
SB0084,2024,RS,2024-01-18,LD: 2,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0084,2024,RS,2024-01-25,LD: 2,SCONC: Reported by committee with Do Pass recommendation,3
SB0084,2024,RS,,,Action Postponed Indefinitely,4
SB0085,2024,RS,2024-01-17,LD: 1,Sent to SCC - Referrals: SCC/SEC/SJC,1
SB0085,2024,RS,,,Action Postponed Indefinitely,2
SB0086,2024,RS,2024-01-17,LD: 1,Sent to SCC - Referrals: SCC/SEC/SFC,1
SB0086,2024,RS,,,Action Postponed Indefinitely,2
SB0087,2024,RS,2024-01-17,LD: 1,Sent to SCC - Referrals: SCC/SHPAC/SFC,1
SB0087,2024,RS,2024-01-18,LD: 2,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0087,2024,RS,2024-01-29,LD: 4,SHPAC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,3
SB0087,2024,RS,2024-02-01,LD: 6,SFC: Reported by committee with Do Pass recommendation,4
SB0087,2024,RS,2024-02-02,LD: 6,multiple floor amendments,5
SB0087,2024,RS,2024-02-02,LD: 6,Passed in the Senate - Y:33 N:3,6
SB0087,2024,RS,2024-02-05,LD: 9,Sent to HLVMC - Referrals: HLVMC,7
SB0087,2024,RS,2024-02-10,LD: 12,HLVMC: Reported by committee with Do Pass recommendation,8
SB0087,2024,RS,,,Action Postponed Indefinitely,9
SB0088,2024,RS,2024-01-17,LD: 1,Sent to SCC - Referrals: SCC/STBTC/SJC,1
SB0088,2024,RS,2024-01-18,LD: 2,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0088,2024,RS,2024-01-31,LD: 6,STBTC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,3
SB0088,2024,RS,2024-02-03,LD: 6,SJC: Reported by committee with Do Pass recommendation,4
SB0088,2024,RS,2024-02-06,LD: 7,Passed in the Senate - Y:38 N:0,5
SB0088,2024,RS,2024-02-06,LD: 10,Sent to HTPWC - Referrals: HTPWC/HTRC,6
SB0088,2024,RS,2024-02-08,LD: 10,HTPWC: Reported by committee with Do Pass recommendation,7
SB0088,2024,RS,2024-02-12,LD: 13,HTRC: Reported by committee with Do Pass recommendation,8
SB0088,2024,RS,2024-02-14,LD: 15,Passed in the House of Representatives - Y:53 N:8,9
SB0088,2024,RS,,,Signed by Governor - Chapter 13 - Feb. 28,10
SB0089,2024,RS,2024-01-17,LD: 1,Sent to SCC - Referrals: SCC/SHPAC/SFC,1
SB0089,2024,RS,2024-01-18,LD: 2,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0089,2024,RS,2024-01-25,LD: 2,SHPAC: Reported by committee with Do Pass recommendation,3
SB0089,2024,RS,,,Action Postponed Indefinitely,4
SB0090,2024,RS,2024-01-17,LD: 1,Sent to SCC - Referrals: SCC/STBTC/SFC,1
SB0090,2024,RS,,,Action Postponed Indefinitely,2
SB0091,2024,RS,2024-01-18,LD: 1,Sent to SCC - Referrals: SCC/SJC/SFC,1
SB0091,2024,RS,,,Action Postponed Indefinitely,2
SB0092,2024,RS,2024-01-18,LD: 1,Sent to SCC - Referrals: SCC/SEC/SFC,1
SB0092,2024,RS,2024-01-18,LD: 2,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0092,2024,RS,2024-01-24,LD: 3,SEC: Reported by committee with Do Pass recommendation,3
SB0092,2024,RS,,,Action Postponed Indefinitely,4
SB0093,2024,RS,2024-01-18,LD: 1,Sent to SCC - Referrals: SCC/SEC/SFC,1
SB0093,2024,RS,2024-01-18,LD: 2,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0093,2024,RS,2024-01-24,LD: 3,SEC: Reported by committee with Do Pass recommendation,3
SB0093,2024,RS,,,Action Postponed Indefinitely,4
SB0094,2024,RS,2024-01-18,LD: 1,Sent to SCC - Referrals: SCC/SEC/SFC,1
SB0094,2024,RS,2024-01-18,LD: 2,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0094,2024,RS,2024-01-24,LD: 3,SEC: Reported by committee with Do Pass recommendation,3
SB0094,2024,RS,,,Action Postponed Indefinitely,4
SB0095,2024,RS,2024-01-18,LD: 1,Sent to SCC - Referrals: SCC/SHPAC/SFC,1
SB0095,2024,RS,2024-01-18,LD: 2,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0095,2024,RS,2024-01-30,LD: 4,SHPAC: Reported by committee with Do Pass recommendation,3
SB0095,2024,RS,,,Action Postponed Indefinitely,4
SB0096,2024,RS,2024-01-18,LD: 1,Sent to SCC - Referrals: SCC/SHPAC/SJC/SFC,1
SB0096,2024,RS,2024-01-26,LD: 2,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0096,2024,RS,2024-02-03,LD: 6,SHPAC: Reported by committee with Do Pass recommendation,3
SB0096,2024,RS,2024-02-13,LD: 10,SJC: Reported by committee with Do Pass recommendation,4
SB0096,2024,RS,2024-02-13,LD: 10,Withdrawn from committee or daily calendar for subsequent action,5
SB0096,2024,RS,2024-02-13,LD: 12,Passed in the Senate - Y:32 N:4,6
SB0096,2024,RS,2024-02-13,LD: 14,Sent to HJC - Referrals: HJC,7
SB0096,2024,RS,2024-02-14,LD: 15,HJC: Reported by committee with Do Pass recommendation,8
SB0096,2024,RS,2024-02-14,LD: 15,Passed in the House of Representatives - Y:49 N:18,9
SB0096,2024,RS,,,Signed by Governor - Chapter 51 - Mar. 4,10
SB0097,2024,RS,2024-01-18,LD: 1,Sent to SCC - Referrals: SCC/SHPAC/SJC/SFC,1
SB0097,2024,RS,,,Action Postponed Indefinitely,2
SB0098,2024,RS,2024-01-18,LD: 1,Sent to SCC - Referrals: SCC/SHPAC/SJC,1
SB0098,2024,RS,,,Action Postponed Indefinitely,2
SB0099,2024,RS,2024-01-18,LD: 1,Sent to SCC - Referrals: SCC/STBTC/SFC,1
SB0099,2024,RS,2024-01-18,LD: 2,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0099,2024,RS,2024-01-31,LD: 6,STBTC: Reported by committee with Do Pass recommendation,3
SB0099,2024,RS,,,Action Postponed Indefinitely,4
SB0100,2024,RS,2024-01-22,LD: 2,Sent to SCC - Referrals: SCC/STBTC/SFC,1
SB0100,2024,RS,2024-01-23,LD: 2,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0100,2024,RS,2024-02-02,LD: 6,STBTC: Reported by committee with Do Pass recommendation,3
SB0100,2024,RS,,,Action Postponed Indefinitely,4
SB0101,2024,RS,2024-01-18,LD: 1,Sent to SCC - Referrals: SCC/SCONC/SJC,1
SB0101,2024,RS,,,Action Postponed Indefinitely,2
SB0102,2024,RS,2024-01-18,LD: 1,Sent to SCC - Referrals: SCC/SHPAC/SJC/SFC,1
SB0102,2024,RS,2024-01-22,LD: 2,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0102,2024,RS,2024-01-29,LD: 4,SHPAC: Reported by committee with Do Pass recommendation,3
SB0102,2024,RS,,,Action Postponed Indefinitely,4
SB0103,2024,RS,2024-01-18,LD: 1,Sent to SCC - Referrals: SCC/SEC/SFC,1
SB0103,2024,RS,2024-01-22,LD: 2,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0103,2024,RS,2024-01-26,LD: 4,SEC: Reported by committee with Do Pass recommendation,3
SB0103,2024,RS,,,Action Postponed Indefinitely,4
SB0104,2024,RS,2024-01-18,LD: 1,Sent to SCC - Referrals: SCC/STBTC/SFC,1
SB0104,2024,RS,2024-01-22,LD: 2,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0104,2024,RS,,,Action Postponed Indefinitely,3
SB0105,2024,RS,2024-01-18,LD: 1,Sent to SCC - Referrals: SCC/STBTC/SFC,1
SB0105,2024,RS,2024-01-22,LD: 2,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0105,2024,RS,,,Action Postponed Indefinitely,3
SB0106,2024,RS,2024-01-18,LD: 1,Sent to SCC - Referrals: SCC/SIRC/SFC,1
SB0106,2024,RS,2024-01-22,LD: 2,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0106,2024,RS,2024-01-30,LD: 4,SIRC: Reported by committee with Do Pass recommendation with amendment(s),3
SB0106,2024,RS,2024-02-07,LD: 7,SFC: Reported by committee with Do Pass recommendation with amendment(s),4
SB0106,2024,RS,2024-02-08,LD: 7,Passed in the Senate - Y:38 N:1,5
SB0106,2024,RS,2024-02-08,LD: 11,Sent to HAFC - Referrals: HAFC,6
SB0106,2024,RS,2024-02-12,LD: 14,HAFC: Reported by committee with Do Pass recommendation,7
SB0106,2024,RS,2024-02-14,LD: 15,Passed in the House of Representatives - Y:61 N:0,8
SB0106,2024,RS,,,Signed by Governor - Chapter 23 - Feb. 29,9
SB0107,2024,RS,2024-01-18,LD: 1,Sent to SCC - Referrals: SCC/STBTC/SFC,1
SB0107,2024,RS,2024-01-22,LD: 2,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0107,2024,RS,,,Action Postponed Indefinitely,3
SB0108,2024,RS,2024-01-18,LD: 1,Sent to SCC - Referrals: SCC/SRC/SFC,1
SB0108,2024,RS,2024-01-22,LD: 2,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0108,2024,RS,2024-01-29,LD: 4,SRC: Reported by committee with Do Pass recommendation,3
SB0108,2024,RS,2024-02-05,LD: 6,SFC: Reported by committee with Do Pass recommendation with amendment(s),4
SB0108,2024,RS,2024-02-08,LD: 7,Passed in the Senate - Y:41 N:0,5
SB0108,2024,RS,2024-02-08,LD: 11,Sent to HAFC - Referrals: HAFC,6
SB0108,2024,RS,2024-02-13,LD: 14,HAFC: Reported by committee with Do Pass recommendation,7
SB0108,2024,RS,2024-02-14,LD: 15,Passed in the House of Representatives - Y:59 N:5,8
SB0108,2024,RS,,,Signed by Governor - Chapter 24 - Feb. 29,9
SB0109,2024,RS,2024-01-18,LD: 1,Sent to SCC - Referrals: SCC/STBTC/SFC,1
SB0109,2024,RS,,,Action Postponed Indefinitely,2
SB0110,2024,RS,2024-01-18,LD: 1,Sent to SCC - Referrals: SCC/SJC/SFC,1
SB0110,2024,RS,,,Action Postponed Indefinitely,2
SB0111,2024,RS,2024-01-18,LD: 1,Sent to SCC - Referrals: SCC/SCONC/SFC,1
SB0111,2024,RS,2024-01-22,LD: 2,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0111,2024,RS,2024-01-25,LD: 2,SCONC: Reported by committee with Do Pass recommendation,3
SB0111,2024,RS,,,Action Postponed Indefinitely,4
SB0112,2024,RS,2024-01-18,LD: 1,Sent to SCC - Referrals: SCC/SHPAC/STBTC,1
SB0112,2024,RS,,,Action Postponed Indefinitely,2
SB0113,2024,RS,2024-01-18,LD: 1,Sent to SCC - Referrals: SCC/SHPAC/SFC,1
SB0113,2024,RS,2024-01-22,LD: 2,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0113,2024,RS,2024-01-29,LD: 4,SHPAC: Reported by committee with Do Pass recommendation,3
SB0113,2024,RS,,,Action Postponed Indefinitely,4
SB0114,2024,RS,2024-01-18,LD: 1,Sent to SCC - Referrals: SCC/STBTC/SFC,1
SB0114,2024,RS,2024-01-22,LD: 2,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0114,2024,RS,2024-02-09,LD: 7,STBTC: Reported by committee with Do Pass recommendation with amendment(s),3
SB0114,2024,RS,,,Action Postponed Indefinitely,4
SB0115,2024,RS,2024-01-18,LD: 1,Sent to SCC - Referrals: SCC/SJC/SFC,1
SB0115,2024,RS,,,Action Postponed Indefinitely,2
SB0116,2024,RS,2024-01-18,LD: 1,Sent to SCC - Referrals: SCC/SHPAC/SFC,1
SB0116,2024,RS,2024-01-26,LD: 4,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0116,2024,RS,2024-02-01,LD: 6,SHPAC: Reported by committee with Do Pass recommendation,3
SB0116,2024,RS,2024-02-05,LD: 6,SFC: Reported by committee with Do Pass recommendation,4
SB0116,2024,RS,2024-02-06,LD: 7,Passed in the Senate - Y:38 N:0,5
SB0116,2024,RS,2024-02-06,LD: 10,Sent to HAFC - Referrals: HAFC,6
SB0116,2024,RS,2024-02-12,LD: 14,HAFC: Reported by committee with Do Pass recommendation,7
SB0116,2024,RS,2024-02-13,LD: 14,Passed in the House of Representatives - Y:65 N:0,8
SB0116,2024,RS,,,Signed by Governor - Chapter 25 - Feb. 29,9
SB0117,2024,RS,2024-01-18,LD: 1,Sent to SCC - Referrals: SCC/STBTC/SFC,1
SB0117,2024,RS,2024-01-22,LD: 2,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0117,2024,RS,,,Action Postponed Indefinitely,3
SB0118,2024,RS,2024-01-18,LD: 1,Sent to SCC - Referrals: SCC/STBTC/SFC,1
SB0118,2024,RS,2024-01-22,LD: 2,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0118,2024,RS,,,Action Postponed Indefinitely,3
SB0119,2024,RS,2024-01-18,LD: 1,Sent to SCC - Referrals: SCC/STBTC/SFC,1
SB0119,2024,RS,2024-01-22,LD: 2,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0119,2024,RS,,,Action Postponed Indefinitely,3
SB0120,2024,RS,2024-01-18,LD: 1,Sent to SCC - Referrals: SCC/STBTC/SFC,1
SB0120,2024,RS,,,Action Postponed Indefinitely,2
SB0121,2024,RS,2024-01-18,LD: 1,Sent to SCC - Referrals: SCC/STBTC/SFC,1
SB0121,2024,RS,2024-01-22,LD: 2,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0121,2024,RS,,,Action Postponed Indefinitely,3
SB0122,2024,RS,2024-01-18,LD: 1,Sent to SCC - Referrals: SCC/SHPAC/SJC/SFC,1
SB0122,2024,RS,2024-01-22,LD: 2,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0122,2024,RS,,,Action Postponed Indefinitely,3
SB0123,2024,RS,2024-01-18,LD: 1,Sent to SCC - Referrals: SCC/SHPAC/SFC,1
SB0123,2024,RS,2024-01-23,LD: 2,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0123,2024,RS,,,Action Postponed Indefinitely,3
SB0124,2024,RS,2024-01-18,LD: 1,Sent to SCC - Referrals: SCC/SHPAC/SFC,1
SB0124,2024,RS,2024-01-22,LD: 2,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0124,2024,RS,2024-01-25,LD: 2,SHPAC: Reported by committee with Do Pass recommendation,3
SB0124,2024,RS,,,Action Postponed Indefinitely,4
SB0125,2024,RS,2024-01-18,LD: 1,Sent to SCC - Referrals: SCC/STBTC/SFC,1
SB0125,2024,RS,2024-01-22,LD: 2,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0125,2024,RS,,,Action Postponed Indefinitely,3
SB0126,2024,RS,2024-01-22,LD: 2,Sent to SCC - Referrals: SCC/SHPAC/SFC,1
SB0126,2024,RS,2024-01-23,LD: 2,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0126,2024,RS,2024-01-29,LD: 4,SHPAC: Reported by committee with Do Pass recommendation,3
SB0126,2024,RS,2024-02-01,LD: 6,SFC: Reported by committee with Do Pass recommendation,4
SB0126,2024,RS,2024-02-02,LD: 6,Passed in the Senate - Y:37 N:0,5
SB0126,2024,RS,2024-02-05,LD: 9,Sent to HGEIC - Referrals: HGEIC/HAFC,6
SB0126,2024,RS,2024-02-09,LD: 11,HGEIC: Reported by committee with Do Pass recommendation,7
SB0126,2024,RS,2024-02-12,LD: 14,HAFC: Reported by committee with Do Pass recommendation,8
SB0126,2024,RS,,,Action Postponed Indefinitely,9
SB0127,2024,RS,2024-01-22,LD: 3,Sent to SCC - Referrals: SCC/SHPAC/SJC,1
SB0127,2024,RS,2024-01-25,LD: 2,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0127,2024,RS,2024-02-01,LD: 6,SHPAC: Reported by committee with Do Pass recommendation with amendment(s),3
SB0127,2024,RS,2024-02-03,LD: 6,SJC: Reported by committee with Do Pass recommendation,4
SB0127,2024,RS,2024-02-06,LD: 7,Passed in the Senate - Y:36 N:0,5
SB0127,2024,RS,2024-02-06,LD: 10,Sent to HHHC - Referrals: HHHC/HJC,6
SB0127,2024,RS,2024-02-09,LD: 12,HHHC: Reported by committee with Do Pass recommendation,7
SB0127,2024,RS,2024-02-12,LD: 14,HJC: Reported by committee with Do Pass recommendation,8
SB0127,2024,RS,2024-02-14,LD: 15,Passed in the House of Representatives - Y:57 N:4,9
SB0127,2024,RS,,,Signed by Governor - Chapter 26 - Feb. 29,10
SB0128,2024,RS,2024-01-22,LD: 2,Sent to SCC - Referrals: SCC/SHPAC/SFC,1
SB0128,2024,RS,2024-01-23,LD: 2,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0128,2024,RS,2024-01-30,LD: 4,SHPAC: Reported by committee with Do Pass recommendation with amendment(s),3
SB0128,2024,RS,2024-02-06,LD: 7,SFC: Reported by committee with Do Pass recommendation,4
SB0128,2024,RS,2024-02-07,LD: 7,Passed in the Senate - Y:37 N:0,5
SB0128,2024,RS,2024-02-07,LD: 10,Sent to HLVMC - Referrals: HLVMC/HJC,6
SB0128,2024,RS,2024-02-13,LD: 14,HLVMC: Reported by committee with Do Pass recommendation,7
SB0128,2024,RS,2024-02-13,LD: 14,Withdrawn from committee or daily calendar for subsequent action,8
SB0128,2024,RS,2024-02-14,LD: 15,Passed in the House of Representatives - Y:61 N:0,9
SB0128,2024,RS,,,Signed by Governor - Chapter 52 - Mar. 4,10
SB0129,2024,RS,2024-01-22,LD: 2,Sent to SCC - Referrals: SCC/SHPAC/SFC,1
SB0129,2024,RS,2024-01-23,LD: 2,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0129,2024,RS,2024-01-30,LD: 4,SHPAC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,3
SB0129,2024,RS,2024-02-06,LD: 7,SFC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,4
SB0129,2024,RS,2024-02-08,LD: 7,Passed in the Senate - Y:37 N:0,5
SB0129,2024,RS,2024-02-08,LD: 11,Sent to HAFC - Referrals: HAFC,6
SB0129,2024,RS,2024-02-09,LD: 12,Withdrawn from committee or daily calendar for subsequent action,7
SB0129,2024,RS,2024-02-09,LD: 12,Referred to: HJC,8
SB0129,2024,RS,2024-02-13,LD: 14,HJC: Reported by committee with Do Pass recommendation with amendment(s),9
SB0129,2024,RS,2024-02-14,LD: 15,Passed in the House of Representatives - Y:58 N:0,10
SB0129,2024,RS,2024-02-14,LD: 14,Senate has concurred with House Amendments,11
SB0129,2024,RS,,,Pocket Veto,12
SB0130,2024,RS,2024-01-22,LD: 2,Sent to SCC - Referrals: SCC/SRC/SFC,1
SB0130,2024,RS,,,Action Postponed Indefinitely,2
SB0131,2024,RS,2024-01-22,LD: 2,Sent to SCC - Referrals: SCC/SIRC/SFC,1
SB0131,2024,RS,2024-01-23,LD: 2,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0131,2024,RS,2024-01-30,LD: 4,SIRC: Reported by committee with Do Pass recommendation with amendment(s),3
SB0131,2024,RS,,,Action Postponed Indefinitely,4
SB0132,2024,RS,2024-01-22,LD: 2,Sent to SCC - Referrals: SCC/SEC/SFC,1
SB0132,2024,RS,,,Action Postponed Indefinitely,2
SB0133,2024,RS,2024-01-22,LD: 2,Sent to SCC - Referrals: SCC/STBTC/SFC,1
SB0133,2024,RS,,,Action Postponed Indefinitely,2
SB0134,2024,RS,2024-01-22,LD: 2,Sent to SCC - Referrals: SCC/STBTC/SFC,1
SB0134,2024,RS,2024-01-23,LD: 2,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0134,2024,RS,,,Action Postponed Indefinitely,3
SB0135,2024,RS,2024-01-22,LD: 2,Sent to SCC - Referrals: SCC/SHPAC/STBTC,1
SB0135,2024,RS,2024-01-25,LD: 2,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0135,2024,RS,2024-02-01,LD: 6,SHPAC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,3
SB0135,2024,RS,2024-02-07,LD: 7,STBTC: Reported by committee with Do Pass recommendation with amendment(s),4
SB0135,2024,RS,2024-02-08,LD: 7,Passed in the Senate - Y:38 N:2,5
SB0135,2024,RS,2024-02-08,LD: 11,Sent to HHHC - Referrals: HHHC,6
SB0135,2024,RS,2024-02-12,LD: 14,HHHC: Reported by committee with Do Pass recommendation,7
SB0135,2024,RS,2024-02-13,LD: 14,Passed in the House of Representatives - Y:67 N:0,8
SB0135,2024,RS,,,Signed by Governor - Chapter 42 - Mar. 1,9
SB0136,2024,RS,2024-01-22,LD: 2,Sent to SCC - Referrals: SCC/STBTC/SFC,1
SB0136,2024,RS,,,Action Postponed Indefinitely,2
SB0137,2024,RS,2024-01-22,LD: 2,Sent to SCC - Referrals: SCC/SRC/SEC,1
SB0137,2024,RS,2024-01-25,LD: 2,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0137,2024,RS,2024-01-29,LD: 4,SRC: Reported by committee with Do Pass recommendation,3
SB0137,2024,RS,2024-01-31,LD: 6,SEC: Reported by committee with Do Pass recommendation with amendment(s),4
SB0137,2024,RS,2024-02-01,LD: 6,Passed in the Senate - Y:30 N:9,5
SB0137,2024,RS,2024-02-05,LD: 9,Sent to HEC - Referrals: HEC/HJC,6
