bill_id,term,session,title,description,commem
SB0095,2023_2024,2023-RS,Foreign Driver License Reciprocity Amendments,This bill allows the Driver License Division to negotiate and enter into a driver license reciprocity agreement with a foreign jurisdiction.,0
SB0096,2023_2024,2023-RS,Fiduciary Duty Modifications,This bill addresses fiduciary duties for management of government funds.,0
SB0097,2023_2024,2023-RS,Public Contract Requirements,This bill addresses public entity contract requirements.,0
SB0098,2023_2024,2023-RS,Legal Costs Recovery Amendments,This bill amends the Reimbursement of Legal Fees and Costs to Officers and Employees Act.,0
SB0099,2023_2024,2023-RS,Office of Student Health Affairs,This bill creates the Office of Student Health Affairs (office) within the Department of Health and Human Services (department).,0
SB0100,2023_2024,2023-RS,School Gender Identity Policies,"This bill enacts provisions ensuring a parent's access to information related to a parent's child, including gender identity.",0
SB0101,2023_2024,2023-RS,Peace Officer Training Modifications,This bill requires a portion of a peace officer's basic training to include certain subjects involving victim targeting.,0
SB0102,2023_2024,2023-RS,Broadband Service Modifications,This bill modifies provisions related to the regulation of Internet protocol services.,0
SB0103,2023_2024,2023-RS,Student Graduation Attire Modifications,This bill allows individuals to wear cultural attire during graduation ceremonies.,0
SB0104,2023_2024,2023-RS,Master Plan for Aging,This bill amends provisions governing the Utah Commission on Aging.,0
SB0105,2023_2024,2023-RS,Traffic Enforcement Amendments,This bill amends restrictions on the use of photo radar for traffic enforcement.,0
SB0106,2023_2024,2023-RS,Caregiver Compensation Amendments,This bill addresses reimbursement for certain personal care services under Medicaid.,0
SB0107,2023_2024,2023-RS,Oil and Gas Severance Tax Amendments,This bill modifies provisions related to oil and gas severance tax.,0
SB0108,2023_2024,2023-RS,Animal Shelter Revisions,This bill establishes requirements for animal shelters that euthanize animals.,0
SB0109,2023_2024,2023-RS,Child Health Medical Amendments,This bill creates the position of medical director within the Division of Child and Family Services.,0
SB0110,2023_2024,2023-RS,Background Check Modifications,This bill requires background checks for certain individuals who have direct contact with children.,0
SB0111,2023_2024,2023-RS,Cosmetologist/barber Licensing Amendments,This bill expands the practice of cosmetology/barbering to include microneedling under certain circumstances.,0
SB0112,2023_2024,2023-RS,Aquatic Invasive Species Amendments,This bill addresses aquatic invasive species issues.,0
SB0113,2023_2024,2023-RS,Local Agricultural Amendments,This bill modifies the authority of a political subdivision to enact regulations regarding animal enterprises and working animals.,0
SB0114,2023_2024,2023-RS,County Correctional Facility Contracting Amendments,This bill concerns county correctional facility contracting.,0
SB0115,2023_2024,2023-RS,Notice of Tax Sale Requirements,This bill modifies the notice requirements for a tax sale.,0
SB0116,2023_2024,2023-RS,Local Health Department Modifications,This bill removes the authority of local health departments to isolate and quarantine an individual.,0
SB0117,2023_2024,2023-RS,Domestic Violence Amendments,This bill amends provisions relating to domestic violence.,0
SB0118,2023_2024,2023-RS,Water Efficient Landscaping Incentives,This bill addresses incentives to install and maintain water efficient landscaping.,0
SB0119,2023_2024,2023-RS,Per Capita Consumptive Use,This bill addresses reporting of per capita consumptive use of water.,0
SB0120,2023_2024,2023-RS,Property and Contraband Amendments,This bill amends provisions regarding property and contraband.,0
SB0121,2023_2024,2023-RS,Car-sharing Amendments,This bill modifies provisions relating to motor vehicles shared though a car-sharing business platform.,0
SB0122,2023_2024,2023-RS,Drug Paraphernalia Amendments,This bill concerns drug paraphernalia.,0
SB0123,2023_2024,2023-RS,Boards and Commissions Modifications,This bill repeals and amends provisions related to certain boards and commissions.,0
SB0124,2023_2024,2023-RS,Law Enforcement Officer Amendments,This bill addresses provisions related to law enforcement officers.,0
SB0125,2023_2024,2023-RS,Transportation Infrastructure Amendments,This bill designates the ASPIRE Engineering Research Center at Utah State University as the research center for strategic planning for electrification of transportation infrastructure and requires certain actions.,0
SB0126,2023_2024,2023-RS,Hospital Assessment Amendments,This bill amends the hospital provider assessment.,0
SB0127,2023_2024,2023-RS,Cybersecurity Amendments,This bill enacts provisions relating to cybersecurity.,0
SB0128,2023_2024,2023-RS,Public Safety Officer Scholarship Program,This bill enacts a public safety officer scholarship program for high school students entering into a law enforcement career.,0
SB0129,2023_2024,2023-RS,Judiciary Amendments,This bill amends provisions related to the judiciary.,0
SB0130,2023_2024,2023-RS,Social Care Information Privacy Requirements,This bill creates requirements for a governmental entity that uses a closed loop referral system.,0
SB0131,2023_2024,2023-RS,Motor Vehicle Insurance Amendments,This bill increases certain minimum motor vehicle insurance coverage limits.,0
SB0132,2023_2024,2023-RS,Driving Privilege Card Fingerprinting Requirements,This bill allows an approved private fingerprint vendor to take and submit digital fingerprint scans and a photograph of an applicant to the Bureau of Criminal Investigation for driving privilege card purposes.,0
SB0133,2023_2024,2023-RS,Modifications to Medicaid Coverage,This bill addresses Medicaid for postpartum women.,0
SB0134,2023_2024,2023-RS,Sex and Kidnap Offender Registry Amendments,This bill address registration on the Sex and Kidnap Offender Registry.,0
SB0135,2023_2024,2023-RS,Government Transportation Cost Amendments,This bill amends provisions related to government transportation costs for individuals charged with or convicted of a crime.,0
SB0136,2023_2024,2023-RS,Legislative Offices Amendments,This bill amends provisions governing staff offices of the Utah Legislature.,0
SB0137,2023_2024,2023-RS,Medical Cannabis Amendments,This bill enacts provisions related to medical cannabis.,0
SB0138,2023_2024,2023-RS,Fraudulent Ticket Sales Modifications,This bill makes changes to the Ticket Website Sales Act and the Ticket Transferability Act.,0
SB0139,2023_2024,2023-RS,Motor Vehicle Consumer Data Protection,This bill enacts provisions related to motor vehicle consumer data protection.,0
SB0140,2023_2024,2023-RS,Adult Protective Services Amendments,This bill amends provisions regarding the powers of Adult Protective Services.,0
SB0141,2023_2024,2023-RS,Reduction of Minimum Basic Tax Rate,This bill amends provisions related to the minimum basic tax rate that funds public education.,0
SB0142,2023_2024,2023-RS,Ballot Delivery Amendments,This bill amends provisions governing manual ballots and ballot drop boxes.,0
SB0143,2023_2024,2023-RS,Public School District Resource Sharing Agreements and Student Transportation Amendments,"This bill amends provisions regarding resource sharing, including through agreements and transportation of certain students.",0
SB0144,2023_2024,2023-RS,Water Instream Flow Amendments,This bill modifies provisions related to instream flow.,0
SB0145,2023_2024,2023-RS,Higher Education for Incarcerated Youth Program Amendments,This bill expands the Incarcerated Youth Program to include students held in detention.,0
SB0146,2023_2024,2023-RS,Higher Education Governance Amendments,This bill amends provisions regarding governance of the state's system of higher education.,0
SB0147,2023_2024,2023-RS,Department of Environmental Quality Adjudicative Proceedings Amendments,This bill addresses adjudicative proceedings of the Department of Environmental Quality.,0
SB0148,2023_2024,2023-RS,Invisible Condition Information Amendments,This bill concerns individuals with an invisible condition.,0
SB0149,2023_2024,2023-RS,Teacher Evaluation Amendments,This bill amends the educator evaluation frequency to include a biennial option.,0
SB0150,2023_2024,2023-RS,School Employee Licensing Amendments,This bill addresses the use of money appropriated for targeted school-based mental health support.,0
SB0151,2023_2024,2023-RS,Food Preparation Amendments,This bill amends provisions of the Home Consumption and Homemade Foods Act related to homemade food produced by minors.,0
SB0152,2023_2024,2023-RS,Social Media Regulation Amendments,This bill enacts provisions related to the regulation of social media companies and social media platforms.,0
SB0153,2023_2024,2023-RS,Governor's Office of Economic Opportunity Amendments,This bill modifies provisions related to the Governor's Office of Economic Opportunity.,0
SB0154,2023_2024,2023-RS,Adoption Amendments,This bill addresses adoptions.,0
SB0155,2023_2024,2023-RS,Litigation Proceed Fund Amendments,This bill enacts requirements for the use of funds received from opioid litigation proceeds.,0
SB0156,2023_2024,2023-RS,Investigative Genetic Genealogy Modifications,This bill concerns investigative searches for genetic information.,0
SB0157,2023_2024,2023-RS,Personal Property Tax Amendments,This bill addresses assessment and taxation of noncapitalized personal property.,0
SB0158,2023_2024,2023-RS,Local Government Water Amendments,This bill addresses exactions for a water interest.,0
