bill_id,term,session,title,summary,approp_bill,commem
HB2324,2023_2024,2023_2024,AN ACT Relating to narcotics enforcement;,Concerning narcotics enforcement.,0,0
HB2325,2023_2024,2023_2024,AN ACT Relating to state legislative employee collective bargaining;,Concerning state legislative employee collective bargaining.,0,0
HB2326,2023_2024,2023_2024,"AN ACT Relating to advanced placement, international baccalaureate, and Cambridge international exams;","Concerning advanced placement, international baccalaureate, and Cambridge international exams.",0,0
HB2327,2023_2024,2023_2024,AN ACT Relating to providing a revenue stream to fund digital equity programs;,Providing a revenue stream to fund digital equity programs.,0,0
HB2328,2023_2024,2023_2024,AN ACT Relating to continued health benefits during paid family and medical leave for firefighters of small fire districts;,Concerning continued health benefits during paid family and medical leave for firefighters of small fire districts.,0,0
HB2329,2023_2024,2023_2024,AN ACT Relating to conducting a study of the insurance market for housing providers receiving housing trust fund resources;,Conducting a study of the insurance market for housing providers receiving housing trust fund resources.,0,0
HB2330,2023_2024,2023_2024,AN ACT Relating to wildfire risk;,Addressing wildfire protection and mitigation.,0,0
HB2331,2023_2024,2023_2024,"AN ACT Relating to modifying requirements for public school instructional materials and supplemental instructional materials by prohibiting improper exclusions of certain materials, establishing complaint procedures, and promoting culturally and experientially representative materials;",Modifying requirements for public school instructional and supplemental instructional materials.,0,0
HB2332,2023_2024,2023_2024,AN ACT Relating to criminal justice and the recovery of firearms used in the commission of a crime;,Concerning a cash reward for the recovery of firearms used in the commission of a crime.,0,0
HB2333,2023_2024,2023_2024,AN ACT Relating to assessing the carbon sequestration potential of state-owned lands for the purpose of generating offset credits under the climate commitment act;,Assessing the carbon sequestration potential of state-owned lands for the purpose of generating offset credits under the climate commitment act.,0,0
HB2334,2023_2024,2023_2024,"AN ACT Relating to transferring the licensing and regulating of the production, processing, and testing of cannabis products from the Washington state liquor and cannabis board to the department of agriculture;",Transferring certain cannabis licensing activities to the department of agriculture.,0,0
HB2335,2023_2024,2023_2024,AN ACT Relating to state-tribal education compacts;,Concerning state-tribal education compacts.,0,0
HB2336,2023_2024,2023_2024,AN ACT Relating to assessing the suitability of lands in Washington for agricultural and renewable energy purposes;,Assessing the suitability of lands in Washington for agricultural and renewable energy purposes.,0,0
HB2337,2023_2024,2023_2024,AN ACT Relating to employees of the law enforcement officers' and firefighters' plan 2 retirement board;,Concerning employees of the law enforcement officers' and firefighters' plan 2 retirement board.,0,0
HB2338,2023_2024,2023_2024,AN ACT Relating to the law enforcement officers' and firefighters' retirement system plan 2;,Concerning the law enforcement officers' and firefighters' retirement system plan 2.,0,0
HB2339,2023_2024,2023_2024,AN ACT Relating to certification renewal for home care aides and nursing assistants;,Adjusting certification renewal for home care aides and nursing assistants.,0,0
HB2340,2023_2024,2023_2024,AN ACT Relating to reducing department of licensing fees for Washington residents who have served in the military;,Reducing department of licensing fees for Washington residents who have served in the military.,0,0
HB2341,2023_2024,2023_2024,AN ACT Relating to directing the University of Washington to conduct a study on the cumulative effects of offshore wind development on the oceanographic processes of the Pacific Ocean;,Directing the University of Washington to conduct a study on the cumulative effects of offshore wind development on the oceanographic processes of the Pacific Ocean.,0,0
HB2342,2023_2024,2023_2024,AN ACT Relating to providing dependent youth with financial education and support;,Providing dependent youth with financial education and support.,0,0
HB2343,2023_2024,2023_2024,"AN ACT Relating to reimbursement by property owners for street, road, and water or sewer projects;","Concerning reimbursement by property owners for street, road, and water or sewer projects.",0,0
HB2344,2023_2024,2023_2024,AN ACT Relating to the effective date of the filing of a notice of intention with a boundary review board;,Concerning the effective date of the filing of a notice of intention with a boundary review board.,0,0
HB2345,2023_2024,2023_2024,AN ACT Relating to preparing for revisions to the residential landlord-tenant act by creating a task force and establishing prohibitions on the adoption of new local regulations on the residential landlord-tenant relationship during the task force study period;,Preparing for revisions to the residential landlord-tenant act.,0,0
HB2346,2023_2024,2023_2024,"AN ACT Relating to updating the name, authority, membership, and duties of the governor's interagency coordinating council on health disparities;",Updating the governor's interagency coordinating council on health disparities.,0,0
HB2347,2023_2024,2023_2024,AN ACT Relating to website information published by the department of social and health services regarding adult family homes;,Concerning adult family home information.,0,0
HB2348,2023_2024,2023_2024,AN ACT Relating to county hospital funding;,Concerning county hospital funding.,0,0
