bill_id,term,session,summary,keywords,commem
HB 2057,88,88-RS,Relating to the licensing and regulation of lactation consultants and the creation of the Lactation Consultant Advisory Board; requiring an occupational license; imposing fees; providing penalties; creating a criminal offense.,"Occupational Regulation--Health Occupations (I0540); State Agencies, Boards & Commissions--Newly Proposed (I0773); TEXAS LACTATION CONSULTANT PRACTICE ACT (PZ73Y); LACTATION CONSULTANTS (S0360); LACTATION CONSULTANT ADVISORY BOARD (VV6QG); LICENSING & REGULATION, TEXAS COMMISSION OF (V0383); LICENSING & REGULATION, TEXAS DEPARTMENT OF (V8529); STATE HEALTH SERVICES, DEPARTMENT OF (V0463)",0
HB 2151,88,88-RS,Relating to the establishment of a border public health multidisciplinary response team within the office of border public health.,"Aliens (I0032); Health--General (I0385); Health--Indigent Health Care (I0386); Health--Other Diseases & Medical Conditions (I0383); State Agencies, Boards & Commissions--Newly Proposed (I0773); BORDER (S0045); BORDER HEALTH, OFFICE OF (V1052); BORDER PUBLIC HEALTH, OFFICE OF (VA4U0); STATE HEALTH SERVICES, DEPARTMENT OF (V0463)",0
HB 3270,88,88-RS,Relating to the allocation of money in certain funding categories of the unified transportation program.,State Finances--Budget (I0747); State Finances--Management & Control (I0748); Transportation--Miscellaneous (I0824); BORDER (S0045),0
HB 3675,88,88-RS,Relating to required management training for and proceedings for removal of certain prosecuting attorneys.,Courts--District (I0120); Courts--Prosecuting Attorneys (I0165); Occupational Regulation--Other Trades & Professions (I0541); STAFF DEVELOPMENT & TRAINING (S0317); STATE BAR OF TEXAS (V2529),0
HB 3903,88,88-RS,"Relating to the definition of psychiatrist for purposes of certain provisions relating to mental health care examinations, evaluations, and services.",Mental Health & Substance Abuse (I0019); Occupational Regulation--Health Occupations (I0540); PHYSICIANS (S1282),0
HB 3904,88,88-RS,Relating to emergency detention by a physician of certain persons with mental illness for preliminary examination at a facility.,Mental Health & Substance Abuse (I0019); PHYSICIANS (S1282),0
HB 3337,88,88-RS,Relating to the provision of menstrual products at public institutions of higher education.,Education--Higher--Institutions & Programs (I0223); Health--General (I0385); Women (I0925),0
HB 3382,88,88-RS,Relating to public health laboratory testing capabilities in certain counties.,"Health--Emergency Services & Personnel (I0384); Health--General (I0385); Health--Other Diseases & Medical Conditions (I0383); BLOOD & MEDICAL TESTS (S0470); BORDER (S0045); STATE HEALTH SERVICES, DEPARTMENT OF (V0463)",0
HB 5067,88,88-RS,Relating to a study by the General Land Office on the establishment and implementation by the General Land Office of a distributed ledger-based title registry pilot program.,Electronic Information Systems (I0311); Interim Studies (I0448); Property Interests--Real Property (I0595); CURRENCY & CURRENCY EXCHANGE (S0335); ELECTRONIC EQUIPMENT (S0554); ESCROW (S5353); GENERAL LAND OFFICE (V2808),0
HB 874,88,88-RS,Relating to an exemption to the cancellation of a water right for nonuse.,Water--General (I0885); Water--Rights (I0870),0
HB 2042,88,88-RS,"Relating to the use, possession, delivery, or manufacture of testing equipment that identifies the presence of fentanyl, alpha-methylfentanyl, or any other derivative of fentanyl.",Alcoholism & Drug Abuse (I0030); Crimes--Drugs (I0185); Health--Other Diseases & Medical Conditions (I0383),0
HB 2043,88,88-RS,Relating to a criminal justice system pretrial and sentencing database established by the Office of Court Administration of the Texas Judicial System.,"Courts--Administration (I0130); Criminal Procedure--General (I0208); Criminal Procedure--Pretrial Procedure (I0203); Electronic Information Systems (I0311); Law Enforcement (I0510); COURT ADMINISTRATION, OFFICE OF (V8690)",0
HB 2045,88,88-RS,Relating to an exemption from court reporter transcript fees for a county that provides and maintains court reporting equipment.,County Government--General (I0096); Courts--Reporters (I0150),0
HB 5086,88,88-RS,Relating to an application for a charter for an open-enrollment charter school and to the expansion of a request for the revision of a charter for an open-enrollment charter school.,"Education--Primary & Secondary--Charter Schools (I0245); EDUCATION, COMMISSIONER OF (V9954)",0
HB 2899,88,88-RS,Relating to the impoundment of a vehicle used in the commission of  the offense of racing on a highway or in the commission of certain criminal conduct involving a reckless driving exhibition.,Crimes--Miscellaneous (I0200); Highways (I0390); Vehicles & Traffic--Rules of Road (I0860); IMPOUNDMENT OF VEHICLES (S0331); PEACE OFFICERS (S0007),0
HB 3266,88,88-RS,"Relating to the prosecution of the criminal offense of the possession, manufacture, transport, repair, or sale of certain devices intended to modify handguns.",Crimes--Miscellaneous (I0200); Weapons (I0887),0
HB 4875,88,88-RS,Relating to a law enforcement agency policy regarding drug and alcohol testing of peace officers involved in certain injuries or deaths.,Law Enforcement (I0510); DRUG & ALCOHOL TESTING (S0010); PEACE OFFICERS (S0007),0
HB 624,88,88-RS,Relating to emergency medical transport by fire fighters of certain patients.,City Government--Employees/Officers (I0061); County Government--Employees/Officers (I0095); Fire Fighters & Police--General (I0370); Health--Emergency Services & Personnel (I0384),0
HB 627,88,88-RS,Relating to the issuance of specialty license plates to the surviving spouse of a posthumous recipient of certain awards.,"Military & Veterans (I0535); Vehicles & Traffic--Vehicle Registration (I0845); AWARDS, MEDALS, PRIZES (S0129); LICENSE PLATES (S9823)",1
HB 628,88,88-RS,Relating to issuance of specialty license plates to honor fallen law enforcement officers.,"Law Enforcement (I0510); State Finances--Management & Control (I0748); Vehicles & Traffic--Equipment (I0855); LICENSE PLATES (S9823); PEACE OFFICERS (S0007); COMPTROLLER OF PUBLIC ACCOUNTS (V2608); EMPLOYEES RETIREMENT SYSTEM OF TEXAS (ERS) (V0471); MOTOR VEHICLES, TEXAS DEPARTMENT OF (V0812)",1
HB 709,88,88-RS,"Relating to prohibiting the use of certain credit scores, including environmental, social, or governance scores and social credit scores, by certain financial institutions and other lenders in this state; providing a civil penalty.",Financial--Banks (I0366); Financial--General (I0365); CREDIT SCORING (S0521); DISCRIMINATION (S0052); ATTORNEY GENERAL (V2811),0
HB 799,88,88-RS,Relating to a limitation on the use of certain unsubstantiated information relating to peace officer misconduct.,"Criminal Procedure--General (I0208); Law Enforcement (I0510); PEACE OFFICERS (S0007); ADMINISTRATIVE HEARINGS, STATE OFFICE OF (V0065)",0
HB 1229,88,88-RS,Relating to the collection and confidentiality of information regarding firearms and ammunition in agency foster homes; creating a civil penalty.,"Family--Child Protection (I0351); Weapons (I0887); FOSTER CARE (S0064); FAMILY & PROTECTIVE SERVICES, DEPARTMENT OF (V0461); HEALTH & HUMAN SERVICES COMMISSION (V0177)",0
HB 1247,88,88-RS,"Relating to regulation of food service establishments, retail food stores, mobile food units, roadside food vendors, temporary food service establishments, and food managers.","City Government--General (I0060); Electronic Information Systems (I0311); Health--General (I0385); Safety (I0740); FOOD (S0761); STATE HEALTH SERVICES, DEPARTMENT OF (V0463)",0
HB 1372,88,88-RS,Relating to the tort of public nuisance.,Civil Remedies & Liabilities (I0065); NUISANCES (S0012),0
HB 1607,88,88-RS,Relating to prohibiting certain instruction as part of a course at a public institution of higher education.,"Education--Higher--Finance (I0232); Education--Higher--Institutions & Programs (I0223); EDUCATION--HIGHER--CURRICULUM (S0257); HIGHER EDUCATION COORDINATING BOARD, TEXAS (V4280)",0
HB 1647,88,88-RS,Relating to health benefit plan coverage of clinician-administered drugs.,Health Care Providers (I0387); Insurance--Health & Accident (I0422); MEDICINE & PRESCRIPTION DRUGS (S7338),0
HB 1993,88,88-RS,Relating to the authority of a peace officer commissioned by the comptroller to apply for an order authorizing the installation and use of a mobile tracking device.,Criminal Procedure--General (I0208); Law Enforcement (I0510); ELECTRONIC EQUIPMENT (S0554); PEACE OFFICERS (S0007); COMPTROLLER OF PUBLIC ACCOUNTS (V2608),0
HB 2006,88,88-RS,Relating to birth records of adopted persons; authorizing a fee.,Family--Parent & Child (I0355); Health--General (I0385); ADOPTION (S0101); BIRTH & DEATH CERTIFICATES (S6418); HEALTH & HUMAN SERVICES COMMISSION (V0177),0
HB 2180,88,88-RS,Relating to the application of prescription drug price rebates to reduce health benefit plan enrollee cost sharing.,Insurance--Health & Accident (I0422); MEDICINE & PRESCRIPTION DRUGS (S7338); PHARMACY BENEFIT MANAGERS (S0648),0
HB 2357,88,88-RS,Relating to provision to the Texas Department of Transportation of information regarding certain high-speed rail projects.,"Transportation--Miscellaneous (I0824); Transportation--Railroads (I0821); TRANSPORTATION, TEXAS DEPARTMENT OF (V8796)",0
HB 2373,88,88-RS,Relating to the authority of a water or sewer utility to consolidate more than one system under a single tariff.,Utilities--Water & Sewer (I0002),0
HB 2388,88,88-RS,Relating to memoranda of understanding between the Texas Water Development Board and other state agencies.,"State Agencies, Boards & Commissions (I0749); Water--Development (I0875); Water--General (I0885); WATER DEVELOPMENT BOARD, TEXAS (V2481)",0
HB 2443,88,88-RS,Relating to the authority of certain persons to petition a groundwater conservation district to change certain rules.,Special Districts & Authorities--Groundwater Conserve Dist. (I0013); Special Districts & Authorities--Water & Utility (I0755),0
HB 2614,88,88-RS,Relating to the procurement procedure for certain purchases related to county roads in certain counties.,County Government--Finance (I0097); Purchasing--Local (I0644),0
HB 2729,88,88-RS,Relating to teacher requirements for high quality prekindergarten programs.,Education--Primary & Secondary--Teachers (I0242); PRESCHOOL & PREKINDERGARTEN (S0040),0
HB 2885,88,88-RS,Relating to the transfer of certain malt beverages between two or more licensed premises operating under the same general ownership or management.,"Alcoholic Beverage Regulation (I0025); Vehicles & Traffic--General (I0865); Vehicles & Traffic--Rules of Road (I0860); BEER, BREWERIES, & BREWPUBS (S0757); ALCOHOLIC BEVERAGE COMMISSION, TEXAS (V0472)",0
HB 2901,88,88-RS,Relating to the enforcement of commercial motor vehicle safety standards in certain municipalities.,"ORANGE COUNTY (G0150); Coastal Affairs & Beaches (I0067); Law Enforcement (I0510); Vehicles & Traffic--Rules of Road (I0860); GULF COAST INTRACOASTAL WATERWAY (S0569); PEACE OFFICERS (S0007); PUBLIC SAFETY, DEPARTMENT OF (V0251)",0
HB 3582,88,88-RS,Relating to the composition and use of money in the flood infrastructure fund.,"State Finances--Management & Control (I0748); Water--Development (I0875); Water--General (I0885); FLOODS (S0327); WATER DEVELOPMENT BOARD, TEXAS (V2481)",0
HB 3870,88,88-RS,Relating to the disposition of real property acquired for high-speed rail projects.,Property Interests--Eminent Domain (I0615); Property Interests--Real Property (I0595); Transportation--Mass Transit (I0823); Transportation--Railroads (I0821),0
HB 3975,88,88-RS,Relating to the payment for liquor by a wholesaler.,Alcoholic Beverage Regulation (I0025),0
HB 4062,88,88-RS,Relating to creating an audiovisual recording of an interview of a child by a child custody evaluator in certain suits affecting the parent-child relationship.,Electronic Information Systems (I0311); Family--Marriage Relationship (I0350); Family--Parent & Child (I0355); CHILD CUSTODY (S4378); VIDEOTAPE & FILM (S2361),0
HB 4175,88,88-RS,Relating to the provision of municipal services to a property in the extraterritorial jurisdiction of a municipality following the municipality's denial or refusal to permit an activity or structure on the property.,City Government--Annexation (I0063); City Government--General (I0060); City Government--Utilities (I0068),0
HB 4456,88,88-RS,Relating to the calculation of certain ad valorem tax rates of a school district.,Taxation--Property-Tax Rate (I0794); Taxation--School District (I0785),0
HB 4473,88,88-RS,Relating to the calculation of ad valorem tax rates by certain taxing units that participate in one or more reinvestment zones for tax increment financing.,Economic & Industrial Development--General (I0214); Taxation--Property-Assessment & Collection (I0798); Taxation--Property-Miscellaneous (I0797); Taxation--Property-Tax Rate (I0794); COMPTROLLER OF PUBLIC ACCOUNTS (V2608),0
HB 4489,88,88-RS,Relating to air quality complaints concerning and violations for odors emanating from poultry facilities.,"Agriculture (I0020); Animals (I0035); Environment--Air (I0325); Environment--Water (I0320); ENVIRONMENTAL QUALITY, TEXAS COMMISSION ON (V0334); SOIL & WATER CONSERVATION BOARD, TEXAS STATE (V9940)",0
HB 4865,88,88-RS,Relating to the taxation of cigars and pipe tobacco sold by certain remote retail sellers; requiring an occupational permit.,Taxation--Cigarette (I0808); Taxation--Sales (I0800); Tobacco Products (I0818); COMPTROLLER OF PUBLIC ACCOUNTS (V2608),0
HB 5370,88,88-RS,Relating to the composition of the juvenile board of Navarro County.,NAVARRO COUNTY (G0177); Juvenile Boards & Officers (I0450),0
HB 5398,88,88-RS,"Relating to the creation of the West Lake Ranch Municipal Management District; providing authority to issue bonds; providing authority to impose assessments, fees, and taxes.",WEST LAKE RANCH MUNICIPAL MANAGEMENT DISTRICT (D66PJ); NAVARRO COUNTY (G0177); Special Districts & Authorities--Miscellaneous (I0770),0
