bill_number,session_year,session_num,sponsors,cosponsors,status,subjects,title,committees,long_title,bill_url
HB0349,2021,134,Michael Sheehy; Paula Hicks-Hudson,Jeffrey A. Crossman; Catherine D. Ingram; Michele Lepore-Hagan; Mary Lightbody; Michael J. O'Brien; Michael J. Skindell; Monique Smith; Lisa A. Sobecki; Daniel P. Troy,As Introduced,Agriculture; Agriculture : Animals; Environment and Natural Resources,Regards construction of concentrated animal feeding facility,House Agriculture and Conservation Committee,To enact section 903.021 of the Revised Code to prohibit the construction of a new or modification by expansion of an existing concentrated animal feeding facility under certain circumstances.,https://www.legislature.ohio.gov/legislation/134/hb349
HR0350,2021,134,Brian Baldridge,,As Adopted by the House,,Honoring the Peebles Monument Company on its Centennial.,,,https://www.legislature.ohio.gov/legislation/134/hr350
HB0350,2021,134,Al Cutrona,,As Introduced,Commerce; Employment; Health and Human Services : Public Health,"Prohibit mandatory COVID-19 vaccination, vaccine proof",House Civil Justice Committee,"To enact sections 3792.02, 3792.04, 3792.05, 3792.06, 3792.07, and 4113.73 of the Revised Code to prohibit mandatory COVID-19 vaccinations, requiring proof of COVID-19 vaccination, and certain other actions relating to an individual's COVID-19 vaccination or health status and to declare an emergency.",https://www.legislature.ohio.gov/legislation/134/hb350
HR0351,2021,134,Brian Baldridge,,As Adopted by the House,,Honoring Rigdon Farm on its One Hundredth Anniversary.,,,https://www.legislature.ohio.gov/legislation/134/hr351
HB0351,2021,134,Laura Lanese; Reggie Stoltzfus,Ron Ferguson; Adam Holmes; J. Kyle Koehler; Susan Manchester; Gayle Manning; Daniel P. Troy; Casey Weinstein,As Introduced,Utilities  : Electric Utilities,Repeal certain utility cost recovery mechanisms; provide refunds,House Public Utilities Committee,To amend section 4928.01 and to repeal section 4928.148 of the Revised Code to repeal the nonbypassable cost recovery mechanisms associated with legacy generation resources and to provide customer refunds.,https://www.legislature.ohio.gov/legislation/134/hb351
HB0352,2021,134,Erica C. Crawley; Sharon A. Ray,"Cindy Abrams; Brian Baldridge; Willis E. Blackshear, Jr.; Kristin Boggs; Janine R. Boyd; Juanita O. Brent; Richard D. Brown; Jamie Callender; Rick Carfagna; Sara P. Carruthers; Gary Click; Rodney Creech; Jeffrey A. Crossman; Sedrick Denson; Sarah Fowler Arthur; Tavia Galonski; Haraz N. Ghanbari; Timothy E. Ginter; Diane V. Grendell; Jennifer Gross; Paula Hicks-Hudson; Brett Hudson Hillyer; James M. Hoops; Stephanie D. Howse; Latyna M. Humphrey; Catherine D. Ingram; Dontavius L. Jarrells; Marilyn S. John; Don Jones; Brigid Kelly; Brian E. Lampton; David Leland; Michele Lepore-Hagan; Mary Lightbody; P. Scott Lipps; Beth Liston; Mike Loychik; Gayle Manning; Adam C. Miller; Joseph A. Miller, III; Jessica E. Miranda; Michael J. O'Brien; Gail K. Pavliga; Phil Plummer; Craig S. Riedel; C. Allison Russo; Bill Seitz; Kent Smith; Monique Smith; Lisa A. Sobecki; Dick Stein; Bride Rose Sweeney; Emilia Strong Sykes; Terrence Upchurch; Casey Weinstein; Thomas West; Andrea White; Tom Young",As Passed by the House,Courts and Civil Law : Courts; Health and Human Services : Child Care; Juvenile and Family Law : Adoption; Juvenile and Family Law : Child Custody and Support; Juvenile and Family Law : Child Welfare; Juvenile and Family Law : Foster Care,"Prohibit disability from being used to deny, limit parenting",House Civil Justice Committee; Senate Judiciary Committee,"To enact sections 2131.03, 2131.031, 2131.032, 2131.033, and 2131.034 of the Revised Code to  generally prohibit a person's disability from being used to deny or limit custody, parenting time, visitation, adoption, or service as a guardian or foster caregiver, regarding a minor.",https://www.legislature.ohio.gov/legislation/134/hb352
HR0352,2021,134,Gayle Manning; David Leland,,As Adopted by the House,,Honoring the Ohio Association of Secondary School Administrators on its One Hundredth Anniversary.,,,https://www.legislature.ohio.gov/legislation/134/hr352
HB0353,2021,134,Gary Click; Jessica E. Miranda,"Niraj Antani; Nickie J. Antonio; Louis W. Blessing, III; Jerry C. Cirino; Hearcel F. Craig; Theresa Gavarone; Bob D. Hackett; Paula Hicks-Hudson; Frank Hoagland; Terry Johnson; Rob McColley; Bill Reineke; Mark Romanchuk; Michael A. Rulli; Cecil Thomas; Kenny Yuko",As Enrolled,Education; Education : Primary and Secondary Education,Enact The Testing Your Faith Act,House Higher Education and Career Readiness Committee; Senate Workforce and Higher Education Committee,"To enact section 3345.024 of the Revised Code to enact ""The Testing Your Faith Act"" to require each state institution of higher education to adopt a policy providing students with religious accommodations.",https://www.legislature.ohio.gov/legislation/134/hb353
HR0353,2021,134,Al Cutrona,,As Adopted by the House,,Honoring the Boardman Little League 12U softball team as the 2022 State Champion.,,,https://www.legislature.ohio.gov/legislation/134/hr353
HR0354,2021,134,Brett Hudson Hillyer,,As Adopted by the House,,Honoring the Newcomerstown High School football program on its centennial.,,,https://www.legislature.ohio.gov/legislation/134/hr354
HB0354,2021,134,Haraz N. Ghanbari; Dontavius L. Jarrells,Gary Click; Jeffrey A. Crossman; Brett Hudson Hillyer; Catherine D. Ingram; Michael Sheehy,As Introduced,Housing and Real Property,Revise the law regarding the preparation of deeds,House Civil Justice Committee,To enact section 5301.05 of the Revised Code to revise the law regarding the preparation of deeds.,https://www.legislature.ohio.gov/legislation/134/hb354
HR0355,2021,134,Kevin D. Miller,,As Adopted by the House,,Honoring Sacred Heart Catholic Church on its One Hundred Twenty-fifth Anniversary.,,,https://www.legislature.ohio.gov/legislation/134/hr355
HB0355,2021,134,Kristin Boggs; Paula Hicks-Hudson,"Jeffrey A. Crossman; Brigid Kelly; David Leland; Michele Lepore-Hagan; Mary Lightbody; Beth Liston; Joseph A. Miller, III; C. Allison Russo; Casey Weinstein; Thomas West",As Introduced,Health and Human Services : Health Care; Juvenile and Family Law : Child Welfare,Authorize a pregnant minor to consent to receive health care,"House Families, Aging, and Human Services Committee",To enact section 3701.62 of the Revised Code to authorize a pregnant minor to consent to receive health care to maintain or improve her life or the life of the unborn child she is carrying.,https://www.legislature.ohio.gov/legislation/134/hb355
HR0356,2021,134,Robert R. Cupp,,As Adopted by the House,,"Authorizing the Ohio YMCA Youth and Government Middle School State Assembly to use the Ohio House Chambers to conduct its 2022 model legislature.
",,,https://www.legislature.ohio.gov/legislation/134/hr356
HB0356,2021,134,Mike Loychik; Adam C. Bird,Gary Click; Al Cutrona; Tom Young,As Introduced,"Courts and Civil Law : Courts; Crimes, Corrections, and Law Enforcement : Crime and Punishment; Crimes, Corrections, and Law Enforcement : Law Enforcement; Crimes, Corrections, and Law Enforcement : Prisons; Health and Human Services : Health Care; Health and Human Services : Substance Abuse & Addiction",Regards drug offenses and treatment,House Criminal Justice Committee,"To amend sections 127.19, 2152.021, 2743.60, 2901.01, 2921.01, 2923.01, 2925.01, 2925.03, 2925.11, 2929.01, 2929.13, 2929.14, 2941.1410, 2951.02, 2951.08, 2967.131, 2967.28, 3719.062, 3719.21, 4141.01, 4723.51, 4729.75, 4729.79, 4730.55, 4731.056, 5747.01, and 5751.01 and to enact sections 121.53, 313.213, 341.231, 341.232, 2925.111, 2925.112, 2925.113, 2935.34, 2951.023, 2967.49, 2967.50, 2967.51, 2967.52, 2967.53, 2967.54, 2967.55, 2967.56, 2967.57, 2967.58, 2967.59, 2967.60, 3719.065, 3719.066, 4123.392, 4729.811, 5120.67, 5120.85, 5139.60, 5139.61, 5139.62, 5139.63, and 5164.7516 of the Revised Code regarding a proposal to reduce the abuse of prescription opioids, to establish addiction treatment facilities, to increase penalties for drug trafficking violations, to modify penalties for drug possession, to require an offender convicted of a drug possession or drug trafficking offense involving certain drugs to be subject to ten years of post-release control, to allow a criminal defendant who has a severe substance use disorder involving certain drugs to be confined by a state detoxification provider while awaiting trial, to create restitution work programs, and to make an appropriation.",https://www.legislature.ohio.gov/legislation/134/hb356
HR0357,2021,134,Daniel P. Troy,,As Adopted by the House,,Honoring V.L. Chapman Electric on its NECA Project Excellence Award.,,,https://www.legislature.ohio.gov/legislation/134/hr357
HB0357,2021,134,Jason Stephens; Jeff LaRe,Adam C. Bird; Sara P. Carruthers; Sarah Fowler Arthur; Tavia Galonski; Jennifer Gross; Thomas Hall; Craig S. Riedel; Dick Stein; Paul Zeltwanger,As Introduced,Taxation,Index homestead exemption amounts to inflation,House Ways and Means Committee,To amend sections 323.152 and 4503.065 of the Revised Code to index the homestead exemption amounts to inflation.,https://www.legislature.ohio.gov/legislation/134/hb357
HR0358,2021,134,Brian Stewart,,As Adopted by the House,,Honoring William Anthony Robinson as a 2022 Minutemen Award recipient.,,,https://www.legislature.ohio.gov/legislation/134/hr358
HB0358,2021,134,Laura Lanese; Gayle Manning,"Adam C. Bird; Marilyn S. John; J. Kyle Koehler; Mary Lightbody; Riordan T. McClain; Joseph A. Miller, III; Craig S. Riedel; C. Allison Russo; Tom Young",As Introduced,State and Local Government : Ethics; State and Local Government : Public Officials and Employees; State and Local Government : State Government,"Revise Ethics Law reporting requirements, process",House Government Oversight Committee,"To amend section 102.02 of the Revised Code to change the minimum dollar amount of a gift required to be reported, and to require that reporting be done according to a dollar amount range, under the Ohio Ethics Law.",https://www.legislature.ohio.gov/legislation/134/hb358
HR0359,2021,134,Mary Lightbody,,As Adopted by the House,,Honoring Hanby Elementary School on its Centennial.,,,https://www.legislature.ohio.gov/legislation/134/hr359
HB0359,2021,134,C. Allison Russo; Jamie Callender,Jessica E. Miranda; Michael J. O'Brien; Michael J. Skindell; Kent Smith; Casey Weinstein,As Introduced,"Commerce; Crimes, Corrections, and Law Enforcement : Crime and Punishment; Employment; Health and Human Services; Health and Human Services : Health Care; Health and Human Services : Mental Health and Disabilities; Occupational Licensing and Regulation; State and Local Government; State and Local Government : State Government",License and regulate art therapists and music therapists,House State and Local Government Committee,"To amend sections 109.572, 1701.03, 1785.01, 1785.02, 1785.03, 1785.08, 4723.16, 4725.33, 4729.161, 4731.07, 4731.224, 4731.226, 4731.24, 4731.25, 4731.65, 4732.28, 4734.17, 4743.05, 4755.111, 4755.471, 4757.37, 4776.01, and 4776.20 and to enact sections 4785.01, 4785.02, 4785.03, 4785.04, 4785.05, 4785.06, 4785.07, 4785.08, 4785.09, 4785.10, 4785.11, 4785.12, 4785.99, 4787.01, 4787.02, 4787.03, 4787.04, 4787.05, 4787.06, 4787.07, 4787.08, 4787.09, 4787.10, 4787.11, 4787.12, 4787.13, 4787.14, 4787.15, and 4787.99 of the Revised Code to license and regulate art therapists and music therapists.",https://www.legislature.ohio.gov/legislation/134/hb359
HR0360,2021,134,Mary Lightbody,,As Adopted by the House,,Honoring the Westerville Otterbein Women's Club on its Centennial.,,,https://www.legislature.ohio.gov/legislation/134/hr360
HB0360,2021,134,Jessica E. Miranda; Monique Smith,"Willis E. Blackshear, Jr.; Kristin Boggs; Janine R. Boyd; Juanita O. Brent; Richard D. Brown; Erica C. Crawley; Jeffrey A. Crossman; Sedrick Denson; Tavia Galonski; Paula Hicks-Hudson; Catherine D. Ingram; Dontavius L. Jarrells; Brigid Kelly; David Leland; Michele Lepore-Hagan; Mary Lightbody; Beth Liston; Adam C. Miller; Joseph A. Miller, III; Michael J. O'Brien; Phillip M. Robinson, Jr.; C. Allison Russo; Michael Sheehy; Michael J. Skindell; Kent Smith; Lisa A. Sobecki; Bride Rose Sweeney; Emilia Strong Sykes; Daniel P. Troy; Terrence Upchurch; Casey Weinstein; Thomas West",As Introduced,Special Designations,Designate Gun Violence Awareness Month,House State and Local Government Committee,"To enact section 5.22101 of the Revised Code to designate June as ""Gun Violence Awareness Month.""",https://www.legislature.ohio.gov/legislation/134/hb360
HR0361,2021,134,Michael Sheehy,,As Adopted by the House,,"Observing World Sight Day in Ohio October 13, 2022.",,,https://www.legislature.ohio.gov/legislation/134/hr361
HB0361,2021,134,Thomas Hall; Jessica E. Miranda,Gary Click; Rodney Creech; Jeffrey A. Crossman; Haraz N. Ghanbari; Mark Johnson; Adam C. Miller; Michael J. O'Brien; Casey Weinstein,As Introduced,"Crimes, Corrections, and Law Enforcement; Crimes, Corrections, and Law Enforcement : Crime and Punishment; Transportation; Transportation : Air and Rail Transport",Regards railroad company unlawfully blocking a crossing,House Transportation and Public Safety Committee,To amend sections 121.95 and 5589.99 and to enact section 5589.25 of the Revised Code to establish new requirements and increased penalties that apply to a railroad company that unlawfully blocks a railroad crossing.,https://www.legislature.ohio.gov/legislation/134/hb361
HR0362,2021,134,Tom Young,,As Adopted by the House,,Honoring Erica Manto Paulson as the 2022 Ohio Poet of the Year.,,,https://www.legislature.ohio.gov/legislation/134/hr362
HB0362,2021,134,Catherine D. Ingram,Juanita O. Brent; Erica C. Crawley; Jeffrey A. Crossman; Tavia Galonski; Stephanie D. Howse; Thomas West,As Introduced,"Crimes, Corrections, and Law Enforcement : Law Enforcement",Require peace officer training on emotional intelligence,House State and Local Government Committee,To amend sections 109.71 and 109.79 and to enact section 109.7410 of the Revised Code to require training on emotional intelligence for peace officers.,https://www.legislature.ohio.gov/legislation/134/hb362
HR0363,2021,134,Bill Roemer,,As Adopted by the House,,Honoring Kirby's Mill on its One Hundredth Anniversary.,,,https://www.legislature.ohio.gov/legislation/134/hr363
HB0363,2021,134,Adam C. Miller; Monique Smith,,As Introduced,Health and Human Services; Health and Human Services : Mental Health and Disabilities,Regards mental health services in response to disasters,House Behavioral Health and Recovery Supports Committee,"To amend section 5119.10 of the Revised Code relating to plans for comprehensive counseling and supportive mental health services in response to disasters, emergencies, and other adverse events.",https://www.legislature.ohio.gov/legislation/134/hb363
