bill_number,session_year,session_num,sponsors,cosponsors,status,subjects,title,committees,long_title,bill_url
HB0409,2019,133,J. Kyle Koehler,"Nickie J. Antonio; Louis W. Blessing, III; Andrew O. Brenner; William P. Coley, II; Hearcel F. Craig; Teresa Fedor; Theresa Gavarone; Bob D. Hackett; Jay Hottinger; Stephanie Kunze; Peggy Lehner; Nathan H. Manning; Sean J. O'Brien; Kirk Schuring; Vernon Sykes; Steve Wilson; Kenny Yuko",As Enrolled,Education; Education : Primary and Secondary Education,Regards attendance at computer-based community schools,House Primary and Secondary Education Committee; Senate Education Committee,"To amend section 3314.03 and to enact section 3314.261 of the Revised Code regarding student attendance at internet- or computer-based community schools that are not dropout prevention and recovery schools, to provide public and chartered nonpublic schools discretion regarding educational requirements of substitute teachers for the 2020-2021 school year, to exempt schools from retaining students under the Third Grade Reading Guarantee for the 2020-2021 school year, to permit the Superintendent of Public Instruction to adjust various deadlines, to prohibit the Department of Education from issuing state report card ratings for the 2020-2021 school year, to establish a safe harbor from penalties and sanctions based on the absence of state report card ratings and community school sponsor ratings for the 2020-2021 school year, and to declare an emergency.",https://www.legislature.ohio.gov/legislation/133/hb409
HB0410,2019,133,Bride Rose Sweeney; Niraj J. Antani,,As Introduced,Education : Higher Education; Taxation,Exempt post-secondary student textbooks from sales tax,House Ways and Means Committee,To amend sections 5739.02 and 5739.03 of the Revised Code to exempt from sales and use tax textbooks purchased by post-secondary students.,https://www.legislature.ohio.gov/legislation/133/hb410
HB0411,2019,133,Don Manning,Juanita O. Brent; Doug Green; Don Jones; Jeff LaRe; Gayle Manning; Michael J. O'Brien; Thomas F. Patton; Michael Sheehy,As Reported by the House Transportation and Public Safety Committee,Transportation; Transportation : Motor Vehicles; Transportation : Vehicle Registration and Titling,Create Ohio Sons of the American Legion license plate,House Transportation and Public Safety Committee,"To amend section 4501.21 and to enact section 4503.581 of the Revised Code to create the ""Ohio Sons of the American Legion"" license plate.",https://www.legislature.ohio.gov/legislation/133/hb411
HB0412,2019,133,Randi Clites; Timothy E. Ginter,"Nickie J. Antonio; Louis W. Blessing, III; Dave Burke; William P. Coley, II; Hearcel F. Craig; Matt Dolan; John Eklund; Teresa Fedor; Theresa Gavarone; Bob D. Hackett; Jay Hottinger; Stephen A. Huffman; Terry Johnson; Stephanie Kunze; Peggy Lehner; Tina Maharath; Nathan H. Manning; Sean J. O'Brien; Larry Obhof; Bob Peterson; Michael A. Rulli; Tim Schaffer; Kirk Schuring; Vernon Sykes; Cecil Thomas; Sandra R. Williams; Steve Wilson; Kenny Yuko",As Enrolled,Health and Human Services : Health Care; Health and Human Services : Public Health; State and Local Government : State Government,Establish Rare Disease Advisory Council,"House Health Committee; Senate Health, Human Services and Medicaid Committee","To amend section 3750.04 and to enact sections 103.60 and 3701.051 of the Revised Code to establish the Rare Disease Advisory Council, to authorize the Emergency Response Commission to exempt a local emergency planning committee from conducting certain annual exercises, and to declare an emergency.",https://www.legislature.ohio.gov/legislation/133/hb412
HB0413,2019,133,Candice Keller; Ron Hood,Niraj J. Antani; John Becker; Thomas E. Brinkman Jr.; Jon Cross; Bill Dean; Timothy E. Ginter; Kris Jordan; Darrell Kick; Susan Manchester; Riordan T. McClain; Derek Merrin; Phil Plummer; Jena Powell; Tracy M. Richardson; Craig S. Riedel; Mark J. Romanchuk; J. Todd Smith; A. Nino Vitale; Paul Zeltwanger,As Introduced,"Courts and Civil Law; Crimes, Corrections, and Law Enforcement; Health and Human Services; Occupational Licensing and Regulation",Define offenses: aggravated abortion murder and abortion murder,House Criminal Justice Committee,"To amend sections 109.57, 109.572, 109.97, 177.01, 313.131, 2105.19, 2108.77, 2151.356, 2151.414, 2151.419, 2152.02, 2152.021, 2152.11, 2152.12, 2152.16, 2152.17, 2152.20, 2152.59, 2152.72, 2152.74, 2152.86, 2317.02, 2901.01, 2901.02, 2901.07, 2901.13, 2903.41, 2909.24, 2921.32, 2921.34, 2923.01, 2923.02, 2923.131, 2923.132, 2923.31, 2923.32, 2927.21, 2929.01, 2929.02, 2929.021, 2929.022, 2929.023, 2929.024, 2929.03, 2929.04, 2929.05, 2929.06, 2929.13, 2929.14, 2929.143, 2929.31, 2929.32, 2929.34, 2930.16, 2933.51, 2933.81, 2933.82, 2937.222, 2941.14, 2941.143, 2941.147, 2941.148, 2945.06, 2945.11, 2945.38, 2945.57, 2945.74, 2949.02, 2950.01, 2950.99, 2953.08, 2953.09, 2953.11, 2953.21, 2953.25, 2967.01, 2967.05, 2967.12, 2967.121, 2967.13, 2967.18, 2967.19, 2967.193, 2967.26, 2971.01, 2971.03, 2971.07, 3301.32, 3301.541, 3313.662, 3319.31, 3319.39, 3712.09, 3721.121, 3734.44, 4715.30, 4717.05, 4717.051, 4717.14, 4723.092, 4723.281, 4730.25, 4731.22, 4734.36, 4741.22, 4757.361, 4759.07, 4760.13, 4761.09, 4762.13, 4765.114, 4774.13, 4776.10, 4778.14, 5103.0319, 5120.032, 5120.53, 5120.61, 5139.05, 5139.20, 5149.101, and 5153.111 and to enact sections 2904.01, 2904.02, 2904.03, 2904.04, 2904.20, 2904.30, and 2904.35 of the Revised Code to create the capital offense of aggravated abortion murder and the offense of abortion murder.",https://www.legislature.ohio.gov/legislation/133/hb413
HB0414,2019,133,Michael J. O'Brien,Doug Green; Michael Sheehy,As Reported by the House Transportation and Public Safety Committee,Education; Public Safety; Transportation; Transportation : Motor Vehicles; Transportation : Vehicle Registration and Titling,Create John F. Kennedy Catholic School license plate,House Transportation and Public Safety Committee,"To amend section 4501.21 and to enact section 4503.957 of the Revised Code to create the ""John F. Kennedy Catholic School"" license plate.",https://www.legislature.ohio.gov/legislation/133/hb414
HB0415,2019,133,Jena Powell,Cindy Abrams; John Becker; Gil Blair; Rick Carfagna; Candice Keller; J. Kyle Koehler; Jeff LaRe; Susan Manchester; Riordan T. McClain; Michael J. O'Brien; Craig S. Riedel; Mark J. Romanchuk; A. Nino Vitale; Scott Wiggam,As Introduced,"Crimes, Corrections, and Law Enforcement; Crimes, Corrections, and Law Enforcement : Crime and Punishment; Crimes, Corrections, and Law Enforcement : Sex Offenses",Prohibit person receiving proceeds of prostitution,House Criminal Justice Committee,To amend section 2923.31 and to enact section 2907.251 of the Revised Code to prohibit a person from receiving proceeds of prostitution.,https://www.legislature.ohio.gov/legislation/133/hb415
HB0416,2019,133,Thomas West; Kristin Boggs,Gil Blair; Juanita O. Brent; Randi Clites; Jeffrey A. Crossman; Brigid Kelly; Michele Lepore-Hagan; Mary Lightbody; Michael J. O'Brien; C. Allison Russo; Kent Smith; Lisa A. Sobecki; Fred Strahorn; Casey Weinstein,As Introduced,Special Designations,Designate Health Insurance Participation Week,House Insurance Committee,To enact section 5.22108 of the Revised Code to designate Health Insurance Participation Week.,https://www.legislature.ohio.gov/legislation/133/hb416
HB0417,2019,133,David Leland; Jon Cross,Gil Blair; Juanita O. Brent; Richard D. Brown; Diane V. Grendell; Michele Lepore-Hagan; Mary Lightbody; Adam C. Miller; Craig S. Riedel; Mark J. Romanchuk,As Introduced,Special Designations,Designate William Hoy Day,,"To enact section 5.246 of the Revised Code to designate May 23 as ""William Hoy Day.""",https://www.legislature.ohio.gov/legislation/133/hb417
HB0418,2019,133,Randi Clites; Sara P. Carruthers,Jeffrey A. Crossman; Timothy E. Ginter; Michele Lepore-Hagan; P. Scott Lipps; Beth Liston; Jessica E. Miranda; Michael J. O'Brien; C. Allison Russo; Casey Weinstein; Thomas West,As Reported by the House Health Committee,Commerce : Insurance; Health and Human Services : Health Care,Regards prescription drugs and medication switching,House Health Committee,To enact section 3902.50 of the Revised Code regarding prescription drugs and medication switching.,https://www.legislature.ohio.gov/legislation/133/hb418
HB0419,2019,133,D. J. Swearingen,Doug Green; George F. Lang; Derek Merrin; Craig S. Riedel; John M. Rogers,As Reported by the House Ways and Means Committee,Taxation; Transportation,Exempts seasonal storage/use of non-Ohio watercraft from use tax,House Ways and Means Committee,To amend section 5741.02 of the Revised Code to exempt from state and local use taxes certain watercraft seasonally stored or repaired in Ohio.,https://www.legislature.ohio.gov/legislation/133/hb419
HB0420,2019,133,Gayle Manning,,As Introduced,Commerce : Insurance; Health and Human Services : Health Care; Occupational Licensing and Regulation,Increase frequency prescriptions refilled in emergencies,House Health Committee,To amend section 4729.281 and to enact section 3902.50 of the Revised Code to increase the frequency at which a pharmacist may refill certain prescriptions on an emergency basis and to require health benefit plans to cover drugs dispensed in those situations.,https://www.legislature.ohio.gov/legislation/133/hb420
HB0421,2019,133,J. Todd Smith; Gil Blair,"Andrew O. Brenner; Dave Burke; William P. Coley, II; Stephen A. Huffman; Terry Johnson; Tim Schaffer",As Passed by the Senate,"Crimes, Corrections, and Law Enforcement; Crimes, Corrections, and Law Enforcement : Crime and Punishment; Crimes, Corrections, and Law Enforcement : Law Enforcement; State and Local Government; State and Local Government : Public Officials and Employees",Provide immunity to hospital police officers,"House Civil Justice Committee; Senate Local Government, Public Safety and Veterans Affairs Committee","To amend sections 109.78, 2744.01, 2744.05, and 4973.17 of the Revised Code to provide a municipal corporation or county immunity from civil and criminal liability in any action that arises from a hospital police officer acting directly in the discharge of the person's duties as a police officer and that occurs on the premises of the hospital or its affiliates or subsidiaries or elsewhere in the municipal corporation or county, to modify the definition of ""emergency call,"" and to expressly exempt, from a requirement that peace officer basic training be obtained, certain employees that a board of education or governing body of a school authorizes to go armed in a school safety zone within which the board or governing body has authority.",https://www.legislature.ohio.gov/legislation/133/hb421
HB0422,2019,133,Don Manning,,As Introduced,Special Designations; Special Designations : Memorial Highways and Bridges; Transportation,Designate John Pasko Memorial Highway,House Transportation and Public Safety Committee,"To enact section 5534.922 of the Revised Code to designate a portion of I-680 in Mahoning County as the ""John Pasko Memorial Highway.""",https://www.legislature.ohio.gov/legislation/133/hb422
HB0423,2019,133,Don Jones; Gary Scherer,George F. Lang; Bill Seitz,As Introduced,Commerce : Consumer Finance; Housing and Real Property,Revise manufactured home financing law,House Financial Institutions Committee,To amend sections 1322.01 and 1322.04 of the Revised Code to revise the law regarding manufactured home financing.,https://www.legislature.ohio.gov/legislation/133/hb423
HB0424,2019,133,Doug Green,John Becker; Jack Cera; P. Scott Lipps; Riordan T. McClain; Jessica E. Miranda; Craig S. Riedel; John M. Rogers; Mark J. Romanchuk; Gary Scherer; Michael Sheehy; Kent Smith; Reggie Stoltzfus; Fred Strahorn,As Reported by the House Transportation and Public Safety Committee,Special Designations; Special Designations : Memorial Highways and Bridges; Transportation,Designate SGT Richard E. Wagner Memorial Highway,House Transportation and Public Safety Committee,"To enact section 5534.835 of the Revised Code to designate a portion of State Route 743 in Clermont County as the ""SGT Richard E. Wagner Memorial Highway.""",https://www.legislature.ohio.gov/legislation/133/hb424
HB0425,2019,133,Scott Wiggam,"William P. Coley, II",As Reported by the Senate Government Oversight and Reform Committee,"Crimes, Corrections, and Law Enforcement; Crimes, Corrections, and Law Enforcement : Crime and Punishment; Crimes, Corrections, and Law Enforcement : Firearms; Crimes, Corrections, and Law Enforcement : Law Enforcement",Modify duty-notify police if carrying gun when stopped,House Federalism Committee; Senate Government Oversight and Reform Committee,"To amend sections 109.78, 2923.12, 2923.126, 2923.128, and 2923.16 of the Revised Code to modify the requirement that a concealed handgun licensee must notify a law enforcement officer that the licensee is authorized to carry a concealed handgun and is carrying a concealed handgun when stopped and to expressly exempt, from a requirement that peace officer basic training be obtained, certain employees that a board of education or governing body of a school authorizes to go armed in a school safety zone within which the board or governing body has authority.",https://www.legislature.ohio.gov/legislation/133/hb425
HB0426,2019,133,Scott Wiggam,John Becker; Gil Blair; Darrell Kick; J. Kyle Koehler; P. Scott Lipps; Gary Scherer; Bill Seitz,As Introduced,Health and Human Services : Health Care; Occupational Licensing and Regulation; Transportation; Transportation : Motor Vehicles,Regulate hospice transport/modify ambulance laws,House Health Committee,"To amend sections 4766.01, 4766.03, 4766.04, 4766.05, 4766.06, 4766.07, 4766.08, 4766.22, and 4766.23 of the Revised Code to establish requirements for the regulation of hospice transport vehicles and to modify certain laws governing ambulances and other medical-related vehicles.",https://www.legislature.ohio.gov/legislation/133/hb426
HB0427,2019,133,Scott Wiggam,John Becker; Darrell Kick; P. Scott Lipps; Bill Seitz; A. Nino Vitale,As Introduced,Environment and Natural Resources; Environment and Natural Resources : Air and Water Pollution Control; Health and Human Services : Public Health; Public Safety,Alter requirements-secondary contaminants-safe drinking water,House Public Utilities Committee,To amend section 6109.04 of the Revised Code to alter the requirements governing secondary contaminants under the Safe Drinking Water Law.,https://www.legislature.ohio.gov/legislation/133/hb427
HB0428,2019,133,Scott Wiggam; Adam C. Miller,"Jeffrey A. Crossman; Haraz N. Ghanbari; Doug Green; Candice Keller; Joseph A. Miller, III; Rick Perales; Bill Reineke; John M. Rogers; C. Allison Russo; Michael Sheehy; Fred Strahorn; Casey Weinstein; Thomas West",As Passed by the House,Military and Veterans; State and Local Government; State and Local Government : Local Government,Obtain veterans ID card if Public Health Service or NOAA,"House Armed Services and Veterans Affairs Committee; Senate Local Government, Public Safety and Veterans Affairs Committee",To amend sections 317.24 and 317.241 of the Revised Code to authorize county recorders to record the discharge records of individuals who served with the United States Public Health Service or the National Oceanic and Atmospheric Administration and to make these individuals eligible to obtain an Ohio veterans identification card.,https://www.legislature.ohio.gov/legislation/133/hb428
HB0429,2019,133,Jeff LaRe; Cindy Abrams,"Brian Baldridge; Rick Carfagna; Randi Clites; Jon Cross; Jeffrey A. Crossman; Jay Edwards; Tavia Galonski; Haraz N. Ghanbari; Diane V. Grendell; Stephen D. Hambley; Paula Hicks-Hudson; Catherine D. Ingram; J. Kyle Koehler; Laura Lanese; Beth Liston; Joseph A. Miller, III; Michael J. O'Brien; Rick Perales; Phil Plummer; Tracy M. Richardson; Phillip M. Robinson, Jr.; Bill Roemer; John M. Rogers; C. Allison Russo; Bride Rose Sweeney; Thomas West; Shane Wilkin","As Reported by the Senate Local Government, Public Safety and Veterans Affairs Committee",Courts and Civil Law : Courts; Housing and Real Property : Real Estate Transactions; Juvenile and Family Law : Domestic Relations; State and Local Government : Local Government,Change Address Confidentiality Program,"House Civil Justice Committee; Senate Local Government, Public Safety and Veterans Affairs Committee","To amend sections 111.42, 111.43, 111.45, 111.46, 111.48, 111.99, 149.43, 315.25, 317.13, 317.32, 319.28, 2303.12, and 5301.255 and to enact sections 111.431, 111.432, and 321.25 of the Revised Code to make changes to the Address Confidentiality Program administered by the Secretary of State and to make changes to county recorder fees. ",https://www.legislature.ohio.gov/legislation/133/hb429
HB0430,2019,133,Cindy Abrams,Thomas E. Brinkman Jr.; Sara P. Carruthers; Sedrick Denson; Doug Green; Catherine D. Ingram; Brigid Kelly; Jessica E. Miranda; Craig S. Riedel; Bill Seitz; Michael Sheehy,As Reported by the House Transportation and Public Safety Committee,Special Designations; Transportation; Transportation : Vehicle Registration and Titling,Create Elder High School license plate,House Transportation and Public Safety Committee,"To amend section 4501.21 and to enact section 4503.958 of the Revised Code to create the ""Elder High School"" license plate.",https://www.legislature.ohio.gov/legislation/133/hb430
