bill_number,session,chamber,action_date,action,journal_page,order
LR0233,2023_2024,Unicameral,2023-05-18,Referred to Executive Board,1587,2
LR0233,2023_2024,Unicameral,2023-05-18,Date of introduction,1586,1
LR0234,2023_2024,Unicameral,2023-10-04,"Notice of hearing for November 01, 2023",0,4
LR0234,2023_2024,Unicameral,2023-05-23,Referred to Health and Human Services Committee,1674,3
LR0234,2023_2024,Unicameral,2023-05-18,Referred to Executive Board,1588,2
LR0234,2023_2024,Unicameral,2023-05-18,Date of introduction,1587,1
LR0235,2023_2024,Unicameral,2023-05-23,Referred to Revenue Committee,1674,3
LR0235,2023_2024,Unicameral,2023-05-18,Referred to Executive Board,1588,2
LR0235,2023_2024,Unicameral,2023-05-18,Date of introduction,1588,1
LR0236,2023_2024,Unicameral,2023-05-23,Referred to Revenue Committee,1674,3
LR0236,2023_2024,Unicameral,2023-05-18,Referred to Executive Board,1588,2
LR0236,2023_2024,Unicameral,2023-05-18,Date of introduction,1588,1
LR0237,2023_2024,Unicameral,2023-05-23,"Referred to Banking, Commerce and Insurance Committee",1674,3
LR0237,2023_2024,Unicameral,2023-05-18,Referred to Executive Board,1589,2
LR0237,2023_2024,Unicameral,2023-05-18,Date of introduction,1588,1
LR0238,2023_2024,Unicameral,2023-08-02,"Notice of hearing for September 26, 2023",0,4
LR0238,2023_2024,Unicameral,2023-05-23,Referred to Urban Affairs Committee,1674,3
LR0238,2023_2024,Unicameral,2023-05-18,Referred to Executive Board,1590,2
LR0238,2023_2024,Unicameral,2023-05-18,Date of introduction,1589,1
LR0239,2023_2024,Unicameral,2023-08-02,"Notice of hearing for September 26, 2023",0,4
LR0239,2023_2024,Unicameral,2023-05-23,Referred to Urban Affairs Committee,1674,3
LR0239,2023_2024,Unicameral,2023-05-18,Referred to Executive Board,1591,2
LR0239,2023_2024,Unicameral,2023-05-18,Date of introduction,1590,1
LR0240,2023_2024,Unicameral,2023-05-23,Referred to Education Committee,1674,3
LR0240,2023_2024,Unicameral,2023-05-18,Referred to Executive Board,1591,2
LR0240,2023_2024,Unicameral,2023-05-18,Date of introduction,1591,1
LR0241,2023_2024,Unicameral,2023-09-19,"Notice of hearing for October 25, 2023",0,4
LR0241,2023_2024,Unicameral,2023-05-23,Referred to Health and Human Services Committee,1674,3
LR0241,2023_2024,Unicameral,2023-05-18,Referred to Executive Board,1592,2
LR0241,2023_2024,Unicameral,2023-05-18,Date of introduction,1591,1
LR0242,2023_2024,Unicameral,2023-10-19,"Notice of hearing for November 09, 2023",0,4
LR0242,2023_2024,Unicameral,2023-05-23,Referred to Revenue Committee,1674,3
LR0242,2023_2024,Unicameral,2023-05-18,Referred to Executive Board,1595,2
LR0242,2023_2024,Unicameral,2023-05-18,Date of introduction,1594,1
LR0243,2023_2024,Unicameral,2023-10-19,"Notice of hearing for November 09, 2023",0,4
LR0243,2023_2024,Unicameral,2023-05-23,Referred to Revenue Committee,1674,3
LR0243,2023_2024,Unicameral,2023-05-18,Referred to Executive Board,1595,2
LR0243,2023_2024,Unicameral,2023-05-18,Date of introduction,1595,1
LR0244,2023_2024,Unicameral,2023-05-23,Referred to Judiciary Committee,1674,3
LR0244,2023_2024,Unicameral,2023-05-18,Referred to Executive Board,1596,2
LR0244,2023_2024,Unicameral,2023-05-18,Date of introduction,1595,1
LR0245,2023_2024,Unicameral,2023-05-23,Referred to Judiciary Committee,1674,3
LR0245,2023_2024,Unicameral,2023-05-18,Referred to Executive Board,1597,2
LR0245,2023_2024,Unicameral,2023-05-18,Date of introduction,1596,1
LR0246,2023_2024,Unicameral,2023-05-23,Referred to Education Committee,1674,3
LR0246,2023_2024,Unicameral,2023-05-18,Referred to Executive Board,1597,2
LR0246,2023_2024,Unicameral,2023-05-18,Date of introduction,1597,1
LR0247,2023_2024,Unicameral,2023-08-25,"Notice of hearing for October 20, 2023",0,4
LR0247,2023_2024,Unicameral,2023-05-23,"Referred to Government, Military and Veterans Affairs Committee",1674,3
LR0247,2023_2024,Unicameral,2023-05-18,Referred to Executive Board,1598,2
LR0247,2023_2024,Unicameral,2023-05-18,Date of introduction,1597,1
LR0248,2023_2024,Unicameral,2023-05-23,Referred to Natural Resources Committee,1674,3
LR0248,2023_2024,Unicameral,2023-05-18,Referred to Executive Board,1599,2
LR0248,2023_2024,Unicameral,2023-05-18,Date of introduction,1598,1
LR0249,2023_2024,Unicameral,2023-05-31,President/Speaker signed,1809,4
LR0249,2023_2024,Unicameral,2023-05-31,Adopted,1809,3
LR0249,2023_2024,Unicameral,2023-05-18,Laid over,1601,2
LR0249,2023_2024,Unicameral,2023-05-18,Date of introduction,1599,1
LR0250,2023_2024,Unicameral,2023-05-23,Referred to Urban Affairs Committee,1674,3
LR0250,2023_2024,Unicameral,2023-05-18,Referred to Executive Board,1601,2
LR0250,2023_2024,Unicameral,2023-05-18,Date of introduction,1601,1
LR0251,2023_2024,Unicameral,2023-11-16,"Notice of hearing for December 01, 2023",0,8
LR0251,2023_2024,Unicameral,2023-11-16,"Notice of hearing for December 01, 2023 (cancel)",0,7
LR0251,2023_2024,Unicameral,2023-11-16,"Notice of hearing for December 01, 2023 (cancel)",0,6
LR0251,2023_2024,Unicameral,2023-11-16,"Notice of hearing for December 01, 2023",0,5
LR0251,2023_2024,Unicameral,2023-10-26,"Notice of hearing for December 01, 2023",0,4
LR0251,2023_2024,Unicameral,2023-05-23,Referred to Education Committee,1674,3
LR0251,2023_2024,Unicameral,2023-05-18,Referred to Executive Board,1602,2
LR0251,2023_2024,Unicameral,2023-05-18,Date of introduction,1602,1
LR0252,2023_2024,Unicameral,2023-05-23,Referred to Health and Human Services Committee,1674,3
LR0252,2023_2024,Unicameral,2023-05-18,Referred to Executive Board,1613,2
LR0252,2023_2024,Unicameral,2023-05-18,Date of introduction,1613,1
LR0253,2023_2024,Unicameral,2023-05-31,President/Speaker signed,1809,4
LR0253,2023_2024,Unicameral,2023-05-31,Adopted,1809,3
LR0253,2023_2024,Unicameral,2023-05-22,Laid over,1648,2
LR0253,2023_2024,Unicameral,2023-05-22,Date of introduction,1647,1
LR0254,2023_2024,Unicameral,2023-05-31,President/Speaker signed,1809,4
LR0254,2023_2024,Unicameral,2023-05-31,Adopted,1809,3
LR0254,2023_2024,Unicameral,2023-05-23,Laid over,1662,2
LR0254,2023_2024,Unicameral,2023-05-23,Date of introduction,1662,1
LR0255,2023_2024,Unicameral,2023-05-31,President/Speaker signed,1809,4
LR0255,2023_2024,Unicameral,2023-05-31,Adopted,1809,3
LR0255,2023_2024,Unicameral,2023-05-23,Laid over,1681,2
LR0255,2023_2024,Unicameral,2023-05-23,Date of introduction,1681,1
LR0256,2023_2024,Unicameral,2023-05-31,President/Speaker signed,1809,4
LR0256,2023_2024,Unicameral,2023-05-31,Adopted,1809,3
LR0256,2023_2024,Unicameral,2023-05-23,Laid over,1690,2
LR0256,2023_2024,Unicameral,2023-05-23,Date of introduction,1689,1
LR0257,2023_2024,Unicameral,2023-05-31,President/Speaker signed,1809,4
LR0257,2023_2024,Unicameral,2023-05-31,Adopted,1809,3
LR0257,2023_2024,Unicameral,2023-05-23,Laid over,1690,2
LR0257,2023_2024,Unicameral,2023-05-23,Date of introduction,1690,1
LR0258,2023_2024,Unicameral,2023-05-31,President/Speaker signed,1809,4
LR0258,2023_2024,Unicameral,2023-05-31,Adopted,1809,3
LR0258,2023_2024,Unicameral,2023-05-23,Laid over,1691,2
LR0258,2023_2024,Unicameral,2023-05-23,Date of introduction,1691,1
LR0259,2023_2024,Unicameral,2023-05-31,President/Speaker signed,1809,4
LR0259,2023_2024,Unicameral,2023-05-31,Adopted,1809,3
LR0259,2023_2024,Unicameral,2023-05-23,Laid over,1691,2
LR0259,2023_2024,Unicameral,2023-05-23,Date of introduction,1691,1
LR0260,2023_2024,Unicameral,2023-05-31,President/Speaker signed,1809,4
LR0260,2023_2024,Unicameral,2023-05-31,Adopted,1809,3
LR0260,2023_2024,Unicameral,2023-05-23,Laid over,1692,2
LR0260,2023_2024,Unicameral,2023-05-23,Date of introduction,1691,1
LR0261,2023_2024,Unicameral,2023-05-31,President/Speaker signed,1809,4
LR0261,2023_2024,Unicameral,2023-05-31,Adopted,1809,3
LR0261,2023_2024,Unicameral,2023-05-24,Laid over,1701,2
LR0261,2023_2024,Unicameral,2023-05-24,Date of introduction,1700,1
LR0262,2023_2024,Unicameral,2023-05-31,President/Speaker signed,1809,4
LR0262,2023_2024,Unicameral,2023-05-31,Adopted,1809,3
LR0262,2023_2024,Unicameral,2023-05-24,Laid over,1702,2
LR0262,2023_2024,Unicameral,2023-05-24,Date of introduction,1702,1
LR0263,2023_2024,Unicameral,2023-05-31,Laid over,1809,4
LR0263,2023_2024,Unicameral,2023-05-31,Adopted,1809,3
LR0263,2023_2024,Unicameral,2023-05-24,Laid over,1703,2
LR0263,2023_2024,Unicameral,2023-05-24,Date of introduction,1702,1
LR0264,2023_2024,Unicameral,2023-05-31,President/Speaker signed,1809,4
LR0264,2023_2024,Unicameral,2023-05-31,Adopted,1809,3
LR0264,2023_2024,Unicameral,2023-05-24,Laid Over,1703,2
LR0264,2023_2024,Unicameral,2023-05-24,Date of introduction,1703,1
LR0265,2023_2024,Unicameral,2023-05-31,President/Speaker signed,1809,4
LR0265,2023_2024,Unicameral,2023-05-31,Adopted,1809,3
LR0265,2023_2024,Unicameral,2023-05-24,Laid over,1704,2
LR0265,2023_2024,Unicameral,2023-05-24,Date of introduction,1703,1
LR0266,2023_2024,Unicameral,2023-05-31,President/Speaker signed,1809,4
LR0266,2023_2024,Unicameral,2023-05-31,Adopted,1809,3
LR0266,2023_2024,Unicameral,2023-05-24,Laid over,1704,2
LR0266,2023_2024,Unicameral,2023-05-24,Date of introduction,1704,1
LR0267,2023_2024,Unicameral,2023-05-31,President/Speaker signed,1809,4
LR0267,2023_2024,Unicameral,2023-05-31,Adopted,1809,3
LR0267,2023_2024,Unicameral,2023-05-24,Laid over,1705,2
LR0267,2023_2024,Unicameral,2023-05-24,Date of introduction,1704,1
LR0268,2023_2024,Unicameral,2023-05-31,President/Speaker signed,1809,4
LR0268,2023_2024,Unicameral,2023-05-31,Adopted,1809,3
LR0268,2023_2024,Unicameral,2023-05-24,Laid over,1711,2
LR0268,2023_2024,Unicameral,2023-05-24,Date of introduction,1711,1
LR0269,2023_2024,Unicameral,2023-05-31,President/Speaker signed,1809,4
LR0269,2023_2024,Unicameral,2023-05-31,Adopted,1809,3
LR0269,2023_2024,Unicameral,2023-05-24,Laid over,1712,2
LR0269,2023_2024,Unicameral,2023-05-24,Date of introduction,1711,1
LR0270,2023_2024,Unicameral,2023-05-31,President/Speaker signed,1809,4
LR0270,2023_2024,Unicameral,2023-05-31,Adopted,1809,3
LR0270,2023_2024,Unicameral,2023-05-24,Laid over,1718,2
LR0270,2023_2024,Unicameral,2023-05-24,Date of introduction,1717,1
LR0271,2023_2024,Unicameral,2023-05-31,President/Speaker signed,1809,4
LR0271,2023_2024,Unicameral,2023-05-31,Adopted,1809,3
LR0271,2023_2024,Unicameral,2023-05-24,Laid Over,1718,2
LR0271,2023_2024,Unicameral,2023-05-24,Date of introduction,1718,1
LR0272,2023_2024,Unicameral,2023-05-31,President/Speaker signed,1809,4
LR0272,2023_2024,Unicameral,2023-05-31,Adopted,1809,3
LR0272,2023_2024,Unicameral,2023-05-24,Laid over,1719,2
LR0272,2023_2024,Unicameral,2023-05-24,Date of introduction,1718,1
LR0273,2023_2024,Unicameral,2023-05-31,President/Speaker Signed,1809,4
LR0273,2023_2024,Unicameral,2023-05-31,Adopted,1809,3
LR0273,2023_2024,Unicameral,2023-05-24,Laid over,1722,2
LR0273,2023_2024,Unicameral,2023-05-24,Date of introduction,1722,1
LR0274,2023_2024,Unicameral,2023-10-16,"Notice of hearing for October 18, 2023 (cancel)",0,5
LR0274,2023_2024,Unicameral,2023-09-28,"Notice of hearing for October 18, 2023",0,4
LR0274,2023_2024,Unicameral,2023-05-31,Referred to Judiciary Committee,1813,3
LR0274,2023_2024,Unicameral,2023-05-30,Referred to Executive Board,1769,2
LR0274,2023_2024,Unicameral,2023-05-30,Date of introduction,1769,1
LB0001,2023_2024,Unicameral,2024-08-20,Indefinitely postponed,0,47
LB0001,2023_2024,Unicameral,2024-08-20,Provisions/portions of LB1 amended into LB34 by AM84,0,46
LB0001,2023_2024,Unicameral,2024-08-07,Hunt AM24 filed,110,45
LB0001,2023_2024,Unicameral,2024-08-01,Erdman AM18 filed,89,44
LB0001,2023_2024,Unicameral,2024-07-31,Ibach AM7 filed,86,43
LB0001,2023_2024,Unicameral,2024-07-31,Ibach AM6 filed,86,42
LB0001,2023_2024,Unicameral,2024-07-31,Ibach AM5 filed,82,41
LB0001,2023_2024,Unicameral,2024-07-31,Ibach AM4 filed,79,40
LB0001,2023_2024,Unicameral,2024-07-31,Ibach AM3 filed,78,39
LB0001,2023_2024,Unicameral,2024-07-31,Ibach AM2 filed,78,38
LB0001,2023_2024,Unicameral,2024-07-29,Linehan MO38 Recommit to the Revenue Committee filed,63,37
LB0001,2023_2024,Unicameral,2024-07-29,Linehan MO37 Recommit to the Revenue Committee filed,63,36
LB0001,2023_2024,Unicameral,2024-07-29,Linehan MO36 Recommit to the Revenue Committee filed,63,35
LB0001,2023_2024,Unicameral,2024-07-29,Conrad MO35 Recommit to the Revenue Committee filed,63,34
LB0001,2023_2024,Unicameral,2024-07-29,Conrad MO34 Recommit to the Revenue Committee filed,63,33
LB0001,2023_2024,Unicameral,2024-07-29,Conrad MO33 Recommit to the Revenue Committee filed,63,32
LB0001,2023_2024,Unicameral,2024-07-29,"Notice of hearing for July 30, 2024",62,31
LB0001,2023_2024,Unicameral,2024-07-29,Rereferred to Revenue Committee,42,30
LB0001,2023_2024,Unicameral,2024-07-26,"Linehan MO29 Rerefer to the Revenue Committee pursuant to Rule 6, Sec. 2(a) filed",35,29
LB0001,2023_2024,Unicameral,2024-07-26,"Referred to Government, Military and Veterans Affairs Committee",29,28
LB0001,2023_2024,Unicameral,2024-07-26,"Cavanaugh, M. MO19 Indefinitely postpone filed",26,27
LB0001,2023_2024,Unicameral,2024-07-26,"Cavanaugh, M. MO18 Bracket until January 7, 2025 filed",25,26
LB0001,2023_2024,Unicameral,2024-07-26,"Cavanaugh, M. FA47 filed",24,25
LB0001,2023_2024,Unicameral,2024-07-26,"Cavanaugh, M. FA46 filed",23,24
LB0001,2023_2024,Unicameral,2024-07-26,"Cavanaugh, M. FA23 filed",23,23
LB0001,2023_2024,Unicameral,2024-07-26,"Cavanaugh, M. FA22 filed",23,22
LB0001,2023_2024,Unicameral,2024-07-26,"Cavanaugh, M. FA21 filed",23,21
LB0001,2023_2024,Unicameral,2024-07-26,"Cavanaugh, M. FA20 filed",23,20
LB0001,2023_2024,Unicameral,2024-07-26,"Cavanaugh, M. FA19 filed",23,19
LB0001,2023_2024,Unicameral,2024-07-26,"Cavanaugh, M. FA18 filed",23,18
LB0001,2023_2024,Unicameral,2024-07-26,"Cavanaugh, M. FA17 filed",23,17
LB0001,2023_2024,Unicameral,2024-07-26,"Cavanaugh, M. FA16 filed",23,16
LB0001,2023_2024,Unicameral,2024-07-26,"Cavanaugh, M. FA15 filed",23,15
LB0001,2023_2024,Unicameral,2024-07-25,Clements FA6 filed,19,14
LB0001,2023_2024,Unicameral,2024-07-25,Clements FA5 filed,19,13
LB0001,2023_2024,Unicameral,2024-07-25,Linehan FA4 filed,19,12
LB0001,2023_2024,Unicameral,2024-07-25,Clements FA3 filed,19,11
LB0001,2023_2024,Unicameral,2024-07-25,Clements FA2 filed,19,10
LB0001,2023_2024,Unicameral,2024-07-25,Conrad MO9 Indefinitely postpone filed,18,9
LB0001,2023_2024,Unicameral,2024-07-25,"Conrad MO8 Bracket until January 7, 2025 filed",18,8
LB0001,2023_2024,Unicameral,2024-07-25,"Linehan MO6 Bracket until August 16, 2024 filed",18,7
LB0001,2023_2024,Unicameral,2024-07-25,"Linehan MO5 Indefinitely postpone pursuant to Rule 6, Sec. 3(f) filed",18,6
LB0001,2023_2024,Unicameral,2024-07-25,"Linehan MO4 Bracket until August 16, 2024 filed",18,5
LB0001,2023_2024,Unicameral,2024-07-25,"Linehan MO3 Indefinitely postpone pursuant to Rule 6, Sec. 3(f) filed",18,4
LB0001,2023_2024,Unicameral,2024-07-25,"Conrad MO2 Bracket until January 7, 2025 filed",18,3
LB0001,2023_2024,Unicameral,2024-07-25,"Conrad MO1 Indefinitely postpone pursuant to Rule 6, Sec. 3(f) filed",18,2
LB0001,2023_2024,Unicameral,2024-07-25,Date of introduction,7,1
LB0002,2023_2024,Unicameral,2024-08-21,"Approved by the Governor on August 20, 2024",217,100
LB0002,2023_2024,Unicameral,2024-08-20,"Presented to Governor on  August 20, 2024",211,99
LB0002,2023_2024,Unicameral,2024-08-20,President/Speaker signed,211,98
LB0002,2023_2024,Unicameral,2024-08-20,Passed on Final Reading with Emergency Clause 33-11-5,208,97
LB0002,2023_2024,Unicameral,2024-08-20,Dispensing of reading at large approved,208,96
LB0002,2023_2024,Unicameral,2024-08-20,Hunt AM48 withdrawn,207,95
LB0002,2023_2024,Unicameral,2024-08-20,"Cavanaugh, M. FA43 withdrawn",207,94
LB0002,2023_2024,Unicameral,2024-08-20,"Cavanaugh, M. FA42 withdrawn",207,93
LB0002,2023_2024,Unicameral,2024-08-20,"Cavanaugh, M. FA32 withdrawn",207,92
LB0002,2023_2024,Unicameral,2024-08-20,Clements FA10 withdrawn,207,91
LB0002,2023_2024,Unicameral,2024-08-20,Clements FA9 withdrawn,207,90
LB0002,2023_2024,Unicameral,2024-08-20,Conrad MO27 withdrawn,207,89
LB0002,2023_2024,Unicameral,2024-08-17,Placed on Final Reading,200,88
LB0002,2023_2024,Unicameral,2024-08-16,Advanced to Enrollment and Review for Engrossment,192,87
LB0002,2023_2024,Unicameral,2024-08-16,Conrad MO25 withdrawn,191,86
LB0002,2023_2024,Unicameral,2024-08-16,DeKay AM30 withdrawn,191,85
LB0002,2023_2024,Unicameral,2024-08-16,Bostelman AM31 withdrawn,191,84
LB0002,2023_2024,Unicameral,2024-08-16,Ibach AM9 withdrawn,191,83
LB0002,2023_2024,Unicameral,2024-08-16,Ibach AM8 withdrawn,191,82
LB0002,2023_2024,Unicameral,2024-08-16,Conrad AM61 withdrawn,191,81
LB0002,2023_2024,Unicameral,2024-08-16,Aguilar AM1 withdrawn,191,80
LB0002,2023_2024,Unicameral,2024-08-16,"Cavanaugh, M. FA27 withdrawn",191,79
LB0002,2023_2024,Unicameral,2024-08-16,"Cavanaugh, M. FA26 withdrawn",191,78
LB0002,2023_2024,Unicameral,2024-08-16,"Cavanaugh, M. FA25 withdrawn",191,77
LB0002,2023_2024,Unicameral,2024-08-16,"Cavanaugh, M. FA24 withdrawn",191,76
LB0002,2023_2024,Unicameral,2024-08-16,McKinney AM123 lost,191,75
LB0002,2023_2024,Unicameral,2024-08-16,"Cavanaugh, M. AM114 lost",190,74
LB0002,2023_2024,Unicameral,2024-08-16,"Cavanaugh, M. FA31 withdrawn",189,73
LB0002,2023_2024,Unicameral,2024-08-16,"Cavanaugh, M. FA30 withdrawn",189,72
LB0002,2023_2024,Unicameral,2024-08-16,"Cavanaugh, M. FA29 withdrawn",189,71
LB0002,2023_2024,Unicameral,2024-08-16,"Cavanaugh, M. FA28 withdrawn",189,70
LB0002,2023_2024,Unicameral,2024-08-16,Clements FA8 withdrawn,189,69
LB0002,2023_2024,Unicameral,2024-08-16,Clements FA7 withdrawn,189,68
LB0002,2023_2024,Unicameral,2024-08-16,"Cavanaugh, M. MO21 not considered",189,67
LB0002,2023_2024,Unicameral,2024-08-16,Conrad MO13 withdrawn,189,66
LB0002,2023_2024,Unicameral,2024-08-16,"Cavanaugh, M. MO24 not considered",189,65
LB0002,2023_2024,Unicameral,2024-08-16,Conrad MO26 withdrawn,189,64
LB0002,2023_2024,Unicameral,2024-08-16,"Cavanaugh, M. MO20 not considered",189,63
