bill_number,session_year,sponsors,sponsors_on_bill,title,lsr,local_gov,chapter_num,S_status,S_floor_date,S_comm,H_status,H_floor_date,H_comm,bill_url,hist_url,vote_url
HB321-FN-L,2023,Josh Yokela (R); Joe Alexander (R); Rebecca McWilliams (D); Keith Ammon (R); Jordan Ulery (R); Bill Gannon (R); Kevin Verville (R),"SPONSORS:	Rep. Yokela, Rock. 32; Rep. Ammon, Hills. 42; Rep. Verville, Rock. 2; Rep. Alexander Jr., Hills. 29; Rep. Ulery, Hills. 13; Rep. McWilliams, Merr. 30; Sen. Gannon, Dist 23",relative to minutes from nonpublic sessions under the right to know law.,0423,N,0189,PASSED/ADOPTED WITH AMENDMENT,2023-05-18,Judiciary,CONCURRED,2023-02-14,Judiciary,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0423&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0423&sy=2023&sortoption=&txtsessionyear=2023,
HB323,2023,Mark Pearson (R); Gary Merchant (D); James Murphy (D); Jess Edwards (R),"SPONSORS:	Rep. M. Pearson, Rock. 34; Rep. Edwards, Rock. 31; Rep. Merchant, Sull. 6; Rep. J. Murphy, Graf. 12",relative to establishing a committee on emerging medical technologies.,0424,N,0128,PASSED/ADOPTED,2023-05-11,Health and Human Services,PASSED/ADOPTED WITH AMENDMENT,2023-03-22,"Health, Human Services and Elderly Affairs",http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0424&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0424&sy=2023&sortoption=&txtsessionyear=2023,
HB324-FN-A,2023,Russell Muirhead (D); Ellen Read (D),"SPONSORS:	Rep. Muirhead, Graf. 12; Rep. E. Read, Rock. 10",relative to campaign contributions and expenditures and making an appropriation therefor.,0209,N,None,,,,INEXPEDIENT TO LEGISLATE,2023-02-14,Election Law,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0209&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0209&sy=2023&sortoption=&txtsessionyear=2023,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=0209&sy=2023&sortoption=&txtsessionyear=2023
HB325,2023,Gary Merchant (D),"SPONSORS:	Rep. Merchant, Sull. 6",relative to the controlled drug prescription health and safety program advisory council members.,0251,N,0034,PASSED/ADOPTED,2023-04-13,Executive Departments and Administration,PASSED/ADOPTED WITH AMENDMENT,2023-02-22,"Health, Human Services and Elderly Affairs",http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0251&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0251&sy=2023&sortoption=&txtsessionyear=2023,
HB327-FN,2023,Eric Gallager (D),"SPONSORS:	Rep. Gallager, Merr. 20",prohibiting the state from requiring the public use proprietary software when visiting state websites.,0189,N,None,,,,INEXPEDIENT TO LEGISLATE,2023-02-02,Executive Departments and Administration,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0189&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0189&sy=2023&sortoption=&txtsessionyear=2023,
HB328-FN,2023,Kevin Verville (R),"SPONSORS:	Rep. Verville, Rock. 2",an act legalizing certain controlled substances for persons 21 years of age or older.,0238,N,None,,,,INEXPEDIENT TO LEGISLATE,2023-03-16,Criminal Justice and Public Safety,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0238&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0238&sy=2023&sortoption=&txtsessionyear=2023,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=0238&sy=2023&sortoption=&txtsessionyear=2023
HB330-FN-A,2023,Carol McGuire (R); Peter Schmidt (D); Howard  Pearl (R); Jess Edwards (R); Terry Roy (R); Timothy Lang (R),"SPONSORS:	Rep. C. McGuire, Merr. 27; Rep. Edwards, Rock. 31; Rep. Schmidt, Straf. 14; Rep. Roy, Rock. 31; Sen. Pearl, Dist 17; Sen. Lang, Dist 2",relative to the national guard recruitment incentive program and its funding and rulemaking.,0216,N,0129,PASSED/ADOPTED,2023-05-18,Executive Departments and Administration,PASSED/ADOPTED,2023-04-06,State-Federal Relations and Veterans Affairs,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0216&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0216&sy=2023&sortoption=&txtsessionyear=2023,
HB331-FN-L,2023,Alicia Lekas (R); Aidan Ankarberg (R); Keith Murphy (R); Judy Aron (R); Leah Cushman (R),"SPONSORS:	Rep. A. Lekas, Hills. 38; Rep. Aron, Sull. 4; Rep. Ankarberg, Straf. 7; Rep. Cushman, Hills. 28; Sen. Murphy, Dist 16",relative to the income threshold for the education freedom account program.,0203,N,None,,,,DIED ON THE TABLE,2023-03-22,Education,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0203&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0203&sy=2023&sortoption=&txtsessionyear=2023,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=0203&sy=2023&sortoption=&txtsessionyear=2023
HB334-FN,2023,Thomas Schamberg (D),"SPONSORS:	Rep. Schamberg, Merr. 6",relative to determination and cost of state adequate education.,0157,N,None,,,,INEXPEDIENT TO LEGISLATE,2023-02-14,Education,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0157&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0157&sy=2023&sortoption=&txtsessionyear=2023,
HB335,2023,Michael Cahill (D),"SPONSORS:	Rep. M. Cahill, Rock. 10",relative to notice of tax lien on real estate subject to a lien for old age assistance.,0152,N,0042,PASSED/ADOPTED,2023-04-13,Election Law and Municipal Affairs,PASSED/ADOPTED,2023-03-09,Municipal and County Government,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0152&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0152&sy=2023&sortoption=&txtsessionyear=2023,
HB336,2023,Michael Cahill (D),"SPONSORS:	Rep. M. Cahill, Rock. 10",relative to the format of election ballots.,0153,N,0043,PASSED/ADOPTED,2023-04-13,Election Law and Municipal Affairs,PASSED/ADOPTED WITH AMENDMENT,2023-03-16,Election Law,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0153&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0153&sy=2023&sortoption=&txtsessionyear=2023,
HB337-FN,2023,Gary Merchant (D); David Rochefort (R); Sharon Carson (R); Jordan Ulery (R); Leah Cushman (R); Suzanne Prentiss (D); Carol McGuire (R),"SPONSORS:	Rep. Merchant, Sull. 6; Rep. Ulery, Hills. 13; Rep. C. McGuire, Merr. 27; Rep. Rochefort, Graf. 1; Rep. Cushman, Hills. 28; Sen. Carson, Dist 14; Sen. Prentiss, Dist 5","(New Title) relative to directing the office of professional licensure and certification to provide notice of public meetings and an opportunity for comment from the public, and creating a new attorney II position.",0077,N,None,VETO SUSTAINED,2023-10-26,Executive Departments and Administration,VETO OVERRIDDEN,2023-04-06,Executive Departments and Administration,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0077&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0077&sy=2023&sortoption=&txtsessionyear=2023,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=0077&sy=2023&sortoption=&txtsessionyear=2023
HB338-FN,2023,Joshua Adjutant (d); Dru Fox (D); Jodi Newell (D); Donald Bouchard (D); Thomas Cormen (D); Suzanne Prentiss (D); Dianne Schuett (D); Arthur Ellison (D); Debra Altschiller (D),"SPONSORS:	Rep. Adjutant, Graf. 16; Rep. Bouchard, Hills. 24; Rep. Schuett, Merr. 12; Rep. D. Fox, Ches. 2; Rep. Cormen, Graf. 15; Rep. Ellison, Merr. 28; Rep. Newell, Ches. 4; Sen. Prentiss, Dist 5; Sen. Altschiller, Dist 24",relative to prescription drug assistance for individuals with diabetes.,0066,N,None,,,,INEXPEDIENT TO LEGISLATE,2023-02-22,"Health, Human Services and Elderly Affairs",http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0066&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0066&sy=2023&sortoption=&txtsessionyear=2023,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=0066&sy=2023&sortoption=&txtsessionyear=2023
HB339-FN,2023,James Spillane (R); Jordan Ulery (R); Jess Edwards (R); Kenneth Weyler (R),"SPONSORS:	Rep. Spillane, Rock. 2; Rep. Weyler, Rock. 14; Rep. Ulery, Hills. 13; Rep. Edwards, Rock. 31",prohibiting the investment of state funds in any company participating in a boycott of Israel.,0064,N,None,,,,DIED ON THE TABLE,2023-03-22,Executive Departments and Administration,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0064&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0064&sy=2023&sortoption=&txtsessionyear=2023,
HB340-FN,2023,Joshua Adjutant (d); Tony Caplan (D); Jodi Newell (D); Peter Petrigno (D); Maria Perez (I); Ellen Read (D),"SPONSORS:	Rep. Adjutant, Graf. 16; Rep. Petrigno, Hills. 43; Rep. Caplan, Merr. 8; Rep. M. Perez, Hills. 43; Rep. Newell, Ches. 4; Rep. Read, Rock. 10",relative to the transfer of residential property.,0055,N,None,,,,INEXPEDIENT TO LEGISLATE,2023-02-14,Judiciary,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0055&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0055&sy=2023&sortoption=&txtsessionyear=2023,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=0055&sy=2023&sortoption=&txtsessionyear=2023
HB341-FN,2023,Jaci Grote (D); Kate Murray (D); David Watters (D); Peter Schmidt (D); Debra Altschiller (D),"SPONSORS:	Rep. Grote, Rock. 24; Rep. Schmidt, Straf. 14; Rep. K. Murray, Rock. 22; Sen. Altschiller, Dist 24; Sen. Watters, Dist 4",establishing licensure for massage establishments.,0040,N,None,,,,INEXPEDIENT TO LEGISLATE,2023-02-14,Executive Departments and Administration,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0040&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0040&sy=2023&sortoption=&txtsessionyear=2023,
HB342-FN,2023,Nancy Murphy (D); Rosemarie Rung (D); Suzanne Vail (D); Wendy Thomas (D); Jodi Newell (D); David Meuse (D),"SPONSORS:	Rep. N. Murphy, Hills. 12; Rep. W. Thomas, Hills. 12; Rep. Rung, Hills. 12; Rep. Newell, Ches. 4; Rep. Vail, Hills. 6; Rep. Meuse, Rock. 37",relative to lead testing in children.,0201,N,None,PASSED/ADOPTED,2023-05-11,Health and Human Services,VETO SUSTAINED,2023-03-22,"Health, Human Services and Elderly Affairs",http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0201&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0201&sy=2023&sortoption=&txtsessionyear=2023,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=0201&sy=2023&sortoption=&txtsessionyear=2023
HB343,2023,Peter Schmidt (D),"SPONSORS:	Rep. Schmidt, Straf. 14",relative to release of confidential records of a person appointed a guardian.,0026,N,None,INEXPEDIENT TO LEGISLATE,2023-05-18,Judiciary,PASSED/ADOPTED WITH AMENDMENT,2023-02-22,Judiciary,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0026&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0026&sy=2023&sortoption=&txtsessionyear=2023,
HB346-FN,2023,Glenn Cordelli (R); Walter Stapleton (R); Matthew Simon (R); Katy Peternel (R); Linda Gould (R); Regina Birdsell (R); Jeanine Notter (R); Mark Pearson (R); Ruth Ward (R); Jordan Ulery (R); Katherine Prudhomme-O'Brien (R); Kevin Avard (R),"SPONSORS:	Rep. Cordelli, Carr. 7; Rep. Peternel, Carr. 6; Rep. Notter, Hills. 12; Rep. Ulery, Hills. 13; Rep. Stapleton, Sull. 6; Rep. L. Gould, Hills. 2; Rep. M. Pearson, Rock. 34; Rep. Prudhomme-O'Brien, Rock. 13; Rep. Simon, Graf. 1; Sen. Birdsell, Dist 19; Sen. Ward, Dist 8; Sen. Avard, Dist 12",relative to the right of any infant born alive to appropriate medical care and treatment.,0213,N,None,,,,INEXPEDIENT TO LEGISLATE,2023-03-22,Judiciary,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0213&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0213&sy=2023&sortoption=&txtsessionyear=2023,
HB348-FN,2023,Aidan Ankarberg (R); Matthew Coulon (R); Leah Cushman (R),"SPONSORS:	Rep. Ankarberg, Straf. 7; Rep. Coulon, Graf. 5; Rep. Cushman, Hills. 28",relative to the sale of raw milk and products made with raw milk.,0110,N,None,,,,INEXPEDIENT TO LEGISLATE,2023-03-16,Environment and Agriculture,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0110&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0110&sy=2023&sortoption=&txtsessionyear=2023,
HB349,2023,Rick Ladd (R); Daniel Innis (R); Ruth Ward (R); Glenn Cordelli (R),"SPONSORS:	Rep. Ladd, Graf. 5; Rep. Cordelli, Carr. 7; Sen. Innis, Dist 7; Sen. Ward, Dist 8","relative to a special purpose school district for Bridgewater, Hebron, and Groton.",0279,N,0190,PASSED/ADOPTED WITH AMENDMENT,2023-05-11,Education,CONCURRED,2023-03-22,Education,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0279&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0279&sy=2023&sortoption=&txtsessionyear=2023,
HB351-FN,2023,David Meuse (D); Cassandra  Levesque (D); Marjorie Smith (D); Mary Heath (D),"SPONSORS:	Rep. Meuse, Rock. 37; Rep. Heath, Hills. 41; Rep. Levesque, Straf. 4; Rep. M. Smith, Straf. 10",relative to the negligent storage of firearms and relative to firearm safety devices.,0030,N,None,,,,INDEFINITELY POSTPONED,2023-03-22,Criminal Justice and Public Safety,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0030&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0030&sy=2023&sortoption=&txtsessionyear=2023,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=0030&sy=2023&sortoption=&txtsessionyear=2023
HB355,2023,Eric Gallager (D),"SPONSORS:	Rep. Gallager, Merr. 20",establishing a committee to study the sharing of data between state and federal public housing agencies.,0184,N,None,,,,INEXPEDIENT TO LEGISLATE,2023-02-02,Executive Departments and Administration,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0184&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0184&sy=2023&sortoption=&txtsessionyear=2023,
HB356-FN,2023,Lino Avellani (R),"SPONSORS:	Rep. Avellani, Carr. 4",relative to the application of motor vehicle laws to bicycles.,0249,N,None,,,,INEXPEDIENT TO LEGISLATE,2023-03-09,Transportation,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0249&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0249&sy=2023&sortoption=&txtsessionyear=2023,
HB357,2023,Douglas Trottier (R); Steven Bogert (R); Howard  Pearl (R); Juliet Harvey-Bolia (R); Mike Bordes (R),"SPONSORS:	Rep. Trottier, Belk. 8; Rep. Harvey-Bolia, Belk. 3; Rep. Bogert, Belk. 5; Rep. Bordes, Belk. 5; Sen. Pearl, Dist 17",relative to the length of terms for Belknap county officers.,0248,N,None,,,,DIED ON THE TABLE,2023-02-22,Municipal and County Government,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0248&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0248&sy=2023&sortoption=&txtsessionyear=2023,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=0248&sy=2023&sortoption=&txtsessionyear=2023
HB358,2023,Carol McGuire (R); Timothy Lang (R); Ruth Ward (R); Erica Layon (R),"SPONSORS:	Rep. C. McGuire, Merr. 27; Rep. Layon, Rock. 13; Sen. Lang, Dist 2; Sen. Ward, Dist 8",(Second New Title) relative to the filing and adoption of proposed administrative rules and relative to overpayment of unemployment compensation and relative to policies relating to nursing mothers.,0226,N,0191,CONFERENCE REPORT ADOPTED,2023-06-29,Executive Departments and Administration,CONFERENCE REPORT ADOPTED,2023-03-16,Executive Departments and Administration,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0226&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0226&sy=2023&sortoption=&txtsessionyear=2023,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=0226&sy=2023&sortoption=&txtsessionyear=2023
HB359,2023,Ellen Read (D); Timothy Horrigan (D); Joan Hamblet (D); Jonah Wheeler (D); Cam Kenney (D),"SPONSORS:	Rep. Read, Rock. 10; Rep. Wheeler, Hills. 33; Rep. Horrigan, Straf. 10; Rep. Kenney, Straf. 10; Rep. Hamblet, Rock. 26",relative to legal holidays.,0240,N,None,,,,INEXPEDIENT TO LEGISLATE,2023-03-16,Executive Departments and Administration,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0240&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0240&sy=2023&sortoption=&txtsessionyear=2023,
HB360-FN,2023,Kevin Verville (R); Tony Lekas (R); Dan Hynes (I); Yury Polozov (R),"SPONSORS:	Rep. Verville, Rock. 2; Rep. Polozov, Merr. 10; Rep. T. Lekas, Hills. 38; Rep. Hynes, Hills. 2",an act legalizing cannabis for persons 21 years of age or older.,0241,N,None,DIED ON THE TABLE,2023-05-18,Judiciary,PASSED/ADOPTED,2023-03-16,Criminal Justice and Public Safety,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0241&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0241&sy=2023&sortoption=&txtsessionyear=2023,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=0241&sy=2023&sortoption=&txtsessionyear=2023
HB363,2023,Alvin See (R); Michael Moffett (R),"SPONSORS:	Rep. See, Merr. 26; Rep. Moffett, Merr. 4",relative to deadlines for candidates filing by nomination papers for state general elections.,0288,N,None,,,,DIED ON THE TABLE,2023-03-22,Election Law,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0288&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0288&sy=2023&sortoption=&txtsessionyear=2023,
HB364-FN,2023,Rick Ladd (R); Mel Myler (D); David Watters (D); Glenn Cordelli (R); Ruth Ward (R); Timothy Lang (R); Patricia Cornell (D),"SPONSORS:	Rep. Ladd, Graf. 5; Rep. Cordelli, Carr. 7; Rep. Cornell, Hills. 22; Rep. Myler, Merr. 9; Sen. Ward, Dist 8; Sen. Watters, Dist 4; Sen. Lang, Dist 2",relative to transportation for students attending career and technical education centers.,0280,N,0130,PASSED/ADOPTED,2023-05-11,Education,PASSED/ADOPTED,2023-04-06,Education,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0280&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0280&sy=2023&sortoption=&txtsessionyear=2023,
