bill_number,session_year,sponsors,sponsors_on_bill,title,lsr,local_gov,chapter_num,S_status,S_floor_date,S_comm,H_status,H_floor_date,H_comm,bill_url,hist_url,vote_url
HB1622-FN,2024,Carol McGuire (R); Howard  Pearl (R); Keith Murphy (R); Timothy Lang (R); Sharon Carson (R),"SPONSORS:	Rep. C. McGuire, Merr. 27; Sen. Lang, Dist 2; Sen. Pearl, Dist 17; Sen. Carson, Dist 14; Sen. Murphy, Dist 16",relative to administrative rulemaking and license renewals by the office of professional licensure and certification.,2577,N,None,CONFERENCE REPORT ADOPTED,2024-06-13,Executive Departments and Administration,CONFERENCE REPORT ADOPTED,2024-03-28,Executive Departments and Administration,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2577&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2577&sy=2024&txtsessionyear=2024&sortoption=,
HB1623-FN,2024,Michael Vose (R); Dan McGuire (R); Timothy Lang (R); Douglas Thomas (R); Kevin Avard (R); Howard  Pearl (R); Michael Harrington (R),"SPONSORS:	Rep. Vose, Rock. 5; Rep. D. Thomas, Rock. 16; Rep. Harrington, Straf. 18; Rep. D. McGuire, Merr. 14; Sen. Avard, Dist 12; Sen. Lang, Dist 2; Sen. Pearl, Dist 17",(New Title) relative to involuntary retirement or decommissioning of electricity generators.,2670,N,0347,CONFERENCE REPORT ADOPTED,2024-06-13,Energy and Natural Resources,CONFERENCE REPORT ADOPTED,2024-03-07,"Science, Technology and Energy",http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2670&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2670&sy=2024&txtsessionyear=2024&sortoption=,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=2670&sy=2024&txtsessionyear=2024&sortoption=
HB1624,2024,Scott Wallace (R); Keith Ammon (R); Marjorie Smith (D); Mark Pearson (R); Ralph Boehm (R); Daryl Abbas (R); Barbara Comtois (R),"SPONSORS:	Rep. Wallace, Rock. 8; Rep. M. Pearson, Rock. 34; Rep. Comtois, Belk. 7; Rep. Ammon, Hills. 42; Rep. Boehm, Hills. 14; Rep. M. Smith, Straf. 10; Sen. Abbas, Dist 22",relative to allowing the distillation of hobby liquors.,2716,N,0206,PASSED/ADOPTED,2024-05-22,Commerce,PASSED/ADOPTED,2024-03-28,Commerce and Consumer Affairs,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2716&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2716&sy=2024&txtsessionyear=2024&sortoption=,
HB1625-FN,2024,Karen Reid (R); Glenn Cordelli (R); Rich̩ Colcombe (R); Leah Cushman (R); Lisa Mazur (R),"SPONSORS:	Rep. Reid, Hills. 27; Rep. Cushman, Hills. 28; Rep. Cordelli, Carr. 7; Rep. Mazur, Hills. 44; Rep. Colcombe, Hills. 30",relative to school health services.,2881,N,None,,,,INTERIM STUDY,2024-03-21,Education,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2881&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2881&sy=2024&txtsessionyear=2024&sortoption=,
HB1626-FN-A,2024,Dan McGuire (R); Lou D'Allesandro (D); James Gray (R); Susan Almy (D),"SPONSORS:	Rep. D. McGuire, Merr. 14; Rep. Almy, Graf. 17; Sen. D'Allesandro, Dist 20; Sen. Gray, Dist 6",relative to the repeal of certain designated funds and relative to the apportionment of dog license fees.,3136,N,0251,PASSED/ADOPTED WITH AMENDMENT,2024-05-16,Election Law and Municipal Affairs,CONCURRED,2024-03-07,Environment and Agriculture,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=3136&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=3136&sy=2024&txtsessionyear=2024&sortoption=,
HB1627,2024,Michael Vose (R),"SPONSORS:	Rep. Vose, Rock. 5","relative to recodifying certain laws concerning railroads, transportation, and telecommunications.",3137,N,0033,PASSED/ADOPTED,2024-04-18,Executive Departments and Administration,PASSED/ADOPTED,2024-02-01,"Science, Technology and Energy",http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=3137&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=3137&sy=2024&txtsessionyear=2024&sortoption=,
HB1628,2024,Peter Bixby (D),"SPONSORS:	Rep. Bixby, Straf. 13","relative to regulatory authority for apples, coal grading, potatoes, cider, milk, and lumber.",3138,N,0252,PASSED/ADOPTED,2024-05-15,Energy and Natural Resources,PASSED/ADOPTED WITH AMENDMENT,2024-03-21,Environment and Agriculture,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=3138&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=3138&sy=2024&txtsessionyear=2024&sortoption=,
HB1629-FN,2024,Lucy Weber (D); Karen Ebel (D),"SPONSORS:	Rep. Weber, Ches. 5; Rep. Ebel, Merr. 7",relative to attorney general's duties concerning legislators residing in different districts than they represent.,3133,N,None,,,,LAID ON TABLE,2024-03-07,Legislative Administration,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=3133&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=3133&sy=2024&txtsessionyear=2024&sortoption=,
HB1630-FN,2024,Lucius Parshall (D); Nicholas Germana (D); Peter Bixby (D); Tony Caplan (D); Sherry Dutzy (D); Debra Altschiller (D),"SPONSORS:	Rep. Parshall, Ches. 8; Rep. Caplan, Merr. 8; Rep. Germana, Ches. 1; Rep. Dutzy, Hills. 6; Rep. Bixby, Straf. 13; Sen. Altschiller, Dist 24",relative to extended producer responsibility.,3139,N,None,,,,INEXPEDIENT TO LEGISLATE,2024-02-22,Environment and Agriculture,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=3139&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=3139&sy=2024&txtsessionyear=2024&sortoption=,
HB1631,2024,Mark McConkey (R); Douglas Thomas (R); Martin Jack (D); John Cloutier (D); John Janigian (R); Shannon Chandley (D); David Milz (R); Karen Ebel (D),"SPONSORS:	Rep. McConkey, Carr. 8; Rep. Cloutier, Sull. 6; Rep. Milz, Rock. 13; Rep. D. Thomas, Rock. 16; Rep. Janigian, Rock. 25; Rep. Ebel, Merr. 7; Rep. Jack, Hills. 10; Sen. Chandley, Dist 11","(New Title) establishing the commission to study revenue alternatives to the road toll, road toll registration charges, and revenue alternatives to vehicle registration fees to fund highway and bridge improvements.",3140,N,0026,PASSED/ADOPTED,2024-04-18,Ways and Means,PASSED/ADOPTED WITH AMENDMENT,2024-02-22,Public Works and Highways,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=3140&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=3140&sy=2024&txtsessionyear=2024&sortoption=,
HB1632-FN,2024,David Rochefort (R); Jim Fedolfi (R); Linda Massimilla (D); Nicholas Germana (D); Alexis Simpson (D); Kevin Avard (R),"SPONSORS:	Rep. Rochefort, Graf. 1; Rep. Germana, Ches. 1; Rep. Fedolfi, Hills. 30; Rep. Simpson, Rock. 33; Rep. Massimilla, Graf. 1; Sen. Avard, Dist 12",relative to out-of-state solid waste.,3141,N,None,INEXPEDIENT TO LEGISLATE,2024-05-15,Energy and Natural Resources,PASSED/ADOPTED,2024-03-28,Environment and Agriculture,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=3141&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=3141&sy=2024&txtsessionyear=2024&sortoption=,
HB1633-FN-A,2024,Erica Layon (R); Tom Mannion (R); Tony Lekas (R); Anita Burroughs (D); J.R. Hoell (r); Karen Calabro (D); Lex Berezhny (R); Andrew Prout (R); Jonah Wheeler (D),"SPONSORS:	Rep. Layon, Rock. 13; Rep. Burroughs, Carr. 2; Rep. Berezhny, Graf. 11; Rep. T. Mannion, Hills. 1; Rep. Hoell, Merr. 27; Rep. Prout, Hills. 13; Rep. T. Lekas, Hills. 38; Rep. Calabro, Hills. 45; Rep. Wheeler, Hills. 33",relative to the legalization and regulation of cannabis and making appropriations therefor.,2804,N,None,CONFERENCE REPORT ADOPTED,2024-06-13,Judiciary,LAID ON TABLE,2024-04-11,Commerce and Consumer Affairs,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2804&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2804&sy=2024&txtsessionyear=2024&sortoption=,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=2804&sy=2024&txtsessionyear=2024&sortoption=
HB1634-FN,2024,Alicia Lekas (R),"SPONSORS:	Rep. A. Lekas, Hills. 38",relative to universal eligibility for the education freedom account program.,2801,N,None,,,,INEXPEDIENT TO LEGISLATE,2024-02-08,Education,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2801&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2801&sy=2024&txtsessionyear=2024&sortoption=,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=2801&sy=2024&txtsessionyear=2024&sortoption=
HB1635,2024,Rebecca McWilliams (D); David Paige (d); Ellen Read (D),"SPONSORS:	Rep. McWilliams, Merr. 30; Rep. D. Paige, Carr. 1; Rep. Read, Rock. 10",relative to the definition of short-term rental.,2799,N,None,,,,INEXPEDIENT TO LEGISLATE,2024-03-28,Commerce and Consumer Affairs,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2799&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2799&sy=2024&txtsessionyear=2024&sortoption=,
HB1636-FN,2024,Sherry Dutzy (D); Lucius Parshall (D); Angela Brennan (D); Daniel Veilleux (D),"SPONSORS:	Rep. Dutzy, Hills. 6; Rep. Veilleux, Hills. 34; Rep. Parshall, Ches. 8; Rep. Brennan, Merr. 9","relative to creating the New Hampshire container deposit, refund, recycle, and reuse system.",2793,N,None,,,,INTERIM STUDY,2024-02-22,Commerce and Consumer Affairs,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2793&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2793&sy=2024&txtsessionyear=2024&sortoption=,
HB1637,2024,Leah Cushman (R); Jonathan Smith (R); Tom Mannion (R); Jason Osborne (R); Karen Reid (R); Mike Belcher (R); Michael Granger (R); Lisa Mazur (R),"SPONSORS:	Rep. Cushman, Hills. 28; Rep. Osborne, Rock. 2; Rep. Granger, Straf. 2; Rep. Jonathan Smith, Carr. 5; Rep. Reid, Hills. 27; Rep. Mazur, Hills. 44; Rep. T. Mannion, Hills. 1; Rep. Belcher, Carr. 4",relative to reducing requirements for vehicle inspections.,2788,N,None,INTERIM STUDY,2024-05-15,Transportation,PASSED/ADOPTED WITH AMENDMENT,2024-03-28,Transportation,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2788&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2788&sy=2024&txtsessionyear=2024&sortoption=,
HB1638-FN,2024,Kelley Potenza (R),"SPONSORS:	Rep. Potenza, Straf. 19",relative to requiring case reviews and remedial measures for any department of health and human services employee who improperly performs their job.,2786,N,None,,,,INEXPEDIENT TO LEGISLATE,2024-03-21,"Health, Human Services and Elderly Affairs",http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2786&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2786&sy=2024&txtsessionyear=2024&sortoption=,
HB1639-FN-L,2024,Corinne Cascadden (D); Nancy Murphy (D); Linda Haskins (D); Suzanne Vail (D); Efstathia Booras (D),"SPONSORS:	Rep. Cascadden, Coos 5; Rep. Vail, Hills. 6; Rep. N. Murphy, Hills. 12; Rep. Booras, Hills. 8; Rep. Haskins, Rock. 11",(New Title) relative to children with disabilities placed at state facilities for detained or adjudicated youth.,2784,N,0348,PASSED/ADOPTED,2024-05-02,Judiciary,PASSED/ADOPTED WITH AMENDMENT,2024-02-08,Education,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2784&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2784&sy=2024&txtsessionyear=2024&sortoption=,
HB1640-FN,2024,J.R. Hoell (r); Daniel Popovici-Muller (R); Tony Lekas (R),"SPONSORS:	Rep. Hoell, Merr. 27; Rep. Popovici-Muller, Rock. 17; Rep. T. Lekas, Hills. 38",relative to qualified immunity standards.,2782,N,None,,,,LAID ON TABLE,2024-03-21,Judiciary,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2782&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2782&sy=2024&txtsessionyear=2024&sortoption=,
HB1641-FN-L,2024,Rebecca McWilliams (D); Eric Gallager (D); Jessica Grill (D),"SPONSORS:	Rep. McWilliams, Merr. 30; Rep. Gallager, Merr. 20; Rep. Grill, Hills. 18",relating to requiring large parking lots to have a solar power canopy.,2773,N,None,,,,INEXPEDIENT TO LEGISLATE,2024-02-08,Municipal and County Government,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2773&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2773&sy=2024&txtsessionyear=2024&sortoption=,
HB1642,2024,Walter Spilsbury (R),"SPONSORS:	Rep. Spilsbury, Sull. 3",relative to the role of cooperative school district board member representatives on school district budget committees.,2769,N,None,,,,INTERIM STUDY,2024-03-28,Education,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2769&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2769&sy=2024&txtsessionyear=2024&sortoption=,
HB1643-FN-L,2024,Mike Ouellet (R); Brian Cole (R); James Tierney (R); Arnold Davis (R); Alicia Lekas (R),"SPONSORS:	Rep. Ouellet, Coos 3; Rep. A. Davis, Coos 2; Rep. Cole, Hills. 26; Rep. A. Lekas, Hills. 38; Rep. Tierney, Coos 1",requiring school districts to make curriculum and instructional materials available on their web pages.,2766,N,None,,,,INEXPEDIENT TO LEGISLATE,2024-03-07,Education,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2766&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2766&sy=2024&txtsessionyear=2024&sortoption=,
HB1644-FN,2024,Michael Vose (R); Douglas Thomas (R); Kevin Avard (R); Keith Ammon (R); Thomas Cormen (D); Howard  Pearl (R); Michael Harrington (R); Jeanine Notter (R),"SPONSORS:	Rep. Vose, Rock. 5; Rep. Ammon, Hills. 42; Rep. Harrington, Straf. 18; Rep. D. Thomas, Rock. 16; Rep. Cormen, Graf. 15; Rep. Notter, Hills. 12; Sen. Avard, Dist 12; Sen. Pearl, Dist 17",requiring the department of energy to initiate an investigation of the benefits and key considerations regarding support for clean or non-carbon emitting power generation.,2763,N,None,,,,LAID ON TABLE,2024-02-22,"Science, Technology and Energy",http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2763&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2763&sy=2024&txtsessionyear=2024&sortoption=,
HB1645-FN,2024,Susan Almy (D),"SPONSORS:	Rep. Almy, Graf. 17",establishing a condominium dispute resolution board.,2760,N,None,,,,INTERIM STUDY,2024-02-22,Commerce and Consumer Affairs,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2760&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2760&sy=2024&txtsessionyear=2024&sortoption=,
HB1646,2024,David Luneau (D),"SPONSORS:	Rep. Luneau, Merr. 9",relative to chartered public schools.,2755,N,None,,,,INTERIM STUDY,2024-03-21,Education,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2755&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2755&sy=2024&txtsessionyear=2024&sortoption=,
HB1647-FN-A,2024,Peter Leishman (D); Jaci Grote (D); Steve Shurtleff (D); Dan McGuire (R); Jeffrey Goley (D); Donna Soucy (D),"SPONSORS:	Rep. Leishman, Hills. 33; Rep. D. McGuire, Merr. 14; Rep. Grote, Rock. 24; Rep. Goley, Hills. 21; Rep. Shurtleff, Merr. 15; Sen. Soucy, Dist 18",relative to the calculation of group II retirement benefits in the retirement system.,3143,N,0253,PASSED/ADOPTED WITH AMENDMENT,2024-05-22,Finance,CONCURRED,2024-04-11,Executive Departments and Administration,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=3143&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=3143&sy=2024&txtsessionyear=2024&sortoption=,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=3143&sy=2024&txtsessionyear=2024&sortoption=
HB1648,2024,Jim Kofalt (R); Steven Smith (R); Keith Ammon (R); Joe Sweeney (R); Judy Aron (R); Joe Alexander (R),"SPONSORS:	Rep. Kofalt, Hills. 32; Rep. Sweeney, Rock. 25; Rep. S. Smith, Sull. 3; Rep. Aron, Sull. 4; Rep. Ammon, Hills. 42; Rep. Alexander Jr., Hills. 29",relative to electronic payments to employees debit cards.,3128,N,None,,,,INDEFINITELY POSTPONED,2024-03-21,"Labor, Industrial and Rehabilitative Services",http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=3128&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=3128&sy=2024&txtsessionyear=2024&sortoption=,
HB1649-FN,2024,Karen Ebel (D); Maureen Mooney (R); Denise Ricciardi (R); Alexis Simpson (D); Ron Dunn (R); Shannon Chandley (D); Carry Spier (d); Jared Sullivan (D); David Watters (D); Rosemarie Rung (D); Nancy Murphy (D); Suzanne Prentiss (D); Bill Boyd (R); Wendy Thomas (D); Kevin Avard (R),"SPONSORS:	Rep. Ebel, Merr. 7; Rep. Simpson, Rock. 33; Rep. Spier, Hills. 6; Rep. Rung, Hills. 12; Rep. B. Boyd, Hills. 12; Rep. Mooney, Hills. 12; Rep. Dunn, Rock. 16; Rep. J. Sullivan, Graf. 2; Rep. N. Murphy, Hills. 12; Rep. W. Thomas, Hills. 12; Sen. Ricciardi, Dist 9; Sen. Chandley, Dist 11; Sen. Watters, Dist 4; Sen. Prentiss, Dist 5; Sen. Avard, Dist 12","(Second New Title) relative to prohibiting certain products with intentionally added PFAS and relative to civil actions for PFAS contamination, and relative to settlement of lawsuits against manufacturers of PFAS for impacts to public drinking water systems.",2805,N,0349,PASSED/ADOPTED WITH AMENDMENT,2024-05-23,Energy and Natural Resources,CONCURRED,2024-04-11,Commerce and Consumer Affairs,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2805&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2805&sy=2024&txtsessionyear=2024&sortoption=,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=2805&sy=2024&txtsessionyear=2024&sortoption=
HB1650-FN,2024,David Luneau (D),"SPONSORS:	Rep. Luneau, Merr. 9",relative to the approval of alternative programs for granting credit leading to graduation.,2752,N,None,,,,INDEFINITELY POSTPONED,2024-03-21,Education,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2752&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2752&sy=2024&txtsessionyear=2024&sortoption=,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=2752&sy=2024&txtsessionyear=2024&sortoption=
HB1651-FN,2024,Dan McGuire (R); Peter Leishman (D),"SPONSORS:	Rep. D. McGuire, Merr. 14; Rep. Leishman, Hills. 33",relative to combining the board of tax and land appeals and the housing appeals board.,2750,N,None,,,,INEXPEDIENT TO LEGISLATE,2024-02-15,Judiciary,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2750&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2750&sy=2024&txtsessionyear=2024&sortoption=,
HB1652-FN,2024,Kevin Verville (R),"SPONSORS:	Rep. Verville, Rock. 2",relative to establishing a local education freedom account program.,2739,N,None,,,,INEXPEDIENT TO LEGISLATE,2024-02-15,Education,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2739&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2739&sy=2024&txtsessionyear=2024&sortoption=,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=2739&sy=2024&txtsessionyear=2024&sortoption=
HB1653-FN,2024,Kevin Pratt (R),"SPONSORS:	Rep. Pratt, Rock. 4",relative to determination of earnable compensation for certain group II retirement system members.,2729,N,None,,,,INTERIM STUDY,2024-02-15,Executive Departments and Administration,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2729&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2729&sy=2024&txtsessionyear=2024&sortoption=,
HB1654-FN,2024,David Luneau (D),"SPONSORS:	Rep. Luneau, Merr. 9",relative to review of education freedom account service providers.,2725,N,None,,,,INDEFINITELY POSTPONED,2024-03-21,Education,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2725&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2725&sy=2024&txtsessionyear=2024&sortoption=,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=2725&sy=2024&txtsessionyear=2024&sortoption=
HB1655,2024,Daniel Popovici-Muller (R),"SPONSORS:	Rep. Popovici-Muller, Rock. 17",(New Title) including in the commissioner of the department of education's rulemaking authority the authority to make rules regarding collection of fees for criminal background check processing.,2617,N,0207,PASSED/ADOPTED WITH AMENDMENT,2024-04-18,Education,CONCURRED,2024-03-21,Education,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2617&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2617&sy=2024&txtsessionyear=2024&sortoption=,
