bill_number,session_year,chamber,action_date,action,order
HB1521,2024,H,2024-05-29,"House Non-Concurs with Senate Amendment 2024-1968s and Requests CofC (Reps. C. McGuire, Fitzpatrick, T. Dolan, Goley): MA VV 05/28/2024",12
HB1521,2024,S,2024-05-30,"Sen. Gray Accedes to House Request for Committee of Conference, MA, VV; 05/30/2024; SJ 16",13
HB1521,2024,S,2024-05-30,"President Appoints: Senators Gray, Murphy, Perkins Kwoka; 05/30/2024; SJ 16",14
HB1521,2024,H,2024-06-03,Conference Committee Meeting: 06/03/2024 11:00 am LOB 306-308,15
HB1521,2024,S,2024-06-06,Conference Committee Report; Not Signed Off; SJ 17,16
HB1521,2024,H,2024-06-07,Conference Committee Report: Not Filed HJ 15,17
HB1522-FN,2024,H,2023-12-11,"Introduced 01/03/2024 and referred to Labor, Industrial and Rehabilitative Services HJ 1 P. 23",1
HB1522-FN,2024,H,2024-01-22,==CANCELLED== Public Hearing: 01/25/2024 09:45 am LOB 307,2
HB1522-FN,2024,H,2024-01-24,==RESCHEDULED== Public Hearing: 01/25/2024 09:45 am LOB 307,3
HB1522-FN,2024,H,2024-01-31,Executive Session: 02/14/2024 09:45 am LOB 307,4
HB1522-FN,2024,H,2024-02-15,Committee Report: Without Recommendation 02/14/2024 (Vote 10-10; RC),5
HB1522-FN,2024,H,2024-02-22,Lay HB1522 on Table (Rep. B. Sullivan): MA VV 02/22/2024 HJ 6 P. 125,6
HB1523,2024,H,2023-12-11,Introduced 01/03/2024 and referred to Election Law HJ 1 P. 23,1
HB1523,2024,H,2024-02-14,Public Hearing: 02/20/2024 11:25 am LOB 306-308,2
HB1523,2024,H,2024-02-27,==RECESSED== Executive Session: 03/05/2024 09:00 am LOB 306-308,3
HB1523,2024,H,2024-03-05,==CONTINUED== Executive Session: 03/11/2024 10:00 am LOB 306-308,4
HB1523,2024,H,2024-03-15,Committee Report: Without Recommendation 03/13/2024 (Vote 10-10; RC),5
HB1523,2024,H,2024-03-21,FLAM #2024-1225h (Rep. Burnham): AF DV 186-187 03/21/2024 HJ 9 P. 66,6
HB1523,2024,H,2024-03-21,Ought to Pass: MF DV 185-188 03/21/2024 HJ 9 P. 66,7
HB1523,2024,H,2024-03-21,Inexpedient to Legislate: MA VV 03/21/2024 HJ 9 P. 66,8
HB1523,2024,H,2024-03-22,Notice of Reconsideration (Rep. Burnham) 03/21/2024 HJ 9,9
HB1524,2024,H,2023-12-11,Introduced 01/03/2024 and referred to Education HJ 1 P. 23,1
HB1524,2024,H,2024-01-17,Public Hearing: 01/25/2024 11:30 am LOB 205-207,2
HB1524,2024,H,2024-01-25,==RECESSED== Executive Session: 01/30/2024 10:00 am LOB 205-207,3
HB1524,2024,H,2024-01-25,==CONTINUED== Executive Session: 01/31/2024 10:00 am LOB 205-207,4
HB1524,2024,H,2024-02-07,Committee Report: Without Recommendation 01/31/2024 (Vote 10-10; RC) HC 6 P. 13,5
HB1524,2024,H,2024-02-15,Ought to Pass: MA DV 187-185 02/15/2024 HJ 5 P. 38,6
HB1524,2024,S,2024-02-22,Introduced 02/21/2024 and Referred to Education; SJ 6,7
HB1524,2024,S,2024-03-26,"Hearing: 04/02/2024, Room 101, LOB, 09:30 am; SC 13",8
HB1524,2024,S,2024-04-24,"Committee Report: Referred to Interim Study, 05/02/2024; Vote 5-0; CC; SC 17",9
HB1524,2024,S,2024-04-26,"Refer to Interim Study, MA, VV; 05/02/2024; SJ 11",10
HB1525,2024,H,2023-12-11,Introduced 01/03/2024 and referred to Ways and Means HJ 1 P. 23,1
HB1525,2024,H,2024-01-17,Public Hearing: 01/30/2024 11:30 am LOB 202-204,2
HB1525,2024,H,2024-02-07,Full Committee Work Session: 02/13/2024 10:00 am LOB 202-204,3
HB1525,2024,H,2024-02-07,Executive Session: 02/14/2024 10:00 am LOB 202-204,4
HB1525,2024,H,2024-02-20,Committee Report: Ought to Pass with Amendment #2024-0711h 02/14/2024 (Vote 20-0; CC) HC 9 P. 16,5
HB1525,2024,H,2024-03-07,Amendment #2024-0711h: AA VV 03/07/2024 HJ 7 P. 26,6
HB1525,2024,H,2024-03-07,Ought to Pass with Amendment 2024-0711h: MA VV 03/07/2024 HJ 7 P. 26,7
HB1525,2024,S,2024-03-13,Introduced 03/07/2024 and Referred to Ways and Means; SJ 7,8
HB1525,2024,S,2024-03-20,"Hearing: 03/27/2024, Room 100, SH, 09:45 am; SC 12",9
HB1525,2024,S,2024-05-08,"Hearing: 05/15/2024, Room 100, SH, 09:30 am, on proposed non-germane amendment #2024-1839s; SC 19",10
HB1525,2024,S,2024-05-15,"Committee Report: Ought to Pass with Amendment #2024-1982s, 05/22/2024; Vote 5-0; CC; SC 20",11
HB1525,2024,S,2024-05-22,"Committee Amendment #2024-1982s, AA, VV; 05/22/2024; SJ 14",12
HB1525,2024,S,2024-05-22,"Ought to Pass with Amendment 2024-1982s, MA, VV; OT3rdg; 05/22/2024; SJ 14",13
HB1525,2024,H,2024-05-31,House Concurs with Senate Amendment 2024-1982s (Rep. Janigian): MA VV 05/30/2024 HJ 15 P. 25,14
HB1525,2024,S,2024-07-02,"Enrolled Adopted, VV, (In recess 06/13/2024); SJ 18",15
HB1525,2024,H,2024-07-02,Enrolled (in recess of) 06/13/2024 HJ 16,16
HB1525,2024,H,2024-07-26,Signed by Governor Sununu 07/19/2024; Chapter 245; eff. 07/01/2024,17
HB1526-FN,2024,H,2023-12-11,Introduced 01/03/2024 and referred to Executive Departments and Administration HJ 1 P. 23,1
HB1526-FN,2024,H,2024-01-31,Public Hearing: 02/06/2024 01:45 pm LOB 210-211,2
HB1526-FN,2024,H,2024-03-06,Executive Session: 03/13/2024 10:00 am LOB 306-308,3
HB1526-FN,2024,H,2024-03-15,Committee Report: Ought to Pass 03/13/2024 (Vote 20-0; CC) HC 12 P. 16,4
HB1526-FN,2024,H,2024-03-28,Ought to Pass: MA VV 03/28/2024 HJ 10 P. 87,5
HB1526-FN,2024,S,2024-04-02,Introduced 03/21/2024 and Referred to Executive Departments and Administration; SJ 8,6
HB1526-FN,2024,S,2024-04-23,"Hearing: 05/01/2024, Room 103, SH, 09:30 am; SC 17",7
HB1526-FN,2024,S,2024-05-09,"Committee Report: Ought to Pass with Amendment #2024-1848s, 05/16/2024; Vote 5-0; CC; SC 19",8
HB1526-FN,2024,S,2024-05-09,"Committee Amendment #2024-1848s, AA, VV; 05/15/2024; SJ 12",9
HB1526-FN,2024,S,2024-05-09,"Ought to Pass with Amendment 2024-1848s, MA, VV; OT3rdg; 05/15/2024; SJ 12",10
HB1526-FN,2024,H,2024-05-30,House Concurs with Senate Amendment 2024-1848s (Rep. C. McGuire): MA VV 05/30/2024 HJ 15 P. 16,11
HB1526-FN,2024,S,2024-07-02,"Enrolled Adopted, VV, (In recess 06/13/2024); SJ 18",12
HB1526-FN,2024,H,2024-07-02,Enrolled (in recess of) 06/13/2024 HJ 16,13
HB1526-FN,2024,H,2024-07-26,Signed by Governor Sununu 07/19/2024; Chapter 246; eff. 09/17/2024,14
HB1527-FN,2024,H,2023-12-11,Introduced 01/03/2024 and referred to Criminal Justice and Public Safety HJ 1 P. 23,1
HB1527-FN,2024,H,2024-01-30,==CANCELLED== Public Hearing: 02/08/2024 11:00 am LOB 202-204,2
HB1527-FN,2024,H,2024-02-02,Public Hearing: 02/09/2024 11:00 am LOB 202-204,3
HB1527-FN,2024,H,2024-02-12,Executive Session: 02/09/2024 11:00 am LOB 202-204,4
HB1527-FN,2024,H,2024-02-13,Majority Committee Report: Inexpedient to Legislate 02/09/2024 (Vote 10-8; RC) HC 9 P. 18,5
HB1527-FN,2024,H,2024-02-13,Minority Committee Report: Ought to Pass,6
HB1527-FN,2024,H,2024-03-07,Inexpedient to Legislate: MA DV 202-161 03/07/2024 HJ 7 P. 37,7
HB1528,2024,H,2023-12-11,Introduced 01/03/2024 and referred to Criminal Justice and Public Safety HJ 1 P. 23,1
HB1528,2024,H,2024-01-30,==CANCELLED== Public Hearing: 02/08/2024 10:00 am LOB 202-204,2
HB1528,2024,H,2024-02-02,Public Hearing: 02/09/2024 10:00 am LOB 202-204,3
HB1528,2024,H,2024-02-12,==RECESSED== Executive Session: 02/09/2024 10:00 am LOB 202-204,4
HB1528,2024,H,2024-02-14,==CONTINUED== Executive Session: 02/23/2024 09:30 am LOB 202-204,5
HB1528,2024,H,2024-03-13,Committee Report: Ought to Pass with Amendment #2024-0737h 02/23/2024 (Vote 19-1; RC),6
HB1528,2024,H,2024-03-21,Amendment #2024-0737h: AA VV 03/21/2024 HJ 9 P. 26,7
HB1528,2024,H,2024-03-21,Ought to Pass with Amendment 2024-0737h: MA VV 03/21/2024 HJ 9 P. 26,8
HB1528,2024,S,2024-03-26,Introduced 03/21/2024 and Referred to Finance; SJ 8,9
HB1528,2024,S,2024-03-27,"Hearing: 04/02/2024, Room 103, SH, 02:10 pm; SC 13",10
HB1528,2024,S,2024-04-23,"Committee Report: Inexpedient to Legislate, 05/02/2024, Vote 5-2; SC 17",11
HB1528,2024,S,2024-05-02,"Inexpedient to Legislate, RC 14Y-10N, MA === BILL KILLED ===; 05/02/2024; SJ 11",12
HB1529,2024,H,2023-12-11,Introduced 01/03/2024 and referred to Environment and Agriculture HJ 1 P. 23,1
HB1529,2024,H,2024-02-21,Public Hearing: 03/06/2024 01:30 pm LOB 301-303,2
HB1529,2024,H,2024-03-13,Executive Session: 03/06/2024 01:30 pm LOB 301-303,3
HB1529,2024,H,2024-03-13,Committee Report: Inexpedient to Legislate 03/06/2024 (Vote 12-0; CC),4
HB1529,2024,H,2024-03-21,Inexpedient to Legislate: MA VV 03/21/2024 HJ 9 P. 4,5
HB1530-FN,2024,H,2023-12-11,Introduced 01/03/2024 and referred to Fish and Game and Marine Resources HJ 1 P. 23,1
HB1530-FN,2024,H,2024-01-05,Public Hearing: 01/30/2024 02:00 pm LOB 307,2
HB1530-FN,2024,H,2024-01-05,==CANCELLED== Executive Session: 01/30/2024 02:30 pm LOB 307,3
HB1530-FN,2024,H,2024-01-05,Public Hearing: 02/06/2024 10:30 am LOB 307,4
HB1530-FN,2024,H,2024-01-05,Executive Session: 02/06/2024 02:30 pm LOB 307,5
HB1530-FN,2024,H,2024-02-08,Committee Report: Refer for Interim Study 02/06/2024 (Vote 18-0; CC) HC 6 P. 6,6
HB1530-FN,2024,H,2024-02-15,Refer for Interim Study: MA VV 02/15/2024 HJ 5 P. 12,7
HB1531-FN,2024,H,2023-12-11,Introduced 01/03/2024 and referred to Ways and Means HJ 1 P. 23,1
HB1531-FN,2024,H,2024-01-05,Public Hearing: 01/16/2024 11:00 am LOB 202-204,2
HB1531-FN,2024,H,2024-01-31,Full committee Work Session: 02/05/2024 10:00 am LOB 202-204,3
HB1531-FN,2024,H,2024-01-31,Executive Session: 02/06/2024 01:00 pm LOB 202-204,4
HB1531-FN,2024,H,2024-02-08,Committee Report: Inexpedient to Legislate 02/06/2024 (Vote 20-0; CC) HC 6 P. 10,5
HB1531-FN,2024,H,2024-02-15,Inexpedient to Legislate: MA VV 02/15/2024 HJ 5 P. 17,6
HB1532,2024,H,2023-12-11,Introduced 01/03/2024 and referred to Fish and Game and Marine Resources HJ 1 P. 23,1
HB1532,2024,H,2024-01-05,Public Hearing: 02/06/2024 11:30 am LOB 307,2
HB1532,2024,H,2024-01-05,Executive Session: 02/06/2024 02:30 pm LOB 307,3
HB1532,2024,H,2024-02-09,Committee Report: Refer for Interim Study 02/06/2024 (Vote 18-1; CC),4
HB1532,2024,H,2024-02-22,Refer for Interim Study: MA VV 02/22/2024 HJ 6 P. 12,5
HB1533-FN,2024,H,2023-12-11,Introduced 01/03/2024 and referred to Ways and Means HJ 1 P. 23,1
HB1533-FN,2024,H,2024-01-05,Public Hearing: 01/16/2024 11:30 am LOB 202-204,2
HB1533-FN,2024,H,2024-01-31,Full committee Work Session: 02/05/2024 10:00 am LOB 202-204,3
HB1533-FN,2024,H,2024-01-31,Executive Session: 02/06/2024 01:00 pm LOB 202-204,4
HB1533-FN,2024,H,2024-02-08,Committee Report: Ought to Pass 02/06/2024 (Vote 20-0; CC) HC 6 P. 10,5
HB1533-FN,2024,H,2024-02-15,Ought to Pass: MA VV 02/15/2024 HJ 5 P. 17,6
HB1533-FN,2024,S,2024-02-22,Introduced 02/21/2024 and Referred to Ways and Means; SJ 6,7
HB1533-FN,2024,S,2024-03-27,"Hearing: 04/10/2024, Room 100, SH, 10:00 am; SC 13",8
HB1533-FN,2024,S,2024-04-25,"Committee Report: Ought to Pass, 05/02/2024; Vote 5-0; CC; SC 17",9
HB1533-FN,2024,S,2024-04-26,"Ought to Pass: MA, VV; Refer to Finance Rule 4-5; 05/02/2024; SJ 11",10
HB1533-FN,2024,S,2024-05-14,"Committee Report: Referred to Interim Study, 05/22/2024, Vote 7-0; SC 20",11
HB1533-FN,2024,S,2024-05-22,"Refer to Interim Study, MA, VV; 05/22/2024; SJ 14",12
HB1534-FN,2024,H,2023-12-11,Introduced 01/03/2024 and referred to Education HJ 1 P. 24,1
HB1534-FN,2024,H,2024-01-05,Public Hearing: 01/09/2024 03:00 pm LOB 205-207,2
HB1534-FN,2024,H,2024-01-17,Executive Session: 01/24/2024 09:15 am LOB 205-207,3
HB1534-FN,2024,H,2024-01-31,Committee Report: Refer for Interim Study 01/24/2024 (Vote 20-0; CC),4
HB1534-FN,2024,H,2024-02-08,Refer for Interim Study: MA VV 02/08/2024 HJ 4 P. 7,5
HB1534-FN,2024,H,2024-09-11,Full Committee Work Session: 10/03/2024 10:00 am LOB 205-207,6
HB1534-FN,2024,H,2024-09-11,Executive Session: 10/03/2024 10:30 am LOB 205-207,7
HB1535-FN,2024,H,2023-12-11,Introduced 01/03/2024 and referred to Criminal Justice and Public Safety HJ 1 P. 24,1
HB1535-FN,2024,H,2024-01-05,Public Hearing: 01/11/2024 11:30 am LOB 202-204,2
HB1535-FN,2024,H,2024-01-11,Executive Session: 01/19/2024 02:00 pm LOB 202-204,3
HB1535-FN,2024,H,2024-01-24,Committee Report: Inexpedient to Legislate 01/19/2024 (Vote 20-0; CC) HC 4 P. 5,4
HB1535-FN,2024,H,2024-02-01,Inexpedient to Legislate: MA VV 02/01/2024 HJ 3 P. 5,5
HB1536-FN,2024,H,2023-12-11,Introduced 01/03/2024 and referred to Ways and Means HJ 1 P. 24,1
HB1536-FN,2024,H,2024-01-05,Public Hearing: 01/16/2024 12:00 pm LOB 202-204,2
HB1536-FN,2024,H,2024-01-31,Full committee Work Session: 02/05/2024 10:00 am LOB 202-204,3
HB1536-FN,2024,H,2024-01-31,Executive Session: 02/06/2024 01:00 pm LOB 202-204,4
HB1536-FN,2024,H,2024-02-12,Majority Committee Report: Ought to Pass 02/06/2024 (Vote 16-4; RC) HC 9 P. 35,5
HB1536-FN,2024,H,2024-02-12,Minority Committee Report: Inexpedient to Legislate,6
HB1536-FN,2024,H,2024-03-08,Special Order to Regular Calendar of next Session day Without Objection HJ 7,7
HB1536-FN,2024,H,2024-03-14,Ought to Pass: MA DV 272-89 03/14/2024 HJ 8 P. 105,8
HB1536-FN,2024,S,2024-03-26,Introduced 03/21/2024 and Referred to Ways and Means; SJ 8,9
HB1536-FN,2024,S,2024-03-27,"Hearing: 04/10/2024, Room 100, SH, 10:15 am; SC 13",10
HB1536-FN,2024,S,2024-04-25,"Committee Report: Ought to Pass, 05/02/2024; Vote 5-0; CC; SC 17",11
HB1536-FN,2024,S,2024-04-26,"Ought to Pass: MA, VV; Refer to Finance Rule 4-5; 05/02/2024; SJ 11",12
HB1536-FN,2024,S,2024-05-14,"Committee Report: Referred to Interim Study, 05/22/2024, Vote 7-0; SC 20",13
HB1536-FN,2024,S,2024-05-22,"Refer to Interim Study, MA, VV; 05/22/2024; SJ 14",14
HB1537,2024,H,2023-12-11,Introduced 01/03/2024 and referred to Commerce and Consumer Affairs HJ 1 P. 24,1
HB1537,2024,H,2024-01-09,Public Hearing: 01/17/2024 01:15 pm LOB 302-304,2
HB1537,2024,H,2024-02-21,Subcommittee Work Session: 03/06/2024 01:15 pm LOB 302-304,3
HB1537,2024,H,2024-03-07,Executive Session: 03/13/2024 10:00 am LOB 302-304,4
HB1537,2024,H,2024-03-20,Committee Report: Inexpedient to Legislate 03/13/2024 (Vote 18-0; CC) HC 12 P. 8,5
HB1537,2024,H,2024-03-28,Inexpedient to Legislate: MA VV 03/28/2024 HJ 10 P. 16,6
HB1538,2024,H,2023-12-11,Introduced 01/03/2024 and referred to Commerce and Consumer Affairs HJ 1 P. 24,1
HB1538,2024,H,2024-01-09,Public Hearing: 01/17/2024 01:45 pm LOB 302-304,2
HB1538,2024,H,2024-02-21,Subcommittee Work Session: 03/06/2024 01:15 pm LOB 302-304,3
HB1538,2024,H,2024-03-07,Executive Session: 03/13/2024 10:00 am LOB 302-304,4
HB1538,2024,H,2024-03-20,Committee Report: Inexpedient to Legislate 03/19/2024 (Vote 18-0; CC) HC 12 P. 9,5
HB1538,2024,H,2024-03-28,Inexpedient to Legislate: MA VV 03/28/2024 HJ 10 P. 16,6
HB1539-FN,2024,H,2023-12-11,Introduced 01/03/2024 and referred to Criminal Justice and Public Safety HJ 1 P. 24,1
HB1539-FN,2024,H,2024-01-09,==CANCELLED== Public Hearing: 01/26/2024 11:00 am LOB 202-204,2
HB1539-FN,2024,H,2024-02-14,Public Hearing: 02/21/2024 11:00 am LOB 202-204,3
HB1539-FN,2024,H,2024-02-14,Executive Session: 02/23/2024 09:30 am LOB 202-204,4
HB1539-FN,2024,H,2024-02-28,Executive Session: 03/13/2024 10:00 am LOB 202-204,5
HB1539-FN,2024,H,2024-03-20,Majority Committee Report: Ought to Pass 03/13/2024 (Vote 14-6; RC) HC 12 P. 21,6
HB1539-FN,2024,H,2024-03-20,Minority Committee Report: Inexpedient to Legislate,7
HB1539-FN,2024,H,2024-03-28,Ought to Pass: MA RC 283-80 03/28/2024 HJ 10 P. 100,8
HB1539-FN,2024,S,2024-04-02,Introduced 03/21/2024 and Referred to Judiciary; SJ 8,9
HB1539-FN,2024,S,2024-04-18,"Hearing: 04/25/2024, Room 100, SH, 01:30 pm; SC 16",10
HB1539-FN,2024,S,2024-05-09,"Committee Report: Referred to Interim Study, 05/16/2024, Vote 3-2; SC 19",11
HB1539-FN,2024,S,2024-05-16,"Special Order to 05/16/2024, Without Objection, MA; 05/15/2024 SJ 12",12
HB1539-FN,2024,S,2024-05-16,"Refer to Interim Study, MA, VV; 05/16/2024; SJ 13",13
HB1540-FN,2024,H,2023-12-11,Introduced 01/03/2024 and referred to Commerce and Consumer Affairs HJ 1 P. 24,1
HB1540-FN,2024,H,2024-01-24,==CANCELLED== Public Hearing: 01/31/2024 02:15 am LOB 302-304,2
HB1540-FN,2024,H,2024-01-25,Public Hearing: 01/31/2024 11:00 am LOB 302-304,3
HB1540-FN,2024,H,2024-02-07,Subcommittee Work Session: 02/13/2024 01:00 pm LOB 306-308,4
HB1540-FN,2024,H,2024-02-14,Subcommittee Work Session: 02/21/2024 10:00 am LOB 302-304,5
HB1540-FN,2024,H,2024-02-21,Subcommittee Work Session: 03/06/2024 10:30 am LOB 302-304,6
HB1540-FN,2024,H,2024-03-07,Executive Session: 03/13/2024 10:00 am LOB 302-304,7
HB1540-FN,2024,H,2024-03-18,Committee Report: Ought to Pass with Amendment #2024-0939h 03/13/2024 (Vote 18-0; CC) HC 12 P. 9,8
HB1540-FN,2024,H,2024-03-28,Amendment #2024-0939h: AA VV 03/28/2024 HJ 10 P. 16,9
HB1540-FN,2024,H,2024-03-28,Ought to Pass with Amendment 2024-0939h: MA VV 03/28/2024 HJ 10 P. 16,10
HB1540-FN,2024,S,2024-04-02,Introduced 03/21/2024 and Referred to Commerce; SJ 8,11
HB1540-FN,2024,S,2024-04-09,"Hearing: 04/16/2024, Room 100, SH, 10:40 am; SC 15",12
HB1540-FN,2024,S,2024-05-07,"Committee Report: Ought to Pass, 05/16/2024, Vote 4-0; SC 19",13
HB1540-FN,2024,S,2024-05-15,"Special Order to Beginning of Calendar, Without Objection, MA; 05/15/2024; SJ 12",14
HB1540-FN,2024,S,2024-05-15,"Ought to Pass: MA, VV; Refer to Finance Rule 4-5; 05/15/2024; SJ 12",15
HB1540-FN,2024,S,2024-05-21,"Committee Report: Ought to Pass, 05/22/2024, Vote 7-0; SC 20A",16
HB1540-FN,2024,S,2024-05-22,"Special Order to 05/23/2024, Without Objection, MA; 05/22/2024 SJ 14",17
HB1540-FN,2024,S,2024-05-23,"Ought to Pass: MA, VV; OT3rdg; 05/23/2024; SJ 15",18
HB1540-FN,2024,S,2024-06-27,"Enrolled Adopted, VV, (In recess 06/13/2024); SJ 18",19
HB1540-FN,2024,H,2024-06-27,Enrolled (in recess of) 06/13/2024 HJ 16,20
HB1540-FN,2024,H,2024-07-22,Signed by Governor Sununu 07/12/2024; Chapter 201; eff. 09/10/2024,21
HB1541-FN,2024,H,2023-12-11,Introduced 01/03/2024 and referred to Judiciary HJ 1 P. 24,1
HB1541-FN,2024,H,2024-01-05,Public Hearing: 01/10/2024 02:30 pm SH Reps Hall,2
HB1541-FN,2024,H,2024-01-09,Executive Session: 01/18/2024 09:00 am LOB 206-208,3
HB1541-FN,2024,H,2024-01-24,Committee Report: Inexpedient to Legislate 01/18/2024 (Vote 19-1; CC) HC 4 P. 8,4
HB1541-FN,2024,H,2024-02-01,Inexpedient to Legislate: MA VV 02/01/2024 HJ 3 P. 9,5
HB1542-FN,2024,H,2023-12-11,"Introduced 01/03/2024 and referred to Resources, Recreation and Development HJ 1 P. 24",1
HB1542-FN,2024,H,2024-02-14,Public Hearing: 02/21/2024 02:00 pm LOB 305,2
HB1542-FN,2024,H,2024-03-06,Executive Session: 03/13/2024 10:30 am LOB 305,3
HB1542-FN,2024,H,2024-03-19,Committee Report: Ought to Pass with Amendment #2024-0745h 03/13/2024 (Vote 20-0; CC) HC 12 P. 18,4
HB1542-FN,2024,H,2024-03-28,Amendment #2024-0745h: AA VV 03/28/2024 HJ 10 P. 94,5
HB1542-FN,2024,H,2024-03-28,Ought to Pass with Amendment 2024-0745h: MA VV 03/28/2024 HJ 10 P. 94,6
HB1542-FN,2024,S,2024-04-02,Introduced 03/21/2024 and Referred to Transportation; SJ 8,7
HB1542-FN,2024,S,2024-04-10,"Hearing: 04/16/2024, Room 101, LOB, 01:20 pm; SC 15",8
HB1542-FN,2024,S,2024-04-17,"Committee Report: Ought to Pass, 05/02/2024; Vote 5-0; CC; SC 17",9
HB1542-FN,2024,S,2024-05-02,"Special Order to 05/16/2024, Without Objection, MA; 05/02/2024 SJ 11",10
HB1542-FN,2024,S,2024-05-02,Sen. Ricciardi Moved to Remove HB 1542-FN from the Consent Calendar; 05/02/2024; SJ 11,11
HB1542-FN,2024,S,2024-05-02,"Committee Report: Ought to Pass, 05/16/2024, Vote 5-0; SC 19",12
HB1542-FN,2024,S,2024-05-15,"Special Order to Beginning of Calendar, Without Objection, MA; 05/15/2024; SJ 12",13
HB1542-FN,2024,S,2024-05-15,"Ought to Pass: MA, VV; OT3rdg; 05/15/2024; SJ 12",14
HB1542-FN,2024,S,2024-06-19,"Enrolled Adopted, VV, (In recess 06/13/2024); SJ 18",15
HB1542-FN,2024,H,2024-07-22,Signed by Governor Sununu 07/03/2024; Chapter 139; eff. 09/01/2024,16
HB1543-FN,2024,H,2023-12-11,Introduced 01/03/2024 and referred to Transportation HJ 1 P. 24,1
HB1543-FN,2024,H,2024-01-05,Public Hearing: 01/09/2024 01:40 pm LOB 203,2
HB1543-FN,2024,H,2024-01-11,==RECESSED== Executive Session: 01/16/2024 02:00 pm LOB 203,3
HB1543-FN,2024,H,2024-01-25,==CONTINUED== Executive Session: 01/30/2024 02:00 pm LOB 203,4
HB1543-FN,2024,H,2024-02-01,Committee Report: Inexpedient to Legislate 01/30/2024 (Vote 19-0; CC),5
HB1543-FN,2024,H,2024-02-08,Inexpedient to Legislate: MA VV 02/08/2024 HJ 4 P. 14,6
HB1544,2024,H,2023-12-11,Introduced 01/03/2024 and referred to Municipal and County Government HJ 1 P. 24,1
HB1544,2024,H,2024-01-08,Public Hearing: 01/17/2024 11:10 am LOB 301-303,2
HB1544,2024,H,2024-01-16,Executive Session: 01/24/2024 10:00 am LOB 301-303,3
HB1544,2024,H,2024-01-30,Committee Report: Refer for Interim Study 01/24/2024 (Vote 18-1; CC),4
HB1544,2024,H,2024-02-08,Refer for Interim Study: MA VV 02/08/2024 HJ 4 P. 12,5
HB1544,2024,H,2024-09-12,Full Committee Work Session: 09/26/2024 10:00 am LOB 301-303,6
HB1544,2024,H,2024-09-12,Executive Session: 09/26/2024 01:00 pm LOB 301-303,7
HB1545,2024,H,2023-12-11,Introduced 01/03/2024 and referred to Executive Departments and Administration HJ 1 P. 24,1
HB1545,2024,H,2024-02-06,Public Hearing: 02/14/2024 02:00 pm LOB 306-308,2
HB1545,2024,H,2024-03-06,Executive Session: 03/13/2024 10:00 am LOB 306-308,3
HB1545,2024,H,2024-03-18,Committee Report: Without Recommendation 03/13/2024 (Vote 10-10; RC) HC 12 P. 31,4
HB1545,2024,H,2024-03-28,Lay HB1545 on Table (Rep. Sweeney): MA RC 190-185 03/28/2024 HJ 10 P. 161,5
HB1546-FN,2024,H,2023-12-11,Introduced 01/03/2024 and referred to Executive Departments and Administration HJ 1 P. 24,1
HB1546-FN,2024,H,2024-01-05,Public Hearing: 01/18/2024 11:30 am LOB 306-308,2
HB1546-FN,2024,H,2024-01-24,Executive Session: 01/18/2024 11:30 am LOB 306-308,3
HB1546-FN,2024,H,2024-01-24,Committee Report: Inexpedient to Legislate 01/18/2024 (Vote 14-1; CC) HC 4 P. 7,4
HB1546-FN,2024,H,2024-02-01,Inexpedient to Legislate: MA VV 02/01/2024 HJ 3 P. 7,5
HB1547,2024,H,2023-12-11,Introduced 01/03/2024 and referred to Public Works and Highways HJ 1 P. 24,1
HB1547,2024,H,2024-01-12,Public Hearing: 01/24/2024 11:15 am LOB 201,2
